,ABCA12 (26154)
ACH-000004,-0.05183903018336
ACH-000005,0.13494777682775785
ACH-000007,0.05431398886622631
ACH-000009,-0.1688023903294936
ACH-000011,-0.13218962637131426
ACH-000012,0.06912449837736097
ACH-000013,-0.11785120321480595
ACH-000014,-0.13395898765362416
ACH-000015,-0.02286723864917593
ACH-000017,0.046794707342457616
ACH-000018,-0.007735515276623308
ACH-000019,-0.0284545155546974
ACH-000021,-0.048797979703978964
ACH-000022,-0.1182311667649446
ACH-000025,0.09476631453476116
ACH-000028,-0.09765798866268888
ACH-000030,-0.2688030493336033
ACH-000035,0.05832644150720594
ACH-000036,-0.024601076447739505
ACH-000037,-0.18907352385957832
ACH-000039,0.14954807976961862
ACH-000040,-0.002637958089338141
ACH-000041,0.08581002281616845
ACH-000042,0.0009307016114918752
ACH-000045,-0.16271273838867445
ACH-000047,-0.1026066728601116
ACH-000052,0.1468947248188624
ACH-000053,-0.0934452501910874
ACH-000054,-0.16361306763536332
ACH-000055,-0.02556344433217261
ACH-000060,-0.03297568448680833
ACH-000067,-0.10423623107160764
ACH-000070,0.04131575404764056
ACH-000075,-0.02968237441880112
ACH-000078,0.018969803738117703
ACH-000082,-0.08414008703330847
ACH-000085,-0.17204712712129552
ACH-000086,-0.1519497004067846
ACH-000087,-0.015969530965278464
ACH-000092,-0.06301285670776481
ACH-000095,-0.1246495118080795
ACH-000097,-0.04810664908381691
ACH-000098,-0.2081353539608663
ACH-000099,-0.04492210213783877
ACH-000108,-0.1675119197160937
ACH-000113,-0.07697997850211549
ACH-000116,-0.09608674148916392
ACH-000118,-0.02402606823913839
ACH-000120,-0.035189700224116716
ACH-000123,-0.041292496085765316
ACH-000127,-0.018666332111305646
ACH-000128,-0.08641731094600344
ACH-000132,0.02276707463861652
ACH-000133,-0.04915508310759887
ACH-000137,-0.11283607613955828
ACH-000138,-0.04579942651833991
ACH-000142,-0.11084059030327867
ACH-000143,0.005489233674178083
ACH-000146,-0.14841354174045274
ACH-000148,-0.14130363687237607
ACH-000150,-0.0729197239211036
ACH-000152,-0.030008357111473538
ACH-000153,-0.0557351035090792
ACH-000159,-0.0455115635201893
ACH-000160,0.10871007309459696
ACH-000163,-0.2285631353651141
ACH-000167,-0.001513583095247393
ACH-000168,0.20295898055630374
ACH-000169,-0.04719109031672693
ACH-000178,0.0808516895393381
ACH-000183,-0.14269119834803032
ACH-000188,-0.08200410873851675
ACH-000189,-0.2478338358080073
ACH-000190,-0.1107581535522592
ACH-000198,0.08373527244310988
ACH-000203,0.17525829947056026
ACH-000204,-0.3794991117000732
ACH-000206,-0.15801618789427407
ACH-000207,0.02891737063136524
ACH-000208,0.1998944687790581
ACH-000210,-0.166563380455388
ACH-000211,-0.25317122429750194
ACH-000215,-0.0918410076263052
ACH-000221,-0.049051299415906864
ACH-000222,0.15078127221211135
ACH-000223,-0.12319057059813344
ACH-000226,-0.15980578267455092
ACH-000227,-0.08021512645661122
ACH-000228,0.07717601753830892
ACH-000231,0.031389914647002234
ACH-000232,-0.08746132510464652
ACH-000233,-0.016270228807812284
ACH-000234,-0.10195103406777918
ACH-000235,0.01929679741987932
ACH-000237,-0.1172164982121964
ACH-000238,-0.027851630143189084
ACH-000242,-0.12317998985210715
ACH-000243,-0.04831931652271638
ACH-000244,-0.2743303348895449
ACH-000246,-0.04989984184071991
ACH-000248,0.033908790764052114
ACH-000250,-0.03881051411159528
ACH-000251,-0.13420466727462418
ACH-000252,-0.1848546346293453
ACH-000253,-0.037020733833322335
ACH-000255,-0.044244531486600194
ACH-000256,0.02516517146638875
ACH-000257,-0.1552716247768436
ACH-000258,-0.08437553609951493
ACH-000259,-0.04013338983975009
