,ANAPC15 (25906)
ACH-000004,-0.8628235246069487
ACH-000005,-0.9567090544518748
ACH-000007,-0.6497594706958687
ACH-000009,-0.354759402475409
ACH-000011,-1.1103584541969176
ACH-000012,-0.8926239474223366
ACH-000013,-0.8956934298262464
ACH-000014,-0.2037351516378681
ACH-000015,-0.9809113573616156
ACH-000017,-0.5117901141550084
ACH-000018,-0.4330304710776103
ACH-000019,-0.18784222692714786
ACH-000021,-0.35749997275621204
ACH-000022,-0.4761876772476332
ACH-000025,-0.5307514864187016
ACH-000028,-0.6643208713398714
ACH-000030,-0.97301041291492
ACH-000035,-0.2691950002890033
ACH-000036,-0.4236674584618288
ACH-000037,-1.6465682967803654
ACH-000039,-0.3485069686828473
ACH-000040,-0.9372681398709348
ACH-000041,-0.42863268161822976
ACH-000042,-0.9457306620135468
ACH-000045,-0.4299278160764954
ACH-000047,-0.8895544502789515
ACH-000052,-0.7826316142641295
ACH-000053,-0.8176792275505951
ACH-000054,-0.4577553936389848
ACH-000055,-0.5407392547369296
ACH-000060,-0.6470712795705542
ACH-000067,-0.9496788707491516
ACH-000070,-0.7833679741873999
ACH-000075,-0.5613286060528084
ACH-000078,-0.653975305703921
ACH-000082,-0.8927860329164652
ACH-000085,-0.5802177873348807
ACH-000086,-0.7935148979562838
ACH-000087,-0.5607730437298898
ACH-000092,-0.5184736701242066
ACH-000095,-0.3394836155333637
ACH-000097,-0.6263628233255296
ACH-000098,-0.6005671072323574
ACH-000099,-0.3163171533756387
ACH-000108,-0.5138500335570356
ACH-000113,-0.7024432582013698
ACH-000116,-0.5074073536575693
ACH-000118,-0.5995569491792895
ACH-000120,-0.3980946308050393
ACH-000123,-0.7586175039607267
ACH-000127,-0.4133117487967111
ACH-000128,-0.7757994364302779
ACH-000132,-1.0872078747024188
ACH-000133,-0.8649628983619727
ACH-000137,-0.3637264233616565
ACH-000138,-0.619220970685621
ACH-000142,-0.20587954998717245
ACH-000143,-0.3833833352511323
ACH-000146,-0.8691952674608567
ACH-000148,-1.035018619132604
ACH-000150,-0.8888944222115309
ACH-000152,-0.4805553439119626
ACH-000153,-0.8665912433593536
ACH-000159,-0.4024212178845631
ACH-000160,-1.068521780683158
ACH-000163,-0.6245586623520474
ACH-000167,-0.8369827282755822
ACH-000168,-0.7131972148076781
ACH-000169,-0.6280588733698007
ACH-000178,-0.5847838056658635
ACH-000183,-0.3643257863193069
ACH-000188,-0.646128346692966
ACH-000189,-0.5540323599151068
ACH-000190,-0.9318070797643028
ACH-000198,-0.8776275997816163
ACH-000203,-1.0999061698642238
ACH-000204,-0.8657681687508789
ACH-000206,-0.424123702033799
ACH-000207,-0.8064418834139905
ACH-000208,-0.8761482917922702
ACH-000210,-0.8971937974719504
ACH-000211,-0.5574311696551376
ACH-000215,-0.7724295578731232
ACH-000221,-0.9199045466359542
ACH-000222,-0.58595258961827
ACH-000223,-0.6717331107904888
ACH-000226,-0.7158488549088637
ACH-000227,-0.5669929395917255
ACH-000228,-0.6884076035227734
ACH-000231,-0.8172347824203675
ACH-000232,-0.8073362007975722
ACH-000233,-0.4060103988623561
ACH-000234,-0.6989371403705812
ACH-000235,-0.8174123051407582
ACH-000237,-0.9294256721145768
ACH-000238,-0.6902615999827111
ACH-000242,-0.4929999698724962
ACH-000243,-0.4662367586119692
ACH-000244,-0.3981828059454975
ACH-000246,-0.6519230204351063
ACH-000248,-0.2605647365388068
ACH-000250,-0.8816941249407471
ACH-000251,-0.20690637134229853
ACH-000252,-0.7461384277800472
ACH-000253,-0.4960870047233707
ACH-000255,-0.7661417188215942
ACH-000256,-0.8941786332984316
ACH-000257,-0.5421884181815381
ACH-000258,-0.7058178833398877
ACH-000259,-0.2977196673931277
ACH-000260,-1.031771779173864
ACH-000261,-0.818953140419147
ACH-000262,-0.8605147159652141
ACH-000263,-0.4482281780672656
ACH-000264,-0.5709287238821102
ACH-000265,-0.5130507297484592
ACH-000266,-0.3894512549982087
ACH-000272,-0.43529669117124425
ACH-000274,-0.5651653567050382
ACH-000277,-0.6528614403974835
ACH-000278,-0.4441668683476336
ACH-000279,-0.9002127435241182
ACH-000280,-0.7366840927020307
ACH-000281,-0.402571755210682
ACH-000288,-0.6326025709457486
ACH-000291,-0.7888982508925454
ACH-000293,-0.8779282307681061
ACH-000294,-1.0164642532311488
ACH-000295,0.0089364923110808
ACH-000296,-0.5596650976155492
ACH-000302,-0.5696804613753158
ACH-000304,-0.5782703590746773
ACH-000307,-0.8363102864105231
ACH-000308,-0.21321947468897004
ACH-000310,-0.2128964310838027
ACH-000311,-0.6049383179741276
ACH-000312,-0.6737365309668539
ACH-000315,-0.6345071411918144
ACH-000316,-1.054062033015915
ACH-000317,-1.048013562653763
ACH-000318,-0.6789373973305253
ACH-000319,-0.2495343878671576
ACH-000320,-0.650369039470761
ACH-000322,-0.40406061582130187
ACH-000323,-0.5897554283696365
ACH-000324,-0.9173036855290796
ACH-000329,-1.061646662728322
ACH-000330,-0.8066267108368694
ACH-000331,-0.4823603832244189
ACH-000332,-0.2594994992691345
ACH-000334,-0.6914960722662898
ACH-000335,-0.7425703790806011
ACH-000336,-0.5390009238050785
ACH-000337,-0.4650033963247273
ACH-000338,-0.691442931702394
ACH-000339,-0.301255736917595
ACH-000341,-0.6150192138535423
ACH-000348,-0.6817255541998569
ACH-000350,-0.3533415543477509
ACH-000352,-0.6409085137174949
ACH-000356,-0.5819883256795649
ACH-000361,-0.5618627479297341
ACH-000362,-0.7624332718226949
ACH-000363,-0.4239819388484456
ACH-000364,-0.8285982740841495
ACH-000365,-0.8173143641409883
ACH-000366,-0.5221466902355655
ACH-000368,-0.4385115478350137
ACH-000374,-0.9932466710490794
ACH-000375,-0.1847891953679264
ACH-000376,-0.42002574647482027
ACH-000381,-0.6427556898832557
ACH-000383,-0.4557076561639355
ACH-000387,-0.7876404281297259
ACH-000389,-0.7284791053447663
ACH-000390,-1.0139386949780966
ACH-000393,-0.6134223939277524
ACH-000395,-0.4214011066494172
ACH-000396,-0.6132873546333724
ACH-000397,-0.9567154751197724
ACH-000401,-0.6347103641630012
ACH-000402,-1.047476527900127
ACH-000403,-0.387594185408802
ACH-000404,-0.4103907227022556
ACH-000406,-0.9739048901533712
ACH-000407,-0.8625086750551823
ACH-000408,-0.5709438651709936
ACH-000410,-0.25127195880320835
ACH-000411,-0.5971087764047995
ACH-000414,-0.8412757815105272
ACH-000415,-0.5760758328026884
ACH-000416,-0.4469878003708812
ACH-000420,-0.7145757215601288
ACH-000421,-0.7000917359879832
ACH-000424,-0.8199481733856083
ACH-000425,-0.5420969781978378
ACH-000426,-0.4844356578317915
ACH-000427,-0.5896910086259711
ACH-000433,-0.6887967717161602
ACH-000435,-0.5224415671339488
ACH-000436,-0.4625120262352409
ACH-000444,-0.4724159369951304
ACH-000445,-0.4551972789581418
ACH-000448,-0.7822960822869744
ACH-000450,-0.4622770172823667
ACH-000452,-0.7857021317516344
ACH-000454,-0.7451260250632775
ACH-000458,-0.7611179691783243
ACH-000459,-0.6216507107800434
ACH-000460,-0.5900613478146544
ACH-000461,-0.911988295253793
ACH-000463,-0.7546557003003044
ACH-000464,-0.3596114990704695
ACH-000466,-0.579159753729149
ACH-000467,-0.4159651584157111
ACH-000468,-0.2609113401527696
ACH-000469,-0.6021429740895807
ACH-000470,-0.7189300551018827
ACH-000471,-0.22362285475161325
ACH-000472,-0.33623851794844184
ACH-000473,-0.3835577790326974
ACH-000475,-0.9119914081660836
ACH-000476,-0.4182712639004573
ACH-000477,-0.7895392497079345
ACH-000479,-0.7248679144783369
ACH-000480,-0.7453812805003791
ACH-000481,-0.4965678192370079
ACH-000483,-0.3674990621725973
ACH-000484,-0.5975538796782426
ACH-000485,-0.7679745364637525
ACH-000486,-0.9373955352501636
ACH-000487,-1.0520096474832386
ACH-000488,-0.9026126901464694
ACH-000490,-0.33965445280706874
ACH-000491,-0.6813499816570567
ACH-000495,-0.7884792426802509
ACH-000496,-0.7990979210357395
ACH-000499,-0.8355564377014094
ACH-000500,-0.6927919032038944
ACH-000502,-0.4523600358269594
ACH-000503,-0.7702609691803378
ACH-000505,-0.59506382455594
ACH-000507,-0.3990083970298205
ACH-000510,-0.6154106215557085
ACH-000511,-0.9345025262953432
ACH-000512,-0.6865645146770398
ACH-000516,-1.0330497501916085
ACH-000517,-0.9467182300929398
ACH-000518,-0.6375929752718902
ACH-000520,-0.5378409272407118
ACH-000521,-0.8942286087005227
ACH-000522,-0.4625954225325279
ACH-000524,-0.5825632823260232
ACH-000527,-0.8247076928049
ACH-000528,-0.3303425595024325
ACH-000537,-0.7649246556163279
ACH-000541,-0.1604116934070383
ACH-000542,-0.88839559729902
ACH-000544,-0.5046696874185242
ACH-000545,-0.7455550665564056
ACH-000547,-0.8686367532365995
ACH-000548,-0.4650978759476661
ACH-000549,-0.8380628356001466
ACH-000550,-1.0501936879777627
ACH-000552,-0.903032112285628
ACH-000556,-0.2814786584624947
ACH-000557,-0.13833252454430925
ACH-000569,-0.7512995007174471
ACH-000570,-0.7810835918546383
ACH-000571,-0.2851616099996169
ACH-000573,-0.4472901110794567
ACH-000576,-0.531198896421529
ACH-000579,-0.6223482566384735
ACH-000580,-0.6000657549853982
ACH-000584,-0.7530187411121996
ACH-000585,-0.6886328780465212
ACH-000588,-0.6623907871653723
ACH-000589,-0.9950827200212176
ACH-000591,-0.8141753616704119
ACH-000593,-0.3832499876543281
ACH-000600,-0.7070670559129932
ACH-000601,-0.3574984746521922
ACH-000605,-0.4438769931170923
ACH-000606,-0.7414664444571436
ACH-000608,-0.3138045413121279
ACH-000614,-0.6305811825783212
ACH-000616,-0.7084419851557291
ACH-000618,-0.5610004440858358
ACH-000619,-0.29634841841812243
ACH-000620,-0.3973231994844156
ACH-000621,-0.8977560127134091
ACH-000622,-0.6773524033133419
ACH-000623,-0.9435949341578608
ACH-000624,-0.9504733532181414
ACH-000627,-0.4932693629866914
ACH-000630,-0.9457696070566568
ACH-000631,-0.8063768899574206
ACH-000632,-0.5309303070612447
ACH-000633,-0.3860487663457836
ACH-000637,-0.9436834302333098
ACH-000638,-0.624951856334827
ACH-000646,-0.7971972778465016
ACH-000647,-0.6147715985002428
ACH-000648,-0.710966264382407
ACH-000649,-0.8450461831341108
ACH-000651,-0.5655633321874799
ACH-000652,-0.38143071422620334
ACH-000653,-0.7985354960841236
ACH-000657,-0.8459185071312845
ACH-000658,-0.6196414152783315
ACH-000661,-0.30907917502678145
ACH-000662,-0.7128646418165526
ACH-000663,-0.5654443902121274
ACH-000665,-0.8240830839382217
ACH-000671,-0.9616060618961484
ACH-000672,-0.5661189279400446
ACH-000673,-1.0185570227476937
ACH-000676,-0.4718815056863124
ACH-000677,-0.7047286993283971
ACH-000681,-0.7600252893169862
ACH-000683,-0.4907536511486678
ACH-000684,-0.8246682388921027
ACH-000688,-0.690813806167534
ACH-000693,-1.046051125216405
ACH-000694,-0.8638540938729397
ACH-000695,-0.8741262117712855
ACH-000696,-0.7850387272034339
ACH-000697,-0.6343300211423267
ACH-000699,-1.2935161548222067
ACH-000701,-0.4749155646509367
ACH-000706,-0.7742951316763576
ACH-000711,-0.669893462754874
ACH-000713,-0.6311285774559469
ACH-000714,-0.5322134580807657
ACH-000718,-0.8465846678547977
ACH-000720,-0.2129086347222308
ACH-000721,-0.9446434975251664
ACH-000724,-0.3519195807959735
ACH-000725,-0.6048429487125484
ACH-000732,-0.7554940972908039
ACH-000734,-0.4177532792570505
ACH-000735,-0.8291808709205595
ACH-000736,-0.6634819461183803
ACH-000738,-0.8369333946338505
ACH-000746,-0.4258590647250808
ACH-000747,-0.3987221742472001
ACH-000748,-0.8609005732616974
ACH-000753,-0.9248360005609436
ACH-000756,-0.7929121531751655
ACH-000757,-0.564434751539931
ACH-000758,-0.7724382019474143
ACH-000760,-0.3880351794881611
ACH-000762,-0.5163953440443978
ACH-000763,-0.9252391187484084
ACH-000764,-0.696162473912039
ACH-000765,-0.7920266739570999
ACH-000766,-0.8004205183513717
ACH-000767,-0.82194302012474
ACH-000768,-0.5320453084766082
ACH-000769,-0.7461473610930885
ACH-000770,-0.25192216590425565
ACH-000771,-0.8800159993879144
ACH-000773,-0.8034220394910069
ACH-000776,-0.6096006882207238
ACH-000777,-0.7051000155218562
ACH-000778,-0.8079056879933797
ACH-000781,-0.7322233562528838
ACH-000782,-0.8749466209656748
ACH-000783,-0.37589053996923866
ACH-000784,-0.9226683204149267
ACH-000785,-0.784102421044213
ACH-000787,-0.9079306085357629
ACH-000788,-0.4352574790191099
ACH-000791,-0.7975437810262845
ACH-000792,-0.9207098941033568
ACH-000794,-0.7944477889628255
ACH-000796,-0.3099628637562325
ACH-000798,-0.540634400181765
ACH-000799,-0.2505942090326358
ACH-000800,-0.4378565167769229
ACH-000802,-0.5344783320665586
ACH-000804,-0.6807972184326853
ACH-000805,-0.5263339328632315
ACH-000809,-0.20961677504412068
ACH-000810,-0.35240012593665115
ACH-000811,-1.0147062197033003
ACH-000817,-0.5278320387077577
ACH-000819,-0.5927607662352322
ACH-000820,-0.6015624130207172
ACH-000821,-0.267627834531775
