,COQ10A (93058)
ACH-000330,-0.17602828131403753
ACH-000331,-0.16635890273671988
ACH-000332,-0.14814869733827613
ACH-000334,-0.11239001584544328
ACH-000335,-0.12321616866986078
ACH-000336,0.12323867849436344
ACH-000337,-0.2980859932598765
ACH-000338,0.6529617014364621
ACH-000339,-0.14616312829830738
ACH-000341,-0.04372264277377975
ACH-000348,-0.1345337903212289
ACH-000350,-0.10910809034542952
ACH-000352,-0.14242964443783274
ACH-000356,-0.2503953858058455
ACH-000361,0.2755128620206391
ACH-000362,-0.003941671466490903
ACH-000363,-0.16973939727989734
ACH-000364,-0.09973606550568323
ACH-000365,-0.23000290741217866
ACH-000366,-0.16767443736428447
ACH-000368,-0.06434175580561277
ACH-000374,-0.28195652916617897
ACH-000375,-0.06271978704473696
ACH-000376,0.003265562813977303
ACH-000381,-0.08992030679501495
ACH-000383,0.014777174983108397
ACH-000387,-0.10731145893918496
ACH-000389,0.10326948216912188
ACH-000390,-0.08080008350331214
ACH-000393,-0.12988462305753756
ACH-000395,0.12246513262462065
ACH-000396,-0.0860484666382819
ACH-000397,-0.002528463768079473
ACH-000401,-0.2744992911941507
ACH-000402,-0.11847443216860826
ACH-000403,-0.04570170626191842
ACH-000404,-0.049227000702475335
ACH-000406,-0.051401068781004686
ACH-000407,-0.07454061633634357
ACH-000408,-0.02649771871714345
ACH-000410,-0.12785757261774874
ACH-000411,-0.14289647913307113
ACH-000414,0.018260010850633782
ACH-000415,0.028385422536968224
ACH-000416,-0.04559226757323998
ACH-000420,-0.015101480291390376
ACH-000421,-0.1782076224210332
ACH-000424,-0.20722847749732545
ACH-000425,0.0008475020791278037
ACH-000426,0.05444700840501368
ACH-000427,0.06627631531609073
ACH-000433,0.027242124847839232
ACH-000435,-0.1691718641147489
ACH-000436,-0.2460186999496876
ACH-000444,-0.09065461159500768
ACH-000445,-0.1955646207343944
ACH-000448,-0.17942930830002704
ACH-000450,0.004030954471408365
ACH-000452,-0.1735603718022279
ACH-000454,-0.023872170043113112
ACH-000458,-0.14390756323673268
ACH-000459,0.13027216467976754
ACH-000460,-0.10877187543365413
ACH-000461,-0.07665014356729408
ACH-000463,-0.1995762329821388
ACH-000464,-0.09630600839211408
ACH-000466,-0.04825162909950969
ACH-000467,-0.15587321756392353
ACH-000468,-0.07228987618193296
ACH-000469,-0.09476357078677672
ACH-000470,-0.23118496825566326
ACH-000471,-0.1725984474469133
ACH-000472,-0.1792212121951316
ACH-000473,-0.02488521245271425
ACH-000475,-0.09869479163078837
ACH-000476,-0.02406033623246015
ACH-000477,-0.07031803947549922
ACH-000479,0.11497361458485165
ACH-000480,-0.11633867022042575
ACH-000481,-0.39150215467672345
ACH-000483,-0.2601680762206874
ACH-000484,-0.008706417930925955
ACH-000485,-0.3637362998530906
ACH-000486,-0.353789362975976
ACH-000487,0.13324474346615695
ACH-000488,-0.12206882431572952
ACH-000490,-0.18920233034276526
ACH-000491,-0.07164683484808912
ACH-000495,0.10253142384164253
ACH-000496,-0.040502450832033236
ACH-000499,-0.3695880740176865
ACH-000500,-0.4709358708837248
ACH-000502,-0.12586492544975028
ACH-000503,0.10732804020296527
ACH-000505,-0.121919322941478
ACH-000507,-0.15532474813599562
ACH-000510,-0.018072195029962133
ACH-000511,-0.2054514791603101
ACH-000512,-0.035144683318036565
ACH-000516,-0.2184114648877165
ACH-000517,-0.1546153129866949
ACH-000518,-0.07180501689312198
ACH-000520,-0.07662135487558344
ACH-000521,0.0019422502696034452
ACH-000522,-0.0748010931001571
ACH-000524,-0.09777136961403933
ACH-000527,-0.15682131010190614
ACH-000528,-0.047969998943678566
ACH-000537,-0.17758396695346074
ACH-000541,0.07113496198891353
ACH-000542,-0.09914838090736336
ACH-000544,-0.08802151341583016
ACH-000545,-0.11125436867762237
ACH-000547,-0.17665263585508048
ACH-000548,-0.10364170321314407
ACH-000549,-0.14424535298337987
ACH-000550,-0.1203067033431755
ACH-000552,-0.06472138176446413
ACH-000556,-0.09141792509672708
ACH-000557,-0.0978641135411877
ACH-000569,-0.3792037943959544
ACH-000570,0.002150872862794823
ACH-000571,-0.03250962006315041
ACH-000573,0.010762272095720268
ACH-000576,-0.12031264103750833
ACH-000579,0.005635269379161893
ACH-000580,-0.09968432466245628
ACH-000584,-0.19229348752697986
ACH-000585,-0.10166368438986943
ACH-000588,-0.12478447661429215
ACH-000589,-0.09161487382400496
ACH-000591,-0.007181284505576713
ACH-000593,-0.08719111177731519
ACH-000600,-0.1347337763547121
ACH-000601,-0.05583692904974381
ACH-000605,-0.3640870214162439
ACH-000606,-0.21709442975255874
ACH-000608,-0.21570176523243506
ACH-000614,-0.2657130031132659
ACH-000616,-0.4185200566097061
ACH-000618,-0.027595542417137343
ACH-000619,-0.029216903491842614
ACH-000620,-0.19725177001110053
ACH-000621,-0.16158776715806045
ACH-000622,0.004271281677608205
ACH-000623,-0.05087598483106843
ACH-000624,-0.09827929941729838
ACH-000627,-0.13333275883688672
ACH-000630,-0.03376338881759256
ACH-000631,0.08046785975718547
ACH-000632,-0.10266820773929247
ACH-000633,0.004057660675850342
ACH-000637,-0.13550770912524487
ACH-000638,-0.1646264687961886
ACH-000646,-0.017299254114261132
ACH-000647,-0.11718763857876538
ACH-000648,-0.050483898810397713
ACH-000649,-0.10299440069308363
ACH-000651,-0.229247391696998
ACH-000652,-0.011499844314774169
ACH-000653,-0.05165955463002573
ACH-000657,-0.07836431582311094
ACH-000658,-0.2009220782382948
ACH-000661,-0.13855995661924692
ACH-000662,0.06274689804434039
ACH-000663,-0.14734602636330973
ACH-000665,-0.10200914032450588
ACH-000671,-0.0804457340623088
ACH-000672,-0.2254981300698958
ACH-000673,-0.12556124590501966
ACH-000676,-0.15314981019546955
ACH-000677,-0.27002577093445546
ACH-000681,-0.025797416390734174
ACH-000683,-0.08863729292939956
ACH-000684,-0.0030829165552331123
ACH-000688,-0.10304851360209738
ACH-000693,-0.08057100661100801
ACH-000694,-0.1385672605432649
ACH-000695,0.05050300114192375
ACH-000696,-0.16082934928602793
ACH-000697,-0.24443184248209296
ACH-000699,-0.12186048996610815
ACH-000701,-0.3364485701471858
ACH-000706,-0.10564159485564067
ACH-000711,-0.07683446563359501
ACH-000713,-0.09344858191981636
ACH-000714,-0.05532496473405603
ACH-000718,-0.09007684760743707
ACH-000720,-0.06813835526638103
ACH-000721,-0.04661046693902747
ACH-000724,-0.0941932012621544
ACH-000725,-0.16076403149203564
ACH-000732,-0.2803212135753222
ACH-000734,-0.031683817674427565
ACH-000735,-0.15720920501471916
ACH-000736,-0.09368349016306017
ACH-000738,-0.16706767226424465
ACH-000746,0.021149563658636083
ACH-000747,-0.19922053679709814
ACH-000748,-0.055963824886759016
ACH-000753,-0.10320362134386347
ACH-000756,-0.12509178447548724
ACH-000757,-0.30456668858691105
ACH-000758,-0.03574848453126368
ACH-000760,-0.08062052979925953
ACH-000762,0.08617925213645716
ACH-000763,0.04744803961154709
ACH-000764,-0.248759181539356
ACH-000765,-0.11133104509777307
ACH-000766,-0.09135041861064573
ACH-000767,0.10710760112025683
ACH-000768,-0.1643458511679658
ACH-000769,-0.14212407360079848
ACH-000770,-0.12283262536102756
ACH-000771,-0.1351407204283888
ACH-000773,-0.26262651184301666
ACH-000776,0.025153022481323468
ACH-000777,-0.11993440750505345
ACH-000778,-0.0021148995764579638
ACH-000781,0.04225336458327638
ACH-000782,-0.1763026148132437
ACH-000783,-0.2292338108334787
ACH-000784,-0.038343007723625984
ACH-000785,-0.02945104472508475
ACH-000787,-0.08066020873041732
ACH-000788,-0.13793480322138066
ACH-000791,0.07293648962358316
ACH-000792,-0.07115019007444036
ACH-000794,0.006137228436450392
ACH-000796,-0.12196757726776875
ACH-000798,-0.1124093035791854
ACH-000799,-0.19569165903675925
ACH-000800,-0.5541231320422889
ACH-000802,-0.14423905059199166
ACH-000804,-0.10805592706986633
ACH-000805,-0.01945306055759611
ACH-000809,-0.2792792524705625
ACH-000810,0.08553350003243268
ACH-000811,-0.14927528105873594
ACH-000817,-0.2522814203279771
ACH-000819,-0.16223296537909274
ACH-000820,0.09984512893433738
ACH-000821,-0.006347520308437144
ACH-000822,-0.05559940200166202
ACH-000823,-0.21494772166611395
ACH-000824,0.024827940362292626
ACH-000827,-0.08749421876371437
ACH-000829,-0.12329576912346275
ACH-000831,-0.12636609168744647
ACH-000832,-0.3239611872257776
ACH-000833,-0.13533104237291196
ACH-000834,-0.02931567406231741
ACH-000835,-0.1409655499524847
ACH-000836,-0.06982046306357832
ACH-000837,-0.04596958298810543
ACH-000838,0.034556700591841204
ACH-000839,-0.1146063398720594
ACH-000840,-0.1856434180359596
ACH-000841,-0.3321868634132739
ACH-000843,-0.12366176819205432
ACH-000846,-0.1115202928967714
ACH-000847,-0.07423889892426967
ACH-000848,-0.12624612881694447
ACH-000849,-0.1626814692262726
ACH-000851,-0.1722236108461462
ACH-000855,-0.20682503157919954
ACH-000856,-0.016752457164791002
ACH-000858,-0.12375255553245194
ACH-000859,-0.13793110077391355
ACH-000861,-0.14406055169376386
ACH-000862,-0.02342450604193795
ACH-000865,-0.197771732274382
ACH-000866,-0.0964735503693675
ACH-000867,-0.09067997255787599
ACH-000869,-0.11962945527062158
ACH-000872,-0.22465515907315445
ACH-000873,-0.2700723159524566
ACH-000876,-0.052885194169329804
ACH-000878,-0.2782076267033086
ACH-000880,-0.17108848707191762
ACH-000881,-0.023823491248681404
ACH-000882,-0.10433984317060327
ACH-000884,-0.059021199687121675
ACH-000885,-0.14771165982935086
ACH-000887,-0.09834471451584556
ACH-000889,-0.056942194321716925
ACH-000896,-0.08942496812672521
ACH-000898,-0.10488135795826338
ACH-000900,-0.34261038196034954
ACH-000901,-0.08196197179316661
ACH-000905,0.04993500970152075
ACH-000906,-0.2177591773832174
ACH-000907,0.025214393851591653
ACH-000910,0.020192039912776717
ACH-000911,-0.04652395461045551
ACH-000912,-0.10455680303005507
ACH-000913,-0.09826927166066714
ACH-000915,-0.04103717643758849
ACH-000916,-0.1822041218155402
ACH-000917,0.0007887395537496348
ACH-000920,0.01490386102792066
ACH-000921,-0.10004360486728243
ACH-000924,-0.06855926123165262
ACH-000926,-0.1403826179812601
ACH-000928,-0.25616846681986105
ACH-000929,-0.0749151986749741
ACH-000932,-0.06952078811382148
ACH-000935,-0.15526226961424106
ACH-000936,-0.06241669876529505
ACH-000937,-0.02157089432415768
ACH-000938,-0.060998980707945176
ACH-000939,-0.2674662753700009
ACH-000941,-0.08049203417703485
ACH-000943,-0.11906082176681075
ACH-000946,-0.11731064231884547
ACH-000947,-0.05834214786440145
ACH-000948,-0.13972933631461915
ACH-000950,-0.13096049326115258
ACH-000953,-0.04490283060796088
ACH-000954,-0.3694201119659579
ACH-000957,-0.1052511171580107
ACH-000958,-0.4018670186891182
ACH-000960,-0.1618838170274106
ACH-000963,-0.20657811067836016
ACH-000968,-0.14117096785423128
ACH-000969,-0.18398526379695546
ACH-000972,-0.2870262807422491
ACH-000973,-0.29196152602446285
ACH-000974,-0.18221572247562826
ACH-000978,0.00848440510115385
ACH-000984,-0.003140420276245448
ACH-000986,0.025379897531300467
ACH-000988,-0.08060528935735663
ACH-000993,0.16264274752422794
ACH-000994,-0.24356825135508026
ACH-000996,-0.025409556560369417
ACH-001001,0.0008805962369269774
ACH-001020,-0.1315890181530738
ACH-001028,-0.15248321421681105
ACH-001031,-0.08796271859196897
ACH-001038,-0.09928207405604858
ACH-001048,-0.05941723720353489
ACH-001050,-0.14172201948268767
ACH-001053,-0.12035924683924235
ACH-001054,0.04494458241118584
ACH-001061,-0.23098130346063894
ACH-001067,-0.062232467079921513
ACH-001075,-0.15690703968568806
ACH-001096,-0.027448548472034897
ACH-001111,0.007361284519419971
ACH-001119,-0.11880523290927945
ACH-001128,0.2641136456935721
ACH-001134,-0.2006473453762974
ACH-001151,-0.009314903320190457
ACH-001163,-0.14883876915150754
ACH-001164,0.05881710811419464
ACH-001183,-0.200539346240676
ACH-001192,-0.11026568632352103
ACH-001193,-0.1266945966412561
ACH-001196,-0.028058568602534917
ACH-001197,-0.1891220349636202
ACH-001205,-0.04795838862012992
ACH-001211,-0.05823358180597037
ACH-001212,-0.10904090589617198
ACH-001228,0.07111626593732827
ACH-001232,-0.31505635171714313
ACH-001239,-0.12850197089849058
ACH-001270,-0.092244114741059
ACH-001274,-0.02644574680167127
ACH-001275,0.13750048372343496
ACH-001277,-0.3112013671974785
ACH-001278,-0.17172119862036925
ACH-001280,0.10660517765525697
ACH-001283,-0.12529538001816032
ACH-001289,-0.33284349335687
ACH-001300,-0.17593801300047465
ACH-001301,-0.112669113781559
ACH-001302,-0.22459868601518085
ACH-001306,-0.0604170231391084
ACH-001318,-0.07333880303645952
ACH-001322,0.007870030648519995
ACH-001328,-0.1910482714944258
ACH-001332,-0.15445996813543122
ACH-001336,-0.049002079522736185
ACH-001346,-0.045359012362274936
ACH-001353,-0.18346536754713427
ACH-001354,0.08564741827064525
ACH-001367,0.10788123069093933
ACH-001368,-0.07387441105905228
ACH-001374,-0.12213147476272786
ACH-001377,-0.05399990481703862
ACH-001380,-0.1407965874427184
ACH-001391,-0.037679465742643095
ACH-001408,-0.04018217570064348
ACH-001430,0.20389152009565184
ACH-001431,0.04682471168791032
ACH-001450,-0.000911141785594101
ACH-001496,-0.16402177783693012
ACH-001500,-0.0132253807485969
ACH-001523,-0.08828428472076696
ACH-001532,-0.04981917147758877
ACH-001550,-0.12252231619520187
ACH-001552,-0.13050770509726384
ACH-001554,-0.10001481160906324
ACH-001654,-0.0752657604732603
ACH-001735,-0.1069634009558666
ACH-001736,-0.3069286771767942
ACH-001737,-0.08943030387449473
ACH-001740,-0.19659799168495454
ACH-001745,-0.06511335854484115
ACH-001765,-0.06218810457510954
