,RCC1 (1104)
ACH-000160,-0.8904189910689337
ACH-000163,-1.0742662802787126
ACH-000167,-1.1368165810062163
ACH-000168,-1.1455057213246556
ACH-000169,-1.1117935807060977
ACH-000178,-1.0173483888288797
ACH-000183,-1.3450384788919825
ACH-000188,-0.9436381770186424
ACH-000189,-0.9842009099576566
ACH-000190,-0.7900727358932751
ACH-000198,-1.1104162835433125
ACH-000203,-1.7026710661359326
ACH-000204,-1.1396341133985832
ACH-000206,-0.9325378367980124
ACH-000207,-0.723281918727055
ACH-000208,-1.6040503997152606
ACH-000210,-1.5786630930976728
ACH-000211,-0.9126384027886378
ACH-000215,-1.1413272174726456
ACH-000221,-1.3067261800015997
ACH-000222,-1.1178115400798436
ACH-000223,-1.4341942826340532
ACH-000226,-1.0701715452990586
ACH-000227,-1.280274814751141
ACH-000228,-1.245134408081244
ACH-000231,-1.1427252324758252
ACH-000232,-1.1080111245887416
ACH-000233,-0.9615398711245624
ACH-000234,-0.8347631996684941
ACH-000235,-1.0847387828905783
ACH-000237,-1.1573342875658308
ACH-000238,-1.147416250729675
ACH-000242,-0.906719324710508
ACH-000243,-1.1937042260150412
ACH-000244,-0.976739081548346
ACH-000246,-1.1500241362835195
ACH-000248,-1.0744570456600542
ACH-000250,-1.1551497451013024
ACH-000251,-1.1188184587734231
ACH-000252,-1.3493076158296131
ACH-000253,-1.1358609355950706
ACH-000255,-1.0272247717666032
ACH-000256,-0.9405360679925072
ACH-000257,-1.26155108773924
ACH-000258,-1.1737643354444736
ACH-000259,-1.1393508042222442
ACH-000260,-1.08105126759546
ACH-000261,-1.1456807929467878
ACH-000262,-1.087981439186515
ACH-000263,-1.1053006316152212
ACH-000264,-1.3417548976560618
ACH-000265,-1.0144861828467984
ACH-000266,-1.1193667687338469
ACH-000272,-1.158515170393594
ACH-000274,-1.089882805474623
ACH-000277,-1.1565371430236704
ACH-000278,-1.2025923615943728
ACH-000279,-1.1718172861262504
ACH-000280,-1.2588052904479847
ACH-000281,-1.3351291547445885
ACH-000288,-1.0788759199662676
ACH-000291,-1.2453509464849917
ACH-000293,-0.7531047821801574
ACH-000294,-0.9103999211790332
ACH-000295,-1.1841157738372674
ACH-000296,-1.1155025770389857
ACH-000302,-1.3150672376179833
ACH-000304,-0.8449754031612323
ACH-000307,-1.2873700740951006
ACH-000308,-1.1437582909100623
ACH-000310,-1.079979649868632
ACH-000311,-1.1647883167263622
ACH-000312,-1.238957334630293
ACH-000315,-1.3473919886720684
ACH-000316,-1.1968644628724174
ACH-000317,-1.7362290617283838
ACH-000318,-1.0874440999925998
ACH-000319,-1.2766917507198274
ACH-000320,-1.2168568412186602
ACH-000322,-1.293744446063541
ACH-000323,-1.149887740796984
ACH-000324,-0.9788991846097136
ACH-000329,-1.1808449486962675
ACH-000330,-1.2367830978872192
ACH-000331,-0.9839148411405207
ACH-000332,-1.127956595805168
ACH-000334,-1.2352366488397242
ACH-000335,-1.0266911174799642
ACH-000336,-1.1186059997546096
ACH-000337,-0.8764311386014327
ACH-000338,-1.2207259350144424
ACH-000339,-1.0461597987990972
ACH-000341,-1.0240195659749372
ACH-000348,-0.9870682957568288
ACH-000350,-0.9941131743220918
ACH-000352,-1.2853525349738015
ACH-000356,-1.2339809472983112
ACH-000361,-0.8324421880601136
ACH-000362,-0.9364973616507388
ACH-000363,-1.0409555455763275
ACH-000364,-1.3076001323464834
ACH-000365,-1.1505663736236906
ACH-000366,-1.284497036331414
ACH-000368,-1.3381319053638
ACH-000374,-0.9852212739087688
ACH-000375,-0.9862373967219036
ACH-000376,-1.0875351790446897
ACH-000381,-1.2878970661377604
ACH-000383,-1.0784009282866345
ACH-000387,-1.0514673689165783
ACH-000389,-1.053253383934741
ACH-000390,-1.1611281581659822
ACH-000393,-1.1104183723932275
ACH-000395,-1.1045353165317149
ACH-000396,-0.9950993843246776
ACH-000397,-1.3064631558221167
ACH-000401,-1.1438099215336694
ACH-000402,-1.150570414595828
ACH-000403,-1.1086039402223389
ACH-000404,-1.0044897758977431
ACH-000406,-1.1718954803693
ACH-000407,-1.2197748647615263
ACH-000408,-1.0012642422909557
ACH-000410,-1.1453344531642549
ACH-000411,-1.2752519719169606
ACH-000414,-0.978017415123763
ACH-000415,-1.190459361062917
ACH-000416,-1.255759183438632
ACH-000420,-1.2020557413733701
ACH-000421,-1.1210885498176235
ACH-000424,-1.0256338463160992
ACH-000425,-0.9273533372008518
ACH-000426,-0.9915113616007459
ACH-000427,-1.002421726090612
ACH-000433,-0.8986474187394573
ACH-000435,-1.2860912458468294
ACH-000436,-1.21996923792646
ACH-000444,-1.0413888129371864
ACH-000445,-0.9421851183759742
ACH-000448,-0.9528344537670568
ACH-000450,-0.9980879094786056
ACH-000452,-1.2849434810109692
ACH-000454,-1.1411490923992442
ACH-000458,-0.8806353405532908
ACH-000459,-0.5006723631857338
ACH-000460,-1.0843057989603715
ACH-000461,-1.0469692856255484
ACH-000463,-0.9778213778276766
ACH-000464,-1.0987611315897192
ACH-000466,-1.1675843528131138
ACH-000467,-1.0778055935116246
ACH-000468,-1.1710014404783295
ACH-000469,-1.1725933561926511
ACH-000470,-1.2626430038110323
ACH-000471,-1.2787678722518538
ACH-000472,-1.2069527156523847
ACH-000473,-1.0754176687118222
ACH-000475,-1.0557448159419178
ACH-000476,-1.0876283840398921
ACH-000477,-0.8083771764626212
ACH-000479,-1.5881348918931828
ACH-000480,-1.279349083456383
ACH-000481,-1.3323354230083424
ACH-000483,-1.4302055109778933
ACH-000484,-0.8891568099307232
ACH-000485,-1.0110613125041925
ACH-000486,-0.861679474435718
ACH-000487,-1.0824798291509057
ACH-000488,-0.9351846991535476
ACH-000490,-1.1115241352927343
ACH-000491,-1.1816032126407383
ACH-000495,-0.910660162709309
ACH-000496,-1.1486343206538816
ACH-000499,-1.2274270891709895
ACH-000500,-1.0911154989941911
ACH-000502,-0.9959443430728804
ACH-000503,-1.2199012538361005
ACH-000505,-1.0878074857631213
ACH-000507,-1.0703135352686997
ACH-000510,-1.2146869914408516
ACH-000511,-1.0525930569819848
ACH-000512,-1.1191170986177776
ACH-000516,-1.2445778475130682
ACH-000517,-1.3163726171978554
ACH-000518,-1.1814480623414128
ACH-000520,-1.144642040241657
ACH-000521,-1.1047569749435755
ACH-000522,-1.2324678461178942
ACH-000524,-0.8373589849180476
ACH-000527,-1.1847073363200746
ACH-000528,-1.0364475880707529
ACH-000537,-1.1749807221110784
ACH-000541,-1.3237568818829917
ACH-000542,-1.0293077994547466
ACH-000544,-0.9860886035004376
ACH-000545,-1.0870969786875802
ACH-000547,-1.0093469558760644
ACH-000548,-1.1893954190407767
ACH-000549,-1.041058780949691
ACH-000550,-1.2155122972380188
ACH-000552,-1.0935109731311383
ACH-000556,-1.130537813034031
ACH-000557,-1.057691700915626
ACH-000569,-0.9852414986007408
ACH-000570,-1.0920654582402776
ACH-000571,-1.0755826016729308
ACH-000573,-1.070685036569329
ACH-000576,-1.0470452627926043
ACH-000579,-1.091236576237978
ACH-000580,-1.1763197720844905
ACH-000584,-1.457805084965856
ACH-000585,-1.327559552246649
ACH-000588,-1.1386641835939928
ACH-000589,-1.0340710238294415
ACH-000591,-1.1725401867913283
ACH-000593,-1.1556124995048078
ACH-000600,-1.0540356758613818
ACH-000601,-1.0755537995631403
ACH-000605,-1.2402427364769102
ACH-000606,-1.0906741147058243
ACH-000608,-1.1622619931563059
ACH-000614,-1.219269244740461
ACH-000616,-1.1010609659003274
ACH-000618,-1.1297603334539212
ACH-000619,-0.9979083183682244
ACH-000620,-1.2724462172983277
ACH-000621,-1.1094792254169812
ACH-000622,-1.0096494279300343
ACH-000623,-1.2644435259874651
ACH-000624,-1.0191525907573422
ACH-000627,-1.0134308417909208
ACH-000630,-1.2753872535429285
ACH-000631,-1.4496511653426134
ACH-000632,-1.3274395058946096
ACH-000633,-0.878724413370833
ACH-000637,-1.2848923137640031
ACH-000638,-1.1038754097999717
ACH-000646,-1.0593585889988748
ACH-000647,-1.2167308833272787
ACH-000648,-1.0733501957635412
ACH-000649,-1.073420082409023
ACH-000651,-1.1989827071796295
ACH-000652,-1.4410950807929883
ACH-000653,-1.069678608227865
ACH-000657,-1.1124010514767708
ACH-000658,-1.1001091414226682
ACH-000661,-0.9875770141076202
ACH-000662,-0.8656533101587944
ACH-000663,-0.9088226973874182
ACH-000665,-1.1104921575850284
ACH-000671,-1.1051304517426224
ACH-000672,-1.428461036982925
ACH-000673,-1.0648763480875436
ACH-000676,-1.197555752553729
ACH-000677,-0.6933490145706722
ACH-000681,-1.2227627327235389
ACH-000683,-1.202092730012376
ACH-000684,-1.264334492889356
ACH-000688,-0.9948203570031924
ACH-000693,-1.1572523718534915
ACH-000694,-1.0949888530722391
ACH-000695,-0.9735748846775728
ACH-000696,-1.135879091985668
ACH-000697,-0.9825997068486106
ACH-000699,-1.1663094930765627
ACH-000701,-1.158390359090726
ACH-000706,-1.2725946667201065
ACH-000711,-1.1957697105262513
ACH-000713,-1.2391309346137214
ACH-000714,-0.9354753271163888
ACH-000718,-1.104576045865861
ACH-000720,-1.06895213999813
ACH-000721,-1.0557136234613853
ACH-000724,-1.1030120711866351
ACH-000725,-0.8992037370554196
ACH-000732,-0.9759110320940836
ACH-000734,-1.2154278924020936
ACH-000735,-0.9567346378860864
ACH-000736,-1.0340364416153125
ACH-000738,-1.1504733332862318
ACH-000746,-1.1168721284278007
ACH-000747,-1.1123213013577486
ACH-000748,-1.0991876444539883
ACH-000753,-1.077621013476201
ACH-000756,-1.2355663644679808
ACH-000757,-1.3511746592757563
ACH-000758,-0.9427972779316512
ACH-000760,-1.0534650583689358
ACH-000762,-1.059573559858732
ACH-000763,-0.8883510020759617
ACH-000764,-1.1645837310333629
ACH-000765,-1.2406576590938478
ACH-000766,-1.3431069602117618
ACH-000767,-1.17408141122929
ACH-000768,-1.1385354615697256
ACH-000769,-1.1446628669740568
ACH-000770,-1.1362790209521716
ACH-000771,-1.089879606264654
ACH-000773,-1.1603121766626174
ACH-000776,-0.9747428634934596
ACH-000777,-1.1686886848418705
ACH-000778,-1.204146619538054
ACH-000781,-1.2352570086389214
ACH-000782,-0.9911354118063548
ACH-000783,-1.2053347341126053
ACH-000784,-1.2318461953303084
ACH-000785,-1.3807719252795414
ACH-000787,-1.0967770185286527
ACH-000788,-1.283485189648239
ACH-000791,-1.043113870638152
ACH-000792,-1.1237118273622937
ACH-000794,-1.0775953895196957
ACH-000796,-1.3413075972308155
ACH-000798,-1.1797236465413479
ACH-000799,-0.9626335653819916
ACH-000800,-1.1149327092095114
ACH-000802,-1.281280565558652
ACH-000804,-1.1019760339815718
ACH-000805,-1.0962868215278394
ACH-000809,-1.2332360726303275
ACH-000810,-1.2695639444524336
ACH-000811,-1.13331398002623
ACH-000817,-1.0684316283179307
ACH-000819,-1.2090278734845046
ACH-000820,-1.036998634744554
ACH-000821,-1.0692294343511284
ACH-000822,-0.9420701758096706
ACH-000823,-1.1692595640342225
ACH-000824,-1.0457274099258491
ACH-000827,-1.111146070374485
ACH-000829,-1.037647992008054
ACH-000831,-1.2685423252165926
ACH-000832,-0.9975014951992528
ACH-000833,-1.0620951221277972
ACH-000834,-1.2371065253498177
ACH-000835,-1.2601890412524628
ACH-000836,-0.745862481342918
ACH-000837,-1.195182517109772
ACH-000838,-1.1846602549730576
ACH-000839,-1.1167862130837358
ACH-000840,-1.2002258691397525
ACH-000841,-1.0814757423460757
ACH-000843,-1.015308865630677
ACH-000846,-1.0511235317241463
ACH-000847,-1.3082583769996097
ACH-000848,-1.2692780065896163
ACH-000849,-1.1919052459955497
ACH-000851,-0.9919496856682788
ACH-000855,-1.4169457229853843
ACH-000856,-1.0550629640743026
ACH-000858,-0.9889127582580848
ACH-000859,-1.0568871483363835
ACH-000861,-1.1128059774644383
ACH-000862,-1.144414935979669
ACH-000865,-1.2051111864214006
ACH-000866,-1.1230010049023125
ACH-000867,-1.0903427733799858
ACH-000869,-1.10694210378848
ACH-000872,-1.3206698898346076
ACH-000873,-1.191521035768222
ACH-000876,-0.6937792944669999
ACH-000878,-0.9638613857646798
ACH-000880,-1.3061048222348393
ACH-000881,-1.0101759616038382
ACH-000882,-1.0418397997463371
ACH-000884,-1.308924851992438
ACH-000885,-1.1187522086099857
ACH-000887,-1.0892310149424849
ACH-000889,-1.1777327571280989
ACH-000896,-1.2013309538782282
ACH-000898,-1.0175912783028105
ACH-000900,-1.1092547837612898
ACH-000901,-1.158291499447104
ACH-000905,-1.2109104901276164
ACH-000906,-1.1171344966109085
ACH-000907,-0.9864753214914056
ACH-000910,-1.1893835308444167
ACH-000911,-1.01671730777422
ACH-000912,-1.2354485619267044
ACH-000913,-1.0719915843563408
ACH-000915,-1.0621673718545022
ACH-000916,-1.5379840187679996
ACH-000917,-1.1137871703755715
ACH-000920,-1.1243387492295802
ACH-000921,-1.34497397509229
ACH-000924,-1.1116972787653652
ACH-000926,-1.3536804732610084
ACH-000928,-1.2248949840939685
ACH-000929,-1.2056109608277776
ACH-000932,-1.114440890959239
ACH-000935,-1.058409339763737
ACH-000936,-1.2818588070097066
ACH-000937,-1.1678213268893969
ACH-000938,-1.1875036066026432
ACH-000939,-0.991015251886306
ACH-000941,-0.8661855475998392
ACH-000943,-1.1039533878389436
ACH-000946,-0.9331842077972992
ACH-000947,-1.1670578432955356
ACH-000948,-0.8849063230419348
ACH-000950,-1.2455387750866114
ACH-000953,-1.0133804786012888
ACH-000954,-1.2703911070874496
ACH-000957,-1.1318658762294205
ACH-000958,-1.129120239897131
ACH-000960,-1.114548927249117
ACH-000963,-0.8526082174782442
ACH-000968,-1.1365687742695267
ACH-000969,-1.0582106434004808
ACH-000972,-1.2089031561682324
ACH-000973,-0.9553341910351342
ACH-000974,-1.2336983838816231
ACH-000978,-1.188092438703396
ACH-000984,-1.316850023183214
ACH-000986,-1.1541050524103098
ACH-000988,-1.084073006202148
ACH-000993,-0.999431308429821
ACH-000994,-1.0571324293384334
ACH-000996,-1.0719898290111578
ACH-001001,-1.1034009922774772
ACH-001020,-1.1776151250195142
ACH-001028,-1.2093151541607532
ACH-001031,-1.1862443958283595
ACH-001038,-1.0368080833279911
ACH-001048,-1.1795710671120012
ACH-001050,-1.2532943934306606
ACH-001053,-1.0639748787256682
ACH-001054,-1.260529745010896
ACH-001061,-1.0149982088593184
ACH-001067,-1.1365471097892317
ACH-001075,-1.2365065333074456
ACH-001096,-1.1627462479007526
ACH-001111,-0.8159872998952976
ACH-001119,-0.999793325129674
ACH-001128,-0.5146597923807427
ACH-001134,-1.0723157366858949
ACH-001151,-1.2335734074691302
ACH-001163,-1.1660876727503853
ACH-001164,-1.138325705004655
ACH-001183,-1.2058724812694308
ACH-001192,-1.253534074717606
ACH-001193,-1.2058164543964822
ACH-001196,-1.1378487287712782
ACH-001197,-1.3646774783894715
ACH-001205,-1.0395349400371297
ACH-001211,-0.9088216108933148
ACH-001212,-0.9494814235762812
ACH-001228,-1.0396203620906943
ACH-001232,-1.0911513406752724
ACH-001239,-1.1388794604615649
ACH-001270,-1.0452386660150468
ACH-001274,-0.9913562866617641
ACH-001275,-1.2958441644400127
ACH-001277,-1.0414426481012444
ACH-001278,-1.2413967311686585
ACH-001280,-0.7621724892445405
ACH-001283,-1.0911117963691146
ACH-001289,-1.063867281880818
ACH-001300,-1.26652209094004
ACH-001301,-1.2168234762119443
ACH-001302,-1.2496125153431905
ACH-001306,-1.0702958306296255
ACH-001318,-1.1690971959120682
ACH-001322,-1.103109019339788
ACH-001328,-0.9476455626227209
ACH-001332,-1.150616569049845
ACH-001336,-1.0757053150850715
ACH-001346,-1.1727399272493568
ACH-001353,-1.2817325416977128
ACH-001354,-0.9333500103418207
ACH-001367,-1.2956505475261166
ACH-001368,-1.2439506399704698
ACH-001374,-1.1973723212589082
ACH-001377,-1.1812112356424316
ACH-001380,-1.0742241624829258
ACH-001391,-1.1562391949067672
ACH-001408,-1.0353948663889592
ACH-001430,-1.1326502924855464
ACH-001431,-1.2306766020982758
ACH-001450,-1.0040626596371636
ACH-001496,-0.7878921355020646
ACH-001500,-1.1113934092284794
ACH-001523,-0.988765173154088
ACH-001532,-0.9920078263091394
ACH-001550,-0.9807188857434992
ACH-001552,-1.1953180841684723
ACH-001554,-1.0509771733928674
ACH-001654,-1.1324658438541702
ACH-001735,-1.1102495181435734
ACH-001736,-0.9723332795870911
ACH-001737,-1.207575708055043
ACH-001740,-1.2047534738822208
ACH-001745,-1.256487019141879
ACH-001765,-1.0920284915941012
