,PGP (283871)
ACH-000323,-0.22478755770555184
ACH-000324,0.011897128121867277
ACH-000329,-0.2263715717179034
ACH-000330,-0.3501676555564081
ACH-000331,-0.14556909607039878
ACH-000332,-0.1358890589134054
ACH-000334,-0.2581184743522109
ACH-000335,-0.4155748029185389
ACH-000336,0.03253150594772198
ACH-000337,-0.3762228762650517
ACH-000338,-0.3213758653370015
ACH-000339,-0.4577181739239417
ACH-000341,-0.08469695093533841
ACH-000348,-0.21094799503238384
ACH-000350,-0.0273774081822386
ACH-000352,-0.27244484602414426
ACH-000356,-0.5091413103013458
ACH-000361,0.021356671554561533
ACH-000362,0.2914854085683625
ACH-000363,-0.13861982620539595
ACH-000364,-0.28357091490927416
ACH-000365,-0.6139191160556735
ACH-000366,-0.2212154912592784
ACH-000368,-0.2831544316099608
ACH-000374,-0.034990043607676866
ACH-000375,0.10077540630752496
ACH-000376,-0.2434705100921898
ACH-000381,-0.2396974516862063
ACH-000383,-0.2724752382614343
ACH-000387,-0.2411444940182169
ACH-000389,0.050209616280721577
ACH-000390,-0.11937572546723675
ACH-000393,-0.1665910851769963
ACH-000395,-0.3978498692939284
ACH-000396,0.10934084914675003
ACH-000397,-0.22881982080008265
ACH-000401,-0.7313162358620642
ACH-000402,0.1885959025658316
ACH-000403,-0.20324395323011116
ACH-000404,-0.18853612524919988
ACH-000406,-0.664406359747778
ACH-000407,-0.2638645968818135
ACH-000408,-0.3078737066245536
ACH-000410,-0.05719361627342522
ACH-000411,-0.1292625638135561
ACH-000414,-0.021050957363339576
ACH-000415,-0.2306205573611578
ACH-000416,-0.15378932029992196
ACH-000420,-0.2815462349728166
ACH-000421,-0.13446359965978522
ACH-000424,0.02918930513896888
ACH-000425,-0.089098644866091
ACH-000426,-0.42723978276319213
ACH-000427,-0.1635929543171969
ACH-000433,-0.12395343176648843
ACH-000435,-0.2842182997205536
ACH-000436,-0.170260741152195
ACH-000444,-0.09337137803528824
ACH-000445,-0.2662610250043431
ACH-000448,-0.10590236617765833
ACH-000450,-0.4298745560971938
ACH-000452,-0.06845873726647654
ACH-000454,-0.2022697537445025
ACH-000458,-0.1537471318974656
ACH-000459,-0.409843827707176
ACH-000460,-0.33753030066310946
ACH-000461,-0.2234125130413072
ACH-000463,-0.02057877874405448
ACH-000464,0.11335742436569494
ACH-000466,-0.12967313255595975
ACH-000467,-0.1454705678671553
ACH-000468,-0.01992942128086763
ACH-000469,-0.2562456791422375
ACH-000470,-0.008033060672452394
ACH-000471,-0.1384611246571352
ACH-000472,-0.21956761395433175
ACH-000473,-0.04058474483211291
ACH-000475,0.002552919315933509
ACH-000476,-0.2751423744406577
ACH-000477,-0.2050116100425556
ACH-000479,-0.4291995641586311
ACH-000480,-0.16761278501528426
ACH-000481,-0.04129123183570715
ACH-000483,-0.288333644661436
ACH-000484,-0.39520183242257095
ACH-000485,-0.20389915082236998
ACH-000486,-0.25763293317322383
ACH-000487,-0.6425260134706405
ACH-000488,0.09888389036613464
ACH-000490,-0.17429172794003706
ACH-000491,-0.3529055507086458
ACH-000495,0.039345922081744526
ACH-000496,-0.1980124045685437
ACH-000499,-0.05484085097053987
ACH-000500,0.09476919336443496
ACH-000502,-0.10697582045519173
ACH-000503,-0.05592052308776496
ACH-000505,-0.1854769468059609
ACH-000507,-0.3302868554688345
ACH-000510,-0.13819782574015246
ACH-000511,-0.6302558322983499
ACH-000512,0.1424043943950597
ACH-000516,-0.13594563821587854
ACH-000517,-0.41452543491796734
ACH-000518,-0.3977115659060724
ACH-000520,-0.36600470579524746
ACH-000521,-0.13446108341540738
ACH-000522,-0.6779111751013294
ACH-000524,-0.13579233318054051
ACH-000527,-0.10658037189314444
ACH-000528,-0.021594811050466317
ACH-000537,-0.4472681745354488
ACH-000541,-0.3155804906207973
ACH-000542,-0.046766949355982405
ACH-000544,-0.048636746365359716
ACH-000545,-0.1826725119078148
ACH-000547,-0.18739640323063947
ACH-000548,-0.09096973463487704
ACH-000549,-0.13268969346756315
ACH-000550,-0.3072068744843916
ACH-000552,-0.1605165109201392
ACH-000556,-0.18034357490090192
ACH-000557,-0.029263270137763617
ACH-000569,-0.2828627705057091
ACH-000570,-0.0792270286077383
ACH-000571,-0.2334195749616699
ACH-000573,-0.07121160644443066
ACH-000576,-0.7000622363439916
ACH-000579,-0.4126780224860174
ACH-000580,-0.655608897809197
ACH-000584,-0.31990594107346243
ACH-000585,-0.2600450834320541
ACH-000588,-0.4362695536408456
ACH-000589,-0.12943115313328718
ACH-000591,-0.3889784252624309
ACH-000593,0.05541946885331675
ACH-000600,-0.06809867083417448
ACH-000601,-0.25246969878893666
ACH-000605,-0.2376623382991579
ACH-000606,0.04829384836821821
ACH-000608,-0.1200013113888632
ACH-000614,-0.2683112948354254
ACH-000616,-0.2121745840792163
ACH-000618,-0.24623180527621025
ACH-000619,-0.1698129258817034
ACH-000620,-0.06895615162818536
ACH-000621,-0.12641924264127485
ACH-000622,-0.2166902233562976
ACH-000623,-0.24449783556117186
ACH-000624,-0.12913459294220442
ACH-000627,0.029051640344965542
ACH-000630,-0.16837808458683218
ACH-000631,-0.27144374490119805
ACH-000632,-0.6113773843094066
ACH-000633,-0.07499793083527663
ACH-000637,0.10627163814976193
ACH-000638,-0.2603243051409485
ACH-000646,-0.10692630848992844
ACH-000647,-0.16881060114131471
ACH-000648,-0.7881044446181821
ACH-000649,-0.34628594131391394
ACH-000651,-0.07830241961601375
ACH-000652,-0.24770156076084865
ACH-000653,-0.09355442481429592
ACH-000657,-0.12137349304065377
ACH-000658,-0.07306550593330811
ACH-000661,-0.4997075149662244
ACH-000662,-0.010838034434568116
ACH-000663,-0.04613236684693688
ACH-000665,-0.3376270664453431
ACH-000671,-0.08659525589319901
ACH-000672,-0.10905071710984594
ACH-000673,-0.06419072789007857
ACH-000676,-0.6056322595242385
ACH-000677,-0.17664341519802634
ACH-000681,-0.1446513237950387
ACH-000683,-0.10711822006602156
ACH-000684,-0.19517987595525105
ACH-000688,-0.2338200019777165
ACH-000693,-0.018403971878387188
ACH-000694,-0.09918775977957896
ACH-000695,-0.4812661941523443
ACH-000696,-0.4663143535596149
ACH-000697,-0.1142754885940514
ACH-000699,-0.24662254822079024
ACH-000701,-0.3397198228397992
ACH-000706,-0.249049972125992
ACH-000711,-0.563975620826587
ACH-000713,-0.4934451422477375
ACH-000714,-0.16245747053253395
ACH-000718,-0.12081495417969924
ACH-000720,-0.1259792090052026
ACH-000721,-0.2551929603577721
ACH-000724,-0.1714320474765597
ACH-000725,-0.20943285105812354
ACH-000732,-0.18653295150348229
ACH-000734,-0.1984276921325242
ACH-000735,-0.0788754585765888
ACH-000736,-0.6429815605107656
ACH-000738,-0.16598188094611532
ACH-000746,-0.18346444586026991
ACH-000747,-0.17374155216840273
ACH-000748,-0.024207569323551163
ACH-000753,-0.26205691351971205
ACH-000756,-0.18686249593741366
ACH-000757,-0.2557715550473025
ACH-000758,-0.3996805098457856
ACH-000760,-0.3000916804963432
ACH-000762,-0.11169620304531017
ACH-000763,-0.3012457448750736
ACH-000764,-0.5895085913929848
ACH-000765,-0.35396561316649194
ACH-000766,-0.24882752692159146
ACH-000767,-0.2307456292086284
ACH-000768,-0.3610885476204886
ACH-000769,-0.11883716740969652
ACH-000770,-0.35774544597643704
ACH-000771,0.08758109712190085
ACH-000773,-0.002170057701615645
ACH-000776,-0.4054400237057675
ACH-000777,-0.3805534137673999
ACH-000778,-0.1721629570291412
ACH-000781,-0.116107483322646
ACH-000782,-0.5179976962544292
ACH-000783,-0.16592463623518772
ACH-000784,-0.08457877540274512
ACH-000785,-0.3864600390386677
ACH-000787,-0.21683345468862394
ACH-000788,-0.4188187319671383
ACH-000791,-0.4226499923446592
ACH-000792,-0.0003050174890671263
ACH-000794,-5.999950631153031e-05
ACH-000796,-0.14031823814450894
ACH-000798,-0.11938459851745292
ACH-000799,-0.3442463666989765
ACH-000800,-0.463925055927351
ACH-000802,-0.20144519556457355
ACH-000804,-0.2236824375856912
ACH-000805,-0.1459086771728649
ACH-000809,-0.32975121224073045
ACH-000810,-0.2979772750442
ACH-000811,-0.06494578415776077
ACH-000817,-0.4656984188389939
ACH-000819,-0.2817547224647041
ACH-000820,-0.2254030651433281
ACH-000821,-0.2689600524610037
ACH-000822,-0.1893185338701076
ACH-000823,-0.05042993246447981
ACH-000824,-0.13367340195210786
ACH-000827,-0.4195453370785137
ACH-000829,-0.20477093335821955
ACH-000831,-0.15507300747001754
ACH-000832,-0.2367708968633627
ACH-000833,-0.2411371357170332
ACH-000834,0.0006357719291890226
ACH-000835,-0.41279972157341255
ACH-000836,-0.08867037600986535
ACH-000837,-0.6409539626237563
ACH-000838,-0.00784054208537513
ACH-000839,-0.2784338674828917
ACH-000840,-0.07214101462084198
ACH-000841,-0.5262550450894624
ACH-000843,-0.6572192936453858
ACH-000846,-0.3987399291704734
ACH-000847,0.052399686492917485
ACH-000848,-0.14582232501565748
ACH-000849,-0.23510582339556266
ACH-000851,-0.4670336774682946
ACH-000855,-0.2756291493278337
ACH-000856,-0.33674013742867714
ACH-000858,-0.06902538839523867
ACH-000859,-0.28336142024867195
ACH-000861,-0.16152693985691033
ACH-000862,-0.18545278463238887
ACH-000865,-0.09323956053100883
ACH-000866,-0.2376969048459804
ACH-000867,-0.09420319434402127
ACH-000869,-0.41097293122745454
ACH-000872,-0.5331477009054504
ACH-000873,-0.3290265514752128
ACH-000876,-0.18075817848670264
ACH-000878,-0.1693052606361704
ACH-000880,-0.1498289091883177
ACH-000881,-0.2261650287494651
ACH-000882,-0.2425677706864749
ACH-000884,-0.14251646351685704
ACH-000885,-0.017024248586585085
ACH-000887,-0.2373016123111848
ACH-000889,-0.14888335040025494
ACH-000896,-0.3925173718886176
ACH-000898,-0.10468809907675523
ACH-000900,-0.4186994627112039
ACH-000901,-0.12986737856755912
ACH-000905,-0.3499158917527032
ACH-000906,0.012615757904196941
ACH-000907,-0.08931038054709857
ACH-000910,-0.25277613682211525
ACH-000911,-0.4106615577383851
ACH-000912,-0.23051225554235255
ACH-000913,-0.15771441751240595
ACH-000915,-0.17103996003534722
ACH-000916,0.012124523507585696
ACH-000917,-0.2861949303542199
ACH-000920,-0.461172275621892
ACH-000921,-0.5692009835569034
ACH-000924,-0.04692007685613953
ACH-000926,-0.21664155073355287
ACH-000928,-0.3169373334038564
ACH-000929,-0.381064914180937
ACH-000932,-0.3169530025026633
ACH-000935,-0.20735453140988852
ACH-000936,-0.2860264529987613
ACH-000937,-0.3558256960169491
ACH-000938,-0.3900164045651156
ACH-000939,-0.30957663796122564
ACH-000941,-0.21217099661594216
ACH-000943,-0.14052447714360286
ACH-000946,-0.158840184331139
ACH-000947,-0.010715038565388788
ACH-000948,-0.16458525563857238
ACH-000950,-0.05759374402633025
ACH-000953,-0.1303555302621373
ACH-000954,-0.3989986726367711
ACH-000957,-0.08376997242528171
ACH-000958,-0.1821752934221057
ACH-000960,0.06773303699646764
ACH-000963,-0.4095870099058273
ACH-000968,-0.11048945421720156
ACH-000969,-0.08803043354890974
ACH-000972,-0.31658482918261793
ACH-000973,-0.11747183499836142
ACH-000974,-0.192704721185118
ACH-000978,-0.09491536582108584
ACH-000984,-0.19491740957628076
ACH-000986,-0.3685950893395156
ACH-000988,-0.21912255837990224
ACH-000993,-0.20859586518266296
ACH-000994,-0.0996136093393574
ACH-000996,-0.07514973359288563
ACH-001001,-0.07198360442376782
ACH-001020,-0.06899008450282992
ACH-001028,-0.3420932948526333
ACH-001031,-0.08994202769943171
ACH-001038,0.002790495885915925
ACH-001048,-0.3281187688892347
ACH-001050,-0.5035155683089149
ACH-001053,-0.3618503094516299
ACH-001054,-0.5402289138809094
ACH-001061,-0.5525833214023008
ACH-001067,-0.2019854206334984
ACH-001075,0.07439809441674862
ACH-001096,0.07800762506465292
ACH-001111,-0.5101440521708884
ACH-001119,-0.25163100265349103
ACH-001128,-0.22116926211329715
ACH-001134,-0.15046955294537287
ACH-001151,-0.011390725766941405
ACH-001163,-0.3916225043199956
ACH-001164,-0.22888439384176906
ACH-001183,-0.05192994621110338
ACH-001192,-0.44991974408335705
ACH-001193,-0.239831037056996
ACH-001196,-0.2372130780771809
ACH-001197,-0.29201100452405543
ACH-001205,-0.08624384440937688
ACH-001211,-0.1585565595475137
ACH-001212,0.05545930861420994
ACH-001228,-0.2366016300079063
ACH-001232,-0.07647852397711669
ACH-001239,-0.2714128997488716
ACH-001270,-0.2328813351182804
ACH-001274,-0.08397752200445452
ACH-001275,-0.4539462914485181
ACH-001277,-0.10967163568949613
ACH-001278,-0.2634973954427782
ACH-001280,-0.12342212126644575
ACH-001283,-0.2985933589253572
ACH-001289,-0.17387653929631405
ACH-001300,-0.167732307814746
ACH-001301,-0.19942544418634625
ACH-001302,-0.6186433633154926
ACH-001306,-0.1796380927281343
ACH-001318,-0.09521301647981813
ACH-001322,-0.09819645941255713
ACH-001328,-0.3002282262011793
ACH-001332,-0.3718472036579151
ACH-001336,-0.1381755903068945
ACH-001346,0.07898127911036476
ACH-001353,-0.17940129213128045
ACH-001354,-0.4233256677498478
ACH-001367,-0.22575791081023994
ACH-001368,-0.6127138075303796
ACH-001374,0.07699989391468835
ACH-001377,0.006965061103648397
ACH-001380,-0.4523815484978597
ACH-001391,-0.08340338143422266
ACH-001408,-0.033952955915705116
ACH-001430,-0.41599576610102906
ACH-001431,-0.2716152562165912
ACH-001450,-0.4092679017781633
ACH-001496,-0.11297772342316187
ACH-001500,-0.3765144836490102
ACH-001523,-0.2855304236545428
ACH-001532,-0.15753822940412365
ACH-001550,-0.06263932672696731
ACH-001552,-0.20251335256870295
ACH-001554,-0.14061296419542665
ACH-001654,-0.10791290169831402
ACH-001735,-0.17002452907168708
ACH-001736,-0.26581904977363074
ACH-001737,-0.14344007577138793
ACH-001740,-0.09506485737133867
ACH-001745,-0.2671323877986113
ACH-001765,-0.17786433532787388
