,CLEC4M (10332)
ACH-000522,0.12896118785382904
ACH-000524,0.2510958692533445
ACH-000527,0.14487787140166494
ACH-000528,0.10495173147160754
ACH-000537,0.1194911144240074
ACH-000541,0.2339969047735664
ACH-000542,0.2551660721129514
ACH-000544,0.2843601484439588
ACH-000545,0.18932828579294775
ACH-000547,0.20566323364498765
ACH-000548,0.2765565745596104
ACH-000549,0.1308782311276476
ACH-000550,0.30180289542718136
ACH-000552,0.20617740977776947
ACH-000556,0.15624905412913773
ACH-000557,0.2571555721625707
ACH-000569,0.13185418940467472
ACH-000570,0.24680176441622345
ACH-000571,0.15837010792797968
ACH-000573,0.04323316383204201
ACH-000576,0.2527554685065587
ACH-000579,0.1994391503588068
ACH-000580,0.26111921300645186
ACH-000584,0.11438423240897658
ACH-000585,0.15644165186715947
ACH-000588,0.2460338729610109
ACH-000589,0.13825570054350267
ACH-000591,0.1273976774319926
ACH-000593,0.2343430251916043
ACH-000600,0.22642128104895054
ACH-000601,0.18945259907455408
ACH-000605,0.17995657364355191
ACH-000606,0.2437678819848859
ACH-000608,0.17856481897977122
ACH-000614,0.2723658521449155
ACH-000616,0.24456148648687176
ACH-000618,0.16218359180053282
ACH-000619,0.18439741343281948
ACH-000620,0.08517817477270116
ACH-000621,0.048076628769437794
ACH-000622,0.2971925914900679
ACH-000623,0.19470758755541187
ACH-000624,0.2055095672531223
ACH-000627,0.1924814023486537
ACH-000630,0.15123150878575065
ACH-000631,0.03626138850681322
ACH-000632,0.1814800481393792
ACH-000633,0.12211684262775513
ACH-000637,0.04629260810600954
ACH-000638,0.30855321587051016
ACH-000646,-0.055432041310128896
ACH-000647,0.2996528998902471
ACH-000648,0.2044376389057488
ACH-000649,0.2056767226376313
ACH-000651,0.1551752826283711
ACH-000652,0.14019472484280332
ACH-000653,0.161914771086384
ACH-000657,0.2697148719710447
ACH-000658,0.1802755821811078
ACH-000661,0.0387050519235502
ACH-000662,-0.08942208661750307
ACH-000663,0.09131161438398168
ACH-000665,0.05312001427411366
ACH-000671,0.2168799925056988
ACH-000672,0.108610867531638
ACH-000673,0.18887996448009967
ACH-000676,0.06769368280476018
ACH-000677,0.22592045285886106
ACH-000681,0.21038578772679534
ACH-000683,0.22094192230206927
ACH-000684,0.28424983763989325
ACH-000688,0.17076625491896294
ACH-000693,0.2340803573849305
ACH-000694,0.17314387989276694
ACH-000695,0.25216721748106485
ACH-000696,0.14729641000153346
ACH-000697,0.2722126434285929
ACH-000699,0.14159410426202124
ACH-000701,0.15473417167338546
ACH-000706,0.10419234685224864
ACH-000711,0.1327655854634808
ACH-000713,0.10840746574070632
ACH-000714,0.09144947828950224
ACH-000718,0.15055902734473556
ACH-000720,0.11583964321223265
ACH-000721,0.1830982454701744
ACH-000724,0.2851712010931909
ACH-000725,0.14294145407545594
ACH-000732,0.4728851552597555
ACH-000734,0.12619109205035955
ACH-000735,0.18111787275277585
ACH-000736,0.3104266476083289
ACH-000738,0.14530554274954266
ACH-000746,0.060251245158279024
ACH-000747,0.10476939125883676
ACH-000748,0.1858210892025602
ACH-000753,0.24190399970819101
ACH-000756,-0.011275805935216408
ACH-000757,0.20195145498878464
ACH-000758,0.2392331595766502
ACH-000760,0.19114077664519893
ACH-000762,0.2313516965427685
ACH-000763,0.2009166509985789
ACH-000764,0.083740936618941
ACH-000765,0.08758977066039142
ACH-000766,0.17411636583124712
ACH-000767,0.18233038092355094
ACH-000768,0.07352549924298651
ACH-000769,0.14047913360377348
ACH-000770,0.20188859794669728
ACH-000771,0.2571461290412828
ACH-000773,0.26383391730600864
ACH-000776,0.21694680345675046
ACH-000777,0.16920250154727912
ACH-000778,0.1357221444130235
ACH-000781,0.09892824919779143
ACH-000782,0.1972197971306916
ACH-000783,0.2629163471668089
ACH-000784,0.21371373035664454
ACH-000785,0.21776426575743915
ACH-000787,0.16505949667491174
ACH-000788,0.209760073078003
ACH-000791,0.2970087309241277
ACH-000792,0.17856716311704468
ACH-000794,0.21692848713761295
ACH-000796,0.20039847086004628
ACH-000798,-0.06329332969674309
ACH-000799,0.06421418782771203
ACH-000800,0.3057380942093723
ACH-000802,0.27100906056245405
ACH-000804,0.2258057412936954
ACH-000805,0.2249600446408616
ACH-000809,0.2016658434852305
ACH-000810,0.3443785764208281
ACH-000811,0.2512866569821985
ACH-000817,0.2241213919356736
ACH-000819,0.11850899551466733
ACH-000820,-0.02275158308221279
ACH-000821,0.20247631753449646
ACH-000822,0.11732363535935787
ACH-000823,0.2325261909378688
ACH-000824,0.20628910203298015
ACH-000827,0.21201081473682667
ACH-000829,0.16618560764841206
ACH-000831,0.07420193722839641
ACH-000832,0.2628297723870187
ACH-000833,0.22140686758635567
ACH-000834,0.22302931132727052
ACH-000835,0.16688703319205273
ACH-000836,0.1143881284388158
ACH-000837,0.17736993818502128
ACH-000838,0.27702566166460024
ACH-000839,0.2899119561523297
ACH-000840,0.3487356614379775
ACH-000841,0.3294638522824675
ACH-000843,0.1999906673002768
ACH-000846,0.3085120692758433
ACH-000847,0.2900974798576428
ACH-000848,0.16459942784511866
ACH-000849,0.2238259967011627
ACH-000851,0.1937843877824328
ACH-000855,0.17493743262335654
ACH-000856,0.34471138973576304
ACH-000858,0.1407601351158636
ACH-000859,0.1915719307978093
ACH-000861,0.19358925330483734
ACH-000862,0.21164926259590186
ACH-000865,0.2177015839218433
ACH-000866,0.2163349097061969
ACH-000867,0.1493767344900284
ACH-000869,0.21401439144123988
ACH-000872,0.21214671772432125
ACH-000873,-0.008544437365339904
ACH-000876,-0.0015816330087467315
ACH-000878,0.060517700560043075
ACH-000880,0.2845305744655126
ACH-000881,0.14526531151769942
ACH-000882,0.19155605193858907
ACH-000884,0.266155243579384
ACH-000885,0.2644569345022924
ACH-000887,0.14460678661815893
ACH-000889,0.20426224775755733
ACH-000896,0.1649593377876548
ACH-000898,0.25427187481271923
ACH-000900,0.2219404694780047
ACH-000901,0.23803639065138454
ACH-000905,0.2971432633372152
ACH-000906,0.200977256149004
ACH-000907,0.201092889221302
ACH-000910,0.1916893836427123
ACH-000911,0.16262933425960507
ACH-000912,0.19140668262229527
ACH-000913,0.2487267225060699
ACH-000915,0.1947625760600948
ACH-000916,0.029679734849626244
ACH-000917,0.23183187781767906
ACH-000920,0.21829461332686395
ACH-000921,0.3141751529384944
ACH-000924,0.1780889691883902
ACH-000926,0.2491106727420891
ACH-000928,0.1806049730643421
ACH-000929,0.23959618668897814
ACH-000932,0.14619288100560535
ACH-000935,0.25389621753775504
ACH-000936,0.17805149975140866
ACH-000937,0.21019173360557256
ACH-000938,0.1829698214880232
ACH-000939,0.1271685581186476
ACH-000941,0.14908042875510047
ACH-000943,0.1532614490943988
ACH-000946,0.10232943257866788
ACH-000947,0.18376226468348264
ACH-000948,0.17720803361545814
ACH-000950,0.2401734118233312
ACH-000953,0.20550085647806
ACH-000954,-0.006282012133658023
ACH-000957,0.25345623345877183
ACH-000958,0.09468094992474063
ACH-000960,0.18819600710033105
ACH-000963,0.19589477001428554
ACH-000968,0.3706581001499644
ACH-000969,0.2778693647979108
ACH-000972,-0.0908530330572884
ACH-000973,0.20178269011320749
ACH-000974,0.243122581682626
ACH-000978,-0.03932392488314309
ACH-000984,0.24485008076600415
ACH-000986,0.2987872727931173
ACH-000988,0.21227529856007468
ACH-000993,0.12569301259155913
ACH-000994,0.08154509794166409
ACH-000996,0.1942173966987348
ACH-001001,0.21105049592004285
ACH-001020,0.26897806329044743
ACH-001028,0.09493128559345433
ACH-001031,0.18109696413229828
ACH-001038,0.1891089161847337
ACH-001048,0.13783652997310736
ACH-001050,0.1844970819816707
ACH-001053,0.10576963688633846
ACH-001054,0.18565504901911234
ACH-001061,0.115513454493766
ACH-001067,0.3015655532625886
ACH-001075,0.2295239349040446
ACH-001096,0.1775868010459599
ACH-001111,-0.034088171845544066
ACH-001119,0.3156148580669375
ACH-001128,0.12012701041966277
ACH-001134,0.07063984547502326
ACH-001151,0.22224916933837546
ACH-001163,0.2813732457076483
ACH-001164,0.08092409207767429
ACH-001183,0.1573590883667922
ACH-001192,0.19105237103095876
ACH-001193,0.21220357171711576
ACH-001196,0.04304167945449
ACH-001197,0.12335506842039695
ACH-001205,0.1864315124000144
ACH-001211,-0.0302408348641882
ACH-001212,0.11062436848050478
ACH-001228,0.2228997359369132
ACH-001232,0.14552795504346988
ACH-001239,0.19653410203143665
ACH-001270,0.14959247726963507
ACH-001274,0.21271291556319946
ACH-001275,0.152948000434338
ACH-001277,0.2900726438615285
ACH-001278,0.20395785887521914
ACH-001280,0.2731087131082364
ACH-001283,0.27056952397398026
ACH-001289,0.13331235875842007
ACH-001300,0.0946729684194006
ACH-001301,0.060913641957278136
ACH-001302,0.031270955388346025
ACH-001306,0.14971777840307676
ACH-001318,0.14496046241011482
ACH-001322,0.06891531931384168
ACH-001328,0.20196527759686544
ACH-001332,0.07396038002251748
ACH-001336,0.2506870046283408
ACH-001346,0.1253815466143777
ACH-001353,0.14935838366789445
ACH-001354,0.229413407285658
ACH-001367,0.4054444939486696
ACH-001368,0.20163422375095685
ACH-001374,0.498638145877669
ACH-001377,0.1514788799468921
ACH-001380,0.16769821440950486
ACH-001391,0.19904119624451647
ACH-001408,0.21527649182448289
ACH-001430,0.2865090331787524
ACH-001431,0.2063716021311371
ACH-001450,0.15553155892010326
ACH-001496,0.12588692840070118
ACH-001500,0.16444292678024908
ACH-001523,0.07576550810285809
ACH-001532,0.26223011933313056
ACH-001550,0.2631095569618537
ACH-001552,0.29941029549246473
ACH-001554,0.14046762504512147
ACH-001654,0.13265608406982893
ACH-001735,0.19352462027538114
ACH-001736,0.19050197921501874
ACH-001737,0.1259887167048334
ACH-001740,0.1432940689817573
ACH-001745,0.0823614709555593
ACH-001765,0.15165201132143047
