,PRPH (5630)
ACH-000463,-0.18457064899720255
ACH-000464,-0.2242268084783332
ACH-000466,-0.19958936130915172
ACH-000467,-0.0643454888257268
ACH-000468,-0.2678522643416998
ACH-000469,-0.06904197194355194
ACH-000470,-0.20742544701845456
ACH-000471,-0.1525854031474992
ACH-000472,-0.1395411412639087
ACH-000473,-0.20055760192908126
ACH-000475,-0.08159938252515572
ACH-000476,-0.2302977430182281
ACH-000477,-0.032340609270452264
ACH-000479,-0.3074320591844782
ACH-000480,-0.025607020712445357
ACH-000481,-0.23712139422060635
ACH-000483,-0.1375248014062756
ACH-000484,-0.07149532078511424
ACH-000485,-0.05838827579777699
ACH-000486,-0.1602601192049353
ACH-000487,-0.1281615792245032
ACH-000488,-0.08837636774901145
ACH-000490,-0.13164029068376826
ACH-000491,-0.09252737488893296
ACH-000495,0.07843752172049935
ACH-000496,-0.18673469469781176
ACH-000499,-0.2814476313161141
ACH-000500,-0.01801579387366191
ACH-000502,-0.15850802688114765
ACH-000503,-0.12979401197606402
ACH-000505,-0.14662660551663842
ACH-000507,-0.21062826434038429
ACH-000510,-0.02048509675238777
ACH-000511,-0.06800255399197719
ACH-000512,-0.250787511572936
ACH-000516,-0.06288085471867333
ACH-000517,-0.06334214533924054
ACH-000518,0.1170448572594544
ACH-000520,-0.2823256731908053
ACH-000521,-0.09893651583330663
ACH-000522,-0.03029877105198037
ACH-000524,-0.10842061834095633
ACH-000527,-0.08219396675721526
ACH-000528,-0.051051606833472665
ACH-000537,-0.19484050819351006
ACH-000541,-0.3019119041267813
ACH-000542,-0.19254876561564405
ACH-000544,-0.08866395354458745
ACH-000545,-0.2572415141485171
ACH-000547,-0.04847354555429578
ACH-000548,-0.2155782553819799
ACH-000549,-0.2396870747784709
ACH-000550,-0.15167261845239005
ACH-000552,-0.15880092486965688
ACH-000556,-0.19173080359938036
ACH-000557,-0.18522317560880927
ACH-000569,-0.10314381312761736
ACH-000570,-0.0276794210180977
ACH-000571,-0.14019602663869093
ACH-000573,-0.025302025252611503
ACH-000576,-0.04106941965457539
ACH-000579,-0.09852721487981334
ACH-000580,-0.296024688786602
ACH-000584,-0.13193532474540412
ACH-000585,-0.11714630256308114
ACH-000588,-0.06512167283870818
ACH-000589,-0.11435918732770102
ACH-000591,-0.2284161778268877
ACH-000593,-0.1323580921185601
ACH-000600,-0.18641613874712326
ACH-000601,-0.03743468950133251
ACH-000605,-0.06619270892569909
ACH-000606,0.03773482992746662
ACH-000608,-0.13069860283885726
ACH-000614,-0.1526724607554744
ACH-000616,-0.18980438528296845
ACH-000618,-0.1034078543113786
ACH-000619,-0.06211783711221991
ACH-000620,-0.10420846973234664
ACH-000621,-0.11588115431433955
ACH-000622,-0.1606203131941753
ACH-000623,-0.12403445481932768
ACH-000624,-0.10937445552143768
ACH-000627,-0.08531239707667032
ACH-000630,-0.1715081592580255
ACH-000631,0.22072375926265544
ACH-000632,-0.04898228122840656
ACH-000633,-0.03075285445433865
ACH-000637,-0.2678547862935197
ACH-000638,-0.1914896044902892
ACH-000646,-0.14586963007919698
ACH-000647,-0.09175008215135534
ACH-000648,-0.11204050478353618
ACH-000649,-0.12636296887591025
ACH-000651,-0.2707615445284932
ACH-000652,-0.1908547825315533
ACH-000653,-0.08872039916702866
ACH-000657,-0.11232763358871337
ACH-000658,-0.052246556722779086
ACH-000661,-0.13798779461756674
ACH-000662,-0.4762880915277371
ACH-000663,0.00819961107481647
ACH-000665,-0.3141711776767367
ACH-000671,-0.04347490635686757
ACH-000672,0.15286327477076905
ACH-000673,-0.1222629783092947
ACH-000676,-0.16640772731240958
ACH-000677,-0.13576701191847915
ACH-000681,-0.024701492792213463
ACH-000683,-0.11182261442264396
ACH-000684,-0.019961621169865117
ACH-000688,-0.04336708867897221
ACH-000693,-0.09378281614880847
ACH-000694,-0.14668793809494576
ACH-000695,-0.06936913352600589
ACH-000696,-0.15104169048538754
ACH-000697,-0.0791936679920242
ACH-000699,-0.13122303039017125
ACH-000701,-0.25710299801067343
ACH-000706,-0.139259763838482
ACH-000711,-0.13063060453810107
ACH-000713,-0.004850909491702965
ACH-000714,-0.23528292275668636
ACH-000718,-0.03711206174136018
ACH-000720,-0.12084728421322655
ACH-000721,-0.08067206844592383
ACH-000724,0.06989219982372173
ACH-000725,-0.17769479101829733
ACH-000732,-0.12827713859332954
ACH-000734,-0.13004074809091865
ACH-000735,-0.2295174458422171
ACH-000736,0.03812420011718567
ACH-000738,-0.04740861179903503
ACH-000746,-0.1667271129447845
ACH-000747,-0.2050661623960955
ACH-000748,0.00461517252800647
ACH-000753,-0.13579825708974175
ACH-000756,-0.20706318908885385
ACH-000757,-0.07533529029575621
ACH-000758,-0.07223170933306708
ACH-000760,-0.19605185377425333
ACH-000762,-0.07771137951503129
ACH-000763,-0.08988497544194153
ACH-000764,-0.4784674290641241
ACH-000765,-0.33034552057086386
ACH-000766,-0.13850979483148504
ACH-000767,-0.07236107987764008
ACH-000768,-0.1073425718829649
ACH-000769,-0.16206485749107635
ACH-000770,-0.25735747573519546
ACH-000771,-0.09252273308207452
ACH-000773,-0.05339059969838368
ACH-000776,-0.3489482593324508
ACH-000777,-0.06252629085321547
ACH-000778,-0.21136112768410206
ACH-000781,-0.05937488909822612
ACH-000782,-0.16609875755835896
ACH-000783,-0.283261286170459
ACH-000784,-0.13941382826298676
ACH-000785,-0.2410993002525453
ACH-000787,-0.060472588966664624
ACH-000788,-0.12737070661517064
ACH-000791,0.0063225164643193705
ACH-000792,-0.12583365944720487
ACH-000794,0.016753298179739917
ACH-000796,-0.06396247421671265
ACH-000798,-0.2871892635691212
ACH-000799,-0.21994442747828424
ACH-000800,0.0062143219114142315
ACH-000802,-0.2376630657722963
ACH-000804,-0.024489508153317602
ACH-000805,-0.2620961127467133
ACH-000809,-0.03721535829376594
ACH-000810,0.05263802731241977
ACH-000811,-0.03201990412270663
ACH-000817,-0.2193526049578404
ACH-000819,-0.3171709147917911
ACH-000820,0.014135888946223063
ACH-000821,-0.24120315479310345
ACH-000822,-0.28134843581624897
ACH-000823,-0.11888023846670333
ACH-000824,-0.01810021012212747
ACH-000827,-0.08488734531497209
ACH-000829,0.00037815609037524786
ACH-000831,-0.1326057833719004
ACH-000832,-0.18590260708029893
ACH-000833,0.03765331164550191
ACH-000834,-0.0811525238724916
ACH-000835,-0.0652241933725301
ACH-000836,-0.015270557994170394
ACH-000837,-0.1779913325552214
ACH-000838,0.054191833301672584
ACH-000839,-0.07044343966741867
ACH-000840,-0.052087087766813436
ACH-000841,-0.13401761513312224
ACH-000843,-0.1291952625926022
ACH-000846,-0.021407266866807682
ACH-000847,-0.16203474812680072
ACH-000848,-0.05113623254118162
ACH-000849,-0.07383961407222307
ACH-000851,-0.2926578945240798
ACH-000855,-0.05641084216822394
ACH-000856,-0.222511771633132
ACH-000858,-0.1826353176179196
ACH-000859,-0.029986888309105945
ACH-000861,-0.2786467464456726
ACH-000862,-0.09260436863021937
ACH-000865,-0.12682707080649055
ACH-000866,0.004480041314768635
ACH-000867,-0.10984871284210976
ACH-000869,0.01954242163443361
ACH-000872,0.050912902231226416
ACH-000873,-0.2665008194566283
ACH-000876,-0.11682187218159845
ACH-000878,-0.08661735586790592
ACH-000880,-0.2480460285216051
ACH-000881,-0.14909058480902754
ACH-000882,-0.11841685037037834
ACH-000884,-0.1866832690806128
ACH-000885,-0.037918666209589884
ACH-000887,-0.1088882852150386
ACH-000889,-0.1719636309523625
ACH-000896,-0.003714795101256545
ACH-000898,-0.04731182956085845
ACH-000900,-0.2415500904906508
ACH-000901,-0.05873738847876635
ACH-000905,-0.19104528829593206
ACH-000906,-0.2305870371651806
ACH-000907,-0.15195432871237216
ACH-000910,-0.14022200283314232
ACH-000911,-0.19878247664757234
ACH-000912,-0.18866520092672864
ACH-000913,-0.1787263138976403
ACH-000915,-0.15711536663280715
ACH-000916,-0.6879866226365866
ACH-000917,-0.08748270611739832
ACH-000920,0.18771437390717766
ACH-000921,-0.22170569215385136
ACH-000924,-0.17805728206711716
ACH-000926,-0.12346948294835568
ACH-000928,-0.2353131119661062
ACH-000929,-0.1889566430683316
ACH-000932,-0.2040917638507104
ACH-000935,-0.09317378031515837
ACH-000936,-0.1884869566402646
ACH-000937,-0.03162180349071266
ACH-000938,-0.14232844833474342
ACH-000939,-0.09356054600415044
ACH-000941,-0.19324495706927566
ACH-000943,-0.16289690401536874
ACH-000946,-0.056495180941545625
ACH-000947,-0.17305972299450748
ACH-000948,-0.13928489678162173
ACH-000950,-0.2114383468967065
ACH-000953,-0.3026203295291826
ACH-000954,-0.44748002024368
ACH-000957,-0.08663226711784791
ACH-000958,0.15367809810223088
ACH-000960,-0.044887372819347036
ACH-000963,-0.20245207980678895
ACH-000968,-0.09510395822346047
ACH-000969,-0.0012015934457255946
ACH-000972,-0.1966514727142441
ACH-000973,-0.13988354679971393
ACH-000974,-0.23876489919319516
ACH-000978,-0.16081970161267753
ACH-000984,-0.2400689893416936
ACH-000986,-0.0019684140337974136
ACH-000988,-0.18595761591139784
ACH-000993,-0.016168748155654954
ACH-000994,-0.017265548378331896
ACH-000996,-0.07849325269859872
ACH-001001,-0.1034189814668132
ACH-001020,-0.02277891361179291
ACH-001028,-0.09189920670818534
ACH-001031,-0.20636495605334151
ACH-001038,-0.1195011330473406
ACH-001048,-0.14773317406026198
ACH-001050,0.046521094758046964
ACH-001053,-0.13617155672860018
ACH-001054,-0.13246680149836415
ACH-001061,-0.22947776598644806
ACH-001067,-0.17350954547992656
ACH-001075,0.057510832426988276
ACH-001096,-0.004488877148564501
ACH-001111,-0.21620494383854372
ACH-001119,-0.16551822795636642
ACH-001128,0.22770394233382865
ACH-001134,-0.05745139701892195
ACH-001151,-0.11633798247438297
ACH-001163,-0.21702353785786088
ACH-001164,0.10546452557152013
ACH-001183,-0.2012955095929477
ACH-001192,-0.12148795878362485
ACH-001193,0.0774189357311142
ACH-001196,-0.04607645875570935
ACH-001197,-0.1919091787087069
ACH-001205,-0.13058615614802574
ACH-001211,-0.3292019023714613
ACH-001212,0.2185004818998087
ACH-001228,-0.15366797275110464
ACH-001232,-0.18489346960449632
ACH-001239,-0.0204195521595458
ACH-001270,-0.4192344707924817
ACH-001274,-0.19447875735530787
ACH-001275,-0.1138812607561465
ACH-001277,-0.18246592577137272
ACH-001278,-0.20172675769076245
ACH-001280,-0.12637936350562484
ACH-001283,-0.13986678526611712
ACH-001289,-0.10003847341384146
ACH-001300,-0.035414249501250834
ACH-001301,-0.058484151314882674
ACH-001302,0.04995983087774045
ACH-001306,-0.004450054708747594
ACH-001318,-0.0815691312834428
ACH-001322,-0.11855878479657178
ACH-001328,-0.17785266832754082
ACH-001332,-0.051031590502146174
ACH-001336,-0.2509899876670933
ACH-001346,-0.09609255438147228
ACH-001353,-0.12684588327946406
ACH-001354,-0.14135369626672584
ACH-001367,-0.27021361601834404
ACH-001368,-0.21902842713360712
ACH-001374,-0.2704176938059197
ACH-001377,-0.1114190259979836
ACH-001380,-0.057848005111584125
ACH-001391,-0.04936977397973933
ACH-001408,-0.042704977819569986
ACH-001430,-0.05031227048238915
ACH-001431,0.0245961149834682
ACH-001450,-0.08871073559778413
ACH-001496,-0.1206806811087244
ACH-001500,-0.07039409513723106
ACH-001523,-0.10569968685154547
ACH-001532,-0.1035724615437109
ACH-001550,-0.0514122247279199
ACH-001552,-0.0910942381772521
ACH-001554,-0.07989914014693836
ACH-001654,-0.1642638565841249
ACH-001735,-0.05703551451169154
ACH-001736,-0.007617294178041734
ACH-001737,0.006284256401771226
ACH-001740,0.016567556871168527
ACH-001745,-0.08896366102847059
ACH-001765,-0.18020794505321872
