,OR4K2 (390431)
ACH-000004,0.1034330458568377
ACH-000005,-0.017541898392785017
ACH-000007,-0.13184735142794718
ACH-000009,0.061138076913204525
ACH-000011,0.07286577866267578
ACH-000012,-0.04788445198574665
ACH-000013,-0.01683990878095417
ACH-000014,0.15986042382766202
ACH-000015,0.1344025975853451
ACH-000017,-0.09610506205877152
ACH-000018,0.16869857530643462
ACH-000019,0.042205582470176674
ACH-000021,0.005960220879911388
ACH-000022,0.007264979128913323
ACH-000025,0.08896979623680608
ACH-000028,0.04362042933661168
ACH-000030,-0.02431607373813725
ACH-000035,-0.00863563013433792
ACH-000036,-0.010030749796173806
ACH-000037,0.046504537018288473
ACH-000039,0.09148243216636524
ACH-000040,0.027730752486026
ACH-000041,0.12048957474517324
ACH-000042,0.16774984499279325
ACH-000045,0.08029746797444771
ACH-000047,-0.06629337269218069
ACH-000052,0.059082674368088464
ACH-000053,0.07034929569795734
ACH-000054,-0.0558509891637825
ACH-000055,0.04094660561698543
ACH-000060,-0.061424643758273986
ACH-000067,0.06628588247943183
ACH-000070,-0.11950789246916173
ACH-000075,-0.15232862440771525
ACH-000078,0.067890721252293
ACH-000082,-0.01650167779869921
ACH-000085,-0.062435526675566
ACH-000086,0.08836610927412009
ACH-000087,0.0558916784377633
ACH-000092,0.029206962387105056
ACH-000095,0.1078452937228535
ACH-000097,0.04420349581055158
ACH-000098,0.02252749669692458
ACH-000099,-0.022672394195405867
ACH-000108,-0.03450873300474335
ACH-000113,-0.14485599487917872
ACH-000116,-0.11859786151111765
ACH-000118,-0.21288778007785528
ACH-000120,-0.005275989783827175
ACH-000123,0.04356857298675062
ACH-000127,-0.005182043868016495
ACH-000128,-0.19310298585338595
ACH-000132,0.004529016238512789
ACH-000133,-0.01571025669443813
ACH-000137,0.03840365920140447
ACH-000138,0.08384812578233546
ACH-000142,0.2048982366123619
ACH-000143,-0.023789359428389167
ACH-000146,0.030063700025281127
ACH-000148,-0.10477303809168972
ACH-000150,0.22810703896538806
ACH-000152,-0.07747734515709906
ACH-000153,0.1145265171731922
ACH-000159,-0.18921684378413028
ACH-000160,-0.051811466920011234
ACH-000163,0.04175206392366848
ACH-000167,0.26533605647530256
ACH-000168,0.06461264882124322
ACH-000169,-0.0844580432243271
ACH-000178,0.10965192883206892
ACH-000183,0.07259511758403983
ACH-000188,-0.13729456359557254
ACH-000189,0.1073034649618966
ACH-000190,-0.13053453617757638
ACH-000198,-0.06531369391508915
ACH-000203,-0.08103212919506947
ACH-000204,-0.16080274333832068
ACH-000206,0.024195543315147457
ACH-000207,-0.007674191306368296
ACH-000208,0.013069771161813121
ACH-000210,0.026066178400468702
ACH-000211,0.06591302489626022
ACH-000215,-0.0362682859423278
ACH-000221,-0.13345503506581902
ACH-000222,0.04187242247820962
ACH-000223,-0.04479163519932754
ACH-000226,-0.1998562630074188
ACH-000227,-0.06509066656413418
ACH-000228,0.03151665169393513
ACH-000231,0.029949080522820557
ACH-000232,-0.1214347691645743
ACH-000233,-0.07973175796978492
ACH-000234,-0.021651167908871328
ACH-000235,0.1372541618527757
ACH-000237,0.2501423743169103
ACH-000238,0.06769115380408948
ACH-000242,0.1533083011771202
ACH-000243,-0.04201201739963562
ACH-000244,0.22428399562032555
ACH-000246,-0.036549135961769945
ACH-000248,-0.1036583115366354
ACH-000250,0.027664136722551847
ACH-000251,-0.04209618763440785
ACH-000252,-0.10399885662395927
ACH-000253,0.03450248988532382
ACH-000255,0.056917274696490015
ACH-000256,0.06674797480616082
ACH-000257,-0.3247981407234531
ACH-000258,-0.033531166256924386
ACH-000259,-0.034843800168428016
ACH-000260,-0.008362705752571859
ACH-000261,0.009827613480472312
ACH-000262,-0.09607524609100844
ACH-000263,0.009575812415747313
ACH-000264,-0.1852674342590165
ACH-000265,0.07255611970312685
ACH-000266,-0.08913642019956976
ACH-000272,0.016732732966441226
ACH-000274,0.08768128956752905
ACH-000277,-0.08708269358334579
ACH-000278,-0.09471268153416763
ACH-000279,0.10001006531998058
ACH-000280,-0.09276885599270332
ACH-000281,0.21407553748647584
ACH-000288,-0.009127607347005445
ACH-000291,-0.04887507656838051
ACH-000293,-0.0123236960196025
ACH-000294,0.010052621193007516
ACH-000295,0.00942190968287538
ACH-000296,0.03483425767534807
ACH-000302,-0.06932035126324006
ACH-000304,0.01859492148622249
ACH-000307,0.027884021878821268
ACH-000308,0.021048635873136986
ACH-000310,-0.047927353254057184
ACH-000311,-0.02428091639479297
ACH-000312,0.04803178016556132
