,FRMPD2 (143162)
ACH-000004,-0.12147210254262647
ACH-000005,0.106200990741297
ACH-000007,-0.10374849653540116
ACH-000009,-0.02098103062684278
ACH-000011,-0.042737484784414664
ACH-000012,-0.02676602991752564
ACH-000013,0.09358404735432324
ACH-000014,-0.1285618759569977
ACH-000015,-0.21178848974703093
ACH-000017,-0.07363740326279143
ACH-000018,-0.136765623257653
ACH-000019,-0.11651752698129178
ACH-000021,0.0223516013666936
ACH-000022,-0.2080283716177414
ACH-000025,-0.2445542153702739
ACH-000028,-0.0846221929251983
ACH-000030,-0.2185709449995428
ACH-000035,-0.03445813882364695
ACH-000036,-0.08763469856339152
ACH-000037,-0.13977166199691626
ACH-000039,0.021744933863887192
ACH-000040,-0.06946209574850602
ACH-000041,-0.029537344085673094
ACH-000042,-0.030276607286745208
ACH-000045,-0.01458794619578114
ACH-000047,0.08068015779686012
ACH-000052,-0.07966176974000222
ACH-000053,-0.042999984443645084
ACH-000054,-0.027405082882131327
ACH-000055,0.044298117667955834
ACH-000060,0.10609648571725076
ACH-000067,-0.21085949073917856
ACH-000070,0.09633280172661286
ACH-000075,-0.06868885539911057
ACH-000078,-0.08103260722749374
ACH-000082,-0.05362891289896799
ACH-000085,0.2390904684300953
ACH-000086,-0.18634317388275715
ACH-000087,-0.18764721068006607
ACH-000092,-0.08460892149652606
ACH-000095,-0.07382915975877756
ACH-000097,-0.1493903122907038
ACH-000098,0.05817112694052901
ACH-000099,-0.106980570335227
ACH-000108,0.04647034744231488
ACH-000113,-0.08059262831527285
ACH-000116,-0.03540970599009246
ACH-000118,-0.055909755704540536
ACH-000120,0.0007781789013920166
ACH-000123,0.06546262129312748
ACH-000127,-0.1342666545685795
ACH-000128,0.00883413965652387
ACH-000132,-0.0045338989792900256
ACH-000133,-0.01850108430977216
ACH-000137,0.10826064964865592
ACH-000138,0.05427825443616075
ACH-000142,-0.07869668310984712
ACH-000143,0.0463762991719178
ACH-000146,-0.08968820992968429
ACH-000148,0.044260724407831985
ACH-000150,-0.017363628593955297
ACH-000152,-0.09491225084365547
ACH-000153,0.06854392663772146
ACH-000159,-0.15460340735560688
ACH-000160,-0.07176594828552797
ACH-000163,-0.05367769847303798
ACH-000167,-0.4549593771447143
ACH-000168,0.09595042694233988
ACH-000169,-0.10802572911086286
ACH-000178,0.009500991943429016
ACH-000183,-0.1507982417767988
ACH-000188,-0.19018878732611932
ACH-000189,0.058499789702408475
ACH-000190,-0.03539439730892796
ACH-000198,-0.04811689434661068
ACH-000203,0.021322294780815192
ACH-000204,-0.05856915966982273
ACH-000206,-0.03980450721548887
ACH-000207,-0.3519975768323854
ACH-000208,-0.30454503564636515
ACH-000210,-0.0522346855119106
ACH-000211,-0.13080547645737456
ACH-000215,-0.059606871331003924
ACH-000221,-0.05875628200377084
ACH-000222,0.04977366110079049
ACH-000223,-0.054198822490722616
ACH-000226,-0.27293588208462083
ACH-000227,-0.19960762509208949
ACH-000228,-0.34870952579983755
ACH-000231,-0.17214203341877762
ACH-000232,-0.07232160241513523
ACH-000233,-0.09220774699917596
ACH-000234,0.10015339665177896
ACH-000235,0.000891019658048607
ACH-000237,0.018198206442034747
ACH-000238,-0.028921154512195155
ACH-000242,-0.02114273691466869
ACH-000243,-0.05469413861896405
ACH-000244,0.1154691121695916
ACH-000246,-0.04177473571569629
ACH-000248,-0.015424842518691747
ACH-000250,-0.10792348906368966
ACH-000251,-0.12919895880607485
ACH-000252,0.3278192489525373
ACH-000253,-0.03154493872215367
ACH-000255,-0.16173783346668594
ACH-000256,-0.021472880913730164
ACH-000257,0.15974653569794234
ACH-000258,-0.3191373098003046
ACH-000259,-0.019408160478794186
ACH-000260,-0.09208410790206097
ACH-000261,-0.03715017010835021
ACH-000262,-0.2425095253262628
ACH-000263,-0.06661149407545848
ACH-000264,-0.012400029942737915
ACH-000265,-0.12924402163583087
ACH-000266,0.045044532412097146
ACH-000272,-0.05740446712390732
ACH-000274,0.018149008289893884
ACH-000277,0.031779282126659765
ACH-000278,0.09169155858596643
ACH-000279,-0.1313065521162031
ACH-000280,0.11571366084597555
ACH-000281,-0.002847534213903205
ACH-000288,-0.0958888318705112
ACH-000291,-0.06277210878780877
ACH-000293,-0.1414697170114128
ACH-000294,-0.10741639198570202
ACH-000295,0.06969369979212447
ACH-000296,-0.14865164472149622
ACH-000302,-0.1247769878644108
ACH-000304,0.2505569516908585
ACH-000307,-0.04220804997268394
ACH-000308,-0.1127464353746712
ACH-000310,-0.16174524523386413
ACH-000311,0.07359898293701041
ACH-000312,0.05051097761194439
ACH-000315,-0.045833161183010236
ACH-000316,-0.037966417503863516
ACH-000317,0.012516408991870993
