,POM121L12 (285877)
ACH-000004,0.16067147055088332
ACH-000005,0.05420117047304565
ACH-000007,0.14460509836984325
ACH-000009,0.12002703043069712
ACH-000011,-0.010071872670768088
ACH-000012,0.0937095395384724
ACH-000013,0.16244120594341224
ACH-000014,0.005660973307655456
ACH-000015,0.10976169097656492
ACH-000017,0.1727880682903895
ACH-000018,0.09829052534355563
ACH-000019,0.12775283409261312
ACH-000021,0.1178602320184916
ACH-000022,0.0951597905933021
ACH-000025,-0.07004924087921624
ACH-000028,0.14484386601582275
ACH-000030,0.0803636678306147
ACH-000035,0.04595453691921154
ACH-000036,0.1823267053720656
ACH-000037,0.0974899283933593
ACH-000039,0.03257282580355113
ACH-000040,0.17498455382409878
ACH-000041,0.15917820976808916
ACH-000042,0.1669759519395827
ACH-000045,0.20638384396047546
ACH-000047,0.10951499662253304
ACH-000052,0.2592232075875247
ACH-000053,0.05206466335650221
ACH-000054,0.0928130611032664
ACH-000055,0.139612140166668
ACH-000060,0.007869257991315003
ACH-000067,0.22978897367957415
ACH-000070,-0.006069147694119145
ACH-000075,0.023893803615645626
ACH-000078,0.1503195050923383
ACH-000082,0.1953035228768996
ACH-000085,0.14987017451304468
ACH-000086,0.3022628137035517
ACH-000087,0.2840789133982654
ACH-000092,0.07803473932457974
ACH-000095,0.043471558814515435
ACH-000097,0.16584821372294414
ACH-000098,-0.012232670056499277
ACH-000099,0.07171028010335156
ACH-000108,0.21307692807728398
ACH-000113,0.05423025176633053
ACH-000116,0.09410165267293336
ACH-000118,0.10284520457955662
ACH-000120,-0.03324854538790148
ACH-000123,0.05207997582365108
ACH-000127,0.11553308008323668
ACH-000128,0.05708423559355079
ACH-000132,0.21949995735356576
ACH-000133,0.008426724929941436
ACH-000137,0.07188442261293589
ACH-000138,0.1163897372093186
ACH-000142,0.08573422568344112
ACH-000143,0.10495578845398326
ACH-000146,0.04190090894774747
ACH-000148,0.11856191146179156
ACH-000150,0.09427703685919876
ACH-000152,0.07756544311159949
ACH-000153,0.220856117454318
ACH-000159,0.067311840840188
ACH-000160,0.21681063931318684
ACH-000163,0.11941097180869345
ACH-000167,0.5041175833417605
ACH-000168,0.15551415364823326
ACH-000169,0.08871427038817935
ACH-000178,0.14457545025750632
ACH-000183,0.1976187607433572
ACH-000188,0.09974112730044073
ACH-000189,0.1525903935536439
ACH-000190,0.002928674088718461
ACH-000198,0.060937826364123836
ACH-000203,0.28146514167859626
ACH-000204,-0.07063538926988662
ACH-000206,0.17008964569508964
ACH-000207,0.1208614970136556
ACH-000208,-0.040399154979529714
ACH-000210,-0.02510991329148539
ACH-000211,0.15933040728256867
ACH-000215,0.10800280379225237
ACH-000221,0.055828891460075775
ACH-000222,0.08890859043765427
ACH-000223,0.00864043536652552
ACH-000226,-0.005058827744846071
ACH-000227,0.013581908752558044
ACH-000228,-0.15904652067162
ACH-000231,0.08086537446605993
ACH-000232,0.10542225917099876
ACH-000233,0.2489244844577337
ACH-000234,0.08880107419056818
ACH-000235,0.08878859234381352
ACH-000237,0.05880707970708358
ACH-000238,0.24905636690146185
ACH-000242,-0.09861727419707043
ACH-000243,0.1624688326873091
ACH-000244,-0.035363520727300264
ACH-000246,0.12360758563699065
ACH-000248,0.07424587160583114
ACH-000250,0.03220716656322741
ACH-000251,0.04768316000505676
ACH-000252,0.09348335849359793
ACH-000253,0.12072142902092699
ACH-000255,0.10805832435150588
ACH-000256,0.09947378045316656
ACH-000257,0.020934162839900246
ACH-000258,0.17104096018508275
ACH-000259,0.10350221291762286
ACH-000260,0.10923374858846532
ACH-000261,0.13034997445708926
ACH-000262,-0.08257523598404619
ACH-000263,0.08010580544456604
ACH-000264,0.17761591470399
ACH-000265,0.18983510603223172
ACH-000266,0.032836196310000884
ACH-000272,0.08311037871735877
ACH-000274,0.1809811324556988
ACH-000277,-0.057527724049870624
ACH-000278,0.1381469162990608
ACH-000279,0.10990604967856013
ACH-000280,0.1684437498971882
ACH-000281,0.1354377457755952
ACH-000288,0.0339659525223974
ACH-000291,0.1108683811863504
ACH-000293,0.1319069931033332
ACH-000294,-0.040634122163843565
ACH-000295,0.18893023509069454
ACH-000296,0.13757139819157807
ACH-000302,0.06550502862448952
ACH-000304,0.012902115293545804
ACH-000307,0.15166038155447492
ACH-000308,0.08782031788315323
ACH-000310,0.14167655795272122
