,NUP62 (23636)
ACH-000004,-0.5869621573689431
ACH-000005,-0.5621801829706672
ACH-000007,-0.656834856596629
ACH-000009,-0.7044632181028698
ACH-000011,-0.3930163373267015
ACH-000012,-0.7422700686297767
ACH-000013,-0.812210443146037
ACH-000014,-0.6387779775367634
ACH-000015,-0.7711784957246621
ACH-000017,-0.7726737973533246
ACH-000018,-0.8114092618063007
ACH-000019,-0.6469464529365847
ACH-000021,-0.9018460384893008
ACH-000022,-0.734106501144932
ACH-000025,-0.5814811660664926
ACH-000028,-0.7344820209301178
ACH-000030,-0.5254803475724582
ACH-000035,-0.4290837023526661
ACH-000036,-0.7064307543044399
ACH-000037,-0.9272133385556944
ACH-000039,-0.6067731291324842
ACH-000040,-0.6443600298747094
ACH-000041,-0.7132284444202834
ACH-000042,-0.8436242936817916
ACH-000045,-0.6857891124494587
ACH-000047,-0.7056643793691045
ACH-000052,-0.547138650918621
ACH-000053,-0.8764356408890805
ACH-000054,-0.7212721807119588
ACH-000055,-0.7534514451633988
ACH-000060,-0.7123140519174224
ACH-000067,-0.9126722680285628
ACH-000070,-0.8321794967724483
ACH-000075,-0.9257651063827926
ACH-000078,-0.5256258024378974
ACH-000082,-0.7432936912794276
ACH-000085,-0.9460316128305784
ACH-000086,-0.7457688238575212
ACH-000087,-0.89426073023446
ACH-000092,-0.6686623059797845
ACH-000095,-0.6036511790790122
ACH-000097,-0.5392039862591432
ACH-000098,-0.8392620624697201
ACH-000099,-0.5816509824526234
ACH-000108,-0.8385248551405967
ACH-000113,-0.7087495350326035
ACH-000116,-0.6955159378205307
ACH-000118,-0.7960358340365075
ACH-000120,-0.6913757217943686
ACH-000123,-0.6653018956192399
ACH-000127,-0.7952430898391033
ACH-000128,-0.57176771503454
ACH-000132,-0.8248602442289079
ACH-000133,-0.8747704506926121
ACH-000137,-0.6470803425526102
ACH-000138,-0.6249961545549337
ACH-000142,-0.7777999735418771
ACH-000143,-0.6450441946981182
ACH-000146,-0.6677929670871273
ACH-000148,-0.6519759426312106
ACH-000150,-1.049597999587934
ACH-000152,-1.0514520599867705
ACH-000153,-0.6177810816907127
ACH-000159,-0.4334295126558543
ACH-000160,-0.6410753240860707
ACH-000163,-0.9395522515042356
ACH-000167,-0.8326346910288687
ACH-000168,-0.56835592606755
ACH-000169,-0.7287138201909321
ACH-000178,-0.8674415837820147
ACH-000183,-0.5555007633292248
ACH-000188,-0.8986524329056433
ACH-000189,-0.6577853429565885
ACH-000190,-0.9655609113790732
ACH-000198,-0.6584519953563407
ACH-000203,-0.4083122337363605
ACH-000204,-0.6194115157898572
ACH-000206,-0.6812944491990941
ACH-000207,-0.7703380724687934
ACH-000208,-0.6626151372788108
ACH-000210,-0.4584392710941362
ACH-000211,-0.5867946992653004
ACH-000215,-0.5513327809777404
ACH-000221,-0.7625581767172877
ACH-000222,-0.928651644313386
ACH-000223,-0.7330870176037335
ACH-000226,-0.7718213863642482
ACH-000227,-0.5240241154463492
ACH-000228,-1.0246337836937291
ACH-000231,-0.4439895645437942
ACH-000232,-0.4289894576072011
ACH-000233,-0.6358551187198656
ACH-000234,-0.5583349089292032
ACH-000235,-0.8090269131585252
ACH-000237,-0.8224047539406167
ACH-000238,-0.9013633198431176
