,GSC2 (2928)
ACH-000337,-0.09488735299744958
ACH-000338,-0.016949141665488374
ACH-000339,-0.3024905271251841
ACH-000341,-0.3067605980671221
ACH-000348,-0.2312984086577919
ACH-000350,-0.064020727752091
ACH-000352,-0.16667064753893246
ACH-000356,-0.27803588717265865
ACH-000361,0.09468542372591404
ACH-000362,-0.23417567644850065
ACH-000363,-0.1639821979838869
ACH-000364,-0.11611638151634975
ACH-000365,-0.2201669823671044
ACH-000366,-0.3143989387532357
ACH-000368,-0.22731040901344365
ACH-000374,-0.2542982563250791
ACH-000375,-0.389607124193807
ACH-000376,-0.052628170360931405
ACH-000381,-0.33656436192328143
ACH-000383,-0.13225893858361246
ACH-000387,-0.13119249703432792
ACH-000389,-0.0412435616852142
ACH-000390,-0.21315663163044515
ACH-000393,-0.4553484625800844
ACH-000395,-0.12491244723427627
ACH-000396,-0.3441007326118539
ACH-000397,-0.3025876335947631
ACH-000401,-0.2124477267851093
ACH-000402,-0.3179207008947484
ACH-000403,-0.2886645147467997
ACH-000404,-0.07919992421594435
ACH-000406,-0.16826983041682286
ACH-000407,-0.325420504194809
ACH-000408,-0.4660344709420694
ACH-000410,-0.06211319518851236
ACH-000411,-0.24642583210630545
ACH-000414,-0.22318957038501175
ACH-000415,-0.1571644755090741
ACH-000416,-0.12030399737201072
ACH-000420,-0.2721712326586985
ACH-000421,-0.206050852322032
ACH-000424,-0.3972181502074375
ACH-000425,-0.2667793799592155
ACH-000426,-0.1978325538430057
ACH-000427,-0.21510374367231802
ACH-000433,-0.19062133179073767
ACH-000435,-0.0061907992222964454
ACH-000436,-0.15378456539726462
ACH-000444,-0.13502816724114994
ACH-000445,-0.2322840643475112
ACH-000448,-0.14753266232839088
ACH-000450,-0.28980749019634705
ACH-000452,-0.18126540992688794
ACH-000454,-0.4698784954482564
ACH-000458,-0.4250208282015919
ACH-000459,-0.37044082394056105
ACH-000460,-0.29501752162340383
ACH-000461,-0.2625069940764766
ACH-000463,-0.16049909771195944
ACH-000464,-0.3284034516394344
ACH-000466,-0.2401668129747491
ACH-000467,-0.27206589613834925
ACH-000468,-0.33297437748648273
ACH-000469,-0.2581744492895501
ACH-000470,-0.22116405111105752
ACH-000471,-0.1247021202019558
ACH-000472,-0.15574032739259236
ACH-000473,-0.16382309108675394
ACH-000475,-0.29357072887533153
ACH-000476,-0.12129754266886544
ACH-000477,-0.13739973929037402
ACH-000479,-0.4237399370583625
ACH-000480,-0.18514100738373304
ACH-000481,-0.18522993080136685
ACH-000483,-0.32033765857404745
ACH-000484,-0.11867423174099805
ACH-000485,-0.3203338512238708
ACH-000486,-0.3980294291777038
ACH-000487,-0.16494305148503474
ACH-000488,-0.032457841003745984
ACH-000490,0.0038238067319441493
ACH-000491,-0.0440638869757549
ACH-000495,-0.3321195237215103
ACH-000496,-0.07205492284456237
ACH-000499,-0.14760794901167526
ACH-000500,-0.5475503980874504
ACH-000502,-0.20136742193095775
ACH-000503,-0.2271605347808668
ACH-000505,-0.062116313473051576
ACH-000507,-0.11473769867311776
ACH-000510,-0.19945270562983605
ACH-000511,-0.20906380712496075
ACH-000512,-0.19488050980913865
ACH-000516,-0.2074130618200289
ACH-000517,-0.3325133473652875
ACH-000518,-0.2469880015994309
ACH-000520,-0.22865935600228834
ACH-000521,-0.08340824329226015
ACH-000522,-0.0915988063270163
ACH-000524,-0.2581262967721861
ACH-000527,-0.0955463545537078
ACH-000528,-0.33928894703842233
ACH-000537,0.06882739740273679
ACH-000541,-0.20657069998716868
ACH-000542,-0.23614590519470904
ACH-000544,-0.1795247410669824
ACH-000545,-0.25924330145709823
ACH-000547,0.17983636818089346
ACH-000548,-0.18751149734169864
ACH-000549,-0.14714865354145198
ACH-000550,-0.2788958715072207
ACH-000552,-0.30124809643888384
ACH-000556,-0.25926040028424724
ACH-000557,-0.19948006553688244
ACH-000569,-0.3792998247098262
ACH-000570,-0.2453143939950654
ACH-000571,-0.2350219924162104
ACH-000573,-0.164441215589524
ACH-000576,-0.28078111091115165
ACH-000579,-0.3709588136567695
ACH-000580,-0.17420067462208885
ACH-000584,-0.24054761805051456
ACH-000585,-0.17496323393620414
ACH-000588,-0.11337967429605858
ACH-000589,-0.2917310452861324
ACH-000591,-0.3653757321216132
ACH-000593,-0.12733556183777586
ACH-000600,-0.1464187319022782
ACH-000601,-0.24144500660558166
ACH-000605,-0.3498912552977915
ACH-000606,-0.33726971361616903
ACH-000608,-0.2927807970047944
ACH-000614,-0.14386578793428592
ACH-000616,-0.24956875076697166
ACH-000618,-0.17434005679515993
ACH-000619,-0.1854993705829474
ACH-000620,-0.16399527740117145
ACH-000621,-0.22940076659904135
ACH-000622,-0.30791216866405324
ACH-000623,-0.2593285672901551
ACH-000624,-0.2314789779259452
ACH-000627,-0.2213323884915954
ACH-000630,-0.193651776344475
ACH-000631,-0.007715188806121819
ACH-000632,-0.2957547295260431
ACH-000633,-0.2469975505638437
ACH-000637,-0.14992431273772774
ACH-000638,-0.11964524111698015
ACH-000646,-0.14751505889562996
ACH-000647,-0.2874250342665572
ACH-000648,-0.2826742432590177
ACH-000649,-0.2279784921023181
ACH-000651,-0.310430169192955
ACH-000652,-0.2568151412868389
ACH-000653,0.0013342819588092714
ACH-000657,-0.31975969478758764
ACH-000658,-0.16069057943818252
ACH-000661,-0.04315586605085769
ACH-000662,-0.4331673755147743
ACH-000663,-0.3491579063116005
ACH-000665,-0.389259252426496
ACH-000671,-0.1653664274391265
ACH-000672,0.1192940982338376
ACH-000673,-0.2287717787334443
ACH-000676,-0.01377703485417212
ACH-000677,-0.1814810550409754
ACH-000681,-0.2233644266895244
ACH-000683,-0.2066243872541985
ACH-000684,-0.24667969927955746
ACH-000688,-0.13949406573991058
ACH-000693,-0.226505077120518
ACH-000694,-0.2670104417375193
ACH-000695,-0.038174569010524635
ACH-000696,-0.2382607210856257
ACH-000697,-0.04240971171506285
ACH-000699,-0.07537016104429055
ACH-000701,-0.2146049177932726
ACH-000706,-0.2629217182461318
ACH-000711,-0.2813256263499825
ACH-000713,-0.06503298497567546
ACH-000714,-0.20393781405020664
ACH-000718,-0.16466651244019576
ACH-000720,-0.19484396042091814
ACH-000721,-0.2681235839552579
ACH-000724,-0.38102127974336747
ACH-000725,-0.1769553514002107
ACH-000732,-0.26334033914609595
ACH-000734,-0.3902879755040753
ACH-000735,-0.19998149314557234
ACH-000736,-0.32918134432960616
ACH-000738,-0.29879773381054353
ACH-000746,-0.19003216997973216
ACH-000747,-0.2545158736678113
ACH-000748,-0.2702565892647372
ACH-000753,-0.13719741382515105
ACH-000756,-0.08563563077999575
ACH-000757,-0.14827837192073748
ACH-000758,0.006922371799733772
ACH-000760,-0.09609372484466107
ACH-000762,-0.3440240262673193
ACH-000763,-0.3145028104846081
ACH-000764,-0.16370240710567355
ACH-000765,-0.1968726692209081
ACH-000766,-0.2715027083120957
ACH-000767,-0.16781604999128955
ACH-000768,-0.18057639279122806
ACH-000769,-0.2949489691746281
ACH-000770,-0.2980627932007189
ACH-000771,-0.20035375996138133
ACH-000773,-0.0037480057529467783
ACH-000776,-0.08640827420468733
ACH-000777,-0.48512014520013397
ACH-000778,-0.3431280026791069
ACH-000781,-0.1774748562392414
ACH-000782,-0.11728838676654235
ACH-000783,-0.2259581837523956
ACH-000784,-0.20805905683824613
ACH-000785,-0.008019541947612674
ACH-000787,-0.3446403182616051
ACH-000788,-0.07599574063659294
ACH-000791,-0.23116174192030955
ACH-000792,-0.09556413721891864
ACH-000794,-0.1317727174257439
ACH-000796,-0.21500617365520613
ACH-000798,-0.05886496691980464
ACH-000799,-0.17564206696010767
ACH-000800,-0.3812021419158829
ACH-000802,-0.21907028587893634
ACH-000804,-0.1565903279913006
ACH-000805,-0.15674807094561444
ACH-000809,-0.4280720541798703
ACH-000810,0.14124845466498867
ACH-000811,-0.11022536797245383
ACH-000817,-0.11709438091854288
ACH-000819,-0.3981582002293332
ACH-000820,-0.4184706752193906
ACH-000821,-0.17189072182219778
ACH-000822,-0.08155420009713463
ACH-000823,-0.2382257841815675
ACH-000824,-0.13108208826229342
ACH-000827,-0.2182280933776093
ACH-000829,-0.22552943919880544
ACH-000831,-0.3917034636076353
ACH-000832,-0.31416248082250514
ACH-000833,-0.2931544597188999
ACH-000834,-0.11581946507298398
ACH-000835,-0.20219628304002668
ACH-000836,-0.23174977044059514
ACH-000837,-0.16757263981030462
ACH-000838,-0.2887339838821751
ACH-000839,-0.2503296389580372
ACH-000840,-0.2556208058545196
ACH-000841,-0.11403695277236582
ACH-000843,-0.2594631281579642
ACH-000846,-0.3174927876816478
ACH-000847,-0.14882971621576918
ACH-000848,-0.2676721894355834
ACH-000849,-0.21215016132489067
ACH-000851,-0.11278790276738225
ACH-000855,-0.5806331359160773
ACH-000856,-0.2427642049382727
ACH-000858,-0.1409057326171069
ACH-000859,-0.2810816313563134
ACH-000861,-0.4291390377544985
ACH-000862,-0.1172623652247662
ACH-000865,-0.21225472735510725
ACH-000866,-0.26362133986421826
ACH-000867,-0.17472274883536634
ACH-000869,-0.19750832465354068
ACH-000872,-0.3874148613190732
ACH-000873,-0.3800030627438136
ACH-000876,-0.15442033288580992
ACH-000878,-0.2976263243903358
ACH-000880,-0.3476101076499377
ACH-000881,-0.117272695790983
ACH-000882,-0.26987939354117363
ACH-000884,-0.3349386557634081
ACH-000885,-0.11574349174371605
ACH-000887,-0.3913102179529018
ACH-000889,-0.20336892198336948
ACH-000896,-0.31757527440022915
ACH-000898,-0.2680415702212869
ACH-000900,-0.28289876179125184
ACH-000901,-0.4280766983372696
ACH-000905,-0.20634373226626887
ACH-000906,-0.2733551681385415
ACH-000907,-0.26419401120323593
ACH-000910,-0.1426315402630879
ACH-000911,-0.30889387574078697
ACH-000912,-0.24189131108483103
ACH-000913,-0.27630259154965314
ACH-000915,-0.22515050756087449
ACH-000916,0.006620257945209731
ACH-000917,-0.1848820411997072
ACH-000920,-0.22421718567310064
ACH-000921,-0.32199567912496346
ACH-000924,-0.16243198039354556
ACH-000926,-0.19289571554211216
ACH-000928,-0.4955026348410155
ACH-000929,-0.14471589006170996
ACH-000932,-0.20166044469630412
ACH-000935,-0.2555668585722869
ACH-000936,-0.2663033264140992
ACH-000937,-0.1730976279133253
ACH-000938,-0.1296692882520354
ACH-000939,-0.16727132472897951
ACH-000941,-0.3228909687385289
ACH-000943,-0.11890356987246928
ACH-000946,-0.39614871520081213
ACH-000947,-0.1155092968547878
ACH-000948,-0.14741150498208022
ACH-000950,-0.1381795876512442
ACH-000953,-0.31629213221372915
ACH-000954,-0.2427483901524145
ACH-000957,-0.304556687132685
ACH-000958,-0.2362291070053895
ACH-000960,-0.2497436923420444
ACH-000963,-0.24633595624795845
ACH-000968,-0.0508850106191393
ACH-000969,-0.28508767290994785
ACH-000972,0.14131579311779524
ACH-000973,-0.1280371881939491
ACH-000974,-0.2929450093389491
ACH-000978,0.14671544315032545
ACH-000984,-0.2378436915269285
ACH-000986,-0.3170059465885372
ACH-000988,-0.23298880105508274
ACH-000993,-0.2847104234335826
ACH-000994,-0.061489474916163085
ACH-000996,-0.4081643010237462
ACH-001001,-0.2815674388076051
ACH-001020,-0.252453756556004
ACH-001028,-0.22908628905182546
ACH-001031,-0.2524285211519851
ACH-001038,-0.2546866369757345
ACH-001048,-0.2848301977312083
ACH-001050,-0.0997279979453548
ACH-001053,-0.14152415878047805
ACH-001054,-0.07501228148688746
ACH-001061,-0.08956184248359288
ACH-001067,-0.3024044894689897
ACH-001075,-0.21857022187935912
ACH-001096,-0.08243649945635859
ACH-001111,-0.06859689466172197
ACH-001119,-0.2661370087219539
ACH-001128,-0.17952963435297747
ACH-001134,-0.2261786656500861
ACH-001151,-0.2827985372573225
ACH-001163,-0.17219254812256685
ACH-001164,0.057183627859520615
ACH-001183,-0.4708963477313238
ACH-001192,-0.4335035051085027
ACH-001193,-0.14722551708917125
ACH-001196,-0.3063967832774579
ACH-001197,-0.348189619590147
ACH-001205,-0.07339154646121539
ACH-001211,-0.3562507370026602
ACH-001212,-0.31706226408878585
ACH-001228,-0.10654096289306543
ACH-001232,-0.1250731781749415
ACH-001239,-0.15305498007860005
ACH-001270,-0.5716202844019747
ACH-001274,-0.31719282206508004
ACH-001275,-0.19292814980138345
ACH-001277,-0.2816540555209469
ACH-001278,-0.13786019678594766
ACH-001280,-0.23348830201657825
ACH-001283,-0.06311320908300448
ACH-001289,-0.05011213717546387
ACH-001300,-0.3741193157150691
ACH-001301,-0.11409537101150012
ACH-001302,-0.5599005353787952
ACH-001306,-0.2979115629342609
ACH-001318,-0.3403506897760957
ACH-001322,-0.3357717252466075
ACH-001328,-0.10397414130616077
ACH-001332,-0.5175876543894045
ACH-001336,-0.3267401919098123
ACH-001346,-0.3415767651658858
ACH-001353,-0.27900702396115074
ACH-001354,0.0979927898071085
ACH-001367,-0.3796585529290464
ACH-001368,-0.12383560641739455
ACH-001374,-0.17290877446415276
ACH-001377,-0.2208560091571993
ACH-001380,-0.07397804810729065
ACH-001391,-0.1184344797270862
ACH-001408,-0.28002475159001955
ACH-001430,-0.07105816494090125
ACH-001431,-0.21482833372623186
ACH-001450,-0.026822959132569924
ACH-001496,-0.13178584010278518
ACH-001500,-0.03215240031402626
ACH-001523,-0.09002081339563497
ACH-001532,-0.4323324176095231
ACH-001550,-0.24432433223896424
ACH-001552,-0.053402087056250006
ACH-001554,-0.2217121988214782
ACH-001654,-0.18182564537755933
ACH-001735,-0.19016377520223512
ACH-001736,-0.12610688896166433
ACH-001737,-0.22646484774470424
ACH-001740,-0.16551933013447234
ACH-001745,-0.2110936590317354
ACH-001765,-0.21215007063398414
