,PUS1 (80324)
ACH-000475,-0.15802893415141964
ACH-000476,-0.25012928285485275
ACH-000477,-0.14753612039818875
ACH-000479,-0.2314517899239615
ACH-000480,-0.3385774724106701
ACH-000481,-0.5107890986342424
ACH-000483,-0.42232954630173775
ACH-000484,-0.4373744540047733
ACH-000485,-0.2437656796484121
ACH-000486,-0.08987428832412175
ACH-000487,-0.2154829937600619
ACH-000488,-0.11961316555710423
ACH-000490,-0.26588481554117804
ACH-000491,-0.2060667075019101
ACH-000495,-0.04791346498837307
ACH-000496,-0.2218288995060949
ACH-000499,-0.2889049990893688
ACH-000500,-0.5648899206309843
ACH-000502,-0.15061734195877954
ACH-000503,-0.1541334082048807
ACH-000505,-0.14300611896521054
ACH-000507,-0.15756242718518082
ACH-000510,-0.2251451106215417
ACH-000511,-0.16885492336221272
ACH-000512,-0.20053877109852566
ACH-000516,-0.18426338351547275
ACH-000517,-0.2482640092980165
ACH-000518,-0.2846564695028533
ACH-000520,-0.30065009507772245
ACH-000521,-0.07712064839137922
ACH-000522,-0.17662711303579912
ACH-000524,-0.20410935378651712
ACH-000527,-0.08826602152366958
ACH-000528,-0.11961194542481535
ACH-000537,-0.270608760072697
ACH-000541,-0.19685583581528301
ACH-000542,-0.17760330357695792
ACH-000544,-0.13688616910548362
ACH-000545,-0.3170962735968253
ACH-000547,-0.007362912086610945
ACH-000548,-0.28288523010658345
ACH-000549,-0.17275380133743734
ACH-000550,-0.2461078735202065
ACH-000552,-0.2737527647172045
ACH-000556,-0.10025205457663892
ACH-000557,-0.2673727419482872
ACH-000569,-0.08264807950029521
ACH-000570,-0.28808483407052865
ACH-000571,-0.2615273869364791
ACH-000573,-0.21083829177740346
ACH-000576,-0.21336974926195412
ACH-000579,-0.29123797179731603
ACH-000580,-0.07527807476522014
ACH-000584,-0.14058345803752972
ACH-000585,-0.20171993300335514
ACH-000588,-0.311968287664984
ACH-000589,-0.2322780155317607
ACH-000591,-0.29469434310412385
ACH-000593,-0.1284502277081788
ACH-000600,-0.21007517843148668
ACH-000601,-0.22897240205964414
ACH-000605,-0.3734590183593322
ACH-000606,-0.039208520927385734
ACH-000608,-0.13384156364887315
ACH-000614,-0.4033898945544931
ACH-000616,-0.30306531549290033
ACH-000618,-0.1887769062460804
ACH-000619,-0.11948394238642705
ACH-000620,-0.1728645914195988
ACH-000621,-0.243361384384506
ACH-000622,-0.3218616275473632
ACH-000623,-0.2563280074669273
ACH-000624,-0.14266643009003102
ACH-000627,-0.15336802602005795
ACH-000630,-0.10521975615154958
ACH-000631,-0.3762233619316739
ACH-000632,-0.14354612912184336
ACH-000633,-0.2070757954021943
ACH-000637,-0.30599036883612035
ACH-000638,-0.18445059325880245
ACH-000646,-0.2418897609101683
ACH-000647,-0.1909867698337583
ACH-000648,0.15717164191134872
ACH-000649,-0.2551955211360182
ACH-000651,-0.1940856462919284
ACH-000652,-0.4191253488950621
ACH-000653,-0.08513815305971982
ACH-000657,-0.3948913364902705
ACH-000658,-0.04784358517616785
ACH-000661,-0.18199140209023534
ACH-000662,-0.3759871359665905
ACH-000663,-0.09824290279937617
ACH-000665,-0.1868874373546396
ACH-000671,-0.2299697274854744
ACH-000672,-0.04697536561051906
ACH-000673,-0.12994175468846395
ACH-000676,-0.2555711237628637
ACH-000677,-0.15283603779207452
ACH-000681,-0.24744823103806315
ACH-000683,-0.18786145614466124
ACH-000684,-0.1823099281955304
ACH-000688,-0.043328621394683166
ACH-000693,-0.2223697361257533
ACH-000694,-0.11057556664664574
ACH-000695,0.03832134079919165
ACH-000696,-0.1387252950867176
ACH-000697,-0.0332907392879116
ACH-000699,-0.202815897988906
ACH-000701,-0.14741440877630865
ACH-000706,-0.17846983668291255
ACH-000711,-0.09472995207261158
ACH-000713,-0.1642609631702844
ACH-000714,0.006013993629446536
ACH-000718,-0.3099560091362309
ACH-000720,-0.18325229822059855
ACH-000721,-0.18921383411869086
ACH-000724,-0.14861243150869458
ACH-000725,-0.11360829845061132
ACH-000732,-0.14826897310222914
ACH-000734,-0.3056363086291442
ACH-000735,-0.18151157601865325
ACH-000736,-0.0738818465100528
ACH-000738,-0.11658917310009258
ACH-000746,-0.31035429070069465
ACH-000747,-0.3268095361308132
ACH-000748,-0.2303718830988851
ACH-000753,-0.2359394944089572
ACH-000756,-0.31181875048042634
ACH-000757,-0.2718562515173274
ACH-000758,-0.06690324359524423
ACH-000760,-0.15935322206716235
ACH-000762,-0.2286633866158892
ACH-000763,-0.09350117054457432
ACH-000764,-0.2846746230824632
ACH-000765,-0.3495082207819392
ACH-000766,-0.14672676338274002
ACH-000767,-0.20153829682672955
ACH-000768,-0.1831426516697645
ACH-000769,-0.3120343580754813
ACH-000770,-0.3031754203011239
ACH-000771,-0.1421059324054731
ACH-000773,-0.21633737460651653
ACH-000776,-0.19379086782656868
ACH-000777,-0.21302571224710865
ACH-000778,-0.0374875194396522
ACH-000781,-0.23292357182682985
ACH-000782,-0.19025961722338844
ACH-000783,-0.2933864561035979
ACH-000784,-0.26661168406713154
ACH-000785,-0.15947478257652328
ACH-000787,-0.09659941001486708
ACH-000788,-0.12393644440541553
ACH-000791,-0.09700710497089543
ACH-000792,-0.2715297765605522
ACH-000794,-0.1140174250883832
ACH-000796,-0.22863976164254046
ACH-000798,-0.14576086346096315
ACH-000799,-0.03808342808388999
ACH-000800,-0.2365941633074272
ACH-000802,-0.22523222863592254
ACH-000804,-0.525766270705691
ACH-000805,-0.2500352003721354
ACH-000809,-0.3317412514312683
ACH-000810,-0.09360615449639548
ACH-000811,-0.22120251785318934
ACH-000817,-0.3414872845171959
ACH-000819,-0.28765923210082306
ACH-000820,-0.3629025433128519
ACH-000821,-0.15617305746634194
ACH-000822,-0.10671202675632124
ACH-000823,-0.20707890398469847
ACH-000824,-0.15005060321091604
ACH-000827,-0.171103913101794
ACH-000829,-0.1783770425087876
ACH-000831,-0.17013779653217256
ACH-000832,-0.16046702697497778
ACH-000833,-0.32880999022004265
ACH-000834,-0.2909885920977937
ACH-000835,-0.13603900475622294
ACH-000836,-0.10039763447018847
ACH-000837,-0.09920275934519723
ACH-000838,-0.3486709296651905
ACH-000839,-0.2324801216203594
ACH-000840,-0.3365424038091833
ACH-000841,-0.2318081686432002
ACH-000843,-0.14539289511234724
ACH-000846,-0.16105641556263714
ACH-000847,-0.3785835458766834
ACH-000848,-0.40859122534659664
ACH-000849,-0.089785888988585
ACH-000851,-0.17363450194472246
ACH-000855,-0.22810546469945525
ACH-000856,-0.2329209207711846
ACH-000858,-0.1514304253406695
ACH-000859,-0.25084929366629594
ACH-000861,-0.1463581261328787
ACH-000862,-0.21927608657296194
ACH-000865,-0.19823376141529636
ACH-000866,-0.21217562859575573
ACH-000867,-0.18871276449057006
ACH-000869,-0.32448590837077146
ACH-000872,-0.2375654488813362
ACH-000873,-0.3354238129846443
ACH-000876,-0.3118179290764637
ACH-000878,-0.4875197139429885
ACH-000880,-0.12574114653134333
ACH-000881,-0.2913158544812121
ACH-000882,-0.2595956290638041
ACH-000884,-0.3589432048455735
ACH-000885,-0.0732117972302201
ACH-000887,-0.2964554055093103
ACH-000889,-0.09861001385123884
ACH-000896,-0.023818463488867937
ACH-000898,-0.2520528265156588
ACH-000900,-0.17531412410463273
ACH-000901,-0.20126820729347825
ACH-000905,-0.20749670042221807
ACH-000906,-0.3317297268464067
ACH-000907,-0.2144282683842552
ACH-000910,-0.16989990222412538
ACH-000911,-0.1367490182172918
ACH-000912,-0.13869946504449515
ACH-000913,-0.2745702771623227
ACH-000915,-0.4321878850662361
ACH-000916,-0.3898507409021904
ACH-000917,-0.2945371884968833
ACH-000920,-0.4270825752179032
ACH-000921,-0.15480889666437478
ACH-000924,-0.4972294957950177
ACH-000926,-0.11322242668476296
ACH-000928,-0.13129871790354425
ACH-000929,-0.4479671217027442
ACH-000932,-0.2363681393086444
ACH-000935,-0.5207391824159938
ACH-000936,-0.20857337500834386
ACH-000937,-0.055540024989487534
ACH-000938,-0.09089484459665052
ACH-000939,-0.2153977564093648
ACH-000941,-0.06302944847205312
ACH-000943,-0.2462974994284619
ACH-000946,-0.2272455037196945
ACH-000947,-0.17899207650809962
ACH-000948,-0.190574339234422
ACH-000950,-0.07837936581546184
ACH-000953,-0.06966570289153502
ACH-000954,-0.12515071549655105
ACH-000957,-0.1840264016634097
ACH-000958,-0.2649580059240144
ACH-000960,-0.13333888459434276
ACH-000963,-0.2144204903344068
ACH-000968,-0.16423065308919885
ACH-000969,-0.09322023180832044
ACH-000972,-0.03692525518389325
ACH-000973,-0.2393769074262365
ACH-000974,-0.1918653351218669
ACH-000978,-0.24225085089710965
ACH-000984,-0.11021787002499077
ACH-000986,-0.3107455626299826
ACH-000988,-0.2093481037127083
ACH-000993,-0.33271885812332785
ACH-000994,-0.1050759557026658
ACH-000996,-0.15351413848709738
ACH-001001,-0.3828505007566377
ACH-001020,0.060249188665347786
ACH-001028,-0.2173797192935052
ACH-001031,-0.24577805405398345
ACH-001038,-0.2679395410384141
ACH-001048,-0.24909768439937524
ACH-001050,-0.3677811410257675
ACH-001053,-0.2328739369777147
ACH-001054,-0.2241623637922032
ACH-001061,-0.5392817859368038
ACH-001067,-0.343249025025728
ACH-001075,-0.2454624859392073
ACH-001096,-0.36935158594114975
ACH-001111,-0.2520854992843042
ACH-001119,-0.2175319471578004
ACH-001128,-0.4289624774156936
ACH-001134,0.0018871077489921746
ACH-001151,-0.2347377633961744
ACH-001163,-0.19224542949889895
ACH-001164,-0.5190543521945553
ACH-001183,-0.15190751688207502
ACH-001192,-0.1654910035351498
ACH-001193,-0.21742131438730344
ACH-001196,-0.2805562215207725
ACH-001197,-0.18141552051246526
ACH-001205,-0.2145371830866773
ACH-001211,-0.13148359347399852
ACH-001212,-0.21919451195095527
ACH-001228,-0.060984988315952275
ACH-001232,-0.1498471233608161
ACH-001239,-0.2935504001832071
ACH-001270,-0.18724815706643966
ACH-001274,-0.26057303181717023
ACH-001275,-0.24002423994744285
ACH-001277,-0.05809500200417631
ACH-001278,-0.5063578409800779
ACH-001280,-0.19667044167447392
ACH-001283,-0.4102013194992037
ACH-001289,-0.19535880346833184
ACH-001300,-0.2791907045186135
ACH-001301,-0.2665460802434869
ACH-001302,-0.19830188649898053
ACH-001306,-0.180421882235562
ACH-001318,-0.32849797340892545
ACH-001322,-0.3015852850707881
ACH-001328,-0.2914601650220585
ACH-001332,-0.031947135392769895
ACH-001336,-0.3098050049934108
ACH-001346,-0.2072461004750193
ACH-001353,-0.15481854585694418
ACH-001354,-0.4026795358804155
ACH-001367,-0.262213805174896
ACH-001368,-0.1866354631927375
ACH-001374,-0.19998082056523192
ACH-001377,-0.1374853089276625
ACH-001380,-0.05749646288154025
ACH-001391,-0.27685888650426155
ACH-001408,0.021174507855247455
ACH-001430,-0.2928077888286572
ACH-001431,-0.4598365511149846
ACH-001450,-0.24942928257051386
ACH-001496,-0.10723737247586003
ACH-001500,-0.2451461002274928
ACH-001523,-0.22675898400593245
ACH-001532,-0.19186512182464086
ACH-001550,-0.16213397274455146
ACH-001552,-0.0519083583249846
ACH-001554,-0.21644840674114005
ACH-001654,-0.2355104238816797
ACH-001735,-0.25174225749188844
ACH-001736,-0.3267647547368811
ACH-001737,-0.17108949760529318
ACH-001740,-0.2686843410353206
ACH-001745,-0.1500692681001517
ACH-001765,-0.17018667640536056
