,RPS6KA4 (8986)
ACH-000004,-0.09391105002565728
ACH-000005,-0.09477362362348184
ACH-000007,0.20270244993911052
ACH-000009,0.011918906815922892
ACH-000011,-0.040320297771366816
ACH-000012,-0.07884319666464155
ACH-000013,0.0053890958576039115
ACH-000014,0.006024441608960124
ACH-000015,0.011139502177688351
ACH-000017,-0.04480347755231053
ACH-000018,-0.24186136775735356
ACH-000019,-0.10166730888189793
ACH-000021,-0.12012827835748885
ACH-000022,0.03686811453624786
ACH-000025,-0.02700451594340067
ACH-000028,-0.12977472060115994
ACH-000030,-0.1085760482322364
ACH-000035,-0.031535637046791014
ACH-000036,-0.0815406815265712
ACH-000037,-0.08926995968530747
ACH-000039,-0.19386983299362606
ACH-000040,0.0604278709776372
ACH-000041,-0.1178263620286125
ACH-000042,-0.04965406486732711
ACH-000045,-0.04234741656455572
ACH-000047,-0.023589919190770168
ACH-000052,0.1560611638384551
ACH-000053,-0.1262571855636882
ACH-000054,0.009613238464486735
ACH-000055,-0.03825495982610812
ACH-000060,0.05521942223013788
ACH-000067,0.008775273123838313
ACH-000070,0.06806763295831718
ACH-000075,0.045237921329870236
ACH-000078,-0.0406734808442534
ACH-000082,-0.07247113749124555
ACH-000085,0.26520479275685666
ACH-000086,-0.2618130155472682
ACH-000087,-0.2478149887050468
ACH-000092,-0.06185169350649185
ACH-000095,-0.0023549197366654704
ACH-000097,-0.04484775183091808
ACH-000098,0.02259869588874576
ACH-000099,-0.13229524279075014
ACH-000108,-0.024947996337594185
ACH-000113,-0.03926029818885088
ACH-000116,-0.1079480825732413
ACH-000118,-0.08970883820732052
ACH-000120,-0.0009464173671930908
ACH-000123,-0.07015135699467337
ACH-000127,0.014481804726423969
ACH-000128,0.16752248425748034
ACH-000132,-0.2674022512597277
ACH-000133,0.03463410094275954
ACH-000137,-0.09395640138122707
ACH-000138,-0.06311616721506201
ACH-000142,-0.10229568327823034
ACH-000143,0.08453232358360797
ACH-000146,0.018224101192412797
ACH-000148,0.03064753527328173
ACH-000150,-0.14928637038081366
ACH-000152,0.07934479436568276
ACH-000153,0.1482157189279922
ACH-000159,-0.022026056176443744
ACH-000160,0.18677898234755225
ACH-000163,-0.07622233950750305
ACH-000167,0.3455132370415375
ACH-000168,-0.011570915929759104
ACH-000169,-0.031698998279915395
ACH-000178,-0.1137015874707412
ACH-000183,0.0018535274389577055
ACH-000188,-0.18006232224701754
ACH-000189,-0.3204046219956041
ACH-000190,0.18677706505040145
ACH-000198,0.07214739261858216
ACH-000203,-0.23497748691146814
ACH-000204,-0.1565713839960005
ACH-000206,-0.14386457172378606
ACH-000207,-0.2021610451944962
ACH-000208,0.06882083846803362
ACH-000210,0.43314952380268973
ACH-000211,-0.049357824930308464
ACH-000215,-0.007403636146640451
ACH-000221,-0.1103648858944855
ACH-000222,0.059550344227757436
ACH-000223,-0.1055647325450198
ACH-000226,-0.10145307654343076
ACH-000227,0.1454924217150627
ACH-000228,-0.05402553386351775
ACH-000231,-0.011948411930896165
ACH-000232,-0.01836657060555371
ACH-000233,-0.13056795369908694
ACH-000234,-0.07608764525429461
ACH-000235,-0.02088183749614517
ACH-000237,-0.034111846609140926
ACH-000238,-0.05371053047495697
ACH-000242,-0.04052906414654199
ACH-000243,0.028917306047286945
ACH-000244,-0.09246224682472466
ACH-000246,-0.008200860175022176
ACH-000248,0.02188626366419749
ACH-000250,-0.123563620230322
ACH-000251,0.3134533857611591
ACH-000252,-0.03748894645686315
ACH-000253,-0.043644828624965465
ACH-000255,-0.023280177687573976
ACH-000256,-0.21433788933988332
ACH-000257,-0.1244739266399117
ACH-000258,0.19075690578766472
ACH-000259,-0.046147198504282255
ACH-000260,-0.021630086207215682
ACH-000261,-0.11160739003045013
ACH-000262,0.02265007843698721
ACH-000263,-0.29975501124318743
ACH-000264,0.014701875979245809
ACH-000265,0.0729762878836488
ACH-000266,-0.08251689779393782
ACH-000272,0.03666472679582757
ACH-000274,-0.018628780670709714
ACH-000277,0.09804507134648736
ACH-000278,0.0018212626432120523
ACH-000279,-0.06582079398743118
ACH-000280,0.040634826602846716
ACH-000281,-0.08425774473162485
ACH-000288,-0.0870649851697215
ACH-000291,0.17425554085457054
ACH-000293,-0.15921765575633573
ACH-000294,-0.0360915762603254
ACH-000295,0.16729655013599862
ACH-000296,0.0013911195450224112
ACH-000302,-0.0002604676161133852
ACH-000304,0.05104611868289399
ACH-000307,0.010081166863278772
ACH-000308,-0.10354613093186696
ACH-000310,-0.06476327718240622
ACH-000311,-0.13891753008447855
ACH-000312,-0.10226997384907964
ACH-000315,-0.1179312582944192
ACH-000316,-0.05820083975234865
ACH-000317,-0.16351794418377733
ACH-000318,-0.15595658147535202
ACH-000319,-0.12611814889196585
ACH-000320,0.12603441620712988
ACH-000322,-0.1810153708805948
ACH-000323,-0.038884848011708335
ACH-000324,0.05578346694767088
ACH-000329,0.09700714303627887
ACH-000330,0.029704755626489623
ACH-000331,-0.11770351960105918
ACH-000332,-0.1093324824512482
ACH-000334,0.10721622549038896
ACH-000335,-0.06788155235606233
ACH-000336,0.31024589317608864
ACH-000337,-0.2295840160826379
ACH-000338,-0.4623485090245402
ACH-000339,-0.07234532538066824
ACH-000341,-0.04226796518996012
ACH-000348,0.10780923546200308
ACH-000350,-0.06747664098704748
ACH-000352,0.007654845282475711
ACH-000356,-0.07154177411741347
ACH-000361,-0.09091150839431872
ACH-000362,-0.07705890408237195
ACH-000363,-0.11807725055746772
ACH-000364,-0.028521968986906288
ACH-000365,-0.03753460458809547
ACH-000366,-0.09838819683530876
ACH-000368,0.1381106388236771
ACH-000374,-0.1535434619245406
ACH-000375,-0.06287131739016902
ACH-000376,0.0113483662076218
ACH-000381,0.07257226348636045
ACH-000383,-0.03178214500923235
ACH-000387,-0.031548673457666494
ACH-000389,0.09286867462563796
ACH-000390,-0.06362315578798483
ACH-000393,0.009323201819966013
ACH-000395,-0.16640964879432324
ACH-000396,-0.09487084966238946
ACH-000397,-0.18963770469139885
ACH-000401,-0.16136895860239964
ACH-000402,-0.08837758654958619
ACH-000403,0.02353322762301931
ACH-000404,-0.0683639796428622
ACH-000406,-0.04950767765883381
ACH-000407,-0.10365198403078424
ACH-000408,-0.14482920416439066
ACH-000410,-0.024893397789775784
ACH-000411,-0.13943379314890972
ACH-000414,0.00725645142151937
ACH-000415,-0.11788543164570504
ACH-000416,-0.01841435235070184
ACH-000420,0.04305456339121195
ACH-000421,0.07594680109563998
ACH-000424,-0.0907424739238528
ACH-000425,-0.05390122648232518
