,CAPS (828)
ACH-000396,-0.4960596961342551
ACH-000397,-0.1874534703641465
ACH-000401,-0.3841988186709713
ACH-000402,-0.472438296487867
ACH-000403,-0.30758380256268925
ACH-000404,-0.13937472308156998
ACH-000406,-0.17107155632735227
ACH-000407,-0.1686247538783526
ACH-000408,-0.2475884039720299
ACH-000410,-0.34988298693826897
ACH-000411,-0.5283546718681026
ACH-000414,-0.16442887788273616
ACH-000415,-0.1820832318201832
ACH-000416,-0.28429903477856083
ACH-000420,-0.21549584138396316
ACH-000421,-0.2040546015681363
ACH-000424,-0.07281266933463593
ACH-000425,-0.2097292105440191
ACH-000426,-0.2048241064304276
ACH-000427,-0.4979603211511519
ACH-000433,-0.647190077800589
ACH-000435,-0.2665346454725989
ACH-000436,-0.1580762554440833
ACH-000444,-0.2788914180697276
ACH-000445,-0.5126560865163887
ACH-000448,-0.20557068954666347
ACH-000450,0.12036307390317605
ACH-000452,-0.4765712346578442
ACH-000454,-0.18970492958723534
ACH-000458,-0.25433242326575445
ACH-000459,-0.13275713498778507
ACH-000460,-0.30676896362280465
ACH-000461,-0.3028405814141777
ACH-000463,-0.21927730901893688
ACH-000464,-0.24050956455399505
ACH-000466,-0.23501655422125955
ACH-000467,-0.2753576347656721
ACH-000468,-0.3452587138187068
ACH-000469,-0.3054029219369826
ACH-000470,-0.1538321880547811
ACH-000471,-0.38643312636887983
ACH-000472,-0.27329824210304665
ACH-000473,-0.14038541993985584
ACH-000475,-0.29849648096388803
ACH-000476,-0.32320376576952164
ACH-000477,-0.3312265564535971
ACH-000479,-0.3097157599331947
ACH-000480,-0.05234579534000711
ACH-000481,-0.2132698867559148
ACH-000483,-0.4046094628651088
ACH-000484,-0.005151724596765448
ACH-000485,-0.4747976879829632
ACH-000486,-0.2515956175674937
ACH-000487,-0.1244358321636247
ACH-000488,-0.21643334743393972
ACH-000490,-0.391703350328282
ACH-000491,-0.05960533802179729
ACH-000495,-0.14934933015251856
ACH-000496,-0.27672505154457955
ACH-000499,-0.19129313726039485
ACH-000500,0.2913518805700961
ACH-000502,-0.28573011025886674
ACH-000503,-0.43533157365499614
ACH-000505,-0.4169475535223466
ACH-000507,-0.3575880729294778
ACH-000510,-0.22491100890648225
ACH-000511,-0.18987669777220287
ACH-000512,-0.21793591904807166
ACH-000516,-0.23755178269566699
ACH-000517,-0.20743087759998666
ACH-000518,-0.3702525906448459
ACH-000520,-0.2500589860373468
ACH-000521,-0.15598165623947627
ACH-000522,-0.3658051407218161
ACH-000524,-0.3378791274532407
ACH-000527,-0.33535606048891875
ACH-000528,-0.25552067211601504
ACH-000537,-0.2981106287767681
ACH-000541,-0.18801194754796974
ACH-000542,-0.2990066826891398
ACH-000544,-0.08242274299806146
ACH-000545,-0.3829384719115295
ACH-000547,-0.3682105566118193
ACH-000548,-0.05399082763606828
ACH-000549,-0.4875253237172594
ACH-000550,-0.36040359568071617
ACH-000552,-0.3016533133167766
ACH-000556,-0.15842405565532994
ACH-000557,-0.1775703345036321
ACH-000569,-0.1699078027887555
ACH-000570,-0.09710528836142038
ACH-000571,-0.15869429701891835
ACH-000573,-0.3140946242186485
ACH-000576,-0.36847453990046414
ACH-000579,-0.16068666123568226
ACH-000580,-0.4600388435818079
ACH-000584,-0.3328094618931299
ACH-000585,-0.33737752209233124
ACH-000588,-0.1908187823289848
ACH-000589,-0.15996466816122462
ACH-000591,-0.2166898047090237
ACH-000593,-0.14558230265218008
ACH-000600,-0.14192030386279247
ACH-000601,-0.3136209030404512
ACH-000605,-0.3829255912880719
ACH-000606,-0.2246425700596028
ACH-000608,-0.20499176262525695
ACH-000614,-0.39041828273169815
ACH-000616,-0.2508214321769601
ACH-000618,-0.3235480492765895
ACH-000619,-0.2656469452944408
ACH-000620,-0.3429310290495251
ACH-000621,-0.2485643491732117
ACH-000622,-0.29731141247522985
ACH-000623,-0.13127101504610034
ACH-000624,-0.3182575120589616
ACH-000627,-0.26142076158208555
ACH-000630,-0.4527026617349126
ACH-000631,0.1969625842368624
ACH-000632,-0.3912999504048517
ACH-000633,-0.3526955723381728
ACH-000637,-0.38374999802955945
ACH-000638,-0.36774981643993804
ACH-000646,-0.5164768034358289
ACH-000647,-0.2030728716619367
ACH-000648,-0.2614262089094934
ACH-000649,-0.21980800952797988
ACH-000651,-0.3166433736144876
ACH-000652,-0.21189604078765192
ACH-000653,-0.22088054950041824
ACH-000657,-0.22175669185115984
ACH-000658,-0.1039688753288006
ACH-000661,-0.13056891996568107
ACH-000662,0.20595435732267015
ACH-000663,-0.1377992433594459
ACH-000665,-0.4417719034613853
ACH-000671,-0.3409455393954829
ACH-000672,-0.33533160170926074
ACH-000673,-0.2797802083591325
ACH-000676,-0.3684353398349874
ACH-000677,-0.3042674267830675
ACH-000681,-0.19464776528806635
ACH-000683,-0.18389656571872132
ACH-000684,-0.20730609975592545
ACH-000688,-0.3722955706005203
ACH-000693,-0.20396581492863267
ACH-000694,-0.2018895871095381
ACH-000695,-0.3265093008516154
ACH-000696,-0.2614309773849709
ACH-000697,-0.2973517578519369
ACH-000699,-0.24402853431664634
ACH-000701,-0.2395153345047289
ACH-000706,-0.2015789359730046
ACH-000711,-0.23955781445039115
ACH-000713,-0.2150097511930368
ACH-000714,-0.3501301528894777
ACH-000718,-0.14172284093936552
ACH-000720,-0.2944869627284162
ACH-000721,-0.27521919059430383
ACH-000724,-0.38390346729820857
ACH-000725,-0.4361832135854401
ACH-000732,-0.454268731767605
ACH-000734,-0.35043216079160305
ACH-000735,-0.24994783661615805
ACH-000736,-0.19065581882212534
ACH-000738,-0.17496558953589994
ACH-000746,-0.08270384412260158
ACH-000747,-0.3365222048047655
ACH-000748,-0.3337635350976509
ACH-000753,-0.1839147408987134
ACH-000756,-0.36171529938211405
ACH-000757,-0.1804361801826476
ACH-000758,-0.5140511597941944
ACH-000760,-0.1809005613802788
ACH-000762,-0.09550914966320367
ACH-000763,-0.11509734554143078
ACH-000764,-0.5212176534910774
ACH-000765,-0.15461145089091524
ACH-000766,-0.16112739283941094
ACH-000767,-0.10398892458966397
ACH-000768,-0.4011687002063925
ACH-000769,-0.16860796625370958
ACH-000770,-0.30877530903518513
ACH-000771,-0.1932627620861508
ACH-000773,-0.19724656759290932
ACH-000776,-0.13562564231512286
ACH-000777,-0.1923201800651552
ACH-000778,-0.2327853102231333
ACH-000781,-0.24276637299837076
ACH-000782,-0.29436743561535417
ACH-000783,-0.2980426817020748
ACH-000784,-0.12534177135718366
ACH-000785,-0.4235664785269828
ACH-000787,-0.2970281858954121
ACH-000788,-0.2898159484297356
ACH-000791,-0.2247924976723522
ACH-000792,-0.3941103941516008
ACH-000794,-0.25581670917080634
ACH-000796,-0.32597687089738225
ACH-000798,-0.38488793790333775
ACH-000799,-0.44169735302419416
ACH-000800,-0.13131692783515647
ACH-000802,-0.32438329994483456
ACH-000804,-0.14453371218426908
ACH-000805,-0.16697834917658294
ACH-000809,-0.2809263664729465
ACH-000810,-0.3697684805781541
ACH-000811,-0.4673661746071009
ACH-000817,-0.08893112386490984
ACH-000819,-0.3789385665038708
ACH-000820,0.016342710870603017
ACH-000821,-0.2701512641170225
ACH-000822,-0.11387321877308686
ACH-000823,-0.12280012387244588
ACH-000824,-0.2264078266511419
ACH-000827,-0.2100581600770524
ACH-000829,-0.3211923195468381
ACH-000831,-0.3660254188618961
ACH-000832,-0.20731915573357435
ACH-000833,-0.20467333947658534
ACH-000834,-0.15724318218434394
ACH-000835,-0.1723183024319731
ACH-000836,-0.3287344108758144
ACH-000837,-0.18556203472943344
ACH-000838,-0.08318589916616119
ACH-000839,-0.18993024784875728
ACH-000840,-0.0308978901855364
ACH-000841,-0.4143542358003408
ACH-000843,-0.05890038380588183
ACH-000846,-0.13428806812817834
ACH-000847,-0.06162346912901315
ACH-000848,-0.2063784747076189
ACH-000849,-0.22995211231055385
ACH-000851,-0.3861331298284406
ACH-000855,-0.11583774258567478
ACH-000856,-0.23907492218910675
ACH-000858,-0.3530853706908407
ACH-000859,-0.43383754168069655
ACH-000861,-0.3513457235514237
ACH-000862,-0.24849490700733426
ACH-000865,-0.17533937282701398
ACH-000866,-0.1901563439658858
ACH-000867,-0.2530672098145674
ACH-000869,-0.1819715255352676
ACH-000872,-0.2827874314972151
ACH-000873,-0.18648455192613986
ACH-000876,-0.31090166283733817
ACH-000878,-0.5423974343382815
ACH-000880,-0.34117226963143554
ACH-000881,-0.3108085527195365
ACH-000882,-0.3449625039085463
ACH-000884,-0.2039608544335003
ACH-000885,-0.25585936382765906
ACH-000887,-0.22098768188541107
ACH-000889,-0.20371119611330774
ACH-000896,-0.25925590304011903
ACH-000898,-0.1632144825308127
ACH-000900,-0.2664767483932364
ACH-000901,-0.2006999216997696
ACH-000905,-0.16932483755560146
ACH-000906,-0.2449225802628832
ACH-000907,-0.18077717137783428
ACH-000910,-0.14765054185522164
ACH-000911,-0.3101483899085932
ACH-000912,-0.2753817324527519
ACH-000913,-0.1987776642930152
ACH-000915,-0.39575615555771454
ACH-000916,-0.19084016540621104
ACH-000917,-0.25234389992097844
ACH-000920,-0.07623224681487914
ACH-000921,-0.09040491710376547
ACH-000924,-0.26482827003464104
ACH-000926,-0.2041967470679523
ACH-000928,-0.5463766966397566
ACH-000929,-0.31805804955251804
ACH-000932,-0.23719818828567335
ACH-000935,-0.24723181626190255
ACH-000936,-0.2672360579312851
ACH-000937,-0.181156937471176
ACH-000938,-0.31769035782307115
ACH-000939,-0.3151269779524445
ACH-000941,-0.4763641511534645
ACH-000943,-0.2998649630173381
ACH-000946,-0.32797642328774096
ACH-000947,-0.1275274779709296
ACH-000948,-0.24666650438895035
ACH-000950,-0.31769084604885434
ACH-000953,-0.20149835499821844
ACH-000954,-0.1591816475194372
ACH-000957,-0.5780625164162856
ACH-000958,-0.4463758880812773
ACH-000960,-0.1982123635270865
ACH-000963,-0.3258600599786735
ACH-000968,-0.16032317518968686
ACH-000969,-0.4316652257489697
ACH-000972,-0.511303023849076
ACH-000973,-0.2484328119415413
ACH-000974,-0.3151060342184585
ACH-000978,-0.5106715207748953
ACH-000984,-0.38824903161839336
ACH-000986,-0.2804972189800862
ACH-000988,-0.4627247316823364
ACH-000993,-0.4837700409072708
ACH-000994,-0.20462055182111413
ACH-000996,-0.3002474030327423
ACH-001001,-0.1873223516959092
ACH-001020,-0.5393377025216115
ACH-001028,-0.29772404315115664
ACH-001031,-0.20851459341493805
ACH-001038,-0.2511441359188944
ACH-001048,-0.3927828214924077
ACH-001050,-0.01484337557052981
ACH-001053,-0.06660782519296682
ACH-001054,-0.105985605875315
ACH-001061,-0.37309027945091294
ACH-001067,-0.4873809361454843
ACH-001075,-0.2289316782842467
ACH-001096,-0.0709830603534366
ACH-001111,-0.5161642822223937
ACH-001119,-0.1990107114493429
ACH-001128,-0.5379989135029922
ACH-001134,-0.39507563989067457
ACH-001151,-0.1858122562476316
ACH-001163,-0.13477567120338474
ACH-001164,0.012442266004456616
ACH-001183,-0.2241312012550222
ACH-001192,-0.2653560012392673
ACH-001193,-0.3867887495762133
ACH-001196,-0.13896825260858198
ACH-001197,-0.12685161114037927
ACH-001205,-0.2431508393425259
ACH-001211,-0.1972206657545379
ACH-001212,-0.2954920741406577
ACH-001228,0.04119516624556917
ACH-001232,-0.21139373455451005
ACH-001239,-0.3198527352205209
ACH-001270,-0.3396173133372582
ACH-001274,-0.4112020477447701
ACH-001275,-0.1012882810087007
ACH-001277,-0.3674867892541204
ACH-001278,-0.3761220027859918
ACH-001280,-0.15132438669145354
ACH-001283,-0.14710998725277175
ACH-001289,-0.4154144440566026
ACH-001300,0.1126601659981341
ACH-001301,-0.16578753195003398
ACH-001302,-0.2679759680104847
ACH-001306,-0.3118921753859881
ACH-001318,-0.28374535074456314
ACH-001322,-0.3685548171390877
ACH-001328,-0.3121358716188504
ACH-001332,-0.13271234537762988
ACH-001336,-0.18206323773503647
ACH-001346,-0.1963955199298176
ACH-001353,-0.3649859705361879
ACH-001354,0.01714184574297135
ACH-001367,-0.028316339134594536
ACH-001368,-0.18426876588382626
ACH-001374,-0.2343765129803773
ACH-001377,-0.2353340216952195
ACH-001380,-0.12185701441913682
ACH-001391,0.012041611422906651
ACH-001408,-0.1461923770415495
ACH-001430,-0.08443016712512283
ACH-001431,0.03323352218747465
ACH-001450,-0.2629502978964764
ACH-001496,-0.31307440497596034
ACH-001500,-0.3870491275074127
ACH-001523,-0.31259498828418225
ACH-001532,-0.059055684450431266
ACH-001550,-0.21883692543628389
ACH-001552,-0.2044660542023394
ACH-001554,-0.2646146713168681
ACH-001654,-0.2785933917969894
ACH-001735,-0.2043175300667576
ACH-001736,-0.18253044301135385
ACH-001737,-0.25032587666994904
ACH-001740,-0.2806992902501718
ACH-001745,-0.3373175233355837
ACH-001765,-0.16061739970891756
