,CENPU (79682)
ACH-000277,-0.04854844606534258
ACH-000278,-0.27765634825075225
ACH-000279,-0.4259195054812535
ACH-000280,-0.010895984764859465
ACH-000281,-0.07174371641169723
ACH-000288,-0.1827840973528323
ACH-000291,-0.031009276991874824
ACH-000293,0.08644534552481106
ACH-000294,-0.0728587242082402
ACH-000295,0.018383854114371847
ACH-000296,-0.21759156962559054
ACH-000302,-0.02299117085479575
ACH-000304,0.003066196742909799
ACH-000307,-0.2186918498655508
ACH-000308,-0.2864211102000321
ACH-000310,-0.06271462583061578
ACH-000311,-0.3080222923603316
ACH-000312,-0.2524734352231092
ACH-000315,0.05266642027808723
ACH-000316,-0.3738945501932787
ACH-000317,-0.20505189800026224
ACH-000318,-0.07688250916147489
ACH-000319,-0.08867010666416134
ACH-000320,0.0647206158788255
ACH-000322,-0.2819966163263411
ACH-000323,-0.11657705580697718
ACH-000324,-0.19667959088389805
ACH-000329,-0.1323680926379191
ACH-000330,0.039942082170339
ACH-000331,-0.16900309676835207
ACH-000332,0.009512470344578772
ACH-000334,0.1672350542659497
ACH-000335,-0.04645055730630485
ACH-000336,-0.13235248485383996
ACH-000337,-0.07882979772771682
ACH-000338,0.10001052876543756
ACH-000339,-0.21522921095226424
ACH-000341,-0.16616806061818418
ACH-000348,-0.061300617730530665
ACH-000350,-0.10455683243906604
ACH-000352,-0.05951265573982626
ACH-000356,-0.15841980470678302
ACH-000361,-0.2478830667914501
ACH-000362,-0.18459235870282664
ACH-000363,0.047803830076217815
ACH-000364,-0.06533976844895044
ACH-000365,0.15924161534115175
ACH-000366,-0.301827464079089
ACH-000368,-0.18007239469329692
ACH-000374,-0.039040544009342884
ACH-000375,-0.07478514608662692
ACH-000376,-0.12354988730275515
ACH-000381,-0.14517458770101438
ACH-000383,-0.06607714282429679
ACH-000387,-0.0581194566061419
ACH-000389,-0.23725621765363636
ACH-000390,-0.18236561600141896
ACH-000393,-0.11768256018903908
ACH-000395,-0.059463815592288236
ACH-000396,-0.1531699010721713
ACH-000397,-0.3493176923685159
ACH-000401,-0.3237289577599867
ACH-000402,-0.034976979830664445
ACH-000403,-0.09382058138711964
ACH-000404,-0.3221506653452623
ACH-000406,0.004816205266943271
ACH-000407,-0.004694715457727871
ACH-000408,-0.17492888425350028
ACH-000410,0.0008017417361868103
ACH-000411,-0.062185974049742486
ACH-000414,-0.18120048276296144
ACH-000415,-0.09519749802047864
ACH-000416,-0.1398783466546056
ACH-000420,-0.2307366862821182
ACH-000421,-0.025227041315267887
ACH-000424,0.1913379217237712
ACH-000425,-0.21901372724575596
ACH-000426,-0.03998717550596992
ACH-000427,-0.010646318773598378
ACH-000433,-0.21409471936626176
ACH-000435,0.029433583630518793
ACH-000436,-0.08649450807154434
ACH-000444,-0.1728098178959401
ACH-000445,-0.2685227010921333
ACH-000448,-0.17766508603838738
ACH-000450,-0.2887320741293922
ACH-000452,-0.06306928626903058
ACH-000454,-0.002583911668172281
ACH-000458,0.033147912318616295
ACH-000459,0.027705598941769275
ACH-000460,-0.07050377134177613
ACH-000461,-0.0664355087943764
ACH-000463,-0.19995580572118
ACH-000464,-0.140802253244572
ACH-000466,-0.1122529405096762
ACH-000467,-0.4723164978448709
ACH-000468,-0.028936134355373788
ACH-000469,-0.047936638737049724
ACH-000470,-0.07146714063872049
ACH-000471,-0.12365478319170613
ACH-000472,-0.12208714635058335
ACH-000473,0.02494846371662731
ACH-000475,-0.005524289974728189
ACH-000476,-0.20699095046599
ACH-000477,-0.1923423794466929
ACH-000479,-0.5377049108974555
ACH-000480,-0.4025663860511176
ACH-000481,0.08259446281743818
ACH-000483,-0.22202299845266305
ACH-000484,-0.307416247793852
ACH-000485,-0.13302202628163595
ACH-000486,-0.06379714627825363
ACH-000487,-0.12424180999364265
ACH-000488,-0.0788755091306685
ACH-000490,0.010024838225928905
ACH-000491,-0.11036517832822286
ACH-000495,-0.3789961624449742
ACH-000496,-0.17025892289289235
ACH-000499,0.07491162652531061
ACH-000500,-0.17915269531343825
ACH-000502,-0.278769939804462
ACH-000503,-0.07834004625492046
ACH-000505,-0.1202077626460722
ACH-000507,-0.1306131964879283
ACH-000510,-0.04966941207363417
ACH-000511,0.04936042899431842
ACH-000512,-0.0658958019898043
ACH-000516,-0.039799997568710985
ACH-000517,-0.022936123344461518
ACH-000518,-0.20085468082230207
ACH-000520,-0.21230398429299965
ACH-000521,-0.12939651669924596
ACH-000522,-0.01272448649709559
ACH-000524,-0.21304598230784866
ACH-000527,-0.08945488651671006
ACH-000528,-0.19430993308006766
ACH-000537,0.017408356413939424
ACH-000541,-0.002329725221872652
ACH-000542,-0.18831800797712855
ACH-000544,-0.2086015383714684
ACH-000545,-0.14753961531924487
ACH-000547,-0.08307281506132834
ACH-000548,-0.2673192618462448
ACH-000549,-0.24686029126058426
ACH-000550,0.026074169858658264
ACH-000552,0.038341905805866786
ACH-000556,-0.14524341929434256
ACH-000557,0.009978546787297513
ACH-000569,-0.3639160643134225
ACH-000570,-0.3805242121041292
ACH-000571,0.028606463988892376
ACH-000573,-0.07750624914979312
ACH-000576,-0.10590844934784883
ACH-000579,-0.14655623431762624
ACH-000580,-0.11127835628040143
ACH-000584,-0.15777665797078735
ACH-000585,-0.07354300242860258
ACH-000588,0.09244043749632014
ACH-000589,-0.07035838385025579
ACH-000591,-0.17447561605405734
ACH-000593,-0.19608468082970712
ACH-000600,-0.12993746633381778
ACH-000601,-0.039815272050483116
ACH-000605,-0.020865745983399055
ACH-000606,-0.4247395151528339
ACH-000608,-0.0993193690939102
ACH-000614,-0.06874074892037768
ACH-000616,-0.05820826321898311
ACH-000618,-0.3295631662271625
ACH-000619,-0.17989279107498102
ACH-000620,0.055628276965655074
ACH-000621,-0.03514737080433419
ACH-000622,-0.12661457443850052
ACH-000623,-0.2128179514485697
ACH-000624,0.07600453694732796
ACH-000627,-0.10332409218851177
ACH-000630,-0.12303260668851113
ACH-000631,-0.39806088595933004
ACH-000632,-0.1505620823462849
ACH-000633,-0.12412284025151188
ACH-000637,-0.03100103535016164
ACH-000638,0.060914493906245724
ACH-000646,-0.12232139928984362
ACH-000647,-0.0033601542647976085
ACH-000648,-0.31268863871953995
ACH-000649,-0.2275086587020168
ACH-000651,0.16182522570355332
ACH-000652,-0.012940282953597329
ACH-000653,0.0038853892597504225
ACH-000657,-0.0677117903936157
ACH-000658,0.022276790661737825
ACH-000661,-0.3413722045852872
ACH-000662,0.016889436836808755
ACH-000663,-0.3051160930630744
ACH-000665,-0.06982240700605757
ACH-000671,-0.1913495249914673
ACH-000672,0.03497883563528021
ACH-000673,-0.2741671816455114
ACH-000676,-0.19599333248736173
ACH-000677,-0.199815587439942
ACH-000681,-0.4549980464599978
ACH-000683,-0.0858268724304755
ACH-000684,-0.1876972865454698
ACH-000688,-0.18604234715756124
ACH-000693,0.01620573996005535
ACH-000694,0.012015418365602269
ACH-000695,-0.11507100713998045
ACH-000696,-0.06332773670982016
ACH-000697,-0.05884506694189132
ACH-000699,-0.29546035412411586
ACH-000701,-0.09049797466982012
ACH-000706,-0.05585793031844295
ACH-000711,-0.4183984520258017
ACH-000713,0.15852488977979426
ACH-000714,0.030812662879674168
ACH-000718,-0.006061154822792021
ACH-000720,-0.2428390996574338
ACH-000721,0.04165120099741628
ACH-000724,-0.16647970381818147
ACH-000725,0.022024869856395467
ACH-000732,-0.15844832126971814
ACH-000734,-0.15198941571073735
ACH-000735,-0.12807129285963167
ACH-000736,-0.2370689305556144
ACH-000738,-0.4167842340810483
ACH-000746,0.2064844953028156
ACH-000747,-0.17818049849818365
ACH-000748,-0.10230847690315636
ACH-000753,-0.1749986985553047
ACH-000756,-0.07013042299762631
ACH-000757,0.02085863134337968
ACH-000758,0.2559545969000109
ACH-000760,0.008202061657875084
ACH-000762,-0.2079935007669081
ACH-000763,0.037263686521968285
ACH-000764,-0.007790351149544535
ACH-000765,-0.20513684513317004
ACH-000766,0.024613971825734847
ACH-000767,-0.14404827488730676
ACH-000768,0.13270375061253856
ACH-000769,-0.2637593001250516
ACH-000770,0.10825202873095056
ACH-000771,-0.2339284910950645
ACH-000773,-0.14052887810743242
ACH-000776,-0.22240922493670184
ACH-000777,0.06961718477054964
ACH-000778,-0.1455298127408496
ACH-000781,-0.1680427781196767
ACH-000782,0.018958652169920844
ACH-000783,-0.10809702462905048
ACH-000784,-0.04792894977746048
ACH-000785,-0.035371610328466745
ACH-000787,-0.17322005948366712
ACH-000788,-0.3391914804326998
ACH-000791,-0.2360583385436765
ACH-000792,-0.08784746231741752
ACH-000794,-0.10890057124520992
ACH-000796,0.005641756975243686
ACH-000798,-0.049064242677008485
ACH-000799,-0.2310869184427145
ACH-000800,0.03768604399184939
ACH-000802,-0.10402083363141294
ACH-000804,-0.17510945625817398
ACH-000805,-0.04559783344375341
ACH-000809,-0.01627487055449459
ACH-000810,-0.08286505042423843
ACH-000811,-0.21280513246761507
ACH-000817,0.1530489556251537
ACH-000819,-0.00508851823676972
ACH-000820,0.0760519724328524
ACH-000821,-0.19819533776157086
ACH-000822,-0.060080311725363385
ACH-000823,-0.1921830920474499
ACH-000824,-0.03762686061515292
ACH-000827,-0.3681952721454349
ACH-000829,-0.15968753282860065
ACH-000831,-0.048656846105316204
ACH-000832,-0.26968436213236396
ACH-000833,0.2768404502395536
ACH-000834,-0.10391448420917253
ACH-000835,-0.24199382486397564
ACH-000836,0.08936756577867082
ACH-000837,-0.12287268141153285
ACH-000838,-0.1741529259495167
ACH-000839,-0.26156129014635465
ACH-000840,-0.19094189413209695
ACH-000841,-0.001552609690424024
ACH-000843,-0.1156369359554912
ACH-000846,-0.03506094181923085
ACH-000847,-0.004451396762963446
ACH-000848,-0.16796535673744506
ACH-000849,-0.04670749616492943
ACH-000851,0.09548854984074624
ACH-000855,-0.026112469259400046
ACH-000856,-0.015355077986960943
ACH-000858,-0.14043664817864018
ACH-000859,0.00700153700878704
ACH-000861,0.049361228380973336
ACH-000862,-0.09388391059566248
ACH-000865,-0.15277949990476672
ACH-000866,-0.2853182163810298
ACH-000867,-0.19134356881489928
ACH-000869,-0.2157489453485596
ACH-000872,0.002354821900731116
ACH-000873,0.030624873008057867
ACH-000876,-0.011578266735797952
ACH-000878,-0.4813575628400474
ACH-000880,-0.2279046356933169
ACH-000881,-0.32575120695976856
ACH-000882,-0.4750749416356929
ACH-000884,-0.08301470678437455
ACH-000885,-0.23214584155610601
ACH-000887,0.014149240294674644
ACH-000889,-0.12254623947805515
ACH-000896,-0.05097548829896336
ACH-000898,-0.03504973143000389
ACH-000900,-0.0993303023815587
ACH-000901,-0.2019620639707474
ACH-000905,-0.2977855621841572
ACH-000906,-0.15698437346635866
ACH-000907,-0.27806862191746196
ACH-000910,-0.05250717711142485
ACH-000911,0.07192136435476648
ACH-000912,0.12025701154206553
ACH-000913,-0.15126838693809833
ACH-000915,-0.14266703504475933
ACH-000916,-0.3799310614728641
ACH-000917,0.05220460388043245
ACH-000920,0.04179203777142077
ACH-000921,0.0945226598474688
ACH-000924,-0.19638428574864
ACH-000926,-0.021878842133334308
ACH-000928,-0.1512543257368495
ACH-000929,-0.31020435592617324
ACH-000932,-0.18702671754324302
ACH-000935,-0.2477460304261517
ACH-000936,-0.14348636306709042
ACH-000937,-0.04861693296055653
ACH-000938,0.07133147788365478
ACH-000939,-0.05087095065684405
ACH-000941,-0.5543426367911086
ACH-000943,0.09690979592197314
ACH-000946,-0.5485433433692919
ACH-000947,-0.33452396998451794
ACH-000948,-0.0023775236059874103
ACH-000950,-0.21661430121137695
ACH-000953,-0.0070334319010479365
ACH-000954,0.0620500433470304
ACH-000957,-0.06830926606659618
ACH-000958,-0.1592497094614314
ACH-000960,-0.032324753149512615
ACH-000963,-0.014500988505666116
ACH-000968,-0.13869808576932205
ACH-000969,-0.08558816534026938
ACH-000972,-0.3304301374132206
ACH-000973,0.040991394279049
ACH-000974,-0.12957009904859307
ACH-000978,-0.01951941402853814
ACH-000984,-0.1941115797295652
ACH-000986,-0.2151838949034177
ACH-000988,-0.09652088323522796
ACH-000993,-0.4548201671412857
ACH-000994,-0.018795767558526515
ACH-000996,-0.2212804543740738
ACH-001001,-0.24159431024072756
ACH-001020,-0.034312689028258236
ACH-001028,0.05025378218547809
ACH-001031,-0.08853219906567611
ACH-001038,-0.03829484320489
ACH-001048,-0.2571203798347064
ACH-001050,-0.1046075383708378
ACH-001053,-0.1251293907389094
ACH-001054,-0.1309224365130957
ACH-001061,-0.10081254875806116
ACH-001067,-0.15511864921873167
ACH-001075,-0.03453801560104953
ACH-001096,-0.2429247026435647
ACH-001111,0.04109159131234018
ACH-001119,-0.16524668099523646
ACH-001128,0.4318896641475712
ACH-001134,-0.15756913831654232
ACH-001151,-0.36255889919842543
ACH-001163,-0.05837305624743549
ACH-001164,-0.4960458656473157
ACH-001183,-0.049102328092140865
ACH-001192,-0.1926184059497383
ACH-001193,-0.18706483730863424
ACH-001196,-0.3552370235152391
ACH-001197,-0.21968250189725164
ACH-001205,-0.08625105799559485
ACH-001211,-0.3877216464623144
ACH-001212,-0.4203477448209373
ACH-001228,-0.2729839585317791
ACH-001232,-0.16935122067770492
ACH-001239,-0.09080022016116478
ACH-001270,-0.11938129273956068
ACH-001274,-0.4213096266453051
ACH-001275,-0.2463163611593749
ACH-001277,-0.04856277434304305
ACH-001278,-0.029410177986640255
ACH-001280,-0.05007917406513425
ACH-001283,-0.3284779855815476
ACH-001289,-0.1269949204105129
ACH-001300,0.02277700530444824
ACH-001301,-0.3609802390732301
ACH-001302,-0.27420613051673554
ACH-001306,-0.10333173744630386
ACH-001318,-0.0032384566056516077
ACH-001322,-0.33573758656426433
ACH-001328,-0.09805898879181693
ACH-001332,-0.2220533163576982
ACH-001336,-0.05624636526389
ACH-001346,-0.07775248980285103
ACH-001353,-0.16586524147756188
ACH-001354,-0.12526995199413546
ACH-001367,-0.1342472377341386
ACH-001368,-0.1883952797360712
ACH-001374,-0.06499518217242245
ACH-001377,-0.06323710315641295
ACH-001380,-0.043457714214647634
ACH-001391,-0.12144112206737165
ACH-001408,-0.22774276504524515
ACH-001430,-0.3675631920037225
ACH-001431,-0.2699071706690222
ACH-001450,0.05783075560627336
ACH-001496,-0.08202236478644233
ACH-001500,-0.12826507772563328
ACH-001523,-0.4330639377054441
ACH-001532,-0.6752371873366818
ACH-001550,0.11544616297501635
ACH-001552,-0.07186687249435811
ACH-001554,-0.20419450708010936
ACH-001654,0.04726629872890562
ACH-001735,0.18821675028631768
ACH-001736,0.1992997407235482
ACH-001737,-0.03783052342938284
ACH-001740,0.050526951802717164
ACH-001745,-0.038225034442931634
ACH-001765,-0.44404376959657416
