,TBC1D8 (11138)
ACH-000004,-0.06908176698802809
ACH-000005,-0.12167364855798865
ACH-000007,-0.1186778531258946
ACH-000009,-0.07151949326261531
ACH-000011,-0.06995200389038889
ACH-000012,-0.10601246043796904
ACH-000013,-0.14400924420290456
ACH-000014,-0.14669568675454106
ACH-000015,-0.16607434991566186
ACH-000017,-0.03340719899376481
ACH-000018,-0.21925253981043225
ACH-000019,-0.1922649048224981
ACH-000021,0.1149436517067706
ACH-000022,-0.06572133886810744
ACH-000025,-0.07392169889181943
ACH-000028,-0.17816096815439214
ACH-000030,-0.17407930035782807
ACH-000035,-0.17145738668142416
ACH-000036,-0.12643750424931452
ACH-000037,-0.2343162134047205
ACH-000039,-0.17167688959509642
ACH-000040,-0.1452980624875089
ACH-000041,-0.03806922618961946
ACH-000042,-0.09529789367864362
ACH-000045,-0.14814700364317498
ACH-000047,-0.07141934578351812
ACH-000052,-0.1528617849488595
ACH-000053,-0.15872823471370218
ACH-000054,-0.27209445636406304
ACH-000055,-0.09218103776001246
ACH-000060,-0.17772866641357105
ACH-000067,-0.07098863063816464
ACH-000070,-0.15837231382118386
ACH-000075,-0.04959577749545439
ACH-000078,0.1352168925748383
ACH-000082,-0.13826914885445113
ACH-000085,-0.1778992860192889
ACH-000086,0.001010093875206712
ACH-000087,-0.010901863235656156
ACH-000092,-0.3096477262790783
ACH-000095,-0.04798099556802452
ACH-000097,-0.1334650402834966
ACH-000098,-0.1346247666836512
ACH-000099,-0.059646519777780835
ACH-000108,-0.02582151823580621
ACH-000113,-0.14422744270613905
ACH-000116,-0.017319999194469953
ACH-000118,-0.01580193539489689
ACH-000120,-0.02161082708293816
ACH-000123,-0.10522156957412278
ACH-000127,-0.13688388856207198
ACH-000128,-0.2536190783723219
ACH-000132,-0.025486665264174903
ACH-000133,-0.21609276035653532
ACH-000137,-0.19664660185330646
ACH-000138,0.036399344854640255
ACH-000142,-0.16224181908010935
ACH-000143,-0.09555291330716584
ACH-000146,-0.06056666472458251
ACH-000148,-0.14206609445772844
ACH-000150,0.04891579570830766
ACH-000152,-0.11066700975292663
ACH-000153,-0.24335820878137146
ACH-000159,-0.15588456466878878
ACH-000160,-0.163546977585984
ACH-000163,-0.2059411674532044
ACH-000167,-0.13014204379035582
ACH-000168,-0.07554926075284081
ACH-000169,-0.10718749724137087
ACH-000178,-0.04264523799645015
ACH-000183,-0.04512312789711145
