,SYNRG (11276)
ACH-000004,-0.04272539895257823
ACH-000005,0.02761083553585488
ACH-000007,0.10484442070675172
ACH-000009,-0.1420787789564088
ACH-000011,-0.205324303428568
ACH-000012,-0.24364948414090434
ACH-000013,-0.06866250792668208
ACH-000014,0.062272830971432006
ACH-000015,-0.038351355732490065
ACH-000017,-0.0020250544935028363
ACH-000018,-0.1676135877561048
ACH-000019,0.047236716619772086
ACH-000021,-0.051276550387561584
ACH-000022,0.050477972185990566
ACH-000025,-0.1168696650106958
ACH-000028,-0.08787459635833941
ACH-000030,-0.09871247801875928
ACH-000035,-0.014938156789168756
ACH-000036,-0.0037774737042386205
ACH-000037,0.05126295401846015
ACH-000039,0.07550264509112885
ACH-000040,0.07340453561659062
ACH-000041,-0.002624095427072197
ACH-000042,0.03813618402180045
ACH-000045,-0.16135567907946208
ACH-000047,-0.14730672810040812
ACH-000052,-0.01195912075910606
ACH-000053,0.0001284350251491158
ACH-000054,-0.08650746233621333
ACH-000055,-0.1854152518278208
ACH-000060,-0.1092952547808448
ACH-000067,-0.1959647203259105
ACH-000070,-0.1009304559340068
ACH-000075,-0.0033730629970564444
ACH-000078,-0.01628004806414615
ACH-000082,-0.010786908457492531
ACH-000085,0.11164400416047257
ACH-000086,-0.055746783696539855
ACH-000087,-0.07722395229720336
ACH-000092,-0.060017170274566385
ACH-000095,-0.08155920179410155
ACH-000097,-0.0818757235534781
ACH-000098,0.023533696518473604
ACH-000099,0.09277778604192044
ACH-000108,0.052528294450740066
ACH-000113,0.1017253758840676
ACH-000116,-0.15974595654132456
ACH-000118,-0.12704764109041225
ACH-000120,0.16526661858599825
ACH-000123,-0.048166731070642614
ACH-000127,-0.05022930463635681
ACH-000128,-0.08470306433794915
ACH-000132,-0.02316655837102347
ACH-000133,-0.032633907980767415
ACH-000137,0.09257434383960687
ACH-000138,-0.3380950337918337
ACH-000142,-0.10064095659401394
ACH-000143,-0.02723657190189796
ACH-000146,0.01516331542484652
ACH-000148,0.014012952365526304
ACH-000150,0.006803223836336281
ACH-000152,-0.183147814466208
ACH-000153,-0.06818251498453504
ACH-000159,-0.10950572509437832
ACH-000160,-0.1674961683411181
ACH-000163,-0.09943023482893583
ACH-000167,-0.18661751156723394
ACH-000168,0.06027945426366794
ACH-000169,-0.07376090687682539
ACH-000178,-0.02986738444274228
ACH-000183,-0.05597273627486808
ACH-000188,-0.09886758017905174
ACH-000189,-0.24615525181938375
ACH-000190,-0.03339164810047756
ACH-000198,0.00321333538285775
ACH-000203,-0.5258197605266748
ACH-000204,-0.2396362988314288
ACH-000206,-0.017350056700141444
ACH-000207,-0.09444528712611763
ACH-000208,-0.16786211963777342
ACH-000210,-0.056041707837153176
ACH-000211,-0.040483363390028684
ACH-000215,0.05925218932382231
ACH-000221,0.06679104708544313
ACH-000222,0.01421932725148686
ACH-000223,-0.05966397394332621
ACH-000226,-0.03984298744023562
ACH-000227,-0.2051307465325972
