,LRSAM1 (90678)
ACH-000004,-0.07668837384789577
ACH-000005,-0.1594505049813734
ACH-000007,-0.17579703401244565
ACH-000009,-0.20391132712778165
ACH-000011,-0.02739041238621093
ACH-000012,-0.16629265897257806
ACH-000013,-0.1899503041706695
ACH-000014,0.07273960592571317
ACH-000015,-0.2197491103442965
ACH-000017,-0.03250120192450246
ACH-000018,-0.14339036188488444
ACH-000019,0.059592902131145035
ACH-000021,-0.1979736792786996
ACH-000022,-0.2218631336236473
ACH-000025,-0.11448292301770174
ACH-000028,0.0585124165126581
ACH-000030,-0.1519326246096572
ACH-000035,-0.0922551436400979
ACH-000036,-0.06018479436661728
ACH-000037,-0.0857501623965178
ACH-000039,0.011139794360318386
ACH-000040,0.0009107889132455631
ACH-000041,-0.05071723070870359
ACH-000042,-0.05931464688934576
ACH-000045,-0.05333543860755552
ACH-000047,-0.10964950508888767
ACH-000052,-0.003158945183316605
ACH-000053,-0.05252245827459494
ACH-000054,-0.1037796932013887
ACH-000055,-0.15460740960519284
ACH-000060,-0.07499534062945902
ACH-000067,-0.04849315357221204
ACH-000070,-0.039074037659655565
ACH-000075,-0.08522786523724091
ACH-000078,-0.0012292419874906661
ACH-000082,-0.09637445740618096
ACH-000085,-0.20103654316558506
ACH-000086,-0.1327110067915908
ACH-000087,-0.10860257717413807
ACH-000092,-0.042203335828670696
ACH-000095,-0.035328761894247086
ACH-000097,-0.06272753403138168
ACH-000098,0.007846820684810267
ACH-000099,-0.10245608809141908
ACH-000108,-0.17794670823244574
ACH-000113,-0.1260061149156604
ACH-000116,-0.18665835795933336
ACH-000118,-0.06232835722675331
ACH-000120,-0.22197692891919504
ACH-000123,-0.07518934205594043
ACH-000127,-0.11517858195013952
ACH-000128,-0.1871144593124293
ACH-000132,-0.009334181538235595
ACH-000133,-0.11150185290382644
ACH-000137,-0.1271716175672674
ACH-000138,-0.11662437279604365
ACH-000142,-0.02760696359535028
ACH-000143,-0.013600737887761859
ACH-000146,-0.09925039081564424
ACH-000148,-0.0940747826103716
ACH-000150,0.041967846580588435
ACH-000152,-0.08830007090181413
ACH-000153,0.09728002500690966
ACH-000159,-0.12296428848296173
ACH-000160,-0.15692647960673595
ACH-000163,-0.0808356068392927
ACH-000167,-0.43782289136052377
ACH-000168,-0.04632088052979996
ACH-000169,-0.16456895523341866
ACH-000178,-0.050523213855254816
ACH-000183,-0.14382692390440435
ACH-000188,-0.11638928606619592
ACH-000189,-0.08096417447937361
ACH-000190,-0.3036848095433246
ACH-000198,-0.11145773342445878
ACH-000203,0.044801401325670544
ACH-000204,-0.03965287980405432
ACH-000206,0.13628532371029045
ACH-000207,-0.2358741701840453
ACH-000208,0.12127284844319365
ACH-000210,0.04095027817821875
ACH-000211,-0.056872136909270024
ACH-000215,-0.024818953818844008
ACH-000221,-0.1312576105478276
ACH-000222,0.018159445131394975
ACH-000223,-0.11995712111128227
ACH-000226,0.04107725492972558
ACH-000227,-0.15348968569258922
ACH-000228,-0.14340507444397904
ACH-000231,-0.008831542186766433
ACH-000232,-0.0288998369031778
ACH-000233,0.007672821499080966
ACH-000234,-0.11307588693630438
ACH-000235,-0.07142773680209366
ACH-000237,-0.0996152622663224
ACH-000238,-0.27353047321289586
ACH-000242,-0.28375682023850185
ACH-000243,-0.06474883820938689
ACH-000244,-0.058672688268576675
ACH-000246,-0.09907214662318573
ACH-000248,-0.1948062972327984
ACH-000250,-0.1130147643491054
ACH-000251,-0.1016774369257512
ACH-000252,0.01870831030137632
ACH-000253,-0.07627893123239057
ACH-000255,-0.11148724503898548
ACH-000256,-0.0672299384688921
ACH-000257,-0.2972091718617753
ACH-000258,0.1879177729786927
ACH-000259,-0.054424383399041626
ACH-000260,-0.07622760030330583
ACH-000261,-0.07366197878721396
ACH-000262,-0.2248377814889493
ACH-000263,-0.3236017133490823
ACH-000264,-0.15911146658244588
ACH-000265,-0.050707458098579086
ACH-000266,-0.06247217231961425
ACH-000272,-0.10995046143737287
ACH-000274,-0.122342012184585
ACH-000277,-0.20030703270695455
ACH-000278,0.012297076742301693
ACH-000279,-0.07385728101270947
ACH-000280,-0.1591617790741071
ACH-000281,-0.17067190709748134
ACH-000288,0.04569124818150458
ACH-000291,-0.15616847263869524
ACH-000293,-0.15506412095407238
ACH-000294,-0.14433155282086746
ACH-000295,-0.11183743205819126
ACH-000296,0.11238391649660734
ACH-000302,-0.0520609358688898
ACH-000304,0.06658321596938545
ACH-000307,-0.027786245385743032
ACH-000308,-0.10366019062552724
ACH-000310,-0.15907824403828622
ACH-000311,-0.12592763690273126
ACH-000312,-0.1349676861759629
ACH-000315,-0.20766312663615155
ACH-000316,-0.1666223511664482
ACH-000317,-0.10458112771413296
ACH-000318,-0.21350379480063147
ACH-000319,-0.052849861257496016
ACH-000320,-0.2224807633389732
ACH-000322,0.004301159565669228
ACH-000323,-0.037529119932761985
ACH-000324,-0.13982628498204813
ACH-000329,-0.13386781591305966
ACH-000330,-0.25457981543254704
ACH-000331,0.036625886050566665
ACH-000332,-0.040816092498494966
ACH-000334,-0.07947383093007812
ACH-000335,-0.2391049517872113
ACH-000336,-0.06365640399697832
ACH-000337,-0.18997309526068484
ACH-000338,-0.05780398530455625
ACH-000339,-0.1068433879843523
ACH-000341,-0.13541125183126038
ACH-000348,-0.08226286503350154
ACH-000350,-0.07174288204112866
ACH-000352,-0.06870766519941665
ACH-000356,0.07274453782121626
ACH-000361,0.11269549689804365
ACH-000362,-0.04434189686445435
ACH-000363,-0.09980096027520008
ACH-000364,0.10977310508827176
ACH-000365,-0.09757182607305227
ACH-000366,-0.2037432412963281
ACH-000368,-0.058242007042581076
ACH-000374,-0.01498078991396086
ACH-000375,-0.3057668969153803
ACH-000376,-0.10160974657108696
ACH-000381,-0.3169230409798125
ACH-000383,-0.12554588364612884
ACH-000387,-0.09835259953892103
ACH-000389,-0.026833035765378745
ACH-000390,-0.038203883465741134
ACH-000393,-0.19697026900235406
ACH-000395,-0.15722113708304755
