,SREBF1 (6720)
ACH-000393,-0.2056602262223973
ACH-000395,-0.6236407049643466
ACH-000396,-0.481277520096005
ACH-000397,-0.4779400441816991
ACH-000401,-0.2339304897923056
ACH-000402,-0.6165496501459132
ACH-000403,-0.5562618547456598
ACH-000404,0.05631786603048027
ACH-000406,-0.17612347777793713
ACH-000407,-0.3497891568220685
ACH-000408,-0.92071347702706
ACH-000410,-0.1473437665909126
ACH-000411,-0.43911867251065934
ACH-000414,-0.04376302993268013
ACH-000415,-0.6218714437340651
ACH-000416,-0.262742303001965
ACH-000420,-0.2671289194730955
ACH-000421,-0.11441634616225728
ACH-000424,-0.3766427433703821
ACH-000425,-0.3433491885183789
ACH-000426,-0.2519345704430303
ACH-000427,-0.3523015492832877
ACH-000433,-0.4721368183653541
ACH-000435,-0.1573381502064397
ACH-000436,-0.2810523406358729
ACH-000444,-0.6461864878764102
ACH-000445,-0.4895535392273156
ACH-000448,-0.09094510876941513
ACH-000450,-0.36655245262145375
ACH-000452,-0.2435504907708516
ACH-000454,-0.6764155328366735
ACH-000458,-0.2445314543602065
ACH-000459,-0.33633102496308936
ACH-000460,-0.7450463408926479
ACH-000461,-0.3765825817865617
ACH-000463,-0.5504504527255368
ACH-000464,-0.3571286212047965
ACH-000466,-0.8690888778702236
ACH-000467,-0.5850754593552482
ACH-000468,-0.3237413168800136
ACH-000469,-0.34158035680897714
ACH-000470,-0.33273331418483765
ACH-000471,-0.6579516502296737
ACH-000472,-0.2254696386164107
ACH-000473,-0.4912121104413106
ACH-000475,-0.2334217557163318
ACH-000476,-0.2618860350827725
ACH-000477,-0.22701331009686385
ACH-000479,-0.24217059692277645
ACH-000480,-0.19488578741370202
ACH-000481,-0.33573456326577034
ACH-000483,-0.19597268268550488
ACH-000484,-0.2852881202073847
ACH-000485,-0.1929639788252889
ACH-000486,-0.3537389220725248
ACH-000487,-0.1607561984884262
ACH-000488,-1.2251539771406952
ACH-000490,-0.14249979047090774
ACH-000491,-0.4763512869371931
ACH-000495,-0.014363953198947978
ACH-000496,-0.3366903531247923
ACH-000499,-0.4223428987712992
ACH-000500,-0.5322803161799661
ACH-000502,-0.4467247684853181
ACH-000503,-0.2128255516749274
ACH-000505,-0.3255163015451321
ACH-000507,-0.4645531149534623
ACH-000510,-1.3837205543744615
ACH-000511,-0.2942550213904138
ACH-000512,-0.27469010307843555
ACH-000516,-0.2675410486414301
ACH-000517,-0.23697606757409884
ACH-000518,-1.297094910669898
ACH-000520,-0.19577454245202053
ACH-000521,-0.23086793878680745
ACH-000522,-0.20071179743261533
ACH-000524,-0.2069343414528416
ACH-000527,-0.5674539150465979
ACH-000528,-0.08054879907767927
ACH-000537,-0.14585467622781176
ACH-000541,-0.0995014420091398
ACH-000542,-1.275519071703992
ACH-000544,-0.40283093070035614
ACH-000545,-0.5799257605483953
ACH-000547,-0.2012206226505078
ACH-000548,-0.4405468839947506
ACH-000549,-1.0355967745491392
ACH-000550,-0.3493320619204206
ACH-000552,-0.7396093305948017
ACH-000556,-0.24501004470259685
ACH-000557,-0.24466159258398776
ACH-000569,-0.3466216424273831
ACH-000570,-1.059328923024035
ACH-000571,-0.2451270814518865
ACH-000573,-0.2445514739063099
ACH-000576,-0.2096086894571845
ACH-000579,-0.1647286821185954
ACH-000580,-0.10703878454617567
ACH-000584,-0.3424524136319223
ACH-000585,-0.23587151977329
ACH-000588,-0.7641436547658982
ACH-000589,-0.4302160207528031
ACH-000591,-0.29661843441946345
ACH-000593,-0.31256216350364124
ACH-000600,-0.12604524175550208
ACH-000601,-0.8976571210523963
ACH-000605,-0.5251913445267149
ACH-000606,-0.5896511216987417
ACH-000608,-0.2662564770614272
ACH-000614,-0.14595816148662868
ACH-000616,-0.4026970523759573
ACH-000618,-0.3553988511667107
ACH-000619,-0.5949755544721531
ACH-000620,-0.30313396883502225
ACH-000621,-0.3613973807071017
ACH-000622,-0.2391852265236395
ACH-000623,-0.2644895481579349
ACH-000624,-0.7769968185510617
ACH-000627,-0.3648622315319519
ACH-000630,-0.2917220066410764
ACH-000631,-0.02194349744146092
ACH-000632,-0.1739997671529568
ACH-000633,-0.19438162365633832
ACH-000637,-0.23458869927684875
ACH-000638,-0.6022719303670264
ACH-000646,-0.2368762841292092
ACH-000647,-0.8907859550403003
ACH-000648,-0.20052091841899053
ACH-000649,-0.2983527081645444
ACH-000651,-0.2593190350754569
ACH-000652,-0.4125827120565165
ACH-000653,-0.2379715240893874
ACH-000657,-0.20058842688842435
ACH-000658,-0.32824180521517843
ACH-000661,-0.4557436650690448
ACH-000662,-0.1441730801636261
ACH-000663,-0.067561900105616
ACH-000665,-0.2759665879541511
ACH-000671,-0.1410683775606828
ACH-000672,-0.1702691095285019
ACH-000673,-0.4867444911563804
ACH-000676,-0.1723564991668723
ACH-000677,-0.10229946960668046
ACH-000681,-0.2906527742527005
ACH-000683,-0.07373327247497942
ACH-000684,-0.4359951833420863
ACH-000688,-0.4604572967530768
ACH-000693,-0.42606225000715503
ACH-000694,-0.1692010080913573
ACH-000695,-0.15889857602201926
ACH-000696,-0.4444997158132496
ACH-000697,-0.39310271696890864
ACH-000699,-0.2715330001371418
ACH-000701,-0.06649457865259317
ACH-000706,-0.8640597712801056
ACH-000711,-0.8278462008571398
ACH-000713,-0.3015619655004701
ACH-000714,-0.2185776400580592
ACH-000718,-0.2667426216854598
ACH-000720,-0.3524826145200162
ACH-000721,-0.2881751852092379
ACH-000724,-0.335232788051782
ACH-000725,-0.2501659042923149
ACH-000732,-1.1076254710450866
ACH-000734,-0.0821850825742088
ACH-000735,-0.9006476204133395
ACH-000736,-0.2948151948858974
ACH-000738,-0.14439902867979326
ACH-000746,-0.3108750999499167
ACH-000747,0.028401768510647494
ACH-000748,-0.20302865427488864
ACH-000753,-0.2726968526255161
ACH-000756,-0.199986080964401
ACH-000757,-0.13422372642077848
ACH-000758,-0.19512553414783676
ACH-000760,-0.3623822284893445
ACH-000762,-0.7682984359870323
ACH-000763,-0.12060630756738595
ACH-000764,-0.6769799222538675
ACH-000765,-0.6999585240839523
ACH-000766,-0.1781941934413757
ACH-000767,-0.3649678902329953
ACH-000768,-0.691667857216741
ACH-000769,-0.5877353658170287
ACH-000770,-0.07218416733314878
ACH-000771,-0.5841610139531535
ACH-000773,-0.2452584528011506
ACH-000776,-0.5163647157783675
ACH-000777,-0.6157290048604636
ACH-000778,-0.5039679387351605
ACH-000781,-0.6865007454054174
ACH-000782,-0.5304813954834022
ACH-000783,-0.23759560866672103
ACH-000784,-0.2723465040595733
ACH-000785,-0.46152146254376897
ACH-000787,-0.1611096993232592
ACH-000788,-0.40480848454186175
ACH-000791,-0.3147128092858438
ACH-000792,-0.43197677832892506
ACH-000794,-0.4020653451722368
ACH-000796,-1.1397612352036162
ACH-000798,-0.5533996427297029
ACH-000799,-0.16608504963151915
ACH-000800,-0.23886298986305896
ACH-000802,-0.9089098925529148
ACH-000804,0.03826740188105328
ACH-000805,-0.15052219241785172
ACH-000809,-0.6505300267365983
ACH-000810,-0.4760558632680229
ACH-000811,-0.28003602902624275
ACH-000817,-0.06811885779839659
ACH-000819,-0.8074181594166525
ACH-000820,-0.3375558058444037
ACH-000821,-0.5964884529499807
ACH-000822,-0.20403672242004228
ACH-000823,-0.290024397607058
ACH-000824,-0.20664034504581102
ACH-000827,-0.3167287836391728
ACH-000829,-0.5077825115724304
ACH-000831,-0.9007881290575892
ACH-000832,-0.7102945188331767
ACH-000833,-0.2722313524299079
ACH-000834,-0.0711387051068114
ACH-000835,-0.4841431835214217
ACH-000836,-0.04765077036293683
ACH-000837,-0.4513376529891767
ACH-000838,-0.4910325482202638
ACH-000839,-0.7640076366848564
ACH-000840,-0.3653257465345832
ACH-000841,-0.530074669255618
ACH-000843,-0.10929228338803344
ACH-000846,-0.4730776752615037
ACH-000847,-0.27798137060739936
ACH-000848,-0.07458409006561363
ACH-000849,-0.3063985962078364
ACH-000851,-0.32070454051146474
ACH-000855,-1.284116851848862
ACH-000856,-0.1902389459191331
ACH-000858,-0.5337048027140975
ACH-000859,-1.0448271129090554
ACH-000861,-0.5899394209843077
ACH-000862,-0.2438330069083436
ACH-000865,-0.4866059029153738
ACH-000866,-0.24935911856644746
ACH-000867,-0.1972313220743176
ACH-000869,-0.2916666421449295
ACH-000872,-0.3313567791372491
ACH-000873,-0.5567307564835856
ACH-000876,-0.25599833484016965
ACH-000878,-0.5678141963333888
ACH-000880,-0.28151396459513345
ACH-000881,-1.14906639851437
ACH-000882,-0.3931061965031917
ACH-000884,-0.7884466223271034
ACH-000885,-0.14587731157915715
ACH-000887,-0.3551082029452037
ACH-000889,-0.11421905868697957
ACH-000896,-0.3221027951362653
ACH-000898,-0.1586296262263971
ACH-000900,-0.506983140758994
ACH-000901,-0.3152214037927608
ACH-000905,-0.2899676481936843
ACH-000906,-0.7042650307982028
ACH-000907,-0.26373387876516885
ACH-000910,-0.3809627375317762
ACH-000911,-0.4368700873441848
ACH-000912,-0.12423109544210653
ACH-000913,-0.2840498390524209
ACH-000915,-0.5539561340113548
ACH-000916,-0.6497802857545961
ACH-000917,-0.8899784897905596
ACH-000920,-0.28350046005511925
ACH-000921,-0.1621410963439922
ACH-000924,-0.3632625383639249
ACH-000926,-0.3618280755507019
ACH-000928,-0.18595111654557306
ACH-000929,-0.3688093907895405
ACH-000932,-0.07782809450376706
ACH-000935,-0.4589934645258976
ACH-000936,-0.1268568826303784
ACH-000937,-0.14886217269142707
ACH-000938,-0.18592093350642944
ACH-000939,-0.3453010125662578
ACH-000941,-0.33057156346785915
ACH-000943,-0.6316811278703567
ACH-000946,-0.22496683887473948
ACH-000947,-0.030905934818379117
ACH-000948,-0.25414210341524995
ACH-000950,-0.7160806394213992
ACH-000953,-0.22621101060084145
ACH-000954,-0.4880575677065267
ACH-000957,-0.489037517717126
ACH-000958,-0.5717345124882587
ACH-000960,-0.34147922043411233
ACH-000963,-0.8502950732162909
ACH-000968,-0.3258122008849152
ACH-000969,-0.8202270043285588
ACH-000972,-0.0714992765868785
ACH-000973,-0.4553316602323576
ACH-000974,-0.1477960537945282
ACH-000978,-0.1920853716705922
ACH-000984,-0.15697071249805405
ACH-000986,-0.8533774722069708
ACH-000988,-0.9534868850206234
ACH-000993,-0.2564290998265889
ACH-000994,-0.6468051741348138
ACH-000996,-0.20991391253480776
ACH-001001,-0.4777049003920024
ACH-001020,-0.40801418846800014
ACH-001028,-0.3838088566909583
ACH-001031,-0.2041596056954462
ACH-001038,-0.3549457844554297
ACH-001048,-0.2563227243930388
ACH-001050,-0.2516983005879753
ACH-001053,-0.24267032262694874
ACH-001054,-0.2470355850317996
ACH-001061,-0.4917646945516365
ACH-001067,-0.3322589373964498
ACH-001075,-0.38048537971734
ACH-001096,-0.2816483299783327
ACH-001111,-0.25288791016608875
ACH-001119,-0.2396506464288605
ACH-001128,-0.33965378508519545
ACH-001134,-0.1987842939476759
ACH-001151,-0.7526191473892898
ACH-001163,-0.3338521065144676
ACH-001164,-0.0330534763189522
ACH-001183,-0.5668974549071609
ACH-001192,-0.11176114720774072
ACH-001193,-0.628801541562051
ACH-001196,-0.2547264977249335
ACH-001197,-0.4175527056235125
ACH-001205,-0.2388495000383234
ACH-001211,-0.2816657225129806
ACH-001212,-0.21271771843507675
ACH-001228,-0.2522988057396348
ACH-001232,-0.4228386112955221
ACH-001239,-0.2548920925153151
ACH-001270,-0.3054802900762908
ACH-001274,-0.5958464488964648
ACH-001275,-0.4250474293234293
ACH-001277,-0.4909819832624986
ACH-001278,-0.15374470515244992
ACH-001280,-0.1393731705727285
ACH-001283,-0.17706543995954
ACH-001289,-0.3042764675032988
ACH-001300,-0.21728283720951025
ACH-001301,-0.1515580971493362
ACH-001302,-0.2607242831142588
ACH-001306,-0.25788027929296364
ACH-001318,-0.2654111062775352
ACH-001322,-0.19937617077142256
ACH-001328,-0.21624727726894166
ACH-001332,-0.35117593101818884
ACH-001336,-1.0175444944193472
ACH-001346,-0.4881084530959012
ACH-001353,-1.1221387425053622
ACH-001354,-0.3319808945397503
ACH-001367,-0.2769410440374379
ACH-001368,-0.1456605491667471
ACH-001374,-0.05568876941821976
ACH-001377,-0.225976500954671
ACH-001380,-0.2031875104811056
ACH-001391,-0.40045655145861947
ACH-001408,-0.4795517657729378
ACH-001430,-0.2154030309278384
ACH-001431,-0.13910630552467612
ACH-001450,-0.14476586135577846
ACH-001496,-0.2880521105618443
ACH-001500,-0.195659710257068
ACH-001523,-0.25429288152528
ACH-001532,-0.11152054322895533
ACH-001550,-0.20002382112642172
ACH-001552,-0.21801334648605744
ACH-001554,-0.27876443566047016
ACH-001654,-0.12116665764085847
ACH-001735,-0.29769642995225704
ACH-001736,-0.2629760283740722
ACH-001737,-0.5515328927825688
ACH-001740,-0.17183424523972246
ACH-001745,-0.26700893489897143
ACH-001765,-0.1718119385723037
