,AAMP (14)
ACH-000232,-0.6174780893700206
ACH-000233,-0.36477898882849
ACH-000234,-0.8819344063778423
ACH-000235,-0.5727821697212856
ACH-000237,-0.777354771434027
ACH-000238,-0.3061538704461275
ACH-000242,-0.4654294897938378
ACH-000243,-0.6975763804503061
ACH-000244,-0.6812707529643532
ACH-000246,-0.6122998951967208
ACH-000248,-0.6475678029154008
ACH-000250,-0.6219449479073492
ACH-000251,-0.7027863568788627
ACH-000252,-1.0164034392958805
ACH-000253,-0.7489673223230912
ACH-000255,-0.6484387054965044
ACH-000256,-0.5790231686128264
ACH-000257,-0.4715433346165784
ACH-000258,-0.8542783190682027
ACH-000259,-0.6176151633122489
ACH-000260,-0.6885547545922662
ACH-000261,-0.5230729947903756
ACH-000262,-0.6490991758573447
ACH-000263,-0.7777823106163504
ACH-000264,-0.6077409524293685
ACH-000265,-0.6905450543041758
ACH-000266,-0.7381099756836212
ACH-000272,-0.8282438246391728
ACH-000274,-0.5386961868658702
ACH-000277,-0.3560590044298123
ACH-000278,-0.4272986443935504
ACH-000279,-0.5428242780357451
ACH-000280,-0.4648965507237005
ACH-000281,-0.6984571116306715
ACH-000288,-0.6070057745665312
ACH-000291,-0.4973906560609978
ACH-000293,-0.5360076467410613
ACH-000294,-0.6466224806955772
ACH-000295,-0.8424639108107401
ACH-000296,-0.4495338211088292
ACH-000302,-0.7505305571418152
ACH-000304,-0.410998614346023
ACH-000307,-1.0396430910773071
ACH-000308,-0.44369169876502257
ACH-000310,-0.7750819382833638
ACH-000311,-0.7537590983118126
ACH-000312,-0.795420678559148
ACH-000315,-0.8374480188435491
ACH-000316,-0.6784071004493831
ACH-000317,-0.6795654102761856
ACH-000318,-0.7999516506719362
ACH-000319,-0.35467954965642245
ACH-000320,-0.6980603755858088
ACH-000322,-0.8281106274111432
ACH-000323,-0.518532835400241
ACH-000324,-0.6539937392529339
ACH-000329,-0.6166851349481579
ACH-000330,-0.6042515288277391
ACH-000331,-0.6860237178543341
ACH-000332,-0.7802729783539208
ACH-000334,-0.8522505508605659
ACH-000335,-0.5875700415275118
ACH-000336,-0.8438809495362142
ACH-000337,-0.6222466688643197
ACH-000338,-1.0477178130661815
ACH-000339,-0.4061124949301865
ACH-000341,-0.8968869036662791
ACH-000348,-0.7506803006216041
ACH-000350,-0.5565281074574234
ACH-000352,-0.3470425314174789
ACH-000356,-0.4659631566568992
ACH-000361,-0.2360928940853591
ACH-000362,-0.5104830434129337
ACH-000363,-0.9743454150434416
ACH-000364,-0.7409887776500957
ACH-000365,-0.7546638502914101
ACH-000366,-0.6860406477208486
ACH-000368,-0.6306665190203798
ACH-000374,-0.3716351995507503
ACH-000375,-0.5758740845465993
ACH-000376,-0.7337800769445557
ACH-000381,-0.4730939836515056
ACH-000383,-0.5139027704800845
ACH-000387,-0.7723453451026533
ACH-000389,-0.7587616617713573
ACH-000390,-0.3914227777916994
ACH-000393,-0.6738642773792061
ACH-000395,-0.6772151313979601
ACH-000396,-0.5279897007823192
ACH-000397,-0.6150985507665869
ACH-000401,-0.6627991842295102
ACH-000402,-0.7929488299247587
ACH-000403,-0.6116409430655462
ACH-000404,-0.8393802229068816
ACH-000406,-0.5873234592698954
ACH-000407,-0.5991084350682528
ACH-000408,-0.5045785136636872
ACH-000410,-0.6898228677344658
ACH-000411,-0.7744841280201664
ACH-000414,-0.7016638777350265
ACH-000415,-0.6220316690412176
ACH-000416,-0.8302799510571753
ACH-000420,-0.5916709262513673
ACH-000421,-0.44667519308088
ACH-000424,-0.7280181098775278
ACH-000425,-0.3830288909131346
ACH-000426,-0.33234259236572977
ACH-000427,-0.6065910185592251
ACH-000433,-0.6757828009829461
ACH-000435,-0.8241247852288434
ACH-000436,-0.4005320887111497
ACH-000444,-0.8407630660380062
ACH-000445,-0.7158840107026226
ACH-000448,-0.5664430433027651
ACH-000450,-0.9383585229572312
ACH-000452,-0.66488847359184
ACH-000454,-0.5397054856737811
ACH-000458,-0.6920710045941015
ACH-000459,-0.2830173799879995
ACH-000460,-0.5223555763042055
ACH-000461,-0.6321436045124211
ACH-000463,-0.4495174370587557
ACH-000464,-0.6420141604664337
ACH-000466,-0.5438614317037803
ACH-000467,-0.6320272374143471
ACH-000468,-0.3459487559088027
ACH-000469,-0.6178521720485167
ACH-000470,-0.7367780285051353
ACH-000471,-0.6154875825699464
ACH-000472,-0.5799532870410555
ACH-000473,-0.7788103285000598
ACH-000475,-0.5381703835411755
ACH-000476,-0.624338823024902
ACH-000477,-1.0101982223012411
ACH-000479,-0.4361350859959247
ACH-000480,-0.5547570243809621
ACH-000481,-0.6666531205781845
ACH-000483,-0.8136979155119916
ACH-000484,-0.7653958864223698
ACH-000485,-0.6052468954815357
ACH-000486,-0.7927712432396288
ACH-000487,-0.6374692174714846
ACH-000488,-0.6285473812829246
ACH-000490,-0.6841627883211385
ACH-000491,-0.7048054652203837
ACH-000495,-0.7079054866248896
ACH-000496,-0.6900250020592594
ACH-000499,-0.5603039154804899
ACH-000500,-0.995151344348545
ACH-000502,-0.8897714285622362
ACH-000503,-0.7425409819190273
ACH-000505,-0.5082603077191317
ACH-000507,-0.5405873496546685
ACH-000510,-0.5097740309389094
ACH-000511,-0.5057947330576313
ACH-000512,-0.5533904497424564
ACH-000516,-0.33535187333034905
ACH-000517,-0.4421039826081363
ACH-000518,-0.6460260553422491
ACH-000520,-0.5778958610297189
ACH-000521,-0.5698826104887643
ACH-000522,-0.45784863576254
ACH-000524,-0.5842513169866193
ACH-000527,-0.7271215665845693
ACH-000528,-0.33715029464889257
ACH-000537,-0.6479948865997209
ACH-000541,-0.5109616457520546
ACH-000542,-0.8478952783102379
ACH-000544,-0.7230994993070768
ACH-000545,-0.6877074446030701
ACH-000547,-0.3610800392126296
ACH-000548,-0.7473739140202611
ACH-000549,-0.9021320447363828
ACH-000550,-0.5320607435611217
ACH-000552,-0.6343267436579578
ACH-000556,-0.9908622921519612
ACH-000557,-0.7266468572617771
ACH-000569,-0.4908311643764602
ACH-000570,-0.5795546979453656
ACH-000571,-0.6125401948017373
ACH-000573,-0.6886939110470994
ACH-000576,-0.7133095014170481
ACH-000579,-0.6969364614724205
ACH-000580,-0.6996689803309134
ACH-000584,-0.4948256928248606
ACH-000585,-0.34027627115076103
ACH-000588,-0.46119900699642097
ACH-000589,-0.7647581902519291
ACH-000591,-0.7957398026785129
ACH-000593,-0.7883965630240369
ACH-000600,-0.7871752311082968
ACH-000601,-0.5833869926266714
ACH-000605,-0.6951362170663424
ACH-000606,-0.7883687784197333
ACH-000608,-0.5891575694702076
ACH-000614,-0.8117734786392775
ACH-000616,-0.7790134245961898
ACH-000618,-0.6030824829414172
ACH-000619,-0.4440117905951101
ACH-000620,-0.5878501883701713
ACH-000621,-0.4613272896114185
ACH-000622,-0.7705449795623162
ACH-000623,-0.5273443738491307
ACH-000624,-0.7174989092777924
ACH-000627,-0.38838097771756863
ACH-000630,-0.8833345171133256
ACH-000631,-0.3754515353875608
ACH-000632,-0.6269901512526644
ACH-000633,-0.37349561997630537
ACH-000637,-1.2282188835443402
ACH-000638,-0.6094201516475978
ACH-000646,-0.8277469313228982
ACH-000647,-0.4153909988757865
ACH-000648,-0.4802680456622776
ACH-000649,-0.6044044204614536
ACH-000651,-0.8033931093865738
ACH-000652,-0.6636648249437939
ACH-000653,-0.6375946642392422
ACH-000657,-0.5820391380594656
ACH-000658,-0.4781910250186347
ACH-000661,-0.6525758605917107
ACH-000662,-0.4612411752373754
ACH-000663,-1.0637278191311728
ACH-000665,-0.39120409178654
ACH-000671,-0.5703159958455747
ACH-000672,-0.5695301633928612
ACH-000673,-0.4825586179237613
ACH-000676,-0.7453035143245659
ACH-000677,-0.9069429469323828
ACH-000681,-0.6457776930717084
ACH-000683,-0.9058479442954586
ACH-000684,-0.5928447342844742
ACH-000688,-0.7144316925862173
ACH-000693,-0.7426647613832204
ACH-000694,-0.7238326792440386
ACH-000695,-0.6134585431096018
ACH-000696,-0.8201343353239692
ACH-000697,-0.6504263178061463
ACH-000699,-0.4540392827859964
ACH-000701,-0.8291857698171086
ACH-000706,-0.7431484053283224
ACH-000711,-0.3356849456174347
ACH-000713,-0.3573486013999594
ACH-000714,-0.30843736183017023
ACH-000718,-0.6439386431543698
ACH-000720,-0.5339699844438188
ACH-000721,-0.5856559350729567
ACH-000724,-0.5417284240430372
ACH-000725,-0.37931680331014495
ACH-000732,-0.666429684911813
ACH-000734,-0.5567821650340856
ACH-000735,-0.6738591253687506
ACH-000736,-0.5433584278210005
ACH-000738,-0.7949402560264754
ACH-000746,-0.5463405485197883
ACH-000747,-0.4467020341916862
ACH-000748,-0.6296787493419017
ACH-000753,-0.7109536681420088
ACH-000756,-0.4742163989886258
ACH-000757,-0.5301329683569401
ACH-000758,-0.7374212868921464
ACH-000760,-0.6475847757854596
ACH-000762,-0.4923687435942275
ACH-000763,-0.4903325124458617
ACH-000764,-0.6843490877758124
ACH-000765,-0.7698140563327204
ACH-000766,-0.7379353669479292
ACH-000767,-0.6925262060384718
ACH-000768,-0.7173993853178621
ACH-000769,-0.8125600559497385
ACH-000770,-0.5036558354557815
ACH-000771,-0.8692799756385763
ACH-000773,-0.3318573410677605
ACH-000776,-0.6543867721290467
ACH-000777,-0.6071436200849687
ACH-000778,-0.6429670847314474
ACH-000781,-0.6208307608171268
ACH-000782,-0.6004442520125021
ACH-000783,-0.5879334741610567
ACH-000784,-0.7856272903938053
ACH-000785,-0.429243675967356
ACH-000787,-0.6683998191195714
ACH-000788,-0.8179906663769139
ACH-000791,-0.6717800882829829
ACH-000792,-0.5510927460104542
ACH-000794,-0.5696631779142144
ACH-000796,-0.4489022540583321
ACH-000798,-0.6266085037794067
ACH-000799,-0.7696551027526995
ACH-000800,-0.5417279165153456
ACH-000802,-0.6386500647456489
ACH-000804,-0.7016141901386381
ACH-000805,-0.4853902111326931
ACH-000809,-0.5445680321588113
ACH-000810,-0.7262615503503772
ACH-000811,-0.7975752166622059
ACH-000817,-0.7263379737516877
ACH-000819,-0.8842968463992268
ACH-000820,-0.3734401416192485
ACH-000821,-0.4626986635875997
ACH-000822,-0.5168739402985868
ACH-000823,-0.7241723306540667
ACH-000824,-0.5942366280540871
ACH-000827,-0.7963193486743916
ACH-000829,-0.4726152273944512
ACH-000831,-0.8224964442588202
ACH-000832,-0.6546911801010592
ACH-000833,-0.7344722764390372
ACH-000834,-0.6121531014973355
ACH-000835,-0.8494232633130053
ACH-000836,-0.5912236038107709
ACH-000837,-0.945276911383548
ACH-000838,-0.5934773434513925
ACH-000839,-0.4395697872411128
ACH-000840,-0.7174811594697139
ACH-000841,-0.581434833035413
ACH-000843,-0.7308038605367368
ACH-000846,-0.4592561073888009
ACH-000847,-0.6985393467692276
ACH-000848,-0.7645813206121188
ACH-000849,-0.4192192491625453
ACH-000851,-0.6708832550250917
ACH-000855,-0.8991856398669289
ACH-000856,-0.7141081633165819
ACH-000858,-0.7494320952892539
ACH-000859,-0.8374060318568977
ACH-000861,-0.5638157169850059
ACH-000862,-0.7942588225503379
ACH-000865,-0.8313893562120704
ACH-000866,-0.5531671403854945
ACH-000867,-0.5661931585259781
ACH-000869,-0.7483758491013621
ACH-000872,-0.4959464860465322
ACH-000873,-0.6207771050502833
ACH-000876,-0.6558412097246009
ACH-000878,-0.6867315860497103
ACH-000880,-0.8947864377380079
ACH-000881,-0.7544913133500452
ACH-000882,-0.8009290064123831
ACH-000884,-0.8046421122908937
ACH-000885,-0.7809737400910044
ACH-000887,-0.660115085912926
ACH-000889,-0.5955447253862054
ACH-000896,-0.5311515429946957
ACH-000898,-0.8606884659528775
ACH-000900,-0.41268623992925696
ACH-000901,-0.5091266506964353
ACH-000905,-0.6681210538561958
ACH-000906,-0.543014946631295
ACH-000907,-0.5221486688266586
ACH-000910,-0.3392891492096892
ACH-000911,-0.4550637580235463
ACH-000912,-0.5815622527344981
ACH-000913,-0.701275931768298
ACH-000915,-0.7815208167135612
ACH-000916,-0.7946532797535771
ACH-000917,-0.7220497393027242
ACH-000920,-0.4988467719595451
ACH-000921,-0.9405409660310504
ACH-000924,-0.5372696338673162
ACH-000926,-0.8101146724738253
ACH-000928,-0.5245410730903212
ACH-000929,-0.7269689230107137
ACH-000932,-0.4465053839675253
ACH-000935,-0.8574911112804282
ACH-000936,-0.6593772731938623
ACH-000937,-0.6165639325496787
ACH-000938,-0.8010745859724396
ACH-000939,-0.997240203870358
ACH-000941,-0.6509199668223197
ACH-000943,-0.4087220244687068
ACH-000946,-0.7181967919074654
ACH-000947,-0.7738855491444456
ACH-000948,-0.6087436325479801
ACH-000950,-0.8439580564297098
ACH-000953,-0.5516220569346726
ACH-000954,-0.7825217886978836
ACH-000957,-0.8936526794084486
ACH-000958,-0.730624013203297
ACH-000960,-0.6114993225429791
ACH-000963,-0.5899488362112884
ACH-000968,-0.5390797371489267
ACH-000969,-0.3944020248561635
ACH-000972,-0.5692422345080318
ACH-000973,-0.5638108516399699
ACH-000974,-0.7748861647987653
ACH-000978,0.21115568217085048
ACH-000984,-0.7656366330451249
ACH-000986,-0.6152019315007261
ACH-000988,-0.6113635269486665
ACH-000993,-0.6048785641486069
ACH-000994,-0.8578011584639247
ACH-000996,-0.3544917103221021
ACH-001001,-0.3942231674501113
ACH-001020,-0.5650188869054567
ACH-001028,-0.6101340416131963
ACH-001031,-0.9300287348016892
ACH-001038,-0.5786403915550888
ACH-001048,-0.6320144815743076
ACH-001050,-0.7044343739759017
ACH-001053,-0.7706254829171143
ACH-001054,-0.7808771699449226
ACH-001061,-0.9270852682920064
ACH-001067,-0.6374081026064716
ACH-001075,-0.6733365827309548
ACH-001096,-0.8220795324763422
ACH-001111,-0.6696528523415849
ACH-001119,-0.8026502115972833
ACH-001128,-0.8722537740399205
ACH-001134,-0.828664587348091
ACH-001151,-0.8659615804554883
ACH-001163,-0.5338433791616043
ACH-001164,-0.6545139835173802
ACH-001183,-0.7502948881113444
ACH-001192,-0.7985070446429372
ACH-001193,-0.4324334106849525
ACH-001196,-0.5764906582751793
ACH-001197,-0.4886797029399826
ACH-001205,-0.5555963596085144
ACH-001211,-0.6198675019511681
ACH-001212,-0.9351054807848462
ACH-001228,-0.6436005833631899
ACH-001232,-0.6581411001205916
ACH-001239,-0.7138367984686436
ACH-001270,-0.4643644142028898
ACH-001274,-0.6025208141913093
ACH-001275,-0.6326904978189115
ACH-001277,-0.6195725644614549
ACH-001278,-0.8248593187723534
ACH-001280,-0.8482915506053759
ACH-001283,-0.6362824974863686
ACH-001289,-0.7266805680902719
ACH-001300,-0.7967850203611914
ACH-001301,-0.606903689910642
ACH-001302,-0.7552478873022703
ACH-001306,-0.64647469563611
ACH-001318,-0.5142811145085626
ACH-001322,-0.8869919372884277
ACH-001328,-0.6539859417762327
ACH-001332,-0.6283714994463053
ACH-001336,-0.7565135405979715
ACH-001346,-0.6844385127144681
ACH-001353,-0.7422377853123112
ACH-001354,-0.6188352758983932
ACH-001367,-0.6983917222410302
ACH-001368,-0.4631871120129842
ACH-001374,-0.5864475127503735
ACH-001377,-0.7296302171915618
ACH-001380,-0.6520982563459726
ACH-001391,-0.8658859799456753
ACH-001408,-0.5306905208254297
ACH-001430,-0.6589002253647034
ACH-001431,-0.7357721295042913
ACH-001450,-0.6696638244997716
ACH-001496,-0.5613572760879145
ACH-001500,-0.8807115538127309
ACH-001523,-0.8695829748435359
ACH-001532,-0.6837542408435542
ACH-001550,-0.8510630610297624
ACH-001552,-0.4212146155213637
ACH-001554,-0.6574051487918511
ACH-001654,-0.9383803916227752
ACH-001735,-0.6075692011505109
ACH-001736,-0.5210003155797334
ACH-001737,-0.2306127442144568
ACH-001740,-0.7273066699792942
ACH-001745,-0.7158522022953723
ACH-001765,-0.7413663160147662
