,LAP3 (51056)
ACH-000167,-0.3120488637350141
ACH-000168,-0.21387966664801566
ACH-000169,-0.4368007918165133
ACH-000178,-0.16187580501082316
ACH-000183,-0.0261364437862667
ACH-000188,-0.18606701509446308
ACH-000189,-0.1970620238059828
ACH-000190,-0.13147100562648767
ACH-000198,-0.17881451292845446
ACH-000203,-0.6770119743104555
ACH-000204,-0.1078323752941915
ACH-000206,-0.13935349219953547
ACH-000207,-0.2978238132704568
ACH-000208,-0.17573068335793204
ACH-000210,-0.03943356030141538
ACH-000211,-0.1426312254205749
ACH-000215,-0.29953774313780146
ACH-000221,-0.014742826670837232
ACH-000222,-0.2744468235691736
ACH-000223,-0.2531858909200041
ACH-000226,-0.07615839159444507
ACH-000227,-0.2746065506537653
ACH-000228,-0.09982443792209612
ACH-000231,-0.0475414960515093
ACH-000232,-0.2893399549772366
ACH-000233,0.07820501993225862
ACH-000234,-0.21921963739263128
ACH-000235,-0.07829104274808944
ACH-000237,-0.1873835409878991
ACH-000238,-0.19485908094681476
ACH-000242,-0.034316023054615334
ACH-000243,-0.13496940700855872
ACH-000244,-0.511582715105341
ACH-000246,-0.17481013818726665
ACH-000248,-0.01628119987645521
ACH-000250,-0.20913020011374694
ACH-000251,0.2802399638897189
ACH-000252,0.06474447161556872
ACH-000253,-0.11749334122235933
ACH-000255,0.02046988456404516
ACH-000256,-0.2867024640480045
ACH-000257,-0.3461661972153384
ACH-000258,-0.1961976263770556
ACH-000259,-0.4347473536223012
ACH-000260,-0.3452995261215172
ACH-000261,-0.16424340974700113
ACH-000262,-0.214835921802044
ACH-000263,-0.1672597841528603
ACH-000264,-0.4232227686174156
ACH-000265,-0.19754691188255236
ACH-000266,-0.12975298480077596
ACH-000272,-0.17377948745493446
ACH-000274,-0.06019024523175837
ACH-000277,-0.07138833875386855
ACH-000278,-0.1686362477890682
ACH-000279,-0.2646213341145288
ACH-000280,-0.14459989579656915
ACH-000281,-0.21774026207885144
ACH-000288,-0.09604354900303437
ACH-000291,-0.17932864701606455
ACH-000293,-0.17232398948234445
ACH-000294,0.0462409159358026
ACH-000295,-0.2334624290180968
ACH-000296,-0.1128413524413945
ACH-000302,-0.1925234609602836
ACH-000304,-0.11089341542609847
ACH-000307,-0.31582598864638345
ACH-000308,-0.1739780321538174
ACH-000310,-0.19965125765504024
ACH-000311,-0.03286090408105879
ACH-000312,-0.22027920469068787
ACH-000315,-0.1857131352452339
ACH-000316,-0.30922016215984577
ACH-000317,0.16399060335613574
ACH-000318,-0.10714846115796038
ACH-000319,-0.1996354822376584
ACH-000320,0.007884559550165537
ACH-000322,0.11295423596221905
ACH-000323,-0.12540418575658072
ACH-000324,-0.058759966497236665
ACH-000329,-0.2661542519845278
ACH-000330,-0.4368479404710531
ACH-000331,-0.033048751546500436
ACH-000332,-0.06771052614960678
ACH-000334,-0.11713203101991107
ACH-000335,-0.098193472366809
ACH-000336,-0.14218774629570674
ACH-000337,-0.08045080859784352
ACH-000338,0.4988046522969688
ACH-000339,-0.10304450513699293
ACH-000341,-0.26719168448127345
ACH-000348,-0.2581708386646897
ACH-000350,-0.08611677628591367
ACH-000352,-0.24647934260263515
ACH-000356,-0.18636576141344766
ACH-000361,-0.14544719209410525
ACH-000362,-0.054928529449766235
ACH-000363,-0.12869225425019434
ACH-000364,-0.20992971835234567
ACH-000365,-0.09088783848632223
ACH-000366,-0.08764609482896828
ACH-000368,-0.15746475792092424
ACH-000374,-0.2511439708635991
ACH-000375,-0.15766577123838946
ACH-000376,-0.2562355123664837
ACH-000381,-0.0900439772309262
ACH-000383,-0.18606418344805828
ACH-000387,-0.2783076293410179
ACH-000389,-0.22673634945293705
ACH-000390,-0.12163141144096375
ACH-000393,-0.2916285306200409
ACH-000395,-0.13535694476397642
ACH-000396,-0.03881578041394837
ACH-000397,-0.21770268874557933
ACH-000401,0.014650228638238002
ACH-000402,-0.3583417790952593
ACH-000403,-0.165159189563182
ACH-000404,-0.19586132795319364
ACH-000406,-0.05326835489797338
ACH-000407,-0.11096194595187846
ACH-000408,-0.14795330702138754
ACH-000410,0.03757418476893611
ACH-000411,-0.033012718132998504
ACH-000414,-0.22771273415361065
ACH-000415,-0.3203599954178659
ACH-000416,-0.22804059278202585
ACH-000420,-0.3640468089425759
ACH-000421,-0.2034025544607064
ACH-000424,0.004537564738056898
ACH-000425,-0.02172882287409894
ACH-000426,-0.01892836303079544
ACH-000427,-0.21470878815898434
ACH-000433,0.07473201136619738
ACH-000435,-0.3470612083704649
ACH-000436,-0.2945695732917717
ACH-000444,0.02872040552653945
ACH-000445,0.05496083373359683
ACH-000448,-0.22459124148872986
ACH-000450,-0.07455060540513417
ACH-000452,-0.323704437503462
ACH-000454,-0.3744757503104528
ACH-000458,-0.06716132395115812
ACH-000459,-0.08001584788765076
ACH-000460,-0.14525540777165846
ACH-000461,-0.06966747945179771
ACH-000463,-0.1583989027764111
ACH-000464,-0.18141460974689125
ACH-000466,-0.05191343716400329
ACH-000467,-0.03075521656010566
ACH-000468,-0.1011051892684166
ACH-000469,-0.22636101479461254
ACH-000470,-0.3073485265987271
ACH-000471,-0.08594021739064589
ACH-000472,-0.10347706391418364
ACH-000473,-0.23900433667620424
ACH-000475,-0.08234288874893975
ACH-000476,-0.22527382134322024
ACH-000477,-0.10296109066006666
ACH-000479,-0.14240067066493156
ACH-000480,-0.2059531231204888
ACH-000481,-0.21043397090045468
ACH-000483,-0.025701459441673256
ACH-000484,-0.09831187362427336
ACH-000485,-0.24031513554260936
ACH-000486,-0.12337309410822052
ACH-000487,-0.20079148589894666
ACH-000488,-0.07901478941885365
ACH-000490,-0.14049707406868442
ACH-000491,-0.2253977737352023
ACH-000495,-0.36792637690568736
ACH-000496,-0.2975136883182192
ACH-000499,-0.1663681047277023
ACH-000500,-0.4526024412876463
ACH-000502,0.03792110920399183
ACH-000503,-0.024630792427066082
ACH-000505,-0.2520124727989423
ACH-000507,-0.33320497356080264
ACH-000510,-0.1403942970110788
ACH-000511,-0.2179090801674136
ACH-000512,-0.1078066539038331
ACH-000516,-0.062486441413454476
ACH-000517,-0.16887331531057842
ACH-000518,-0.2764333420803258
ACH-000520,0.028154060513542783
ACH-000521,-0.1521229105815741
ACH-000522,-0.17824144935542144
ACH-000524,-0.09003956439691779
ACH-000527,-0.18290509723030954
ACH-000528,-0.1179255422382752
ACH-000537,-0.046342431674895684
ACH-000541,-0.005567893452889707
ACH-000542,-0.12834321798455056
ACH-000544,-0.10368804786291833
ACH-000545,-0.14734871924877666
ACH-000547,-0.12570977196266025
ACH-000548,-0.09147829478039816
ACH-000549,0.003166734034589912
ACH-000550,-0.2926644931158999
ACH-000552,-0.2195122735927184
ACH-000556,-0.13712582431115686
ACH-000557,-0.06574822411361819
ACH-000569,-0.3720370466877936
ACH-000570,-0.2073796159252628
ACH-000571,-0.1989199639415144
ACH-000573,-0.19847766665759625
ACH-000576,-0.09244006576159584
ACH-000579,-0.19192395095987536
ACH-000580,-0.05580331580811443
ACH-000584,-0.21812888657383409
ACH-000585,-0.21086765237347785
ACH-000588,-0.2835502681534411
ACH-000589,-0.129264554613746
ACH-000591,-0.1030441836442902
ACH-000593,-0.17137483090816896
ACH-000600,-0.1703026042185737
ACH-000601,-0.04548297410243361
ACH-000605,-0.1014759609489433
ACH-000606,-0.08798776084056394
ACH-000608,-0.13787108751888186
ACH-000614,-0.17531070938593754
ACH-000616,-0.15726587720464538
ACH-000618,-0.10175107664842142
ACH-000619,-0.12493678719866283
ACH-000620,-0.08032868227856141
ACH-000621,-0.22719490833606365
ACH-000622,-0.022094097029742882
ACH-000623,-0.1585037232206456
ACH-000624,-0.19563155220051034
ACH-000627,-0.2889434639337921
ACH-000630,-0.10605404273049816
ACH-000631,-0.3869140063951963
ACH-000632,-0.022455845634729
ACH-000633,-0.0569504915394029
ACH-000637,-0.14137216496510627
ACH-000638,-0.28005784391945665
ACH-000646,-0.16338893818847106
ACH-000647,-0.2625519445307767
ACH-000648,-0.06058046182493164
ACH-000649,-0.04129277058983063
ACH-000651,-0.20704037522478105
ACH-000652,0.018751980726982368
ACH-000653,-0.31009020682597715
ACH-000657,-0.13436220255717224
ACH-000658,-0.2670531759701929
ACH-000661,-0.06738808414882719
ACH-000662,-0.5902946513256939
ACH-000663,-0.15448644388672508
ACH-000665,-0.20978875001046987
ACH-000671,-0.06423162368608164
ACH-000672,0.4021991165183051
ACH-000673,-0.13895498733049982
ACH-000676,-0.2316542336831036
ACH-000677,-0.025402876650998343
ACH-000681,-0.21780334709986468
ACH-000683,-0.1960784648963458
ACH-000684,-0.1498428085821198
ACH-000688,-0.11806830907156275
ACH-000693,-0.18392215173634324
ACH-000694,-0.5317585965836827
ACH-000695,-0.3604621743676393
ACH-000696,-0.12485058831087036
ACH-000697,-0.20738051804657034
ACH-000699,-0.18295936724689404
ACH-000701,-0.1453318392226759
ACH-000706,-0.014822549725667876
ACH-000711,-0.2735923894804713
ACH-000713,-0.06546602238497566
ACH-000714,0.00461443820823032
ACH-000718,-0.2026885279053596
ACH-000720,-0.2607210932579417
ACH-000721,0.005714295567034823
ACH-000724,-0.045481207349228434
ACH-000725,-0.14859048824990526
ACH-000732,-0.0722375581976568
ACH-000734,-0.15991929779923128
ACH-000735,-0.16651491753863826
ACH-000736,-0.009760225169288364
ACH-000738,-0.17226629104329974
ACH-000746,-0.1686904685464036
ACH-000747,-0.08376731413200035
ACH-000748,-0.26977303513318684
ACH-000753,-0.1564195731185664
ACH-000756,-0.16549901453594532
ACH-000757,-0.13766289346720892
ACH-000758,-0.1160805724832654
ACH-000760,-0.20627331781318764
ACH-000762,-0.1684403906244384
ACH-000763,-0.3128021280027467
ACH-000764,-0.11749430962890313
ACH-000765,-0.19145455912622106
ACH-000766,-0.21591918029934373
ACH-000767,-0.188912161423394
ACH-000768,-0.14780927444107195
ACH-000769,-0.22791682517818165
ACH-000770,-0.2022276223599014
ACH-000771,-0.28937896118474515
ACH-000773,-0.031990467500903036
ACH-000776,0.013675240250052472
ACH-000777,-0.12494643125536288
ACH-000778,-0.19406648290088646
ACH-000781,-0.2777564990412745
ACH-000782,-0.256918343345568
ACH-000783,-0.13709964645027928
ACH-000784,-0.1663987159416342
ACH-000785,-0.3165098859659582
ACH-000787,-0.16830628703426642
ACH-000788,-0.21062324000544236
ACH-000791,-0.027727647819863626
ACH-000792,-0.08729858850980385
ACH-000794,-0.12620206456350033
ACH-000796,-0.1721625522604768
ACH-000798,-0.026722990915222764
ACH-000799,-0.09828924333756713
ACH-000800,-0.3250170960155888
ACH-000802,-0.2341995421148988
ACH-000804,-0.090285552259724
ACH-000805,-0.1613961050585502
ACH-000809,-0.05876634252205457
ACH-000810,-0.13862018075423885
ACH-000811,-0.2582061392418973
ACH-000817,0.0462352429237893
ACH-000819,-0.11574758121734327
ACH-000820,-0.13051712342875
ACH-000821,-0.184072324173119
ACH-000822,-0.07316482084989695
ACH-000823,-0.15703822098680084
ACH-000824,-0.2144723210056912
ACH-000827,-0.15319585193657265
ACH-000829,-0.1374218512988973
ACH-000831,-0.13675500388229886
ACH-000832,-0.2996853719344036
ACH-000833,0.002961356982914474
ACH-000834,-0.21118215455854314
ACH-000835,-0.1851823533691748
ACH-000836,-0.21140147008508609
ACH-000837,-0.0253483733986106
ACH-000838,-0.059394568891864424
ACH-000839,-0.25092856686903897
ACH-000840,0.06075958850757345
ACH-000841,-0.21880433413605965
ACH-000843,-0.3669599086762266
ACH-000846,-0.2203346915863353
ACH-000847,-0.185898355529574
ACH-000848,-0.16060782567674403
ACH-000849,0.015944368473716636
ACH-000851,-0.10065816942078656
ACH-000855,-0.1579210176903964
ACH-000856,-0.09985657838538002
ACH-000858,-0.1821536071447472
ACH-000859,-0.18308252365932065
ACH-000861,-0.21749070370270895
ACH-000862,-0.10458243542393196
ACH-000865,-0.1584867306641015
ACH-000866,-0.2023827337641972
ACH-000867,-0.12622750653933765
ACH-000869,-0.05064049905973948
ACH-000872,0.004438049238475469
ACH-000873,-0.007838626300659547
ACH-000876,-0.07036029398500449
ACH-000878,-0.20850568495191266
ACH-000880,-0.06410610582988427
ACH-000881,-0.2285854441563306
ACH-000882,-0.17797719903359827
ACH-000884,-0.13033488405893326
ACH-000885,-0.26727185297852746
ACH-000887,-0.07303737410312355
ACH-000889,-0.1855610470422547
ACH-000896,-0.1045769902342964
ACH-000898,-0.006676880954828107
ACH-000900,-0.1393019816791684
ACH-000901,-0.11595944684983067
ACH-000905,-0.4002579068569728
ACH-000906,-0.2068133103550062
ACH-000907,-0.1298795388296925
ACH-000910,-0.1985802725721776
ACH-000911,-0.12066388694422775
ACH-000912,-0.11842737055919085
ACH-000913,-0.15675873991090494
ACH-000915,-0.1127496104746314
ACH-000916,-0.3511854198996225
ACH-000917,-0.1806668730082938
ACH-000920,-0.21650807261078647
ACH-000921,-0.02378517577902857
ACH-000924,-0.15078766861300733
ACH-000926,-0.037070923842768715
ACH-000928,-0.07257566200008772
ACH-000929,0.07513720887218618
ACH-000932,-0.005742680157461072
ACH-000935,0.004820039004376399
ACH-000936,-0.18764110791576014
ACH-000937,-0.19303467099515464
ACH-000938,-0.014644651215059012
ACH-000939,-0.3710022680829237
ACH-000941,-0.3308379097728754
ACH-000943,-0.24261704507697945
ACH-000946,-0.09410386637702167
ACH-000947,-0.3024617851920916
ACH-000948,-0.2017785523190624
ACH-000950,-0.14167095279971662
ACH-000953,0.0152258687049536
ACH-000954,0.2734572951075151
ACH-000957,-0.38344409452106776
ACH-000958,0.04180786508961902
ACH-000960,-0.02780000189247414
ACH-000963,-0.10327377372163724
ACH-000968,-0.02770017807114877
ACH-000969,-0.13193483313145987
ACH-000972,-0.12746491323575812
ACH-000973,-0.10986109033697923
ACH-000974,0.05019822421471908
ACH-000978,-0.07311208410010918
ACH-000984,-0.3169124403473124
ACH-000986,-0.2070119110488672
ACH-000988,-0.2859931614589212
ACH-000993,-0.00548697299079236
ACH-000994,-0.022770210365322757
ACH-000996,-0.19424300676786807
ACH-001001,-0.14901304928996711
ACH-001020,-0.08980574059637783
ACH-001028,-0.06776058258805613
ACH-001031,-0.021436302937945087
ACH-001038,-0.2664742602094389
ACH-001048,-0.2564523444505237
ACH-001050,-0.1597664860574237
ACH-001053,-0.2531337466403097
ACH-001054,-0.2286422849932188
ACH-001061,-0.3196650155702627
ACH-001067,-0.13493466851512448
ACH-001075,-0.045391047812069985
ACH-001096,-0.1905745442917236
ACH-001111,-0.10723465628191216
ACH-001119,-0.15492984775161733
ACH-001128,-0.33709000639500025
ACH-001134,-0.1089905088249897
ACH-001151,-0.13593366145228747
ACH-001163,-0.1870485333478311
ACH-001164,-0.2352413177447407
ACH-001183,-0.5208521453113241
ACH-001192,-0.3339275081405405
ACH-001193,-0.16868503219140638
ACH-001196,-0.29223428198656465
ACH-001197,-0.06351006517198557
ACH-001205,-0.2617053050679755
ACH-001211,-0.33239772693400177
ACH-001212,0.042784103051707364
ACH-001228,-0.0922925168986052
ACH-001232,-0.07338037239909
ACH-001239,-0.19521517881290906
ACH-001270,0.005901341529388947
ACH-001274,-0.11313134009039072
ACH-001275,0.05844770324202445
ACH-001277,-0.1710447590950086
ACH-001278,-0.2590491106908903
ACH-001280,-0.2294150468216224
ACH-001283,-0.3589686287881709
ACH-001289,-0.23087848202550496
ACH-001300,-0.20878050430279066
ACH-001301,-0.07238051900958667
ACH-001302,-0.03149727834363012
ACH-001306,-0.036276725584592426
ACH-001318,-0.060490763179031036
ACH-001322,-0.2806971536492221
ACH-001328,-0.17342450636052045
ACH-001332,-0.23644214646235
ACH-001336,-0.3037842819132692
ACH-001346,-0.006288987945081729
ACH-001353,-0.06435301529420889
ACH-001354,-0.17124281069298355
ACH-001367,-0.14327429049910126
ACH-001368,-0.1809437297139791
ACH-001374,-0.34362630732373706
ACH-001377,-0.05082717163561529
ACH-001380,-0.19482411312580936
ACH-001391,-0.16554726536821046
ACH-001408,-0.1592231304301897
ACH-001430,-0.34687790460106
ACH-001431,-0.10674025486510554
ACH-001450,-0.10682235170259972
ACH-001496,-0.13092760427303635
ACH-001500,-0.2368560491590328
ACH-001523,-0.1123308800466352
ACH-001532,0.048628141112078034
ACH-001550,-0.4283673950309948
ACH-001552,-0.1205903930768466
ACH-001554,-0.13885072738623735
ACH-001654,-0.14238949790074418
ACH-001735,-0.13371630519094654
ACH-001736,-0.2222721322516732
ACH-001737,-0.13119252097000908
ACH-001740,-0.15509940392154886
ACH-001745,-0.17084114107041068
ACH-001765,-0.2590321064914368
