,PEX19 (5824)
ACH-000004,-0.459662406176679
ACH-000005,-0.08461863848985507
ACH-000007,-0.16384023788915986
ACH-000009,-0.25924245280388075
ACH-000011,-0.11151150791579276
ACH-000012,-0.3995331830432392
ACH-000013,-0.12063089321322933
ACH-000014,-0.2333030917544123
ACH-000015,-0.13504104670590428
ACH-000017,-0.11540343704708357
ACH-000018,-0.3042489934779648
ACH-000019,-0.1367995545966486
ACH-000021,-0.2953322768807731
ACH-000022,-0.18408800671984032
ACH-000025,-0.1927359736814542
ACH-000028,-0.06020944644254461
ACH-000030,-0.3623841367131696
ACH-000035,-0.18479676867260927
ACH-000036,-0.08609856826945396
ACH-000037,-0.19641978032723406
ACH-000039,0.007946715547893416
ACH-000040,-0.12090093493231352
ACH-000041,-0.152829169096384
ACH-000042,-0.011327605449629895
ACH-000045,0.03062282288321712
ACH-000047,-0.18756396986515067
ACH-000052,-0.04319413764886559
ACH-000053,-0.25364757960426004
ACH-000054,-0.11415475499219872
ACH-000055,-0.2157379703559965
ACH-000060,-0.13181616859946707
ACH-000067,-0.00373121415244336
ACH-000070,-0.41749105928339786
ACH-000075,-0.18441909915558635
ACH-000078,0.019843690379346208
ACH-000082,-0.0764454425772335
ACH-000085,-0.24670991398195616
ACH-000086,-0.25022658176108964
ACH-000087,0.06612177042374726
ACH-000092,-0.08709392984038547
ACH-000095,-0.00320791648503985
ACH-000097,-0.07478525952794422
ACH-000098,-0.19550961319299026
ACH-000099,0.02769385802666747
ACH-000108,-0.10303623129486453
ACH-000113,-0.1952320800895606
ACH-000116,-0.12088961163943555
ACH-000118,-0.5180861784184307
ACH-000120,-0.12518907718800085
ACH-000123,-0.01547556281419457
ACH-000127,-0.36642100148083984
ACH-000128,-0.08991179883208525
ACH-000132,-0.154717757066193
ACH-000133,-0.1351651476600002
ACH-000137,-0.0955263799491394
ACH-000138,-0.2802918111658461
ACH-000142,-0.19252189674344197
ACH-000143,-0.048033890659662994
ACH-000146,-0.3450567465349747
ACH-000148,-0.022570165706993727
ACH-000150,0.0002985117805314996
ACH-000152,-0.056735066107315366
ACH-000153,-0.42644714451027704
ACH-000159,-0.3688351693043988
ACH-000160,-0.10333454722295958
ACH-000163,-0.10744268267228307
ACH-000167,-0.0023591285385341104
ACH-000168,-0.13415022389794154
ACH-000169,-0.1625487929935801
ACH-000178,-0.15988791982316258
