,DYNLRB2 (83657)
ACH-000004,0.242622816481478
ACH-000005,-0.011841096279929726
ACH-000007,0.14894721843806588
ACH-000009,0.16283987569795236
ACH-000011,0.22215618259919406
ACH-000012,0.04274763681054403
ACH-000013,0.051877655706163456
ACH-000014,0.22412557709725786
ACH-000015,0.18049653203859886
ACH-000017,0.09067176773131044
ACH-000018,0.1752451500202357
ACH-000019,0.1643975497234374
ACH-000021,0.11027974254582436
ACH-000022,0.3084641855383796
ACH-000025,0.07458117409500438
ACH-000028,0.2508509490707752
ACH-000030,0.12141579187731386
ACH-000035,-0.008372794915270529
ACH-000036,0.1803404900221916
ACH-000037,-0.10145907117692264
ACH-000039,0.2523127978661887
ACH-000040,0.2100442821010736
ACH-000041,0.1445589829871516
ACH-000042,0.13135495652544346
ACH-000045,0.1292152554990895
ACH-000047,0.19116696663910898
ACH-000052,0.22014407289364865
ACH-000053,0.17795142391599664
ACH-000054,0.04756860849832737
ACH-000055,-0.0019622844569025712
ACH-000060,0.11060193950558828
ACH-000067,-0.011609617112364532
ACH-000070,-0.0037784248958621313
ACH-000075,-0.12097209357869095
ACH-000078,0.08126019317816903
ACH-000082,0.03766728125639802
ACH-000085,-0.05650948640448401
ACH-000086,0.13467614228844313
ACH-000087,0.3593335092110929
ACH-000092,0.09836353412094492
ACH-000095,-0.01634822591957108
ACH-000097,0.1078988359054266
ACH-000098,0.10511991253333676
ACH-000099,0.10566734892425296
ACH-000108,0.06895557757609856
ACH-000113,0.28356361958024634
ACH-000116,0.06369365909632084
ACH-000118,0.08513665886766023
ACH-000120,0.07974770075461456
ACH-000123,0.053851979257800615
ACH-000127,0.11580595564087047
ACH-000128,0.2874098809779453
ACH-000132,0.09684476099679468
ACH-000133,0.06796440997337794
ACH-000137,0.08022410202810641
ACH-000138,0.18248476685610449
ACH-000142,0.1078681041002209
ACH-000143,-0.027483693737708943
ACH-000146,0.18689568641739995
ACH-000148,0.03166076540393164
ACH-000150,0.2847018235937119
ACH-000152,-0.029797285504217813
ACH-000153,0.2363388362185905
ACH-000159,0.250255496500749
ACH-000160,0.09791604089031213
ACH-000163,0.11477933968568765
ACH-000167,0.19710252901565475
ACH-000168,0.015124384857803553
ACH-000169,0.07295253780990432
ACH-000178,0.2021426535557519
ACH-000183,0.08779411175195725
ACH-000188,0.19593146555858454
ACH-000189,0.08231554970614675
ACH-000190,-0.030795664601617926
ACH-000198,0.2395350452238195
ACH-000203,-0.21774008660599992
ACH-000204,-0.09073179279183777
ACH-000206,-0.1724413498499648
ACH-000207,0.12481728308258667
ACH-000208,0.05769167953143596
ACH-000210,0.4360244459383782
ACH-000211,0.10031653333411604
ACH-000215,0.08864517570376441
ACH-000221,-0.0060353086067963645
ACH-000222,0.09357832529304837
ACH-000223,0.0619248667388515
ACH-000226,0.05272030696300156
ACH-000227,0.12354879208607883
ACH-000228,-0.008043327035729195
ACH-000231,0.09686255310106284
ACH-000232,0.168076388801239
ACH-000233,0.02346309106446776
ACH-000234,0.17987500545189267
