,SEMA4C (54910)
ACH-000226,-0.1940292682937734
ACH-000227,-0.0357520288858465
ACH-000228,-0.3403639125709894
ACH-000231,-0.12130854269108235
ACH-000232,-0.11146599382731824
ACH-000233,-0.07874615497054051
ACH-000234,-0.2953245903312005
ACH-000235,-0.1057441152469808
ACH-000237,-0.07681486152522607
ACH-000238,-0.03748979267312546
ACH-000242,-0.14682715898333534
ACH-000243,-0.184134643392082
ACH-000244,-0.33656167810363025
ACH-000246,-0.0010680601872373595
ACH-000248,-0.24305814749580745
ACH-000250,-0.1779841120807854
ACH-000251,-0.3515097022556358
ACH-000252,-0.33628348984205864
ACH-000253,-0.12816638003636396
ACH-000255,-0.33193753768891665
ACH-000256,-0.2463890862235581
ACH-000257,-0.3769542213200617
ACH-000258,-0.024048677434889955
ACH-000259,-0.0710250755624727
ACH-000260,-0.21069845382132948
ACH-000261,-0.23815773648060676
ACH-000262,-0.2101852681658747
ACH-000263,-0.14209023016376374
ACH-000264,-0.17357959045946847
ACH-000265,-0.2900524679197325
ACH-000266,-0.15077548297059729
ACH-000272,-0.1816610407228271
ACH-000274,-0.1400233823658352
ACH-000277,-0.05503288623338445
ACH-000278,0.11413350800340995
ACH-000279,-0.31855470132768915
ACH-000280,-0.05497922714039315
ACH-000281,-0.15418236344001196
ACH-000288,-0.09009934415666968
ACH-000291,-0.2338391987613301
ACH-000293,-0.17815541986791802
ACH-000294,-0.10198667983013976
ACH-000295,0.05858504519998192
ACH-000296,0.013189679804440142
ACH-000302,-0.3647714324996199
ACH-000304,-0.3010904491703581
ACH-000307,-0.1489196834336263
ACH-000308,-0.13043515742683098
ACH-000310,-0.029198789401287367
ACH-000311,-0.08481338246694109
ACH-000312,-0.2185695261149045
ACH-000315,-0.27355676106809457
ACH-000316,-0.2294126818892485
ACH-000317,-0.28919822928707833
ACH-000318,-0.060290038530033216
ACH-000319,-0.14350001687358446
ACH-000320,-0.09766614869328147
ACH-000322,0.060674653070101975
ACH-000323,-0.14902707123905534
ACH-000324,-0.1943062198226267
ACH-000329,-0.1647756372470851
ACH-000330,-0.2594040548549574
ACH-000331,-0.2800950387056652
ACH-000332,-0.15975431252103287
ACH-000334,-0.1671595335464721
ACH-000335,-0.14336577034558692
ACH-000336,-0.1355323514598904
ACH-000337,-0.0088116219694937
ACH-000338,0.1608904560322993
ACH-000339,-0.11411433222970033
ACH-000341,0.0036495267089340093
ACH-000348,-0.35466883229140955
ACH-000350,-0.061740923768738264
ACH-000352,-0.13928348447800035
ACH-000356,-0.24483052129535926
ACH-000361,-0.15159609150283396
ACH-000362,-0.08756770712335166
ACH-000363,-0.15716935898539108
ACH-000364,-0.4453145181845503
ACH-000365,-0.10959205675788557
ACH-000366,-0.20127922764913175
ACH-000368,-0.31015898184866336
ACH-000374,-0.5095455188945046
ACH-000375,-0.09132657592197084
ACH-000376,-0.2242602878403987
ACH-000381,-0.154250461911064
ACH-000383,-0.07104279680252859
ACH-000387,-0.11945576761090618
ACH-000389,-0.16763514974436444
ACH-000390,-0.16861865470009668
ACH-000393,-0.2895736589194949
ACH-000395,-0.2528271799024464
ACH-000396,-0.1697626929859063
ACH-000397,-0.051962421083318805
ACH-000401,-0.1368124179900465
ACH-000402,-0.3045467836096508
ACH-000403,-0.17942296827147033
ACH-000404,-0.0673464797891503
ACH-000406,-0.1405189534303862
ACH-000407,-0.366513008378083
ACH-000408,-0.1657319453453948
ACH-000410,-0.0637815012192411
ACH-000411,-0.062331650626504476
ACH-000414,-0.14870294459139935
ACH-000415,-0.1672963499788641
ACH-000416,-0.14430992097914316
ACH-000420,-0.3679985183870557
ACH-000421,-0.18922224022338155
ACH-000424,-0.22351196270594287
ACH-000425,-0.15829093676611591
ACH-000426,-0.15843402903827486
ACH-000427,-0.28408549617447915
ACH-000433,-0.13387783649476348
ACH-000435,-0.17864732678078415
ACH-000436,-0.213349449129736
ACH-000444,-0.07638681797177563
ACH-000445,-0.31257089701310764
ACH-000448,-0.19612449613440736
ACH-000450,-0.06265974814601398
ACH-000452,-0.05600741115827482
ACH-000454,-0.17407867041299566
ACH-000458,-0.09097679395688818
ACH-000459,-0.04516360209995
ACH-000460,-0.13007566520676045
ACH-000461,-0.14331457045347668
ACH-000463,-0.2570560049339724
ACH-000464,-0.17938517830298967
ACH-000466,-0.1363057351533508
ACH-000467,-0.19773951422309036
ACH-000468,-0.252389329369388
ACH-000469,-0.16717607504422188
ACH-000470,-0.10982786072008847
ACH-000471,-0.1733940984774308
ACH-000472,-0.1614878648368564
ACH-000473,-0.19240309070981373
ACH-000475,-0.1865343104830928
ACH-000476,-0.3053122431027332
ACH-000477,-0.1330631342624361
ACH-000479,0.11827175977747252
ACH-000480,-0.11348217658023425
ACH-000481,-0.2925065470254755
ACH-000483,-0.2823127151354276
ACH-000484,-0.25814870744752744
ACH-000485,-0.17706380395275856
ACH-000486,-0.11468314098438152
ACH-000487,-0.22503654259866215
ACH-000488,-0.15612634383209467
ACH-000490,-0.13961162108725572
ACH-000491,-0.28014480754100524
ACH-000495,-0.11114428702712506
ACH-000496,-0.266926443955438
ACH-000499,-0.28412564001779245
ACH-000500,-0.6392630339554497
ACH-000502,-0.10410730858325118
ACH-000503,-0.2301830446539083
ACH-000505,-0.2308405973351953
ACH-000507,-0.15619432998148527
ACH-000510,-0.20568591746432352
ACH-000511,-0.22026539497060002
ACH-000512,-0.09886444693853516
ACH-000516,-0.2504733988547989
ACH-000517,-0.1729118580328432
ACH-000518,-0.07698240020535048
ACH-000520,-0.06892208093826477
ACH-000521,-0.34196575973664484
ACH-000522,-0.09490095868014166
ACH-000524,-0.13951345998256698
ACH-000527,-0.1735660361729591
ACH-000528,-0.10858899047180813
ACH-000537,-0.17805541279131004
ACH-000541,-0.2805943581161665
ACH-000542,-0.12795750115519622
ACH-000544,-0.1967632622010466
ACH-000545,-0.2106390104522184
ACH-000547,-0.19061664436487505
ACH-000548,-0.03581403637228516
ACH-000549,-0.392075531062922
ACH-000550,-0.3022703548965999
ACH-000552,-0.14317888163381304
ACH-000556,-0.18654554818895705
ACH-000557,-0.053948726225128314
ACH-000569,-0.004651323873945761
ACH-000570,-0.0990455243231868
ACH-000571,-0.10628822069649692
ACH-000573,-0.11680770656365146
ACH-000576,-0.08403402665514126
ACH-000579,-0.07469074220068021
ACH-000580,-0.0007500583966126795
ACH-000584,-0.19663467225712816
ACH-000585,-0.12708398148624714
ACH-000588,-0.17276776329679322
ACH-000589,-0.1968928477259422
ACH-000591,-0.14606867391184525
ACH-000593,-0.0803528968770763
ACH-000600,-0.2526095295466812
ACH-000601,-0.14688851185538862
ACH-000605,-0.14376873058909376
ACH-000606,-0.21510442259944595
ACH-000608,-0.1090341161744343
ACH-000614,-0.2846873240731532
ACH-000616,-0.16549597106166733
ACH-000618,-0.09047166966001964
ACH-000619,-0.15398628981270607
ACH-000620,-0.14458875936432344
ACH-000621,-0.052543239293697336
ACH-000622,-0.1299073681959098
ACH-000623,-0.08700052748995354
ACH-000624,-0.13671889710587712
ACH-000627,-0.08918127273912257
ACH-000630,-0.3562536924646177
ACH-000631,-0.04177316633347413
ACH-000632,-0.10735439134505467
ACH-000633,-0.05533696939389884
ACH-000637,0.011251110844024276
ACH-000638,-0.19797015841656446
ACH-000646,-0.0483629613743587
ACH-000647,-0.21838332455013493
ACH-000648,-0.013206128379312308
ACH-000649,-0.15700670253405688
ACH-000651,-0.2336673226901839
ACH-000652,0.011471989244347405
ACH-000653,-0.18801571747893087
ACH-000657,-0.1850438731321586
ACH-000658,-0.0943513655813762
ACH-000661,-0.0945329835711712
ACH-000662,-0.22559363694012646
ACH-000663,-0.185848989868806
ACH-000665,-0.32828940697873826
ACH-000671,-0.3248848955271389
ACH-000672,0.12565313621051208
ACH-000673,-0.1807400501144192
ACH-000676,-0.018485493556994446
ACH-000677,-0.11248191585902023
ACH-000681,-0.10480335997141872
ACH-000683,-0.15932176966169762
ACH-000684,-0.07174952750301096
ACH-000688,-0.16359458694229673
ACH-000693,-0.03948055089821228
ACH-000694,-0.17079807896630134
ACH-000695,-0.26885427151468017
ACH-000696,-0.1960603736685244
ACH-000697,-0.21229644697369196
ACH-000699,-0.12495868852223532
ACH-000701,-0.06366927244378016
ACH-000706,-0.16035208906614565
ACH-000711,-0.14673524786130274
ACH-000713,-0.24148345122926165
ACH-000714,-0.20334169923468529
ACH-000718,-0.0076379982095774205
ACH-000720,-0.285359338798795
ACH-000721,-0.2764709613210717
ACH-000724,-0.259340346122675
ACH-000725,-0.2320452274088215
ACH-000732,-0.3101391056655385
ACH-000734,-0.1726312078591619
ACH-000735,-0.15881537709585994
ACH-000736,-0.2272646205554243
ACH-000738,-0.23791335638709515
ACH-000746,-0.11571924108001685
ACH-000747,-0.3152591654682824
ACH-000748,-0.29130958178010835
ACH-000753,-0.12741297204350951
ACH-000756,-0.1297513352688192
ACH-000757,-0.14739560228910345
ACH-000758,-0.27042949640194064
ACH-000760,-0.2659490231291807
ACH-000762,-0.163437854765424
ACH-000763,-0.08066848862556315
ACH-000764,-0.12289187011183295
ACH-000765,-0.25661660579218315
ACH-000766,-0.07924493635015517
ACH-000767,-0.2168285452805602
ACH-000768,-0.14781725543367158
ACH-000769,-0.2509661116444628
ACH-000770,-0.15235279272672125
ACH-000771,-0.16349577363490198
ACH-000773,-0.06569843761323263
ACH-000776,-0.2366007290820204
ACH-000777,-0.11358991638977035
ACH-000778,-0.3157445296978058
ACH-000781,-0.1128373599718986
ACH-000782,-0.1263533629074673
ACH-000783,-0.015299967031983568
ACH-000784,-0.11116460704636344
ACH-000785,-0.18292787337816274
ACH-000787,-0.11310794319229002
ACH-000788,-0.11706420011507612
ACH-000791,-0.14435001955159749
ACH-000792,-0.12404818174883853
ACH-000794,-0.056880689012271564
ACH-000796,-0.16896035268781076
ACH-000798,-0.1098824343931388
ACH-000799,-0.10292114047649628
ACH-000800,-0.09244121341953307
ACH-000802,-0.19879615576242168
ACH-000804,-0.00045541582608252577
ACH-000805,-0.1829008512574545
ACH-000809,-0.08021727003949568
ACH-000810,0.07787030619805647
ACH-000811,-0.17808710615965054
ACH-000817,-0.08047439225162441
ACH-000819,-0.26996064998357633
ACH-000820,-0.3556587303220875
ACH-000821,-0.09707212315844856
ACH-000822,-0.050261554496665216
ACH-000823,-0.1720249022147519
ACH-000824,-0.19957569060139346
ACH-000827,-0.24808883267016524
ACH-000829,-0.10996983692234458
ACH-000831,-0.23482700930989125
ACH-000832,-0.3833272124663557
ACH-000833,-0.046558141968954934
ACH-000834,-0.21242708206262248
ACH-000835,-0.15732278324140633
ACH-000836,-0.20216491798166092
ACH-000837,-0.23175007543376916
ACH-000838,-0.008671385558656191
ACH-000839,-0.16563186358864496
ACH-000840,-0.21336479452322768
ACH-000841,-0.24256232651431475
ACH-000843,-0.021168018711135942
ACH-000846,-0.23389364671213986
ACH-000847,-0.10964333915861714
ACH-000848,-0.2894906714593549
ACH-000849,-0.07778394972890143
ACH-000851,-0.24866944265490365
ACH-000855,-0.3068231262873038
ACH-000856,-0.12507483247992146
ACH-000858,-0.3831132281896619
ACH-000859,-0.11513747146592808
ACH-000861,-0.28615475698446424
ACH-000862,-0.14267456521733576
ACH-000865,-0.2598471108604138
ACH-000866,-0.14965004893750564
ACH-000867,-0.19300621413451696
ACH-000869,-0.2138849381033712
ACH-000872,-0.418122862731856
ACH-000873,-0.11285105515858665
ACH-000876,-0.17435942979205873
ACH-000878,-0.1856667739578499
ACH-000880,-0.18322347090885385
ACH-000881,-0.17784809194330994
ACH-000882,-0.08138174335772702
ACH-000884,-0.06478067411581764
ACH-000885,-0.35801899794726394
ACH-000887,-0.26126847048066165
ACH-000889,-0.2315649255260256
ACH-000896,-0.1716849217982156
ACH-000898,-0.19308553477908125
ACH-000900,-0.30671347034704355
ACH-000901,-0.12752414534246673
ACH-000905,-0.20788229723678825
ACH-000906,-0.15736219888406466
ACH-000907,-0.10840605179273433
ACH-000910,-0.08458058573352907
ACH-000911,-0.08908354500098416
ACH-000912,-0.3704217764075648
ACH-000913,-0.16925581220565625
ACH-000915,-0.10347935268951088
ACH-000916,-0.2009408666358592
ACH-000917,-0.09057678462750557
ACH-000920,-0.17037845515873076
ACH-000921,-0.21149716851572326
ACH-000924,-0.2997919711513486
ACH-000926,-0.02816946337262032
ACH-000928,-0.24033886295745274
ACH-000929,-0.22693084979934705
ACH-000932,-0.1978137902030633
ACH-000935,-0.047575090495114936
ACH-000936,-0.21026951324386425
ACH-000937,-0.12270359213634112
ACH-000938,-0.034256925431729555
ACH-000939,-0.12990234588556002
ACH-000941,-0.19109078573840066
ACH-000943,-0.1372973612387895
ACH-000946,-0.12576716093525198
ACH-000947,-0.08842056554014724
ACH-000948,-0.08328268082167636
ACH-000950,-0.1261811875963817
ACH-000953,-0.09912262820167418
ACH-000954,-0.2709201986212257
ACH-000957,-0.18190586879816176
ACH-000958,-0.18051514263372306
ACH-000960,-0.10024764440061944
ACH-000963,-0.33075381541128474
ACH-000968,-0.06990903391073093
ACH-000969,-0.213632273069932
ACH-000972,-0.11310367743568304
ACH-000973,-0.13492463933462334
ACH-000974,-0.10434821779628108
ACH-000978,-0.2228996278284505
ACH-000984,-0.2377152574721356
ACH-000986,-0.3318747762011557
ACH-000988,-0.1464058649877459
ACH-000993,-0.01877776224447778
ACH-000994,-0.29832523141298195
ACH-000996,-0.15276229577514291
ACH-001001,-0.1273503213334441
ACH-001020,-0.4852281239188964
ACH-001028,-0.13408932100452536
ACH-001031,-0.293061235684896
ACH-001038,-0.2587859291434891
ACH-001048,-0.11253988861696207
ACH-001050,-0.6664194663804852
ACH-001053,-0.07191573870525654
ACH-001054,-0.2204151564963623
ACH-001061,-0.2622974697953311
ACH-001067,-0.2539701049664926
ACH-001075,-0.07360106785086165
ACH-001096,-0.10126341828612236
ACH-001111,-0.05367524722585194
ACH-001119,-0.31193783756775423
ACH-001128,-0.2017601818504369
ACH-001134,-0.12821187555005406
ACH-001151,-0.2158240988187802
ACH-001163,-0.20897925436066087
ACH-001164,-0.3104170418304177
ACH-001183,-0.22485727722189933
ACH-001192,-0.33171606469414705
ACH-001193,-0.14599727501416138
ACH-001196,-0.15015039672714178
ACH-001197,-0.15558405872117986
ACH-001205,-0.1460677751596264
ACH-001211,-0.3842518860663464
ACH-001212,-0.21173427891256774
ACH-001228,-0.09883861858143064
ACH-001232,-0.13599443268569578
ACH-001239,-0.14253303008506962
ACH-001270,-0.11114453967437288
ACH-001274,-0.18128905840135331
ACH-001275,-0.053400538827916975
ACH-001277,-0.060694833082947965
ACH-001278,-0.15786750339962
ACH-001280,-0.09171646455117416
ACH-001283,-0.0868892055539466
ACH-001289,-0.06481836158384342
ACH-001300,-0.037952703285548506
ACH-001301,-0.11520763587148915
ACH-001302,-0.06560450853036902
ACH-001306,-0.11117768244302467
ACH-001318,-0.20568460885358775
ACH-001322,-0.29537992198005864
ACH-001328,-0.16986772239323678
ACH-001332,-0.3915447383114359
ACH-001336,-0.2669930285602428
ACH-001346,-0.3340793725582648
ACH-001353,-0.11245568043086117
ACH-001354,-0.21995864095935708
ACH-001367,-0.07367008903821648
ACH-001368,-0.2192454293960269
ACH-001374,-0.15768752500553965
ACH-001377,-0.040446602112828085
ACH-001380,-0.23092843639106897
ACH-001391,-0.1960437285637345
ACH-001408,-0.27446702718625465
ACH-001430,-0.018731054659116883
ACH-001431,-0.013682630930012313
ACH-001450,-0.10355720126961544
ACH-001496,-0.1609670969357026
ACH-001500,-0.3075288130153791
ACH-001523,-0.17691301539758786
ACH-001532,-0.1265178078175042
ACH-001550,-0.14351584757804475
ACH-001552,-0.41578647492272797
ACH-001554,-0.15021637514420613
ACH-001654,-0.18176479725032488
ACH-001735,-0.06865171242835029
ACH-001736,-0.1090682253345592
ACH-001737,-0.07576155680346579
ACH-001740,-0.13329680693999674
ACH-001745,0.0017324490032088375
ACH-001765,-0.11364481706693552
