,CAND1 (55832)
ACH-000004,-0.4604249668030166
ACH-000005,-0.6349026924948681
ACH-000007,-0.35883285856338354
ACH-000009,-0.40722953184628063
ACH-000011,-0.4507466221229833
ACH-000012,-0.7079524223818306
ACH-000013,-0.2375244200103016
ACH-000014,-0.29810794706014576
ACH-000015,-0.14829916234252444
ACH-000017,-0.5976850295269982
ACH-000018,-0.2832167330589061
ACH-000019,-0.2371340541461249
ACH-000021,-0.4816475863229788
ACH-000022,-0.32662446231208536
ACH-000025,-0.3847893949898089
ACH-000028,-0.42338556380107945
ACH-000030,-0.22616632697519945
ACH-000035,0.027626856809883325
ACH-000036,0.06498902510679001
ACH-000037,-0.5048961374925864
ACH-000039,-0.5061195447671246
ACH-000040,-0.2378150024018761
ACH-000041,-0.29545798715957544
ACH-000042,-0.6090743595202294
ACH-000045,-0.37159313744392986
ACH-000047,-0.6978909524643877
ACH-000052,-0.5652682670493329
ACH-000053,-0.2432103823459048
ACH-000054,-0.4471213141398884
ACH-000055,-0.3516494917952278
ACH-000060,-0.4250731689884536
ACH-000067,-0.21583371972095308
ACH-000070,-0.3724106475269189
ACH-000075,-0.3217055383125629
ACH-000078,-0.2406515768362024
ACH-000082,-0.3207396174256409
ACH-000085,-0.5810060723233685
ACH-000086,-0.4998116110574122
ACH-000087,-0.2587514962890531
ACH-000092,-0.09179280107778784
ACH-000095,-0.10904049600415053
ACH-000097,-0.5134641419346296
ACH-000098,0.3761468558984977
ACH-000099,-0.0017066325369442794
ACH-000108,-0.202362111437888
ACH-000113,-0.2216957908499037
ACH-000116,-0.43987194983990574
ACH-000118,-0.6422145622346479
ACH-000120,-0.3623222088589944
ACH-000123,-0.20661038232652112
ACH-000127,-0.3093352414219643
ACH-000128,-0.4885120951321877
ACH-000132,-0.13778186891881428
ACH-000133,-0.3762455179167561
ACH-000137,-0.16627396393621285
ACH-000138,-0.39366968199119023
ACH-000142,-0.23409157492045046
ACH-000143,-0.4826987310400376
ACH-000146,-0.39310344486718346
ACH-000148,-0.2568836313391045
ACH-000150,-0.4495510687780149
ACH-000152,-0.3476849308105142
ACH-000153,-0.4889402524758056
ACH-000159,-0.6731773056752975
ACH-000160,-0.5403741965800825
ACH-000163,-0.04185775585538856
ACH-000167,0.2538427613459891
ACH-000168,-0.07584974017430228
ACH-000169,-0.08120062971213313
ACH-000178,-0.5168863637417969
ACH-000183,-0.18130897461934975
ACH-000188,-0.4091507334620191
ACH-000189,-0.280156272080545
ACH-000190,-0.4848293518109209
ACH-000198,-0.4116375691391565
ACH-000203,-0.025186163966541712
ACH-000204,-0.5328803317284158
ACH-000206,-0.2666863355231917
ACH-000207,-0.21384731311514088
ACH-000208,-0.4262330021857616
ACH-000210,-0.7410507752180626
ACH-000211,-0.3764296652948112
ACH-000215,0.07244291174680839
ACH-000221,-0.282367796109924
ACH-000222,0.28259744069708825
ACH-000223,-0.6920054794348892
ACH-000226,-0.4864704779148723
ACH-000227,-0.17780835795549996
ACH-000228,-0.21319502578851302
ACH-000231,-0.6183064450397114
ACH-000232,-0.2764140523363676
ACH-000233,-0.4593972322701321
ACH-000234,-0.3165142190883813
ACH-000235,-0.4711515950405203
ACH-000237,-0.35357700623717003
ACH-000238,-0.4089771778629617
ACH-000242,-0.31346134012108323
ACH-000243,-0.5985401651217078
ACH-000244,0.0620580973715239
ACH-000246,-0.17836844814310335
ACH-000248,-0.4846552468052684
ACH-000250,-0.6838565714034115
ACH-000251,-0.4859374566825927
ACH-000252,-0.4066221934006004
ACH-000253,-0.27779221317166153
ACH-000255,-0.2140120043142679
ACH-000256,-0.4211512045427521
ACH-000257,0.062149752085902066
ACH-000258,-0.5320897615606032
ACH-000259,-0.4230016145048446
ACH-000260,-0.3895667121101637
ACH-000261,-0.5057207898414519
ACH-000262,-0.5091062012214955
ACH-000263,-0.6742157213656176
ACH-000264,-0.4107611755139412
ACH-000265,-0.3111277182299793
ACH-000266,-0.457224698440703
ACH-000272,0.08812785550030942
ACH-000274,-0.3205497198166961
ACH-000277,-0.23952892267968906
ACH-000278,-0.26612254404318186
ACH-000279,-0.27979896683357824
ACH-000280,-0.20089875915315866
ACH-000281,-0.3818901688833391
ACH-000288,-0.3118488514720531
ACH-000291,-0.3660218061078927
ACH-000293,-0.2209189750348729
ACH-000294,-0.3493018472255188
ACH-000295,-0.16246412634617746
ACH-000296,-0.4616343326279636
ACH-000302,-0.44878148606538215
ACH-000304,-0.4639093197981033
ACH-000307,-0.3397208487426419
ACH-000308,-0.2426925387122432
ACH-000310,-0.21526694485841627
ACH-000311,-0.3423282723404432
ACH-000312,-0.16568469179363618
ACH-000315,-0.3659467350949882
ACH-000316,-0.5210010451705732
ACH-000317,-0.4224737668140953
ACH-000318,-0.4255919101327411
ACH-000319,-0.2272399602124268
ACH-000320,-0.5257948344644724
ACH-000322,-0.22468161377310136
ACH-000323,-0.5605238350208842
ACH-000324,-0.4708279562808795
ACH-000329,0.08959119555227353
ACH-000330,-0.3548831801534904
ACH-000331,-0.11333933189712952
ACH-000332,-0.2517999109302683
ACH-000334,-0.34344046444213183
ACH-000335,-0.5221023182864973
ACH-000336,-0.3357433033635138
ACH-000337,-0.6414355382226536
ACH-000338,-0.7105770664591275
ACH-000339,-0.4956526375472827
ACH-000341,-0.6196156861627325
ACH-000348,-0.4146769654323929
ACH-000350,-0.3784957884799479
ACH-000352,-0.3812304578741401
ACH-000356,-0.3414237146676231
ACH-000361,0.03626325474488305
ACH-000362,-0.2852759036633064
ACH-000363,0.0868001573247082
ACH-000364,-0.5136258769000098
ACH-000365,-0.16167456770430708
ACH-000366,-0.23541388629162965
ACH-000368,0.034152727337215534
ACH-000374,0.016930582562218525
ACH-000375,-0.12368630440973667
ACH-000376,-0.11692480864445913
ACH-000381,-0.07258564677725737
ACH-000383,-0.3069754575119561
ACH-000387,-0.664259019612729
ACH-000389,-0.4357173137933641
ACH-000390,-0.6920544316378975
ACH-000393,-0.5503069098434125
ACH-000395,-0.23044475525805386
ACH-000396,-0.29660659894283226
ACH-000397,-0.39413100816939706
ACH-000401,-0.4503450098066539
ACH-000402,-0.2252621499559665
ACH-000403,-0.2650279145888832
ACH-000404,-0.6022249439084372
ACH-000406,-0.4061715788025803
ACH-000407,-0.1583498663218122
ACH-000408,-0.6267229227521337
ACH-000410,-0.21806418156015547
ACH-000411,-0.3021567453970799
ACH-000414,-0.32067466274109746
ACH-000415,-0.3417532274864273
ACH-000416,-0.34846277272755943
ACH-000420,-0.2691557888834185
ACH-000421,-0.3704030318167437
ACH-000424,-0.5318410633412959
ACH-000425,-0.404895152589229
ACH-000426,-0.566532657638771
ACH-000427,-0.30162422280704226
ACH-000433,-0.08212839798692632
ACH-000435,-0.2791720736322052
ACH-000436,-0.2804058105861203
ACH-000444,-0.39300010240884997
ACH-000445,-0.17330554427100814
ACH-000448,-0.3064748576524992
ACH-000450,-0.3351166964255113
ACH-000452,-0.34618026773587873
ACH-000454,-0.5872399874149047
ACH-000458,-0.6251597869444839
ACH-000459,-0.05710386400842207
ACH-000460,-0.2670678049761335
ACH-000461,-0.4973413674551113
ACH-000463,-0.42456544366595933
ACH-000464,-0.5907266273753485
ACH-000466,-0.4957845803499476
ACH-000467,-0.5017858047857741
ACH-000468,-0.40351027820327295
ACH-000469,-0.2970416668016715
ACH-000470,-0.5181122619425746
ACH-000471,0.04702127028009887
ACH-000472,-0.40095276740018027
ACH-000473,-0.4965025180622379
ACH-000475,-0.46690168819332
ACH-000476,-0.5584906973195711
ACH-000477,-0.15003255277996286
ACH-000479,0.22022485381500806
ACH-000480,-0.13960925919750022
ACH-000481,-0.36077186236975256
ACH-000483,-0.4455523326636919
ACH-000484,-0.8301647634910224
ACH-000485,-0.4964485729268176
ACH-000486,-0.3780797727276808
ACH-000487,-0.4669277681037341
ACH-000488,-0.6416128719583735
ACH-000490,-0.5728247373917185
ACH-000491,-0.42167296664521703
ACH-000495,-0.2577083411041194
ACH-000496,-0.4076284614386284
ACH-000499,-0.4524637568974817
ACH-000500,-0.4093210404975648
ACH-000502,-0.12762542287740916
ACH-000503,-0.49542576335197297
ACH-000505,-0.5660895909371486
ACH-000507,-0.5218680368780397
ACH-000510,-0.26458297579850937
ACH-000511,-0.12541268252525908
ACH-000512,-0.584167493956449
ACH-000516,-0.2360936624417901
ACH-000517,-0.2496712148644674
ACH-000518,-0.2294409245033597
ACH-000520,-0.5330901978269766
ACH-000521,-0.2862729887796541
ACH-000522,-0.6554504585552929
ACH-000524,-0.04972061634822756
ACH-000527,-0.5646901859319142
ACH-000528,-0.5281097901339991
ACH-000537,0.06223885430147015
ACH-000541,-0.22469693294256132
ACH-000542,-0.5886413047623752
ACH-000544,-0.5967504785686398
ACH-000545,-0.5660470964766222
ACH-000547,-0.5853874080382261
ACH-000548,-0.5417995042607128
ACH-000549,-0.3915606228715696
ACH-000550,-0.4991753932936878
ACH-000552,-0.24107488133421745
ACH-000556,-0.5973059120550365
ACH-000557,-0.2410914325111142
ACH-000569,-0.2925840970569684
ACH-000570,0.14586359127805573
ACH-000571,-0.1849819963088354
ACH-000573,-0.2103117626398643
ACH-000576,-0.3195004539421569
ACH-000579,-0.564826852666138
ACH-000580,-0.4212505963620541
ACH-000584,-0.2828518026625317
ACH-000585,-0.3696346201564623
ACH-000588,-0.4152680130506627
ACH-000589,-0.3775467624891517
ACH-000591,-0.4927111420868146
ACH-000593,-0.11901817948997273
ACH-000600,0.07832707699977827
ACH-000601,-0.5776548416739175
ACH-000605,-0.2828121183631549
ACH-000606,-0.5944058696027325
ACH-000608,-0.4003400941553433
ACH-000614,-0.2430081432962299
ACH-000616,-0.3644101887301757
ACH-000618,-0.33029877077003583
ACH-000619,-0.4088809467856792
ACH-000620,-0.16842153198236434
ACH-000621,-0.28186435191775755
ACH-000622,-0.19556988933504107
ACH-000623,-0.36071783742357655
ACH-000624,-0.5402183313044396
ACH-000627,-0.622998598782425
ACH-000630,-0.07658721292950603
ACH-000631,-0.2869664516033494
ACH-000632,-0.2756635939058672
ACH-000633,-0.4628740832732666
ACH-000637,-0.519107640006105
ACH-000638,-0.4006163489809632
ACH-000646,-0.012464592154486023
ACH-000647,-0.520284652522735
ACH-000648,-0.5817902604727185
ACH-000649,-0.4238274376449176
ACH-000651,-0.19892871576592708
ACH-000652,-0.3557216197848413
ACH-000653,-0.5854945253768347
ACH-000657,-0.1454033340203459
ACH-000658,-0.1894397641669592
ACH-000661,-0.3926277716372633
ACH-000662,-0.55204170305186
ACH-000663,-0.5163949017443206
ACH-000665,-0.21687270473169126
ACH-000671,-0.2167349251851311
ACH-000672,-0.6569760085842896
ACH-000673,-0.2818876757977308
ACH-000676,-0.6589040899013803
ACH-000677,-0.4503001607999838
ACH-000681,-0.194953153898351
ACH-000683,-0.2695613354317489
ACH-000684,-0.008332388687757765
ACH-000688,0.5839100693774478
ACH-000693,-0.2922539477049924
ACH-000694,-0.6685665272186775
ACH-000695,-0.24357211211071114
ACH-000696,-0.2717075864082546
ACH-000697,-0.561378184082676
