,GNG5 (2787)
ACH-000004,-0.3660255345661135
ACH-000005,-0.15277844386068526
ACH-000007,-0.16510771194627372
ACH-000009,-0.2851280566135266
ACH-000011,-0.2637680742996376
ACH-000012,-0.09807680694872084
ACH-000013,-0.2550467574581576
ACH-000014,-0.1699740800907539
ACH-000015,-0.10858499024661686
ACH-000017,-0.4018029151399711
ACH-000018,-0.23458690079559336
ACH-000019,-0.23349413565311886
ACH-000021,-0.10608128209830882
ACH-000022,-0.2759105870965886
ACH-000025,-0.0744697452715558
ACH-000028,-0.19156321334135426
ACH-000030,-0.1467066424582254
ACH-000035,-0.14342290707520855
ACH-000036,-0.1891641056082536
ACH-000037,-0.33106037411600736
ACH-000039,-0.1309615073696599
ACH-000040,-0.2597544723776839
ACH-000041,-0.3283960078189717
ACH-000042,-0.3003213843682112
ACH-000045,-0.13963700071427618
ACH-000047,-0.04700169567447634
ACH-000052,-0.3300723014558773
ACH-000053,-0.2337934566194465
ACH-000054,-0.2761374974336941
ACH-000055,-0.3219880740139998
ACH-000060,-0.3134220572390363
ACH-000067,-0.16735346982131974
ACH-000070,-0.2361758981255912
ACH-000075,-0.11637154251775347
ACH-000078,-0.20605834985595087
ACH-000082,-0.2570771741246916
ACH-000085,-0.2700306746568007
ACH-000086,-0.18687525743256506
ACH-000087,-0.4472709095463227
ACH-000092,-0.17041357597823495
ACH-000095,-0.1348213168771274
ACH-000097,-0.4280992469073671
ACH-000098,-0.2038793101890692
ACH-000099,-0.11006198112896601
ACH-000108,-0.08080088915324504
ACH-000113,-0.1851262293870814
ACH-000116,-0.1554951324988281
ACH-000118,-0.0003703487865819287
ACH-000120,-0.09020907399564483
ACH-000123,-0.1051154515472448
ACH-000127,-0.127774993805894
ACH-000128,-0.3276870069603537
ACH-000132,-0.2668191853794206
ACH-000133,-0.10060261737964728
ACH-000137,-0.2596512164193908
ACH-000138,-0.09425119086949586
ACH-000142,-0.5625962315981695
ACH-000143,-0.37916970304269104
ACH-000146,-0.4970183139033144
ACH-000148,-0.09495362906308524
ACH-000150,-0.2591000947878965
ACH-000152,-0.18923578755007686
ACH-000153,-0.07834640659098735
ACH-000159,-0.15667839432192116
ACH-000160,-0.21019975396242824
ACH-000163,-0.2016438333379546
ACH-000167,-0.2676964116208707
ACH-000168,-0.5538493996252295
ACH-000169,-0.1507771978589059
ACH-000178,-0.24310347057999301
ACH-000183,-0.3389381059062009
ACH-000188,-0.21704038043873589
ACH-000189,-0.21556449303251848
ACH-000190,-0.3239594749608367
ACH-000198,-0.3009709179066241
ACH-000203,0.10507131436165526
ACH-000204,-0.2795450688079319
ACH-000206,-0.09568298689599453
ACH-000207,-0.37888932677599385
ACH-000208,-0.013639704130293816
ACH-000210,-0.3532479503151619
ACH-000211,-0.08525219543023847
ACH-000215,-0.21417358135747624
ACH-000221,0.06035604244530245
ACH-000222,-0.16277303436570872
ACH-000223,-0.2320356652712642
ACH-000226,-0.08203807832026315
ACH-000227,-0.02341949658901239
ACH-000228,-0.19910675639781847
ACH-000231,-0.23453626385739665
ACH-000232,-0.36631249483060935
ACH-000233,-0.19097232757066784
ACH-000234,-0.15139540826634576
ACH-000235,-0.2860327859310125
ACH-000237,-0.2939142054150196
ACH-000238,-0.235706418997768
ACH-000242,-0.1929458258169825
ACH-000243,-0.12769080811642608
ACH-000244,-0.14782305887512473
ACH-000246,-0.1947786447997188
ACH-000248,-0.434984078925489
ACH-000250,-0.2242273467607188
ACH-000251,-0.14300854798021745
ACH-000252,-0.07774127479709694
ACH-000253,-0.08746758167036232
ACH-000255,-0.4594473934550575
ACH-000256,-0.2315750761816203
ACH-000257,-0.11727490783968147
ACH-000258,-0.2005415876101643
ACH-000259,-0.07592295647563113
ACH-000260,-0.2198295594242394
ACH-000261,-0.1119635014339642
ACH-000262,-0.1670187893039802
ACH-000263,-0.1693798228121997
ACH-000264,-0.2192464633694171
ACH-000265,-0.13080817113381968
ACH-000266,-0.24913704893220354
ACH-000272,-0.2290833396873798
ACH-000274,-0.14091532697115033
ACH-000277,-0.3091408803240651
ACH-000278,-0.2269014496847122
ACH-000279,-0.40659546835735294
ACH-000280,-0.32382524389981543
ACH-000281,-0.12558987445293682
ACH-000288,-0.1952869358319887
ACH-000291,-0.31908538413469
ACH-000293,-0.3470575386396467
ACH-000294,-0.5424557594820512
ACH-000295,-0.3274893175282025
ACH-000296,-0.2752182016792518
ACH-000302,-0.1574260153525249
ACH-000304,-0.3241713134240296
ACH-000307,-0.24131356365670414
ACH-000308,-0.19385355740457075
ACH-000310,-0.21900317947002573
ACH-000311,-0.2509257298610368
ACH-000312,-0.16753603729091976
ACH-000315,-0.1701461945667541
ACH-000316,-0.1524935070361431
ACH-000317,-0.05479919717733296
ACH-000318,-0.2877819522416977
ACH-000319,-0.19414458582548927
ACH-000320,-0.13550080283560714
ACH-000322,-0.2659441595281435
ACH-000323,-0.32486264114134283
ACH-000324,-0.03943290034728896
ACH-000329,-0.17971053580959706
ACH-000330,-0.18308796348639805
ACH-000331,-0.23901500979439774
ACH-000332,-0.1802904866251971
ACH-000334,-0.2682054904439017
ACH-000335,-0.11190161947335288
ACH-000336,-0.5094584208580256
ACH-000337,-0.1813610224111432
ACH-000338,-0.7265439708719543
ACH-000339,-0.15693705690453902
ACH-000341,-0.04647819560508746
ACH-000348,-0.2541602886196212
ACH-000350,-0.07356614634663547
ACH-000352,-0.30396921048772946
ACH-000356,-0.14623252429663575
ACH-000361,-0.1818497896241585
ACH-000362,-0.54159724278524
ACH-000363,-0.09036811885594848
ACH-000364,-0.15721422243659045
ACH-000365,-0.12461304928034612
ACH-000366,-0.21018901518030714
ACH-000368,-0.3482070648477064
ACH-000374,-0.35851162927526314
ACH-000375,-0.09742612912041183
ACH-000376,-0.17299052233202236
ACH-000381,-0.14672675100233154
ACH-000383,-0.34311301707971664
ACH-000387,-0.3365775370590657
ACH-000389,-0.13656262344995893
ACH-000390,-0.3374799490713169
ACH-000393,-0.17983632109342054
ACH-000395,-0.3586658441415618
ACH-000396,0.07278867356172239
ACH-000397,-0.2681215626156003
ACH-000401,-0.1530947228016593
ACH-000402,-0.1591818021567151
ACH-000403,-0.1187599979930818
ACH-000404,-0.11717796404413115
ACH-000406,-0.5418320240405445
ACH-000407,-0.22002322762466595
ACH-000408,0.019524189225591043
ACH-000410,-0.2196028816975516
ACH-000411,-0.1853559999763976
ACH-000414,-0.09116016830250838
ACH-000415,-0.21423117175127934
ACH-000416,-0.14967466926086875
ACH-000420,-0.10353116123786392
ACH-000421,-0.05034334101151928
ACH-000424,-0.6430222730068401
ACH-000425,-0.16101131057202414
ACH-000426,-0.11439893748192305
ACH-000427,-0.1336603281436058
ACH-000433,-0.19637935847133228
ACH-000435,-0.18296443658455944
ACH-000436,-0.25670449136514484
ACH-000444,-0.13145637961192946
ACH-000445,-0.09467688991594883
ACH-000448,-0.21163168986934247
ACH-000450,-0.08142155464330393
ACH-000452,-0.13320085770939924
ACH-000454,-0.4529091329330235
ACH-000458,-0.10956168485897078
ACH-000459,-0.23023859271752065
ACH-000460,-0.19144313246518632
ACH-000461,-0.10648373239423836
ACH-000463,-0.0760099412501131
ACH-000464,-0.37066941127740377
ACH-000466,-0.2329032423095947
ACH-000467,-0.20193310668976086
ACH-000468,-0.05821771780637758
ACH-000469,-0.13660798016309794
ACH-000470,-0.10360949858302697
ACH-000471,-0.20270496623044812
ACH-000472,-0.15783922464248978
ACH-000473,-0.1117454750198864
ACH-000475,-0.23139891594126896
ACH-000476,-0.2517576343304819
