,EIF4G3 (8672)
ACH-000004,-0.21529011398448425
ACH-000005,0.04037722197096305
ACH-000007,0.07155404608241116
ACH-000009,-0.2978349213744085
ACH-000011,-0.1213079909286302
ACH-000012,-0.1080866716970892
ACH-000013,-0.10174802637747113
ACH-000014,-0.2928544101873898
ACH-000015,-0.17939602437417618
ACH-000017,0.04165253804105176
ACH-000018,-0.3185454962371881
ACH-000019,-0.12330085104407347
ACH-000021,-0.07182658979448349
ACH-000022,-0.14371961898986485
ACH-000025,-0.4128153085103877
ACH-000028,0.005918772569523599
ACH-000030,-0.18352871134113585
ACH-000035,-0.07313489667801623
ACH-000036,-0.07626653860245497
ACH-000037,-0.03386881127307073
ACH-000039,-0.3287368162017828
ACH-000040,-0.17210486962097207
ACH-000041,-0.0035509202409194775
ACH-000042,-0.11977130424665405
ACH-000045,-0.06473778238591238
ACH-000047,-0.13829608375845712
ACH-000052,0.09580251476113134
ACH-000053,-0.18632678709687944
ACH-000054,-0.17452018610669706
ACH-000055,-0.20333315894987594
ACH-000060,-0.2553842699084817
ACH-000067,-0.12313101654999466
ACH-000070,-0.18363029062305825
ACH-000075,-0.301788609786143
ACH-000078,-0.4264937277308541
ACH-000082,-0.15883913865088387
ACH-000085,-0.31033896634496194
ACH-000086,-0.06629049692912428
ACH-000087,-0.184732137293988
ACH-000092,-0.23652682957723745
ACH-000095,-0.27664458690293586
ACH-000097,-0.14947939338488747
ACH-000098,-0.3132756864417982
ACH-000099,-0.2443082491323035
ACH-000108,-0.17928586203446184
ACH-000113,-0.3632665958249183
ACH-000116,-0.14930412584442712
ACH-000118,-0.02251482359940806
ACH-000120,-0.02087503686328517
ACH-000123,-0.1828588904463492
ACH-000127,-0.07423982826714147
ACH-000128,-0.30052151578153685
ACH-000132,0.012994790556514464
ACH-000133,-0.42579277231604573
ACH-000137,-0.25842030329528004
ACH-000138,-0.08732821135070527
ACH-000142,-0.2063137606120744
ACH-000143,0.001992005826943259
ACH-000146,-0.10472761395071688
ACH-000148,-0.1206441800803109
ACH-000150,-0.07967438930565865
ACH-000152,-0.17898430249311462
ACH-000153,-0.004799758729403621
ACH-000159,-0.09230324319880512
ACH-000160,-0.11972144211719482
ACH-000163,-0.14330040120090345
ACH-000167,-0.4543969382479488
ACH-000168,-0.0868138886530881
ACH-000169,-0.018486399314589515
ACH-000178,-0.13306110400748478
ACH-000183,-0.06993634421641315
ACH-000188,-0.212322704573204
ACH-000189,-0.051009868147209765
ACH-000190,-0.2883152526035253
ACH-000198,-0.02907414732125017
ACH-000203,0.19810671318746967
ACH-000204,-0.4621115782137605
ACH-000206,-0.18066283298455496
ACH-000207,-0.16015339006722246
ACH-000208,-0.4255448168432026
ACH-000210,-0.3184611492596557
ACH-000211,-0.022320699490271424
ACH-000215,-0.15167317307270056
ACH-000221,0.07065608245173427
ACH-000222,-0.14875201483656053
ACH-000223,-0.196376514905832
ACH-000226,-0.035647465103241044
ACH-000227,-0.2542703641614558
ACH-000228,0.06169806188640462
ACH-000231,-0.12580350495761616
ACH-000232,-0.1926034785534209
ACH-000233,-0.052635453739942
ACH-000234,-0.1427189477979883
ACH-000235,-0.14648877024250795
ACH-000237,-0.17006189046300915
ACH-000238,-0.11549602945624278
ACH-000242,0.12761592548600653
ACH-000243,-0.15680244983382674
ACH-000244,-0.08125189224507914
ACH-000246,-0.17981944094487226
ACH-000248,-0.1849592292679861
ACH-000250,-0.15121068948606498
ACH-000251,-0.32845852113015656
ACH-000252,-0.15784385735291234
