,MOBP (4336)
ACH-000279,-0.1125805836041944
ACH-000280,-0.024956763052600056
ACH-000281,0.03114718889359698
ACH-000288,0.038006794620897434
ACH-000291,-0.11075046739453358
ACH-000293,0.031619412819438954
ACH-000294,0.08432379426542824
ACH-000295,-0.07087357293531908
ACH-000296,0.0438180785820097
ACH-000302,-0.06629081296778687
ACH-000304,-0.2696775334358001
ACH-000307,0.010864843570731177
ACH-000308,-0.01756282934348386
ACH-000310,-0.1444130772596714
ACH-000311,-0.06490162871426773
ACH-000312,-0.06966856284709752
ACH-000315,-0.006249537903500638
ACH-000316,-0.07010289273895576
ACH-000317,0.057057319119255816
ACH-000318,-0.0383564735548503
ACH-000319,-0.06125784368801854
ACH-000320,-0.1307361442558781
ACH-000322,-0.148941751732953
ACH-000323,-0.022914684071592768
ACH-000324,0.011969702127375291
ACH-000329,-0.0925106920966696
ACH-000330,-0.08350116537763815
ACH-000331,-0.10909822279034848
ACH-000332,-0.09847742475095338
ACH-000334,0.0891998610741206
ACH-000335,-0.06502141757745611
ACH-000336,-0.10967969709925314
ACH-000337,-0.1944594832223404
ACH-000338,-0.033808412877130815
ACH-000339,-0.04756118290632391
ACH-000341,-0.12225953582995468
ACH-000348,-0.10304029164289308
ACH-000350,0.0015548737697952597
ACH-000352,-0.14919914223877392
ACH-000356,-0.04880648672452705
ACH-000361,-0.13161671780525588
ACH-000362,-0.07256329763943213
ACH-000363,0.02933895273040562
ACH-000364,0.07613057938320995
ACH-000365,-0.057435850431363074
ACH-000366,-0.04586854154416866
ACH-000368,0.05705034887734293
ACH-000374,-0.0033592134155993806
ACH-000375,-0.036889896567771016
ACH-000376,-0.03833005275902342
ACH-000381,-0.05002451745172158
ACH-000383,-0.11007021720131276
ACH-000387,-0.08633786696248384
ACH-000389,-0.08268497923980299
ACH-000390,-0.1281733830602792
ACH-000393,-0.07940663520035578
ACH-000395,-0.25873864861684265
ACH-000396,0.036637159760257214
ACH-000397,-0.06262358732637407
ACH-000401,-0.16612585078979786
ACH-000402,0.0376856919326404
ACH-000403,-0.03948783074117106
ACH-000404,-0.2721218739065053
ACH-000406,-0.03808281713792778
ACH-000407,-0.2329869175545659
ACH-000408,-0.008086425613026476
ACH-000410,-0.031140097359769806
ACH-000411,-0.019821039610356236
ACH-000414,-0.07669533844317994
ACH-000415,-0.12855713645272446
ACH-000416,-0.08698125338027902
ACH-000420,-0.02774206782323036
ACH-000421,0.0683936263326941
ACH-000424,-0.046183852910621055
ACH-000425,-0.13804662939121964
ACH-000426,0.07590400835866976
ACH-000427,-0.07367963676600503
ACH-000433,-0.29656767007726703
ACH-000435,-0.11835063279343648
ACH-000436,-0.13408796492353267
ACH-000444,-0.05599371093145036
ACH-000445,-0.05207407164495893
ACH-000448,-0.11173373275969743
ACH-000450,0.0448540787848918
ACH-000452,-0.05711007577621152
ACH-000454,-0.02048877940781454
ACH-000458,-0.056430873203979215
ACH-000459,0.10728549944210816
ACH-000460,-0.06486229367872874
ACH-000461,-0.051040550477969716
ACH-000463,-0.05402437690267658
ACH-000464,-0.2051805390570053
ACH-000466,-0.1007784097027936
ACH-000467,-0.08306204586573257
ACH-000468,-0.09307029285283434
ACH-000469,-0.04046546670606198
ACH-000470,-0.21939151981874855
ACH-000471,-0.09200206144235328
ACH-000472,-0.02382556471901779
ACH-000473,-0.058764049054818364
ACH-000475,-0.06721642629986302
ACH-000476,-0.11778777995567954
ACH-000477,0.006217093897739344
ACH-000479,-0.15649628593977222
ACH-000480,-0.0211523015491811
ACH-000481,-0.13911642020951254
ACH-000483,0.10673935215035403
ACH-000484,-0.15755830743738894
ACH-000485,-0.02042485619278623
ACH-000486,-0.20134183679289813
ACH-000487,0.023330269538186642
ACH-000488,-0.018177715265639285
ACH-000490,-0.055190923452922536
ACH-000491,-0.020307572200413827
ACH-000495,-0.09983299969296727
ACH-000496,-0.03398803167102958
ACH-000499,0.004782724105405947
ACH-000500,0.19337979736861646
ACH-000502,-0.02927147648649105
ACH-000503,0.0051319858728306345
ACH-000505,-0.03156364010963701
ACH-000507,0.015221505253434076
ACH-000510,-0.03826878095737868
ACH-000511,0.022363131075123804
ACH-000512,0.1029490404012804
ACH-000516,-0.009912827195731324
ACH-000517,-0.03296851064132005
ACH-000518,-0.030537074653074293
ACH-000520,-0.08751128235687984
ACH-000521,-0.1514597018201145
ACH-000522,-0.03724977085419039
ACH-000524,0.05366389500084389
ACH-000527,-0.08408959168398045
ACH-000528,-0.042579874494884366
ACH-000537,-0.015440806022625113
ACH-000541,0.0976031627022916
ACH-000542,-0.02956803391730545
ACH-000544,-0.16031993576631126
ACH-000545,0.034764609847774325
ACH-000547,-0.11419783267191567
ACH-000548,-0.007768345517715791
ACH-000549,-0.06637797917623715
ACH-000550,-0.06920849932577633
ACH-000552,0.03204581996223405
ACH-000556,-0.01993610648030451
ACH-000557,-0.03999545875202031
ACH-000569,-0.4900045937841661
ACH-000570,0.12625839853804535
ACH-000571,0.008806811328381977
ACH-000573,0.11059241764120836
ACH-000576,-0.12945818347611734
ACH-000579,0.033919609812072905
ACH-000580,0.0729959913163092
ACH-000584,-0.058162416100038236
ACH-000585,0.019878205041722496
ACH-000588,-0.06928185954596679
ACH-000589,-0.10509852642162117
ACH-000591,-0.010872888203878698
ACH-000593,-0.08834504951348322
ACH-000600,-0.02188214113313416
ACH-000601,-0.09633057537299693
ACH-000605,-0.2619246865506391
ACH-000606,-0.13737716509776335
ACH-000608,-0.08602737333634503
ACH-000614,-0.06616648000171624
ACH-000616,-0.07599724391162498
ACH-000618,-0.07411478010247541
ACH-000619,-0.057242748033520086
ACH-000620,-0.16646482746015215
ACH-000621,-0.020574601558269717
ACH-000622,0.0703878913033363
ACH-000623,-0.03860357563034096
ACH-000624,0.04410680330734625
ACH-000627,-0.08733800286394194
ACH-000630,-0.0893403073420767
ACH-000631,0.1979587830663845
ACH-000632,0.010374768659957005
ACH-000633,0.020177247733245376
ACH-000637,-0.07895633327666557
ACH-000638,0.0924922928260206
ACH-000646,-0.11148323284553212
ACH-000647,0.016478827695362918
ACH-000648,-0.04713858211668552
ACH-000649,-0.03810077622215015
ACH-000651,-0.1009962704680018
ACH-000652,-0.2071361661153298
ACH-000653,-0.07186481492729273
ACH-000657,-0.0827263017786585
ACH-000658,-0.0727317027844467
ACH-000661,-0.13207067096692995
ACH-000662,-0.03206023603630774
ACH-000663,-0.048767660888807435
ACH-000665,-0.03838131546022328
ACH-000671,-0.058185921645039315
ACH-000672,-0.22076986909881197
ACH-000673,0.0180896857829259
ACH-000676,-0.09791571997857698
ACH-000677,-0.09845116566700053
ACH-000681,-0.026499801974371837
ACH-000683,-0.05453072139841168
ACH-000684,0.14361210473439415
ACH-000688,-0.1815431891274052
ACH-000693,-0.0360800159638346
ACH-000694,0.013578318170839838
ACH-000695,-0.1303054239125274
ACH-000696,-0.04144108807144551
ACH-000697,-0.043106328856615236
ACH-000699,-0.04886246868455454
ACH-000701,-0.08583311573864273
ACH-000706,-0.05927831818624164
ACH-000711,0.02142898592311425
ACH-000713,-0.11465166606779224
ACH-000714,-0.07081830220967147
ACH-000718,-0.13498659369697066
ACH-000720,-0.11034663603947503
ACH-000721,-0.1207097489788162
ACH-000724,-0.16836288011239234
ACH-000725,-0.007779473565877626
ACH-000732,-0.016121070534195408
ACH-000734,-0.07799160366053988
ACH-000735,-0.1457283837360722
ACH-000736,-0.05810097691700498
ACH-000738,-0.08591503006819752
ACH-000746,0.0084078110769906
ACH-000747,-0.14643915650701658
ACH-000748,-0.017272649868062567
ACH-000753,-0.014028335173009348
ACH-000756,-0.03261231914485508
ACH-000757,-0.015145164774017613
ACH-000758,-0.1111525184743877
ACH-000760,-0.09768518958058604
ACH-000762,-0.011701763018308577
ACH-000763,-0.0366750767037059
ACH-000764,-0.01785839643646017
ACH-000765,-0.003461330228141328
ACH-000766,-0.052273026753951325
ACH-000767,-0.09334406334537634
ACH-000768,-0.02939782851516622
ACH-000769,-0.06633378335720924
ACH-000770,-0.013233631216039548
ACH-000771,-0.02590854066886695
ACH-000773,-0.00600291722447641
ACH-000776,-0.09345300742927476
ACH-000777,-0.05764968078425828
ACH-000778,0.04862931525028572
ACH-000781,-0.062456299890719075
ACH-000782,-0.07553995722015401
ACH-000783,-0.09679563939261612
ACH-000784,-0.0013981326786292208
ACH-000785,-0.07125678933395503
ACH-000787,0.055417651101020905
ACH-000788,-0.08222191650515899
ACH-000791,-0.20357457241183835
ACH-000792,-0.005971934694349097
ACH-000794,-0.09880471140996484
ACH-000796,-0.026073353035293543
ACH-000798,-0.037384744750101485
ACH-000799,-0.15670946893824078
ACH-000800,-0.0978607010179316
ACH-000802,-0.15616825061799894
ACH-000804,-0.06728869644017971
ACH-000805,0.0011125984878144453
ACH-000809,-0.02885910293788712
ACH-000810,0.06189034917686145
ACH-000811,-0.1379039177276701
ACH-000817,-0.09813243777353382
ACH-000819,-0.12803535138252514
ACH-000820,0.2293484793255969
ACH-000821,-0.02001864533798111
ACH-000822,-0.11287483655399808
ACH-000823,-0.08374318814519563
ACH-000824,-0.02189283325257666
ACH-000827,-0.052205818018738935
ACH-000829,-0.056891430748172635
ACH-000831,-0.010686061317420241
ACH-000832,-0.10019840540477233
ACH-000833,-0.1101119845240438
ACH-000834,-0.07447040106527733
ACH-000835,-0.11677263915165012
ACH-000836,-0.06867490291305847
ACH-000837,-0.0930892204074695
ACH-000838,0.1141190414734112
ACH-000839,-0.14287164695756602
ACH-000840,0.06915935584680323
ACH-000841,-0.09233763178708967
ACH-000843,-0.002992685047110323
ACH-000846,-0.02089136838858782
ACH-000847,-0.07048709684008446
ACH-000848,-0.17023341981402698
ACH-000849,-0.02630224214035053
ACH-000851,-0.060194387491203524
ACH-000855,-0.12906995184212336
ACH-000856,0.14588246765113466
ACH-000858,0.021711594167250752
ACH-000859,-0.02063480093147093
ACH-000861,0.05711561846691913
ACH-000862,-0.1359745592452014
ACH-000865,0.003016690888460093
ACH-000866,-0.11109174817688426
ACH-000867,-0.059339906996649996
ACH-000869,-0.22523645047475935
ACH-000872,-0.03669505372771018
ACH-000873,-0.003816672326214688
ACH-000876,-0.12441379164883995
ACH-000878,-0.08879818758179646
ACH-000880,-0.0003643259531746837
ACH-000881,0.044763329460904486
ACH-000882,-0.10303632432790208
ACH-000884,-0.04571381525212668
ACH-000885,0.0743804515897818
ACH-000887,-0.19012950435259224
ACH-000889,-0.06523122869629479
ACH-000896,-0.09223417215967283
ACH-000898,-0.08604178573787624
ACH-000900,-0.1011698191517066
ACH-000901,0.02808626627983417
ACH-000905,-0.02508510900932426
ACH-000906,-0.008751741564461665
ACH-000907,0.0202452982636566
ACH-000910,-0.0573429671513055
ACH-000911,-0.07977191153574006
ACH-000912,-0.00579651595561114
ACH-000913,-0.019077418151384046
ACH-000915,-0.1130096093408702
ACH-000916,0.05487117576644167
ACH-000917,-0.09635019050325566
ACH-000920,0.1872708605827704
ACH-000921,-0.032280554590990475
ACH-000924,-0.1350875200692416
ACH-000926,-0.237229442295604
ACH-000928,-0.3881075983846895
ACH-000929,-0.2751491951711486
ACH-000932,-0.16200105760732236
ACH-000935,-0.11044983444698966
ACH-000936,-0.06252128531190218
ACH-000937,-0.06410230973614585
ACH-000938,0.02241033933633073
ACH-000939,0.14153173213167902
ACH-000941,-0.10500148144254064
ACH-000943,-0.08553264823257004
ACH-000946,-0.01905591389985982
ACH-000947,0.018863284354349696
ACH-000948,0.06226809283728031
ACH-000950,-0.04781407749415046
ACH-000953,-0.028469119839523733
ACH-000954,-0.23450689634837285
ACH-000957,-0.09952563819516974
ACH-000958,-0.12621549514990646
ACH-000960,-0.06006863438805918
ACH-000963,-0.08424154104338198
ACH-000968,-0.11724413009848313
ACH-000969,-0.09228579653428076
ACH-000972,0.2048864248802542
ACH-000973,-0.06683504825981773
ACH-000974,-0.03014850500195271
ACH-000978,-0.21044272629917016
ACH-000984,0.005630625854317743
ACH-000986,-0.116403794082298
ACH-000988,-0.10280134075760416
ACH-000993,-0.11268433903381254
ACH-000994,-0.18906173198615805
ACH-000996,0.02596536188055957
ACH-001001,0.0035601809510802775
ACH-001020,0.07135961642324325
ACH-001028,-0.0444223571960646
ACH-001031,-0.0827620405988818
ACH-001038,-0.08975288134243532
ACH-001048,-0.21741169557365125
ACH-001050,0.04406534295551906
ACH-001053,-0.1336031213402765
ACH-001054,-0.1345525266627902
ACH-001061,-0.06760457677887312
ACH-001067,0.004429213249357633
ACH-001075,0.03822888706302507
ACH-001096,-0.03419043652159743
ACH-001111,0.24986054798543736
ACH-001119,-0.10998848815084183
ACH-001128,-0.22231915699751864
ACH-001134,-0.014068191850395095
ACH-001151,-0.14952201053382022
ACH-001163,-0.1811053727143065
ACH-001164,0.2699756133199594
ACH-001183,-0.0666829091406179
ACH-001192,-0.1209615211852287
ACH-001193,-0.018108410023314214
ACH-001196,-0.04468390139600874
ACH-001197,-0.07821423709616805
ACH-001205,-0.14239598674395862
ACH-001211,-0.044205177039194014
ACH-001212,-0.05640067362470104
ACH-001228,-0.010724465848226351
ACH-001232,-0.05368271223883344
ACH-001239,-0.12829717535961285
ACH-001270,-0.2248236560891574
ACH-001274,-0.2207727402915897
ACH-001275,0.14632691814937468
ACH-001277,0.08326858302230307
ACH-001278,0.06601057786780626
ACH-001280,0.033594978673684384
ACH-001283,-0.2799489744001759
ACH-001289,0.04078990870605858
ACH-001300,-0.07516503235723862
ACH-001301,-0.06187553428897204
ACH-001302,-0.007901811492261206
ACH-001306,-0.021091457247033776
ACH-001318,0.0405601836291534
ACH-001322,0.2374493836629061
ACH-001328,-0.04462538737702003
ACH-001332,0.21591493660016114
ACH-001336,-0.07148951512287212
ACH-001346,-0.13807274781083012
ACH-001353,-0.0312975190578046
ACH-001354,0.07416046339216922
ACH-001367,-0.035712192757133165
ACH-001368,-0.1130589871323855
ACH-001374,-0.2400781248836818
ACH-001377,-0.0286926648962702
ACH-001380,-0.07634983151267541
ACH-001391,-0.034063562760377475
ACH-001408,-0.2252353528717126
ACH-001430,-0.1798660679304741
ACH-001431,0.013378495373480931
ACH-001450,-0.02537358617541833
ACH-001496,-0.014293460324254657
ACH-001500,-0.11703048487675588
ACH-001523,-0.10757271371368114
ACH-001532,-0.13720465867423154
ACH-001550,0.07225264132155923
ACH-001552,-0.10755579026058462
ACH-001554,-0.0747067441119836
ACH-001654,-0.11899909969165455
ACH-001735,-0.03257208288153933
ACH-001736,0.01053548527270153
ACH-001737,0.036981179040509335
ACH-001740,-0.04125649514555179
ACH-001745,-0.2252482381396485
ACH-001765,-0.04637954729653513
