,GLRX5 (51218)
ACH-000334,-0.5604815378415171
ACH-000335,-0.3707366654746915
ACH-000336,-0.34859431063153856
ACH-000337,-0.14655785079081596
ACH-000338,-0.2342629732798989
ACH-000339,-0.5783560492653953
ACH-000341,-0.6079516130550728
ACH-000348,-0.7890250200472874
ACH-000350,-0.5918244891719839
ACH-000352,-0.6144846362543203
ACH-000356,-0.5706383113058848
ACH-000361,-0.3167070582878366
ACH-000362,-0.34765577096823674
ACH-000363,-0.4750300001307338
ACH-000364,-0.4042102794437033
ACH-000365,-0.91823510683372
ACH-000366,-0.23802136773427654
ACH-000368,-0.4523638130803532
ACH-000374,-0.5627326839588945
ACH-000375,-0.3905077197761633
ACH-000376,-0.9414398577339436
ACH-000381,-0.4648336849877696
ACH-000383,-0.5314617205358729
ACH-000387,-0.28473499560761384
ACH-000389,-0.17131888667046447
ACH-000390,-0.5719641787806181
ACH-000393,-0.4973035955773701
ACH-000395,-0.3767179015838009
ACH-000396,-0.7786141382590668
ACH-000397,-0.3684570680543463
ACH-000401,-0.8456338606429079
ACH-000402,-0.5204814916152576
ACH-000403,-0.6032500415748088
ACH-000404,-0.7754194909678906
ACH-000406,-1.260095133109792
ACH-000407,-0.6199420578324698
ACH-000408,-0.17094949055586622
ACH-000410,-0.5781070542590162
ACH-000411,-0.5385922196563261
ACH-000414,-0.5597052501107785
ACH-000415,-0.4145145770161166
ACH-000416,-0.4351184251095827
ACH-000420,-0.5402630018122855
ACH-000421,-0.3866182797563976
ACH-000424,-0.5930376323222173
ACH-000425,-0.4740404539868726
ACH-000426,-0.4147715909001767
ACH-000427,-0.4370480519350845
ACH-000433,-0.33163820183095744
ACH-000435,-0.745232140222473
ACH-000436,-0.43817127194736577
ACH-000444,-0.7803417749249021
ACH-000445,-0.29127904876689004
ACH-000448,-0.533995314870167
ACH-000450,-1.0922298822155754
ACH-000452,-0.4519435314435434
ACH-000454,-0.7065063915662017
ACH-000458,-0.42381582230889575
ACH-000459,-0.8309840216365593
ACH-000460,-0.4179416238436977
ACH-000461,-0.8192517651459259
ACH-000463,-0.16081635445009065
ACH-000464,-0.4669506869216615
ACH-000466,-0.7362897202699729
ACH-000467,-0.5114760586937797
ACH-000468,-0.3913453866687312
ACH-000469,-0.4213033192140224
ACH-000470,-0.2905214671243722
ACH-000471,-0.22314950564846767
ACH-000472,-0.4914185634245054
ACH-000473,-0.4423693914439679
ACH-000475,-0.3306064124010069
ACH-000476,-0.6768369569806729
ACH-000477,-0.8048574792549907
ACH-000479,-0.36546395728154735
ACH-000480,-0.39544341289087737
ACH-000481,-0.2988896686709706
ACH-000483,-0.5755887681846151
ACH-000484,-0.5199983679184446
ACH-000485,-0.5161453932943355
ACH-000486,-0.7402637647119215
ACH-000487,-0.7050641910005249
ACH-000488,-0.6497786658989704
ACH-000490,-0.32436571385615903
ACH-000491,-0.5623298845353488
ACH-000495,-0.4722943931635846
ACH-000496,-0.3481039074279042
ACH-000499,-0.7778507927841625
ACH-000500,-0.19784305906719346
ACH-000502,-0.475774124185489
ACH-000503,-0.4494785904808374
ACH-000505,-0.4634195593396676
ACH-000507,-0.6870147910083422
ACH-000510,-0.2788039307981389
ACH-000511,-0.4594563304695104
ACH-000512,-1.0686796258766096
ACH-000516,-0.4163979410560941
ACH-000517,-0.5481329824155721
ACH-000518,-0.2784638766188575
ACH-000520,-0.32826789978652915
ACH-000521,-0.4407908344124007
ACH-000522,-0.5870982611835317
ACH-000524,-0.4119701264562333
ACH-000527,-0.2180295861076092
ACH-000528,-0.19092465146436485
ACH-000537,-0.7630974001390921
ACH-000541,-0.8680555215103374
ACH-000542,-0.3275528333580561
ACH-000544,-0.5286249751104026
ACH-000545,-0.4575743787242576
ACH-000547,-0.8933332406071989
ACH-000548,-0.4027225612696807
ACH-000549,-0.6853929263020161
ACH-000550,-0.3994959581898537
ACH-000552,-0.3742816939390122
ACH-000556,-0.6815190234327133
ACH-000557,-0.6120665213840513
ACH-000569,-0.44638004210804416
ACH-000570,-0.6519864067651607
ACH-000571,-0.6881594027022759
ACH-000573,-0.5777620065908708
ACH-000576,-0.8156185599919636
ACH-000579,-0.5952867646643974
ACH-000580,-0.6750591916565533
ACH-000584,-0.7098115952841991
ACH-000585,-0.3245455381057105
ACH-000588,-0.4132150911997757
ACH-000589,-0.8758076300879205
ACH-000591,-0.3315735445402918
ACH-000593,-0.2760268789194532
ACH-000600,-0.5229460437149602
ACH-000601,-0.6937208860181348
ACH-000605,-0.3828293583384985
ACH-000606,-0.5668510661934885
ACH-000608,-0.545544686714329
ACH-000614,-0.8891795408592688
ACH-000616,-0.430086670500316
ACH-000618,-1.0839543266998732
ACH-000619,-0.3358911359625542
ACH-000620,-0.4136776205254781
ACH-000621,-0.4809224776513914
ACH-000622,-0.5519559234081362
ACH-000623,-0.39447125187835935
ACH-000624,-0.460360150419618
ACH-000627,-0.3913913300747623
ACH-000630,-0.24648603308477576
ACH-000631,-0.5441942371374849
ACH-000632,-0.4817189651227072
ACH-000633,-0.9136132819690344
ACH-000637,-0.5461857904415724
ACH-000638,-0.8349212674343575
ACH-000646,-0.5566804395155515
ACH-000647,-0.4354081872843515
ACH-000648,-0.5878662022980635
ACH-000649,-0.22118044487608204
ACH-000651,-1.044438668773361
ACH-000652,-0.5230177218865114
ACH-000653,-0.1610837843809207
ACH-000657,-0.4931387262559872
ACH-000658,-0.7434789811328205
ACH-000661,-0.7765841700668554
ACH-000662,-0.4763087334379354
ACH-000663,-0.4433152252535775
ACH-000665,-0.4037518642008703
ACH-000671,-0.8747859029622924
ACH-000672,-0.9173929573075129
ACH-000673,-0.4059580979296005
ACH-000676,-0.8566403055789469
ACH-000677,-1.0150469474957045
ACH-000681,-0.15529203276277478
ACH-000683,-0.3545133353990767
ACH-000684,-0.6941428188787191
ACH-000688,-0.6689203972382904
ACH-000693,-0.7152173247556806
ACH-000694,-0.6871835353153799
ACH-000695,-0.4273845439267078
ACH-000696,-0.5078461986766163
ACH-000697,-0.16678751476271947
ACH-000699,-0.4679734571432354
ACH-000701,-0.5949170246987913
ACH-000706,-0.632227277871223
ACH-000711,-0.3109461157508944
ACH-000713,-0.3227770549526066
ACH-000714,-0.400604782925534
ACH-000718,-0.3878169530675435
ACH-000720,-0.5826007501196558
ACH-000721,-0.2551908190548359
ACH-000724,-0.4470225168428704
ACH-000725,-0.7199394509253871
ACH-000732,-0.4392904264116719
ACH-000734,-0.7076094763982559
ACH-000735,-0.4220860611041119
ACH-000736,-0.649975728075677
ACH-000738,-0.7799945455367462
ACH-000746,-0.6751840226099378
ACH-000747,-0.7116959657484474
ACH-000748,-0.3355220738919969
ACH-000753,-0.6085693726692786
ACH-000756,-0.2015070656648519
ACH-000757,-0.6315153616744521
ACH-000758,-0.6725076360867935
ACH-000760,-0.5546702928210331
ACH-000762,-0.3956423988604959
ACH-000763,-1.0401597885121374
ACH-000764,-0.5558257184607293
ACH-000765,-0.8110930639652499
ACH-000766,-0.3955982692157695
ACH-000767,-0.4731960076969624
ACH-000768,-0.6603532344302857
ACH-000769,-0.6202713180449893
ACH-000770,-0.537211136914115
ACH-000771,-0.4695280766930132
ACH-000773,-0.5369614198398431
ACH-000776,-0.6882684160781674
ACH-000777,-0.5264450946713432
ACH-000778,-0.40334388259676895
ACH-000781,-0.1996438934526775
ACH-000782,-0.7292328411644494
ACH-000783,-0.4748227188791882
ACH-000784,-0.6196525487573249
ACH-000785,-0.5559811446029019
ACH-000787,-0.7830381477113335
ACH-000788,-0.4603649967580912
ACH-000791,-0.6156420505287233
ACH-000792,-0.21675344305414532
ACH-000794,-0.3188611600044205
ACH-000796,-0.3675716597738555
ACH-000798,-0.596685105310165
ACH-000799,-0.3767186914495759
ACH-000800,-0.9178084702679721
ACH-000802,-0.21296437269679225
ACH-000804,-0.9167914172240396
ACH-000805,-0.7480647626873153
ACH-000809,-0.399946561907656
ACH-000810,-0.3839266995136333
ACH-000811,-0.4221611176405777
ACH-000817,-0.4957209582102592
ACH-000819,-0.42963129471047934
ACH-000820,-0.9354955919214822
ACH-000821,-0.6336796519200459
ACH-000822,-0.6892727870800326
ACH-000823,-0.4045170618801039
ACH-000824,-0.14503125133467662
ACH-000827,-0.4024108459393442
ACH-000829,-0.01675650066941554
ACH-000831,-0.9603102757850096
ACH-000832,-0.06691682575366592
ACH-000833,-0.6876966369390234
ACH-000834,-0.9830054576872272
ACH-000835,-0.7441222583001276
ACH-000836,-0.2250648916074902
ACH-000837,-0.9615737002879003
ACH-000838,-0.5475710189888385
ACH-000839,-0.19022230374988025
ACH-000840,-0.43489084514074783
ACH-000841,-0.25798654047540803
ACH-000843,-0.7837277095675192
ACH-000846,-0.5499962213456008
ACH-000847,-0.8537758914678822
ACH-000848,-0.7719116803719888
ACH-000849,-0.5919437841906424
ACH-000851,-0.5100019202926631
ACH-000855,-0.8374185374126571
ACH-000856,-0.5749847076865747
ACH-000858,-0.8987333706552474
ACH-000859,-0.52047535337235
ACH-000861,-0.7886944106979573
ACH-000862,-0.6084046299601014
ACH-000865,-0.309189445742231
ACH-000866,-0.6047632552880533
ACH-000867,-0.4429144585413564
ACH-000869,-0.4123900934632827
ACH-000872,-0.5756151705900712
ACH-000873,-0.6946270966641268
ACH-000876,-0.9809759437385314
ACH-000878,-0.783347414604317
ACH-000880,-0.1930978021458136
ACH-000881,-0.5731578545067005
ACH-000882,-0.607932102077443
ACH-000884,-0.8587231766410901
ACH-000885,-0.8119630263328936
ACH-000887,-0.4663049992777512
ACH-000889,-0.6667569472299931
ACH-000896,-0.5970669346673646
ACH-000898,-0.5997827066090446
ACH-000900,-0.7548774852266108
ACH-000901,-0.3756703425916026
ACH-000905,-0.5187607179819737
ACH-000906,-0.7054165100056364
ACH-000907,-0.5172695079532099
ACH-000910,-1.0291681712394722
ACH-000911,-0.6762399366597276
ACH-000912,-0.23224935580503955
ACH-000913,-0.6150329534674374
ACH-000915,-0.7861220480634125
ACH-000916,-0.5035780780419467
ACH-000917,-0.5022531393720968
ACH-000920,-0.6609709977618091
ACH-000921,-0.6740073339053165
ACH-000924,-0.6443769150368718
ACH-000926,-0.3237559508500946
ACH-000928,-0.8605238294044509
ACH-000929,-0.17721224317966847
ACH-000932,-0.55263760615142
ACH-000935,-0.592126088552343
ACH-000936,-0.7960942589849634
ACH-000937,-0.8715089769499104
ACH-000938,-0.5983913764370784
ACH-000939,-0.6180808748866491
ACH-000941,-0.5584679096666747
ACH-000943,-0.8857154499938656
ACH-000946,-0.8257238425267667
ACH-000947,-0.9072445777941712
ACH-000948,-0.4345439137560717
ACH-000950,-0.6802437658630183
ACH-000953,-0.5018150668285535
ACH-000954,-0.1254468469361528
ACH-000957,-0.6166475356276723
ACH-000958,-0.5312885804400364
ACH-000960,-0.33971610600415025
ACH-000963,-0.37321291436704973
ACH-000968,-1.1134176119449837
ACH-000969,-0.35379853956348384
ACH-000972,-0.6868896722655652
ACH-000973,-0.3235966558969384
ACH-000974,-0.6484214854182191
ACH-000978,-1.1401721598348291
ACH-000984,-0.3902343552839165
ACH-000986,-0.3669794494825107
ACH-000988,-0.4800611211209169
ACH-000993,-0.4828316716755347
ACH-000994,-0.12880760752078352
ACH-000996,-0.3718384034392239
ACH-001001,-0.8971237812336335
ACH-001020,-0.20396209283856984
ACH-001028,-0.518039496163517
ACH-001031,0.09941263853821623
ACH-001038,-0.6133139755805277
ACH-001048,-0.4337434199249869
ACH-001050,-0.3023873542167841
ACH-001053,-0.6019474712904187
ACH-001054,-0.6629255047432886
ACH-001061,-0.4398285266956976
ACH-001067,-0.2371804279057147
ACH-001075,-0.7259294808590927
ACH-001096,-0.40329045703101024
ACH-001111,-0.2600767913164414
ACH-001119,-0.5538887119042912
ACH-001128,-0.3468685001801231
ACH-001134,-0.20817645784402372
ACH-001151,-0.3894188616897805
ACH-001163,-0.6448660135496506
ACH-001164,-0.5022020289181647
ACH-001183,-0.3657959172898442
ACH-001192,-0.8319713310980406
ACH-001193,-0.3564735202458427
ACH-001196,-0.6220504255777162
ACH-001197,-0.3170994335892043
ACH-001205,-0.4064013779863817
ACH-001211,-0.3357268526127448
ACH-001212,-0.3917281438965646
ACH-001228,-0.3884042442819849
ACH-001232,-0.8686223829539509
ACH-001239,-0.7795543383673648
ACH-001270,-0.3431595182113862
ACH-001274,-0.5885179852785956
ACH-001275,-0.7511862141858663
ACH-001277,-0.46057040983149394
ACH-001278,-0.9622191766179508
ACH-001280,-0.4427600778622133
ACH-001283,-0.4002026339712168
ACH-001289,-0.6734603356918631
ACH-001300,-0.3388830291593426
ACH-001301,-0.28864028035490136
ACH-001302,-0.3341806779896112
ACH-001306,-0.4198137589318608
ACH-001318,-0.5362580970991885
ACH-001322,-0.3552097803423757
ACH-001328,-0.5990712368585175
ACH-001332,-0.4647878709130006
ACH-001336,-0.3618713220003899
ACH-001346,-0.3525194471533165
ACH-001353,-0.043710635392078465
ACH-001354,-0.4945363018304131
ACH-001367,-0.6905177498777982
ACH-001368,-0.7771690257218176
ACH-001374,-0.5974195032073862
ACH-001377,-0.5651001398982287
ACH-001380,-0.8324128136875255
ACH-001391,-0.4131951258293444
ACH-001408,-0.2235708221270771
ACH-001430,-0.7860118324242875
ACH-001431,-0.4590164800362347
ACH-001450,-0.9456544591708282
ACH-001496,-0.28361887227315696
ACH-001500,-0.7606615492432749
ACH-001523,-0.6427047718660177
ACH-001532,-0.03426539370838758
ACH-001550,-0.5844223040625778
ACH-001552,-0.4227703602859706
ACH-001554,-0.5904938299026639
ACH-001654,-0.4760418326794044
ACH-001735,-0.5307409930016257
ACH-001736,-0.8198298334341684
ACH-001737,-0.44472876806701656
ACH-001740,-0.4182532055409613
ACH-001745,-0.21802966451971792
ACH-001765,-0.3851367953688724
