,MBOAT1 (154141)
ACH-000004,-0.020493614266394
ACH-000005,0.23726549719825096
ACH-000007,-0.059894222687714375
ACH-000009,-0.12282856253883327
ACH-000011,-0.15962733644189442
ACH-000012,0.0012224605777484102
ACH-000013,-0.13309194814815645
ACH-000014,-0.0162011063151153
ACH-000015,-0.08933859248067921
ACH-000017,-0.12061226049209478
ACH-000018,-0.018791272921792918
ACH-000019,-0.26574108562727045
ACH-000021,-0.14112609468608134
ACH-000022,-0.07368168967874468
ACH-000025,-0.14999912673351626
ACH-000028,-0.05821833571067879
ACH-000030,-0.120558537220274
ACH-000035,-0.054329554037275775
ACH-000036,-0.03477991271055757
ACH-000037,0.04518211875030746
ACH-000039,-0.1052489100122194
ACH-000040,-0.10781699593029706
ACH-000041,-0.08087579918882401
ACH-000042,-0.08258037929959593
ACH-000045,0.02599524098955102
ACH-000047,-0.01990309543241218
ACH-000052,-0.04874448562755549
ACH-000053,-0.08867342777751347
ACH-000054,-0.022972216806461887
ACH-000055,-0.12373374421651608
ACH-000060,-0.014856006797202337
ACH-000067,-0.19082944411558656
ACH-000070,-0.08311487294465553
ACH-000075,0.06775015013273293
ACH-000078,-0.1019492733114864
ACH-000082,-0.1212612979171967
ACH-000085,-0.004777930213562793
ACH-000086,-0.06153803224653767
ACH-000087,0.01771528698611969
ACH-000092,-0.09822944502757168
ACH-000095,-0.14646406282395172
ACH-000097,-0.1926299697672113
ACH-000098,-0.07187228688541819
ACH-000099,-0.016000010673500945
ACH-000108,-0.02762645104069831
ACH-000113,0.04192525751821189
ACH-000116,-0.0022408179081155237
ACH-000118,-0.20858179265746749
ACH-000120,-0.024761555971376883
ACH-000123,-0.08303671517941437
ACH-000127,-0.1344520744961977
ACH-000128,-0.17052715302853438
ACH-000132,-0.1097486917702514
ACH-000133,-0.12696055490939806
ACH-000137,-0.002778516513333868
ACH-000138,-0.08159992015306969
ACH-000142,-0.07074232567671447
ACH-000143,-0.10467024540691512
ACH-000146,-0.1262061869563782
ACH-000148,-0.0468530189570235
ACH-000150,-0.02246706381956303
ACH-000152,-0.11475556638676596
ACH-000153,-0.11514398305908158
ACH-000159,-0.07053298416295987
ACH-000160,-0.08307502058215878
ACH-000163,0.024816341083721744
ACH-000167,-0.06962625543829445
ACH-000168,-0.09084570778955783
ACH-000169,-0.13387128364188228
ACH-000178,-0.08283254494563234
ACH-000183,0.0037774299430909366
ACH-000188,0.010032531680104784
ACH-000189,-0.03621224467956589
ACH-000190,-0.1396170044673199
ACH-000198,-0.01892937514875903
ACH-000203,-0.36390417345135
ACH-000204,-0.17210519846260364
ACH-000206,-0.17690745727872226
ACH-000207,-0.033182917148552496
