,BCAS3 (54828)
ACH-000004,-0.4156885245871395
ACH-000005,-0.374204659590258
ACH-000007,-0.2308744410576145
ACH-000009,-0.31001848585395136
ACH-000011,-0.25343092249040955
ACH-000012,-0.3692418698243651
ACH-000013,-0.16985948760433225
ACH-000014,-0.16884034072654158
ACH-000015,-0.2568547562794071
ACH-000017,-0.0813246771576679
ACH-000018,-0.1755381476684939
ACH-000019,-0.8105812130167299
ACH-000021,-0.2273698289824124
ACH-000022,-0.14936009847038814
ACH-000025,-0.1007959340241322
ACH-000028,-0.4540874111047838
ACH-000030,-0.18059302485040027
ACH-000035,-0.4075213313898335
ACH-000036,-0.25278322199466313
ACH-000037,-0.1153488602669784
ACH-000039,-0.12199614203187295
ACH-000040,-0.2628085310636153
ACH-000041,-0.38389362866181065
ACH-000042,-0.26909518179245884
ACH-000045,-0.14585276789180654
ACH-000047,-0.2580940203173948
ACH-000052,-0.4216866442935397
ACH-000053,-0.2241474624469388
ACH-000054,-0.3455375571093006
ACH-000055,-0.12313598416505052
ACH-000060,-0.2403632209403707
ACH-000067,-0.2424469940742227
ACH-000070,-0.24343935284490534
ACH-000075,-0.25481967113706
ACH-000078,-0.4575270909942383
ACH-000082,-0.2185948164073896
ACH-000085,-0.2560983538706548
ACH-000086,-0.3424186525006841
ACH-000087,-0.35833779250846604
ACH-000092,-0.15657907492094364
ACH-000095,-0.11197206269656076
ACH-000097,-0.2721787962524888
ACH-000098,-0.3703548554963015
ACH-000099,-0.460385820489553
ACH-000108,-0.11682321091607788
ACH-000113,-0.3011551345754293
ACH-000116,-0.2126053817461132
ACH-000118,-0.07462964035944672
ACH-000120,-0.28335322532831
ACH-000123,-0.16108588359217813
ACH-000127,-0.1819344311429579
ACH-000128,-0.12299631704835352
ACH-000132,-0.1082651560303254
ACH-000133,-0.2263460831168634
ACH-000137,-0.40368844100791
ACH-000138,-0.36022665561778905
ACH-000142,-0.2459849706945981
ACH-000143,-0.20813632229760384
ACH-000146,-0.13651816777293596
ACH-000148,-0.2494313297447005
ACH-000150,-0.2132660521312108
ACH-000152,-0.26270721687246856
ACH-000153,0.020242667577758437
ACH-000159,-0.3242139297022679
ACH-000160,-0.20927204577651173
ACH-000163,-0.3487821006625191
ACH-000167,-0.3734296262772129
ACH-000168,-0.244268151841624
ACH-000169,-0.15583292231226398
ACH-000178,-0.2401107866047977
ACH-000183,-0.21360268335483606
ACH-000188,-0.2542517631373886
ACH-000189,0.028344816872645562
ACH-000190,-0.3025999269799805
ACH-000198,-0.2126264133060949
ACH-000203,-0.4040855800219412
ACH-000204,-0.17678954261417176
ACH-000206,-0.3520119830958974
ACH-000207,-0.1530584618000998
ACH-000208,-0.327893861100877
ACH-000210,-0.3439054672952347
ACH-000211,-0.2155334366737546
ACH-000215,-0.254799176101595
ACH-000221,-0.11519284740229692
ACH-000222,-0.008753070579874716
ACH-000223,-0.17040240872159526
ACH-000226,-0.2520378213400187
ACH-000227,-0.4777174755612013
ACH-000228,-0.2332305432235348
ACH-000231,-0.28709425552380025
ACH-000232,-0.2244022139783692
ACH-000233,-0.3057030664291939
ACH-000234,-0.3088523247861645
ACH-000235,-0.21989177757015627
ACH-000237,-0.2774097538915193
ACH-000238,-0.3456458789533345
ACH-000242,-0.16208777033081784
ACH-000243,-0.3866822627568603
ACH-000244,-0.013449682612384602
ACH-000246,-0.21900371688686354
ACH-000248,-0.14901370459205818
ACH-000250,-0.3143505832982398
ACH-000251,-0.28568602486061984
ACH-000252,-0.1421583978942674
ACH-000253,-0.19274762611726987
ACH-000255,-0.3315072489807985
ACH-000256,-0.10718880380124908
ACH-000257,-0.11887089115418603
ACH-000258,-0.3695605152025373
ACH-000259,-0.1298448743033263
ACH-000260,-0.16826707762529128
ACH-000261,-0.21147916126334348
ACH-000262,-0.054223204286508606
ACH-000263,-0.10181206861060592
ACH-000264,-0.1540451651184462
ACH-000265,-0.21617843081745627
ACH-000266,-0.255117991999407
ACH-000272,-0.2279668188660677
ACH-000274,-0.4024913253648771
ACH-000277,-0.3861045052584448
ACH-000278,-0.23788350000059455
ACH-000279,-0.31701887192954425
ACH-000280,-0.15417131343277465
ACH-000281,-0.13999376799320154
ACH-000288,-0.21326673945411065
ACH-000291,-0.29610999152557665
ACH-000293,-0.1891706493728618
ACH-000294,-0.2645618109996582
ACH-000295,-0.3932391409924559
ACH-000296,-0.22711885993744135
ACH-000302,-0.16938418049300444
ACH-000304,-0.030904077697560917
ACH-000307,-0.2259582458377261
ACH-000308,-0.13665436567144615
ACH-000310,-0.4765153711527835
ACH-000311,-0.13634710917126602
ACH-000312,-0.25187364083441505
ACH-000315,-0.09010649013714593
ACH-000316,-0.21817865318833307
ACH-000317,-0.1545794098718237
ACH-000318,-0.1088944902848482
ACH-000319,-0.17387861163048587
ACH-000320,-0.1769849565433114
ACH-000322,-0.18566874994785604
ACH-000323,-0.465834923331761
ACH-000324,-0.2688714065433813
ACH-000329,-0.21584984863052095
ACH-000330,-0.25115018569123576
ACH-000331,-0.1946042318490355
ACH-000332,-0.2913378702728184
ACH-000334,-0.17869697720688218
ACH-000335,-0.23590027211288106
ACH-000336,-0.1769488492107918
ACH-000337,-0.407312276239615
ACH-000338,0.5079415015059388
ACH-000339,-0.1947661973583052
ACH-000341,-0.2921467590315793
ACH-000348,-0.3080632491617487
ACH-000350,-0.17082829181098025
ACH-000352,-0.3222720089831433
ACH-000356,-0.1166453067755494
ACH-000361,-0.11422317961286732
ACH-000362,-0.01488670211881756
ACH-000363,-0.2524633766886588
ACH-000364,-0.22380227193117272
ACH-000365,-0.2620126849853561
ACH-000366,-0.3019900465137461
ACH-000368,-0.17152221087772346
ACH-000374,-0.07262378279781795
ACH-000375,-0.13307915611127544
ACH-000376,-0.2053823206546055
ACH-000381,-0.09565277063107326
ACH-000383,-0.2403890544868948
ACH-000387,-0.15725402926008022
ACH-000389,-0.20131646042811446
ACH-000390,-0.14256181500675852
ACH-000393,0.028658687894161414
ACH-000395,-0.10290893127321273
ACH-000396,-0.03045835567867498
ACH-000397,-0.2319930917045667
ACH-000401,-0.21348378447505964
ACH-000402,-0.2401772687318175
ACH-000403,-0.14445635907748525
ACH-000404,-0.17638476714120388
ACH-000406,-0.2102223297316854
ACH-000407,-0.3111014085675
ACH-000408,-0.031399163651467554
ACH-000410,-0.2858117639164029
ACH-000411,-0.26126085528045784
ACH-000414,-0.1051129790101675
ACH-000415,-0.21512230072133254
ACH-000416,-0.25729876203118074
ACH-000420,-0.04995108449534602
ACH-000421,-0.2363218076021232
ACH-000424,-0.4610973581928934
ACH-000425,-0.27112369014373583
ACH-000426,-0.08773158811898492
ACH-000427,-0.3790798274962038
ACH-000433,-0.25441399725961344
ACH-000435,-0.22622199945230084
ACH-000436,-0.04480176616132279
ACH-000444,-0.21067229356039674
ACH-000445,-0.2810494424676825
ACH-000448,-0.08210212828858553
ACH-000450,-0.06655969258693709
ACH-000452,-0.18079093565302465
ACH-000454,0.09014913573279484
ACH-000458,-0.1343740817767454
ACH-000459,-0.6023608066433523
ACH-000460,-0.2871299394045657
ACH-000461,-0.21419382247432736
ACH-000463,-0.2643637747965151
ACH-000464,-0.17141133335445166
ACH-000466,-0.5941972237930153
ACH-000467,-0.06618936452403211
ACH-000468,-0.2774453556981947
ACH-000469,-0.08472398837716384
ACH-000470,-0.1158900221765461
ACH-000471,-0.2764731943154721
ACH-000472,-0.24237984427495665
ACH-000473,-0.17910620441272562
ACH-000475,-0.20798919203926006
ACH-000476,-0.1858315881385697
ACH-000477,-0.24458865911396185
ACH-000479,0.01875319347015909
ACH-000480,-0.2109483977085136
ACH-000481,-0.039131270327930345
ACH-000483,-0.15561430050380556
ACH-000484,-0.25127901910972217
ACH-000485,-0.297499060908841
ACH-000486,-0.05953097910990129
ACH-000487,-0.23517412455544395
ACH-000488,-0.22954210815435036
ACH-000490,-0.2563049319476505
ACH-000491,-0.07457150496675179
ACH-000495,-0.1535341310650481
ACH-000496,-0.17401938505519507
ACH-000499,-0.14843739409664644
ACH-000500,-0.5587911472786938
ACH-000502,-0.3010837389396493
ACH-000503,-0.41437073067144375
ACH-000505,-0.3056997680717635
ACH-000507,-0.292770929856271
ACH-000510,-0.22505549927816226
ACH-000511,-0.2590461948003975
ACH-000512,-0.25711489730412124
ACH-000516,-0.18767785467336295
ACH-000517,-0.1884869275782357
ACH-000518,-0.010834057871290971
ACH-000520,-0.3175538565082793
ACH-000521,-0.2135564089733054
ACH-000522,-0.1922930152429665
ACH-000524,-0.25166955064869045
ACH-000527,-0.22190400384662656
ACH-000528,-0.187316706787735
ACH-000537,-0.13426779528263927
ACH-000541,-0.25150859989505764
ACH-000542,-0.18850129831361345
ACH-000544,-0.2257959200947029
ACH-000545,-0.09597753807470467
ACH-000547,-0.2213036370898826
ACH-000548,-0.14750809947363158
ACH-000549,-0.0698508173013852
ACH-000550,-0.14161069897536047
ACH-000552,-0.13256617450410382
ACH-000556,-0.2793559807259515
ACH-000557,-0.12894882872515198
ACH-000569,-0.07978446252362742
ACH-000570,-0.21433923049433454
ACH-000571,-0.2637507217869677
ACH-000573,-0.32413313522764226
ACH-000576,-0.2876383280547755
ACH-000579,-0.1290503974650655
ACH-000580,-0.3979729538143417
ACH-000584,-0.24953335985209904
ACH-000585,-0.1797410733373682
ACH-000588,-0.2978883060921481
ACH-000589,-0.20916482896890534
ACH-000591,-0.13994875541746007
ACH-000593,-0.1979786100978765
ACH-000600,-0.20809109970420106
ACH-000601,-0.19637653853547124
ACH-000605,-0.4198824313830812
ACH-000606,-0.23362159721437656
ACH-000608,-0.2127431809363801
ACH-000614,-0.215616738400148
ACH-000616,-0.12453387603900633
ACH-000618,-0.15063694773874492
ACH-000619,-0.11475549546175692
ACH-000620,-0.0882645400189105
ACH-000621,-0.25672459039301376
ACH-000622,-0.24540502117731836
ACH-000623,-0.3207235033516153
ACH-000624,-0.24132985397265336
ACH-000627,-0.2511676772081248
ACH-000630,-0.1996458719021272
ACH-000631,0.2743525258562875
ACH-000632,-0.2911743170937378
ACH-000633,-0.22289121304275716
ACH-000637,-0.29781874545269826
ACH-000638,-0.11672692087082953
ACH-000646,-0.18096480505470008
ACH-000647,-0.2605272897313007
ACH-000648,-0.051730357767214886
ACH-000649,-0.2305893013962975
ACH-000651,-0.20389148430916665
ACH-000652,-0.2288664245237957
ACH-000653,-0.2205746960991108
ACH-000657,-0.2983824010170241
ACH-000658,-0.2320750402439964
ACH-000661,-0.050196260817267815
ACH-000662,0.05497814334069246
ACH-000663,-0.32559043839705665
ACH-000665,-0.15277131842112832
ACH-000671,-0.07427271763145682
ACH-000672,-0.2565929488751304
ACH-000673,-0.28859417188756376
ACH-000676,-0.3450710591334391
ACH-000677,0.01568863646243476
ACH-000681,-0.2062235908237602
ACH-000683,-0.12322166978865524
ACH-000684,-0.28890229372378423
ACH-000688,-0.2580322802437013
ACH-000693,-0.2038785226993776
ACH-000694,-0.2260573345365807
ACH-000695,-0.16938000563604927
ACH-000696,-0.2827652986245824
ACH-000697,-0.289017000223362
ACH-000699,-0.1446052308839294
ACH-000701,-0.2577432313820936
ACH-000706,-0.22508707894192584
ACH-000711,-0.20650025802236224
ACH-000713,-0.17401475609031794
ACH-000714,-0.17408602445273585
