,MYL4 (4635)
ACH-000004,-0.09148979228083574
ACH-000005,-0.32840462520543545
ACH-000007,0.025045271669467403
ACH-000009,-0.20323040297223427
ACH-000011,-0.09336668385742372
ACH-000012,-0.16544687943052855
ACH-000013,-0.17426068689097196
ACH-000014,-0.0579291209138772
ACH-000015,-0.21022603436362364
ACH-000017,-0.057672348595976884
ACH-000018,-0.2963277665082284
ACH-000019,-0.04309260011746775
ACH-000021,-0.09508730137750482
ACH-000022,-0.19362835430202452
ACH-000025,-0.08889527495295417
ACH-000028,-0.11985057598071948
ACH-000030,-0.20212115696251895
ACH-000035,-0.19244143742783693
ACH-000036,-0.1920890015587858
ACH-000037,-0.1353785548413468
ACH-000039,-0.09215863411617414
ACH-000040,-0.25832576628698034
ACH-000041,-0.12667169845578186
ACH-000042,-0.19632671868653614
ACH-000045,-0.13426256417176002
ACH-000047,-0.11364756043274166
ACH-000052,-0.022006759008174014
ACH-000053,-0.19222164649081389
ACH-000054,-0.08311726970914236
ACH-000055,-0.4326074041342615
ACH-000060,-0.022941495684906627
ACH-000067,-0.4277537313610282
ACH-000070,-0.12517666258943128
ACH-000075,-0.14672069210929264
ACH-000078,-0.20085607662611865
ACH-000082,-0.14792445600050722
ACH-000085,-0.21137228622017987
ACH-000086,-0.17632916989447014
ACH-000087,-0.24732773695138166
ACH-000092,-0.31734422448927824
ACH-000095,-0.11080382301212748
ACH-000097,-0.1478989124617285
ACH-000098,-0.2262313004455999
ACH-000099,-0.13863567812345706
ACH-000108,-0.2521601097312789
ACH-000113,-0.1714661259720882
ACH-000116,-0.0702520899680783
ACH-000118,-0.1076526659595859
ACH-000120,-0.32410281995952045
ACH-000123,-0.08578912199421247
ACH-000127,-0.11382385137723175
ACH-000128,-0.0043422593081281075
ACH-000132,-0.2108477677801325
ACH-000133,-0.06688385826794067
ACH-000137,-0.0903876416988086
ACH-000138,-0.13777544884174206
ACH-000142,-0.543736228317008
ACH-000143,-0.03780662970058578
ACH-000146,-0.11705906347766752
ACH-000148,-0.19065185736396187
ACH-000150,-0.06175818395871655
ACH-000152,-0.23248512794660536
ACH-000153,-0.0019299229489258664
ACH-000159,-0.20202528628284688
ACH-000160,-0.13246624109272165
ACH-000163,-0.2502800074657716
ACH-000167,-0.2895682057247005
ACH-000168,-0.09418350388823064
