,SUGP2 (10147)
ACH-000332,-0.2187845971053104
ACH-000334,-0.2902118003799907
ACH-000335,-0.19692113752391727
ACH-000336,-0.2245835170630633
ACH-000337,-0.12498437783627385
ACH-000338,-0.4815729833394495
ACH-000339,-0.19135015902970565
ACH-000341,-0.2700669993303685
ACH-000348,-0.3504847291951076
ACH-000350,-0.22700113199648814
ACH-000352,-0.1834350677320418
ACH-000356,-0.3799651379674359
ACH-000361,-0.11444503631983825
ACH-000362,-0.24798815895848106
ACH-000363,-0.19179352837987532
ACH-000364,-0.1959547892367437
ACH-000365,-0.16142602305450668
ACH-000366,-0.2794288367304109
ACH-000368,-0.13034229199849662
ACH-000374,-0.2578919119608644
ACH-000375,-0.1376290060700671
ACH-000376,0.0334840786815423
ACH-000381,-0.1903628996693494
ACH-000383,-0.3219658090299184
ACH-000387,-0.1449378609957624
ACH-000389,-0.23244586840480774
ACH-000390,-0.2974934102291202
ACH-000393,-0.3244819906972932
ACH-000395,-0.2171954694461718
ACH-000396,-0.20997296038676455
ACH-000397,-0.19867306951492392
ACH-000401,-0.14800227940551128
ACH-000402,-0.7094492886127834
ACH-000403,-0.3036120815978623
ACH-000404,0.04440293864875594
ACH-000406,-0.21621427124379827
ACH-000407,-0.2334872669703849
ACH-000408,-0.4360674670107749
ACH-000410,-0.2025555341511117
ACH-000411,-0.22597609286426984
ACH-000414,-0.12553644186103208
ACH-000415,-0.329854834976633
ACH-000416,-0.2207545890014848
ACH-000420,-0.3663949029055924
ACH-000421,-0.1439196933601522
ACH-000424,-0.3773699511826436
ACH-000425,-0.105016088139711
ACH-000426,-0.11512120958781775
ACH-000427,-0.3947703401334555
ACH-000433,-0.30903393763742826
ACH-000435,-0.9151526985199964
ACH-000436,-0.17635668428688842
ACH-000444,-0.2940248655358421
ACH-000445,-0.24776724056093294
ACH-000448,-0.26371991027525743
ACH-000450,-0.31672092245922473
ACH-000452,-0.2544242668326556
ACH-000454,-0.3643379036852817
ACH-000458,-0.06958448366841412
ACH-000459,0.005071833614605595
ACH-000460,-0.08940884038484118
ACH-000461,-0.027245429276899647
ACH-000463,-0.1540883510632547
ACH-000464,-0.30383378325474153
ACH-000466,-0.19631465463783476
ACH-000467,-0.2238921506904966
ACH-000468,-0.4117593968405117
ACH-000469,-0.3351683477582983
ACH-000470,-0.17207160388952275
ACH-000471,-0.3477521423160596
ACH-000472,-0.15374631541822995
ACH-000473,-0.18730964915435389
ACH-000475,-0.20204072776160328
ACH-000476,-0.3057650639699692
ACH-000477,-0.11181224726010264
ACH-000479,-0.3551476477178081
ACH-000480,-0.134524414861283
ACH-000481,-0.09672175557323973
ACH-000483,-0.2666984906689788
ACH-000484,0.05013982286879378
ACH-000485,-0.4265843514066213
ACH-000486,-0.20064189402986898
ACH-000487,-0.09889040690831596
ACH-000488,-0.21573502273547007
ACH-000490,-0.3543040885195176
ACH-000491,-0.18369446638900092
ACH-000495,-0.010437119777653785
ACH-000496,-0.15159617708814008
ACH-000499,-0.4411388533404845
ACH-000500,-0.16428351540287708
ACH-000502,-0.22997436001114105
ACH-000503,-0.03531623400511825
ACH-000505,-0.28815810857124224
ACH-000507,-0.16954278179692744
ACH-000510,-0.2766663832233796
ACH-000511,-0.12843343252543976
ACH-000512,-0.2108042376448354
ACH-000516,-0.22366866430477245
ACH-000517,-0.12879691673657204
ACH-000518,-0.05363354461634443
ACH-000520,-0.2836458867233652
ACH-000521,-0.0937067954573887
ACH-000522,-0.4601900814790986
ACH-000524,-0.20172133223675234
ACH-000527,-0.2330041128029971
ACH-000528,-0.12970466596442215
ACH-000537,-0.2464087199108049
ACH-000541,0.1997555724128808
ACH-000542,-0.15536152600189895
ACH-000544,-0.0713690015312663
ACH-000545,-0.4386945058718588
ACH-000547,-0.324460761934698
ACH-000548,-0.06577571714500667
ACH-000549,-0.2942888970788197
ACH-000550,-0.09876794448191166
ACH-000552,-0.30749672718271714
ACH-000556,-0.2264479338842068
ACH-000557,-0.2401796362364441
ACH-000569,-0.3316884440100553
ACH-000570,-0.13063278871520495
ACH-000571,-0.21120639252667867
ACH-000573,-0.1271693450188737
ACH-000576,-0.1997126121623742
ACH-000579,-0.16061938306398266
ACH-000580,-0.08842006259267512
ACH-000584,-0.23470587824438946
ACH-000585,-0.2819056981531125
ACH-000588,-0.3002895051290934
ACH-000589,-0.15944640935936186
ACH-000591,-0.3695761088092472
ACH-000593,-0.21614350921634198
ACH-000600,-0.15376249791629973
ACH-000601,-0.2567330528336162
ACH-000605,-0.21888939606858535
ACH-000606,-0.24413449865124245
ACH-000608,-0.2469010095893771
ACH-000614,-0.021491813596831687
ACH-000616,-0.1418246932011456
ACH-000618,-0.2616528653046039
ACH-000619,-0.19047246915445226
ACH-000620,-0.17854544956102972
ACH-000621,-0.2681397140619998
ACH-000622,-0.184792123154264
ACH-000623,-0.3144976058885844
ACH-000624,-0.2294813502869701
ACH-000627,-0.06378406003510749
ACH-000630,-0.3153431972090621
ACH-000631,-0.2747882978214195
ACH-000632,-0.2416187308019111
ACH-000633,-0.16180692261802224
ACH-000637,-0.197106222405028
ACH-000638,-0.08792171470082308
ACH-000646,-0.08826525193394799
ACH-000647,-0.20202337768026188
ACH-000648,-0.28922913744093864
ACH-000649,-0.24874611754602455
ACH-000651,-0.15106704066219356
ACH-000652,-0.3069478891624141
ACH-000653,-0.31586385597930017
ACH-000657,-0.21908029173316304
ACH-000658,-0.09641625287752073
ACH-000661,-0.28340771147236826
ACH-000662,-0.32258601936201897
ACH-000663,-0.12590958262471816
ACH-000665,-0.25027801210850925
ACH-000671,-0.14226692028361296
ACH-000672,0.04810352371898381
ACH-000673,-0.14246031331851153
ACH-000676,-0.2240170449946111
ACH-000677,-0.17776195257245633
ACH-000681,-0.1142057249681989
ACH-000683,-0.2838879407266521
ACH-000684,-0.05404991084760258
ACH-000688,-0.15974615542606627
ACH-000693,-0.1921931586288892
ACH-000694,-0.17419232408369706
ACH-000695,-0.2770717386706197
ACH-000696,-0.2132786184985352
ACH-000697,-0.2614132704848601
ACH-000699,-0.18672682765680565
ACH-000701,-0.17492832869127145
ACH-000706,-0.4411420259218175
ACH-000711,-0.23922153072946795
ACH-000713,-0.17551636474584573
ACH-000714,-0.24157883626998986
ACH-000718,0.013550503404705878
ACH-000720,-0.12359777149500326
ACH-000721,-0.2379691489863829
ACH-000724,-0.07966598362994899
ACH-000725,-0.5822309561051058
ACH-000732,-0.3516294407737578
ACH-000734,-0.28957229070604784
ACH-000735,-0.2521336675398285
ACH-000736,-0.22216312744068514
ACH-000738,-0.05517221248195706
ACH-000746,-0.17185258323619948
ACH-000747,-0.19375930087486454
ACH-000748,-0.2872217541668954
ACH-000753,-0.15094429904168946
ACH-000756,-0.29616286667533065
ACH-000757,-0.20223610843539971
ACH-000758,-0.20541712660830716
ACH-000760,-0.1167329950341048
ACH-000762,-0.07407760676701937
ACH-000763,-0.002708636417178481
ACH-000764,-0.2267066807536476
ACH-000765,-0.23360914850427245
ACH-000766,-0.24370066447853145
ACH-000767,-0.06207014298479975
ACH-000768,-0.20950689022781613
ACH-000769,-0.1294307943597085
ACH-000770,-0.22449813015958975
ACH-000771,-0.24383835976601576
ACH-000773,-0.19587348165894092
ACH-000776,-0.2550113977689689
ACH-000777,-0.14883449664389145
ACH-000778,-0.3009182011803459
ACH-000781,-0.15362454516884946
ACH-000782,-0.2300710516067563
ACH-000783,-0.136857544551396
ACH-000784,-0.19830721130765994
ACH-000785,-0.3518102537385417
ACH-000787,-0.19041853506654055
ACH-000788,-0.12396234957441447
ACH-000791,-0.20432890578327906
ACH-000792,-0.3165780515488672
ACH-000794,-0.15387308199038716
ACH-000796,-0.24309450503769314
ACH-000798,-0.17278144027282755
ACH-000799,-0.34653194463783665
ACH-000800,-0.2947758165961536
ACH-000802,-0.0620802139241938
ACH-000804,-0.21036110061623406
ACH-000805,-0.21375854768226465
ACH-000809,-0.2034100044375735
ACH-000810,0.1134830058593684
ACH-000811,-0.21705926981566706
ACH-000817,-0.02693851609467578
ACH-000819,-0.12751984804603628
ACH-000820,-0.05266747865345305
ACH-000821,-0.21347300926827129
ACH-000822,-0.1268117392027996
ACH-000823,-0.4623045031699226
ACH-000824,-0.11229118461731652
ACH-000827,-0.3194988391283331
ACH-000829,0.01643210589380139
ACH-000831,-0.23781617584369386
ACH-000832,-0.4119370458168813
ACH-000833,-0.14720212201188687
ACH-000834,-0.32443034606236754
ACH-000835,-0.08571903611657285
ACH-000836,-0.31830013474403657
ACH-000837,-0.2392362078626075
ACH-000838,-0.150554166498808
ACH-000839,-0.16101376984167434
ACH-000840,-0.28599307033573257
ACH-000841,-0.35805240463385224
ACH-000843,-0.2530760015312835
ACH-000846,-0.34732557700667704
ACH-000847,-0.26806922039171943
ACH-000848,-0.25397645090974497
ACH-000849,-0.2987308689454334
ACH-000851,-0.4285725339816687
ACH-000855,-0.25096193587582416
ACH-000856,-0.21719035065858056
ACH-000858,-0.37306526083204855
ACH-000859,-0.4957820446171434
ACH-000861,-0.3158610321502537
ACH-000862,-0.1371958555746837
ACH-000865,-0.17844631788724805
ACH-000866,-0.1924926569015818
ACH-000867,-0.2839520925507755
ACH-000869,-0.3886178270798644
ACH-000872,-0.24696058996376336
ACH-000873,-0.2769417986672997
ACH-000876,-0.4120058965887231
ACH-000878,-0.13452158378676007
ACH-000880,-0.33492500737295666
ACH-000881,-0.18731722026268333
ACH-000882,-0.2338059479020704
ACH-000884,-0.15894470348013204
ACH-000885,-0.3755015191382409
ACH-000887,-0.24643220925186385
ACH-000889,-0.13331045139360914
ACH-000896,-0.3570450388758274
ACH-000898,-0.3260431906088239
ACH-000900,-0.4290774349053437
ACH-000901,-0.2541656337428994
ACH-000905,-0.06721574015713852
ACH-000906,-0.24656132201600026
ACH-000907,-0.21195977868055785
ACH-000910,-0.09274310273505393
ACH-000911,-0.252265984996643
ACH-000912,-0.08922835251620657
ACH-000913,-0.07843979684456635
ACH-000915,-0.2693475489586564
ACH-000916,-0.2015987242333448
ACH-000917,-0.1150026304865964
ACH-000920,-0.023187510465638637
ACH-000921,-0.11885811365708875
ACH-000924,-0.15939710706554036
ACH-000926,-0.1498528600891953
ACH-000928,-0.04916298616979338
ACH-000929,0.040936577111369235
ACH-000932,0.05024487864754895
ACH-000935,-0.17273416209415418
ACH-000936,-0.3350940170116379
ACH-000937,-0.06243676049193244
ACH-000938,-0.17039990939488767
ACH-000939,-0.4304811902567121
ACH-000941,-0.3909636468576709
ACH-000943,-0.10316410706783168
ACH-000946,-0.2599344120366445
ACH-000947,-0.1808082292561008
ACH-000948,-0.2216641457118839
ACH-000950,-0.12708692521494008
ACH-000953,-0.2811018888214485
ACH-000954,-0.3050223349815509
ACH-000957,-0.06587428217457858
ACH-000958,-0.21242228415883044
ACH-000960,-0.1911014936223948
ACH-000963,-0.057045797396973165
ACH-000968,-0.17406847273325313
ACH-000969,-0.020277853243261992
ACH-000972,-0.16659331789026555
ACH-000973,-0.035151784808242374
ACH-000974,-0.11154006881064947
ACH-000978,-0.34781139163867875
ACH-000984,-0.3664729552390391
ACH-000986,-0.2763350559781589
ACH-000988,-0.16567807089751788
ACH-000993,-0.2928903734250686
ACH-000994,-0.4128433161096136
ACH-000996,-0.155114717235302
ACH-001001,-0.2695253795146849
ACH-001020,-0.230700057953065
ACH-001028,-0.25261272812624824
ACH-001031,-0.3219394898786743
ACH-001038,-0.14450239928698855
ACH-001048,-0.286867678725396
ACH-001050,-0.15386195359923033
ACH-001053,-0.16526306338320124
ACH-001054,-0.1514771900334197
ACH-001061,-0.2583690945367469
ACH-001067,-0.3040238960829107
ACH-001075,-0.0530388071134728
ACH-001096,-0.1635590685075647
ACH-001111,-0.5836449120454275
ACH-001119,-0.3619598059658821
ACH-001128,-0.3760526117842753
ACH-001134,-0.2398339587013001
ACH-001151,-0.15445550908483616
ACH-001163,-0.19769941893632012
ACH-001164,-0.1743689785953519
ACH-001183,-0.34141149279774
ACH-001192,-0.19879121282204607
ACH-001193,-0.08048016528497243
ACH-001196,-0.3277458049390218
ACH-001197,-0.2293109024914361
ACH-001205,-0.3466134073844782
ACH-001211,-0.4603829542362899
ACH-001212,-0.2384872261986573
ACH-001228,-0.05829837056636562
ACH-001232,-0.07604896756582658
ACH-001239,-0.12208569035644808
ACH-001270,-0.2624401630742495
ACH-001274,-0.22775667791968315
ACH-001275,-0.16527334414923767
ACH-001277,-0.17238580774475412
ACH-001278,-0.11641021797436532
ACH-001280,-0.1177890850517346
ACH-001283,-0.204048471232765
ACH-001289,-0.2949079684754518
ACH-001300,0.0632145256761814
ACH-001301,-0.2998101435380223
ACH-001302,-0.3092456954357523
ACH-001306,-0.2802254613306325
ACH-001318,-0.05624872504149353
ACH-001322,-0.08481765661497245
ACH-001328,-0.28666388558564243
ACH-001332,-0.05465797888227894
ACH-001336,-0.07643751325964075
ACH-001346,-0.1933225954677625
ACH-001353,-0.21732559384709185
ACH-001354,-0.07900246107085754
ACH-001367,-0.459187017141366
ACH-001368,-0.23021079214485085
ACH-001374,-0.2587058593153113
ACH-001377,-0.09052418272657901
ACH-001380,-0.3626206886064955
ACH-001391,-0.335427268542947
ACH-001408,-0.17181341786799542
ACH-001430,-0.07457586087160957
ACH-001431,-0.1629899550366928
ACH-001450,-0.35231105266500584
ACH-001496,-0.11468023411807805
ACH-001500,-0.16794484617883873
ACH-001523,-0.20576720971844495
ACH-001532,-0.1330657003087323
ACH-001550,-0.2060254877340041
ACH-001552,-0.23565699884671565
ACH-001554,-0.2904920726463693
ACH-001654,-0.3421479569339512
ACH-001735,-0.2587203949353952
ACH-001736,-0.11427621045317395
ACH-001737,0.20042330545217585
ACH-001740,-0.1962648327937521
ACH-001745,-0.2627642174807132
ACH-001765,-0.20908034649300425
