,LIG3 (3980)
ACH-000334,-0.2417977605607127
ACH-000335,-0.5399673149391517
ACH-000336,-0.3951468724955096
ACH-000337,-0.4914226908727395
ACH-000338,-0.5065936156507563
ACH-000339,-0.4484243068879895
ACH-000341,-0.19803071055379515
ACH-000348,-0.3396702420210979
ACH-000350,-0.16786124013128112
ACH-000352,-0.18667668544956686
ACH-000356,-0.30352275971519993
ACH-000361,-0.3396246037757388
ACH-000362,-0.40840797015333175
ACH-000363,-0.3177608409613561
ACH-000364,-0.2685679516225993
ACH-000365,-0.5249110795463848
ACH-000366,-0.1271421998536361
ACH-000368,-0.13237369530109955
ACH-000374,-0.4150906500939164
ACH-000375,-0.5227751634240044
ACH-000376,-0.3737058613838113
ACH-000381,-0.37858818746431855
ACH-000383,-0.38799014899480816
ACH-000387,-0.373739578000359
ACH-000389,-0.09135611394141292
ACH-000390,-0.2496831169716256
ACH-000393,-0.2491546126058703
ACH-000395,-0.11476733525238372
ACH-000396,-0.3764150147067436
ACH-000397,-0.3011764357780925
ACH-000401,-0.43785625041300585
ACH-000402,-0.5717402527406069
ACH-000403,-0.2850529520140053
ACH-000404,-0.35997838183349873
ACH-000406,-0.615956061265935
ACH-000407,-0.2473407769381228
ACH-000408,-0.5381090163139863
ACH-000410,-0.14860860294485928
ACH-000411,-0.2433375981830933
ACH-000414,-0.3293325914403251
ACH-000415,-0.5112378770652822
ACH-000416,-0.16315972668210674
ACH-000420,-0.2745451674277834
ACH-000421,-0.3436132576355318
ACH-000424,-0.4449712529840473
ACH-000425,-0.2166979762688423
ACH-000426,-0.28053661990334283
ACH-000427,-0.34219268957000143
ACH-000433,-0.22850948198424376
ACH-000435,-0.4958945754348225
ACH-000436,-0.2514441761738506
ACH-000444,-0.4197407848742658
ACH-000445,-0.33515356877048896
ACH-000448,-0.24104908947075354
ACH-000450,-0.2493611554692633
ACH-000452,-0.3272319728932106
ACH-000454,-0.35114963821585365
ACH-000458,-0.3633815978410307
ACH-000459,-0.4715958045771795
ACH-000460,-0.26996570809177456
ACH-000461,-0.3768435468873792
ACH-000463,-0.25049164575866795
ACH-000464,-0.2961656038809894
ACH-000466,-0.33349496657446914
ACH-000467,-0.2451701495542522
ACH-000468,-0.4937233039305696
ACH-000469,-0.2735477309189581
ACH-000470,-0.4218969799714453
ACH-000471,-0.2705750716916255
ACH-000472,-0.338670685856034
ACH-000473,-0.259583766555507
ACH-000475,-0.3069182118529852
ACH-000476,-0.2671206944909059
ACH-000477,-0.22890080793384665
ACH-000479,-0.3300541018497872
ACH-000480,-0.30381493790529857
ACH-000481,-0.2402978313534581
ACH-000483,-0.2325364907159229
ACH-000484,-0.3086092039820469
ACH-000485,-0.3396549084876609
ACH-000486,-0.4089137851810175
ACH-000487,-0.4798887146558624
ACH-000488,-0.6742119229586446
ACH-000490,-0.18936024139151794
ACH-000491,-0.2486505366367598
ACH-000495,-0.23307370170056635
ACH-000496,-0.1926135497809744
ACH-000499,-0.6481819954541636
ACH-000500,-0.4264888826852864
ACH-000502,-0.3343633116903436
ACH-000503,-0.5307072397741458
ACH-000505,-0.24395994785721045
ACH-000507,-0.4831331623899614
ACH-000510,-0.2759951919776035
ACH-000511,-0.2632717341764217
ACH-000512,-0.22463612329037752
ACH-000516,-0.3165003981736748
ACH-000517,-0.2764155923106904
ACH-000518,-0.19962009587148286
ACH-000520,-0.25774677839354376
ACH-000521,-0.4936181544215474
ACH-000522,-0.3224057287680701
ACH-000524,-0.3685315953630737
ACH-000527,-0.207577889113469
ACH-000528,-0.2194809277149703
ACH-000537,-0.5176780044753682
ACH-000541,0.039444374021728464
ACH-000542,-0.2923353667091708
ACH-000544,-0.6380617695813039
ACH-000545,-0.35709827709715797
ACH-000547,-0.2263809130327927
ACH-000548,-0.3283837692346336
ACH-000549,-0.4761265280152549
ACH-000550,-0.3364847453120385
ACH-000552,-0.40137894828153015
ACH-000556,-0.29029961528235626
ACH-000557,-0.2421570364136803
ACH-000569,-0.07109319949315056
ACH-000570,-0.3142942987056883
ACH-000571,-0.2750342005936512
ACH-000573,-0.5648012079415561
ACH-000576,-0.2732121719669919
ACH-000579,-0.2716088068386984
ACH-000580,-0.12385357434195718
ACH-000584,-0.4774858197535223
ACH-000585,-0.24719811032322295
ACH-000588,-0.3679731652951054
ACH-000589,-0.18815881015402414
ACH-000591,-0.2447682546895429
ACH-000593,-0.33241966196212025
ACH-000600,-0.41081881858614977
ACH-000601,-0.2880664864121004
ACH-000605,-0.34394309897584674
ACH-000606,-0.3004248106421224
ACH-000608,-0.3360540671173469
ACH-000614,-0.4774114244021928
ACH-000616,-0.3451089548526719
ACH-000618,-0.40174152906727423
ACH-000619,-0.215663933379979
ACH-000620,-0.1987810532993798
ACH-000621,-0.28440081716782106
ACH-000622,-0.2261778930126443
ACH-000623,-0.1989072158685443
ACH-000624,-0.2434697957141265
ACH-000627,-0.2789034360489045
ACH-000630,-0.3814409072823039
ACH-000631,-0.5053196160056468
ACH-000632,-0.34238699619421165
ACH-000633,-0.16856643817062628
ACH-000637,-0.5294372621441784
ACH-000638,-0.2220910782710859
ACH-000646,-0.2548320922008881
ACH-000647,-0.3260524919325529
ACH-000648,-0.2456032862201495
ACH-000649,-0.2574655190829577
ACH-000651,-0.4982041424732887
ACH-000652,-0.28874652356023783
ACH-000653,-0.3151246313881799
ACH-000657,-0.421846164332164
ACH-000658,-0.5236199809049413
ACH-000661,-0.38108374821312896
ACH-000662,-0.2984843529900537
ACH-000663,-0.3920804433307692
ACH-000665,-0.17800701562636884
ACH-000671,-0.4117307608653442
ACH-000672,-0.5028727779080001
ACH-000673,-0.2704298310626361
ACH-000676,-0.4507851741911183
ACH-000677,-0.3487282252195251
ACH-000681,-0.4673489164750994
ACH-000683,-0.2432177544762917
ACH-000684,-0.5287624801157709
ACH-000688,-0.49491165697505
ACH-000693,-0.4966179624961492
ACH-000694,-0.573766465240667
ACH-000695,-0.4455219451686374
ACH-000696,-0.40072062539148817
ACH-000697,-0.6163389133703049
ACH-000699,-0.4478440821135333
ACH-000701,-0.2060525294816684
ACH-000706,-0.496645682027132
ACH-000711,-0.2915483191114001
ACH-000713,-0.3909626852579296
ACH-000714,-0.0991916750330468
ACH-000718,-0.2293560728596978
ACH-000720,-0.24810998536565435
ACH-000721,-0.2630361684665198
ACH-000724,-0.3602540823299455
ACH-000725,-0.2473821043878225
ACH-000732,-0.517813303493064
ACH-000734,-0.2818330670117121
ACH-000735,-0.3422479893527279
ACH-000736,-0.35873193121058483
ACH-000738,-0.2746514957826914
ACH-000746,-0.2332203394064937
ACH-000747,-0.5812231185616213
ACH-000748,-0.23937496417831736
ACH-000753,-0.3529984291950442
ACH-000756,-0.24562806331586864
ACH-000757,-0.12910709326757286
ACH-000758,-0.5480235476338966
ACH-000760,-0.2594501938185437
ACH-000762,-0.5184151872231327
ACH-000763,-0.2206681940192956
ACH-000764,-0.2326388173216913
ACH-000765,-0.2780932760569676
ACH-000766,-0.16633670433231354
ACH-000767,-0.3750308085392372
ACH-000768,-0.2764162500504068
ACH-000769,-0.3404661205762429
ACH-000770,-0.3689460833014579
ACH-000771,-0.4614191965028783
ACH-000773,-0.12184912588465713
ACH-000776,-0.5629292814189002
ACH-000777,-0.4688883525244846
ACH-000778,-0.44027731405545856
ACH-000781,-0.26482264512503106
ACH-000782,-0.23325977393793484
ACH-000783,-0.2557795470832322
ACH-000784,-0.4101241742021292
ACH-000785,-0.2395013881073832
ACH-000787,-0.33130137915029345
ACH-000788,-0.28503395068167137
ACH-000791,-0.21071405069800692
ACH-000792,-0.2962268649603179
ACH-000794,-0.4348906188129116
ACH-000796,-0.22216083807656944
ACH-000798,-0.4157293636027029
ACH-000799,-0.21479970672872054
ACH-000800,-0.3445961534156235
ACH-000802,-0.4391943343238903
ACH-000804,-0.23423326122278226
ACH-000805,-0.11230527907049076
ACH-000809,-0.4667910141123402
ACH-000810,-0.2269680201144355
ACH-000811,-0.3441913509427976
ACH-000817,-0.2856081273134342
ACH-000819,-0.2538467916157835
ACH-000820,-0.5126321090184396
ACH-000821,-0.2205111473964725
ACH-000822,-0.3443975500172521
ACH-000823,-0.5072657681576087
ACH-000824,-0.15886492275689554
ACH-000827,-0.15875076264101776
ACH-000829,-0.2418889439744469
ACH-000831,-0.412412585590268
ACH-000832,-0.4416655249150188
ACH-000833,-0.11202948089265356
ACH-000834,-0.4468587013516119
ACH-000835,-0.3289553620868423
ACH-000836,-0.3758861943063535
ACH-000837,-0.4203867496927475
ACH-000838,-0.09883913528875504
ACH-000839,-0.3273848619138756
ACH-000840,-0.4318807564786631
ACH-000841,-0.2773353441495876
ACH-000843,-0.5105069359122671
ACH-000846,-0.27110453562082343
ACH-000847,-0.4547744511345936
ACH-000848,-0.4039481041132142
ACH-000849,-0.2933192422481176
ACH-000851,-0.5628928073416671
ACH-000855,-0.35558418988519
ACH-000856,-0.4013274195011566
ACH-000858,-0.4160662434675199
ACH-000859,-0.2316916515081988
ACH-000861,-0.2509807387425373
ACH-000862,-0.4093910586528344
ACH-000865,-0.3214070317954946
ACH-000866,-0.4673541504841553
ACH-000867,-0.16375330323123807
ACH-000869,-0.3126849745257432
ACH-000872,-0.32136745832862323
ACH-000873,-0.28279789751523643
ACH-000876,-0.23503398926731026
ACH-000878,-0.16158572656336978
ACH-000880,-0.21887334446515455
ACH-000881,-0.27110352244004776
ACH-000882,-0.2919916357163836
ACH-000884,-0.22392183672660468
ACH-000885,-0.34551459134040097
ACH-000887,-0.3931308758930626
ACH-000889,-0.2698945521334424
ACH-000896,-0.3311523320702079
ACH-000898,-0.3725147240003021
ACH-000900,-0.35660976324930294
ACH-000901,-0.3343778378335364
ACH-000905,-0.3400766357624109
ACH-000906,-0.3087453505989355
ACH-000907,-0.27495524639043595
ACH-000910,-0.4504239041710763
ACH-000911,-0.5173621799121989
ACH-000912,-0.33250123855883845
ACH-000913,-0.5234922791502413
ACH-000915,-0.3736959367649391
ACH-000916,-0.2228480147615598
ACH-000917,-0.3640126620752385
ACH-000920,-0.6753883168662326
ACH-000921,-0.19730246277362706
ACH-000924,-0.33179235938673984
ACH-000926,-0.5001139266651033
ACH-000928,-0.11027002938779608
ACH-000929,-0.308208566718484
ACH-000932,-0.19199364725942425
ACH-000935,-0.24197134402293224
ACH-000936,-0.4800602689418483
ACH-000937,-0.2817246736346624
ACH-000938,-0.1701621343980792
ACH-000939,-0.4223653134048366
ACH-000941,-0.2545067506951559
ACH-000943,-0.540702671330896
ACH-000946,-0.2867789105409565
ACH-000947,-0.5661359254485898
ACH-000948,-0.5172491659750943
ACH-000950,-0.14734309048202304
ACH-000953,-0.13708572643071226
ACH-000954,-0.3813688212527397
ACH-000957,-0.1789740971422403
ACH-000958,-0.23159343039685604
ACH-000960,-0.20648481561201465
ACH-000963,-0.4543717879668591
ACH-000968,-0.2355534311012768
ACH-000969,-0.5384933265235609
ACH-000972,-0.2137598892911997
ACH-000973,-0.4494383385752218
ACH-000974,-0.20972640435574008
ACH-000978,-0.04972102216360939
ACH-000984,-0.3351277334518193
ACH-000986,-0.3207290570802072
ACH-000988,-0.1758830531467006
ACH-000993,-0.20503347171336167
ACH-000994,-0.3170664337886971
ACH-000996,-0.17962636839447238
ACH-001001,-0.6938554713437574
ACH-001020,-0.2756818179542291
ACH-001028,-0.3901862754005952
ACH-001031,-0.472630481982923
ACH-001038,-0.3770224106407417
ACH-001048,-0.3764939739659212
ACH-001050,-0.3010762587844969
ACH-001053,-0.3356363710294956
ACH-001054,-0.3395781125311791
ACH-001061,-0.3661080505662401
ACH-001067,-0.5077807576045237
ACH-001075,-0.5774988731363417
ACH-001096,-0.2761504105883376
ACH-001111,-0.16055512072613906
ACH-001119,-0.2469384016512053
ACH-001128,-0.14715948161342632
ACH-001134,-0.1687518313410884
ACH-001151,-0.26956522310827663
ACH-001163,-0.4837738404520409
ACH-001164,-0.4096066306480696
ACH-001183,-0.2437251937874681
ACH-001192,-0.3921786141306499
ACH-001193,-0.3550979360775505
ACH-001196,-0.22174142881043565
ACH-001197,-0.33959315846719285
ACH-001205,-0.5399791952270241
ACH-001211,-0.2375256117211234
ACH-001212,-0.08595313439141802
ACH-001228,-0.2773097866539935
ACH-001232,-0.240736011151475
ACH-001239,-0.4585866497384107
ACH-001270,-0.3656298357801064
ACH-001274,-0.4193543043353464
ACH-001275,-0.3555167873209725
ACH-001277,-0.42101040894936
ACH-001278,-0.532899187085905
ACH-001280,-0.2718583642983199
ACH-001283,-0.5749990879951328
ACH-001289,0.03273482316878792
ACH-001300,-0.23934900333272116
ACH-001301,-0.12455653327776495
ACH-001302,-0.3248496901697806
ACH-001306,-0.3993108814279704
ACH-001318,-0.5820302609388651
ACH-001322,-0.2978892870968703
ACH-001328,-0.32663543273647155
ACH-001332,-0.3634834565833107
ACH-001336,-0.3309905001033696
ACH-001346,-0.4912581696097927
ACH-001353,-0.3217243237576992
ACH-001354,-0.20073033950901095
ACH-001367,-0.2120966263335636
ACH-001368,-0.2703437595500425
ACH-001374,-0.2619492840698349
ACH-001377,-0.21501718782450596
ACH-001380,-0.3513122896386572
ACH-001391,-0.4758766312251102
ACH-001408,-0.35773205422211124
ACH-001430,-0.1397111573260163
ACH-001431,-0.3574165808430431
ACH-001450,-0.4804692108803858
ACH-001496,-0.4773666425637727
ACH-001500,-0.3421948110368597
ACH-001523,-0.3799327659391172
ACH-001532,-0.2633627803966771
ACH-001550,-0.6186033302183449
ACH-001552,-0.39782925072135983
ACH-001554,-0.3757599319920324
ACH-001654,-0.30550486665712795
ACH-001735,-0.2941286200861513
ACH-001736,-0.33399285144456103
ACH-001737,-0.33058835618381155
ACH-001740,-0.21500085965498653
ACH-001745,-0.1871959321766538
ACH-001765,-0.25091389986747303
