,GSTT2 (2953)
ACH-000004,0.43957506469608376
ACH-000005,0.2760492187989477
ACH-000007,0.18960426094466465
ACH-000009,0.2827684058914916
ACH-000011,0.41716281825142093
ACH-000012,0.3606366191253213
ACH-000013,0.33044704208068665
ACH-000014,0.4741387335140359
ACH-000015,0.19915155612176966
ACH-000017,0.3047781516915967
ACH-000018,0.35454873447923896
ACH-000019,0.3594821593100622
ACH-000021,0.35499852076417704
ACH-000022,0.40688081118278974
ACH-000025,0.1951682632100443
ACH-000028,0.4147512153956882
ACH-000030,0.37758456981910776
ACH-000035,0.3431936061396233
ACH-000036,0.4916460234474084
ACH-000037,0.411853582756104
ACH-000039,0.37407050840853534
ACH-000040,0.4222539575986812
ACH-000041,0.254398482393909
ACH-000042,0.280384354267562
ACH-000045,0.3956524465483852
ACH-000047,0.31434774477119704
ACH-000052,0.3075944382961648
ACH-000053,0.4266634977734599
ACH-000054,0.4199738436043071
ACH-000055,0.4074964196178956
ACH-000060,0.3225398008348129
ACH-000067,0.4250482685202265
ACH-000070,0.3678808411849738
ACH-000075,0.3808490070793448
ACH-000078,0.29776542661994504
ACH-000082,0.4344023250760384
ACH-000085,0.2971875812812665
ACH-000086,0.5243949832283451
ACH-000087,0.3257532515707368
ACH-000092,0.29149995925406
ACH-000095,0.5330429121679323
ACH-000097,0.4004573256328792
ACH-000098,0.3135753343069971
ACH-000099,0.4480503988088022
ACH-000108,0.38858210333815263
ACH-000113,0.3334573790641847
ACH-000116,0.2892280948083591
ACH-000118,0.29308911915836233
ACH-000120,0.4313238327512973
ACH-000123,0.4056116854101881
ACH-000127,0.4318726308513076
ACH-000128,0.4288304783974696
ACH-000132,0.4778522901805838
ACH-000133,0.3039333969780399
ACH-000137,0.2292460204511755
ACH-000138,0.5020737015962076
ACH-000142,0.4336865075374241
ACH-000143,0.4536050062414311
ACH-000146,0.3683247030101196
ACH-000148,0.4753265158003112
ACH-000150,0.4451130876320696
ACH-000152,0.2639332523497457
ACH-000153,0.5927738589986291
ACH-000159,0.5711495378142104
ACH-000160,0.5009354882217657
ACH-000163,0.3379936879324187
ACH-000167,0.2676623724777664
ACH-000168,0.3843102956320637
ACH-000169,0.3273467357250213
ACH-000178,0.3634616712085456
ACH-000183,0.4561409954265658
ACH-000188,0.3458151463631805
ACH-000189,0.5274520059868352
ACH-000190,0.3927396249741457
ACH-000198,0.3859653819830353
ACH-000203,0.5862235356272221
ACH-000204,0.4401788978550433
ACH-000206,0.4980727122249876
ACH-000207,0.3245486837677088
ACH-000208,0.25784793937547945
ACH-000210,0.4658013765405093
ACH-000211,0.3878572723602076
ACH-000215,0.42534756689047815
ACH-000221,0.3055826942161125
ACH-000222,0.4218327149468855
ACH-000223,0.42344658901643695
ACH-000226,0.3610566067160775
ACH-000227,0.3272570526907645
