,DBT (1629)
ACH-000244,-0.12621420078302584
ACH-000246,-0.1562598732792021
ACH-000248,-0.09802168257747797
ACH-000250,-0.19533756103806224
ACH-000251,-0.21068656752383152
ACH-000252,-0.19715916103982808
ACH-000253,-0.014077764607745468
ACH-000255,-0.13677904826887274
ACH-000256,-0.05206938490957128
ACH-000257,-0.24208109244355056
ACH-000258,0.012217700400695084
ACH-000259,-0.06698595726592982
ACH-000260,-0.13801714767747492
ACH-000261,-0.2010209806368488
ACH-000262,-0.1494152118386051
ACH-000263,-0.033737359384463365
ACH-000264,-0.1924855833123396
ACH-000265,-0.09274773696981352
ACH-000266,-0.0898276429538233
ACH-000272,-0.1948916786391542
ACH-000274,-0.12503986874774833
ACH-000277,-0.3496695707520955
ACH-000278,-0.11325520965555495
ACH-000279,-0.09766939078765584
ACH-000280,0.04456044846214882
ACH-000281,0.03620173245157246
ACH-000288,-0.10674141309161893
ACH-000291,-0.21155609102964185
ACH-000293,-0.1556221508257785
ACH-000294,-0.13369762722701148
ACH-000295,0.04450327511184712
ACH-000296,-0.3156847700554714
ACH-000302,-0.14646773846523195
ACH-000304,-0.28161766681678324
ACH-000307,-0.016336174555687966
ACH-000308,-0.19784687994576264
ACH-000310,-0.06055939622906214
ACH-000311,-0.026690794817678304
ACH-000312,-0.09921530638095773
ACH-000315,-0.06082073875469447
ACH-000316,-0.12033816092802647
ACH-000317,-0.1299684832981489
ACH-000318,-0.2083231839225182
ACH-000319,-0.04361842405363209
ACH-000320,-0.1165263570200553
ACH-000322,-0.16275649530359645
ACH-000323,-0.3243462381116988
ACH-000324,-0.06636261677217478
ACH-000329,-0.11285542492529795
ACH-000330,-0.12153106094779645
ACH-000331,-0.2329700681260348
ACH-000332,-0.09895493540241017
ACH-000334,-0.3498351176146684
ACH-000335,-0.2392344304719495
ACH-000336,-0.4165690767043109
ACH-000337,-0.2557554262393668
ACH-000338,0.03747529688305292
ACH-000339,-0.18245284474418305
ACH-000341,-0.0583611486253361
ACH-000348,-0.12246310688028793
ACH-000350,-0.008104790777969184
ACH-000352,-0.06941032015116626
ACH-000356,-0.08740225201227703
ACH-000361,-0.05588338616123383
ACH-000362,-0.12099838900330526
ACH-000363,-0.04798274154208921
ACH-000364,-0.16181982721090687
ACH-000365,-0.08101734231252462
ACH-000366,-0.15672603295405893
ACH-000368,-0.10689297611990986
ACH-000374,-0.1404552854839089
ACH-000375,0.02745992783424352
ACH-000376,-0.19624885448480156
ACH-000381,-0.01891944184463553
ACH-000383,-0.11435772565163158
ACH-000387,-0.09463876538936254
ACH-000389,-0.1564519833181736
ACH-000390,-0.16259914838840595
ACH-000393,-0.16468992148468153
ACH-000395,-0.003730663119401039
ACH-000396,-0.04727152660669776
ACH-000397,-0.164048471327808
ACH-000401,-0.02222019502723151
ACH-000402,0.11238045431517016
ACH-000403,-0.1645169403278656
ACH-000404,0.06519029420533326
ACH-000406,-0.042839878941058514
ACH-000407,-0.056804299679818614
ACH-000408,0.04033995017273498
ACH-000410,-0.1576502815542639
ACH-000411,-0.2739819633886237
ACH-000414,-0.11939540048968066
ACH-000415,-0.14107828551518894
ACH-000416,-0.1567828144729906
ACH-000420,-0.11804106174694552
ACH-000421,-0.07805342657957838
ACH-000424,-0.11880979198030572
ACH-000425,-0.09752352341782856
ACH-000426,-0.008912908331678416
ACH-000427,-0.04280610084828782
ACH-000433,-0.17302225178184638
ACH-000435,-0.16893324558834266
ACH-000436,-0.03362720504107205
ACH-000444,-0.22580284206952145
ACH-000445,-0.10588917529624067
ACH-000448,-0.1426009633775316
ACH-000450,0.012841098241505072
ACH-000452,-0.07684309506846676
ACH-000454,-0.01036899746496567
ACH-000458,-0.234544820306031
ACH-000459,-0.10747334091106724
ACH-000460,-0.01938436150076961
ACH-000461,-0.13496777072126434
ACH-000463,0.007538492532262997
ACH-000464,-0.029170934202650236
ACH-000466,-0.05756105584543224
ACH-000467,-0.151277428161405
ACH-000468,-0.06984206763810934
ACH-000469,-0.173595224260948
ACH-000470,0.01075381570499605
ACH-000471,-0.1105343128534123
ACH-000472,-0.08133931604143381
ACH-000473,0.07760108459534902
ACH-000475,-0.0926882188088184
ACH-000476,-0.16198572748754514
ACH-000477,-0.004324427008461615
ACH-000479,-0.20545467339237505
ACH-000480,-0.1006602127146436
ACH-000481,-0.0391280785986162
ACH-000483,-0.02005926292150817
ACH-000484,-0.04326840074782538
ACH-000485,-0.038470670799551285
ACH-000486,-0.10712205862317067
ACH-000487,-0.18880178263561886
ACH-000488,-0.1073430126417986
ACH-000490,-0.01893609051054933
ACH-000491,0.033128880872855725
ACH-000495,-0.2831744064202677
ACH-000496,-0.19203741873265345
ACH-000499,-0.09000516962512486
ACH-000500,0.4445019748883484
ACH-000502,-0.058654861401948026
ACH-000503,-0.06575795923837834
ACH-000505,-0.15413507101247206
ACH-000507,-0.0008914423998112295
ACH-000510,-0.13848493398410028
ACH-000511,-0.0982345561675088
ACH-000512,-0.16055810604608012
ACH-000516,-0.10705162669980184
ACH-000517,-0.07624230163709486
ACH-000518,0.010524904862368277
ACH-000520,-0.1750198410965751
ACH-000521,-0.2520647254322237
ACH-000522,-0.3272113431962004
ACH-000524,-0.06935648779317484
ACH-000527,-0.0698505834833136
ACH-000528,-0.15538278109430553
ACH-000537,-0.04293953031988415
ACH-000541,-0.20559453960557675
ACH-000542,-0.12856745309504006
ACH-000544,-0.12371542311052365
ACH-000545,-0.2418086880735199
ACH-000547,-0.12387845419844973
ACH-000548,-0.17057384645898058
ACH-000549,-0.09083652842967202
ACH-000550,-0.2189394746023616
ACH-000552,-0.09156819268808944
ACH-000556,-0.10744535644130387
ACH-000557,-0.07888672357634599
ACH-000569,-0.16868024246444885
ACH-000570,-0.05122231178630572
ACH-000571,-0.30678445915330976
ACH-000573,-0.08057254568278979
ACH-000576,-0.06996509299469929
ACH-000579,-0.09883747430258323
ACH-000580,-0.11671466095151935
ACH-000584,0.06851838943898747
ACH-000585,-0.06718546400413819
ACH-000588,-0.1667314996497326
ACH-000589,-0.10569954918049096
ACH-000591,-0.12326745606963675
ACH-000593,-0.16042288954215786
ACH-000600,-0.1074896586110928
ACH-000601,-0.06201922720908999
ACH-000605,-0.16665459579367212
ACH-000606,-0.08044975416206407
ACH-000608,-0.13364650964462427
ACH-000614,-0.3121029189719454
ACH-000616,-0.08502871223408419
ACH-000618,-0.09013591920271967
ACH-000619,-0.06592397171777985
ACH-000620,-0.10271854560526517
ACH-000621,-0.21263910032382025
ACH-000622,-0.10493732086907497
ACH-000623,-0.14075680749091074
ACH-000624,-0.09683842645180664
ACH-000627,-0.14857360320662158
ACH-000630,-0.067663981942046
ACH-000631,0.05462667683708227
ACH-000632,-0.1899226152714956
ACH-000633,0.017737708791146126
ACH-000637,-0.12341399874884665
ACH-000638,-0.15099982496060727
ACH-000646,-0.09267529418393057
ACH-000647,-0.10006593877792044
ACH-000648,-0.1970083928066592
ACH-000649,-0.1263681200330299
ACH-000651,-0.059415220355591124
ACH-000652,-0.15813819036060428
ACH-000653,0.05342031369014867
ACH-000657,-0.02841404840926167
ACH-000658,-0.16605490589338268
ACH-000661,-0.35502178370555343
ACH-000662,-0.003261956312482821
ACH-000663,-0.06588262312956307
ACH-000665,-0.15660733509869598
ACH-000671,-0.11325532772442058
ACH-000672,-0.13928933463684803
ACH-000673,-0.09851888971327016
ACH-000676,-0.1232103847833596
ACH-000677,-0.146376908296672
ACH-000681,0.05208743606027897
ACH-000683,-0.13721444071534264
ACH-000684,-0.32170841520880816
ACH-000688,-0.18454214390692109
ACH-000693,-0.14306919593498005
ACH-000694,-0.05032011510051436
ACH-000695,-0.23282718603296365
ACH-000696,-0.1806950367196776
ACH-000697,-0.11523600756175376
ACH-000699,0.0412174151393691
ACH-000701,-0.1175360533479902
ACH-000706,-0.2277909340894085
ACH-000711,-0.12765296197590054
ACH-000713,-0.20390471600146265
ACH-000714,-0.07029570521968323
ACH-000718,-0.13502085539448702
ACH-000720,-0.11705641670007205
ACH-000721,-0.17786079316454526
ACH-000724,-0.1731545283204475
ACH-000725,-0.01675842826736989
ACH-000732,-0.15780377100645465
ACH-000734,-0.1816517608995457
ACH-000735,-0.2436859658565635
ACH-000736,-0.1709018422336937
ACH-000738,-0.00012992339461271292
ACH-000746,-0.041911240056233326
ACH-000747,-0.1641696025950998
ACH-000748,-0.1019379720480983
ACH-000753,-0.04704794655227699
ACH-000756,-0.14860386206085538
ACH-000757,-0.07315235348347661
ACH-000758,-0.13006918003993664
ACH-000760,-0.2254345216725572
ACH-000762,0.0956893153275397
ACH-000763,-0.05175137568721872
ACH-000764,-0.02496962242628569
ACH-000765,-0.1516801253994027
ACH-000766,-0.15755692062000756
ACH-000767,-0.018134478138804002
ACH-000768,-0.09978927568660813
ACH-000769,0.07271781237533688
ACH-000770,-0.05614939849241627
ACH-000771,-0.1015209894815024
ACH-000773,-0.015598818607300034
ACH-000776,-0.16396924225239964
ACH-000777,-0.034962536852773785
ACH-000778,-0.07155115334459232
ACH-000781,-0.07781143824957792
ACH-000782,-0.04980819672875506
ACH-000783,-0.09415550769885324
ACH-000784,-0.04366537555932678
ACH-000785,-0.015786862239972388
ACH-000787,-0.07304683650831696
ACH-000788,-0.10689816593890453
ACH-000791,-0.12416896729266337
ACH-000792,-0.039727060238373406
ACH-000794,-0.15145107599824986
ACH-000796,-0.0721520528735035
ACH-000798,-0.047278984680242574
ACH-000799,-0.12957945997483186
ACH-000800,-0.14065719011125696
ACH-000802,-0.04461977848348552
ACH-000804,-0.1843761616494923
ACH-000805,-0.1072142599659589
ACH-000809,-0.1230430563481513
ACH-000810,-0.3224116434797798
ACH-000811,-0.13116734799181493
ACH-000817,-0.09282959862163344
ACH-000819,-0.00562898918128485
ACH-000820,-0.04345953655774694
ACH-000821,-0.17727585474832214
ACH-000822,-0.16379325906473333
ACH-000823,-0.052375571088761314
ACH-000824,0.008342889754922303
ACH-000827,-0.06980561157418358
ACH-000829,-0.10347630661727016
ACH-000831,-0.14146669087170988
ACH-000832,-0.17558729899032388
ACH-000833,-0.016422803906056445
ACH-000834,-0.043551237160197515
ACH-000835,-0.15616429698988638
ACH-000836,-0.025226968993401967
ACH-000837,-0.17307252364674527
ACH-000838,-0.11018886329954496
ACH-000839,-0.2257120534058788
ACH-000840,-0.0076621632425166435
ACH-000841,-0.20831317566615215
ACH-000843,-0.053125295052621806
ACH-000846,-0.07993992445694531
ACH-000847,-0.2048081813168756
ACH-000848,-0.19984088806156824
ACH-000849,-0.1187332931734713
ACH-000851,-0.14905048477799085
ACH-000855,-0.1570415975507248
ACH-000856,0.04122347821925857
ACH-000858,-0.1290196429107398
ACH-000859,-0.14260478314104
ACH-000861,-0.06619672804152958
ACH-000862,-0.21638893164527956
ACH-000865,-0.03972503348190002
ACH-000866,-0.11226125360669313
ACH-000867,-0.061135730169040226
ACH-000869,-0.2258717685822732
ACH-000872,-0.16380696131732
ACH-000873,-0.11483372341891646
ACH-000876,0.01173527064535598
ACH-000878,0.15393052126740753
ACH-000880,-0.020774217795253805
ACH-000881,-0.09414443964043884
ACH-000882,-0.04815759268430783
ACH-000884,-0.20981574193728086
ACH-000885,-0.015008781407848728
ACH-000887,-0.25178153389711866
ACH-000889,-0.021842195069257445
ACH-000896,-0.16174668048920227
ACH-000898,-0.08359483449277885
ACH-000900,0.009229053570290208
ACH-000901,-0.1013823634411665
ACH-000905,-0.22286750010326214
ACH-000906,-0.17432443407981493
ACH-000907,-0.21585139577141904
ACH-000910,0.030648756986678044
ACH-000911,-0.1508907034433474
ACH-000912,-0.08740016888312788
ACH-000913,-0.04305330058561682
ACH-000915,-0.11944057298946625
ACH-000916,-0.01957107654080266
ACH-000917,-0.08382997869835165
ACH-000920,-0.10024124249867954
ACH-000921,-0.18312327479005447
ACH-000924,-0.053790287181869456
ACH-000926,-0.09001217518419073
ACH-000928,0.02152417350534386
ACH-000929,-0.030124118514294675
ACH-000932,-0.11808296445070318
ACH-000935,-0.1032097928573537
ACH-000936,-0.1536342768856112
ACH-000937,-0.025492626403383543
ACH-000938,-0.16002450209847813
ACH-000939,-0.3318070729781002
ACH-000941,-0.2232827691279811
ACH-000943,-0.12452694761805222
ACH-000946,-0.17194215646297675
ACH-000947,-0.07913790241285895
ACH-000948,-0.1879658537501338
ACH-000950,-0.1311288710636756
ACH-000953,-0.11538213995239155
ACH-000954,0.008278168959064988
ACH-000957,-0.21695633793538965
ACH-000958,-0.07554965049828112
ACH-000960,-0.13368652582071014
ACH-000963,-0.2863517677223698
ACH-000968,-0.015614148501951634
ACH-000969,-0.2460178913296427
ACH-000972,-0.30221187906932456
ACH-000973,-0.11141779179675512
ACH-000974,-0.10654798136226873
ACH-000978,0.0204146528276406
ACH-000984,-0.2420550453212125
ACH-000986,-0.14961499073309914
ACH-000988,-0.02021800674196171
ACH-000993,-0.04245995772099344
ACH-000994,-0.2884214345493304
ACH-000996,-0.10228660855794054
ACH-001001,-0.1417917637344112
ACH-001020,0.1429075404559456
ACH-001028,-0.07281192312350651
ACH-001031,-0.0904195934906021
ACH-001038,-0.04720324315074652
ACH-001048,-0.12113688830873767
ACH-001050,-0.2285393834361397
ACH-001053,-0.22451141580518685
ACH-001054,-0.17467742823514945
ACH-001061,-0.08044624063659818
ACH-001067,-0.12235377314814228
ACH-001075,-0.1455285519985371
ACH-001096,-0.07820842821783114
ACH-001111,0.15940521926001158
ACH-001119,-0.1970982120722385
ACH-001128,0.06845490228708796
ACH-001134,-0.03260179594392485
ACH-001151,-0.0682999154525186
ACH-001163,-0.03785108235112532
ACH-001164,-0.1637942429497585
ACH-001183,-0.16732966692904494
ACH-001192,-0.06624971840418739
ACH-001193,-0.061323233767656735
ACH-001196,-0.12947996656051558
ACH-001197,0.03036601916877846
ACH-001205,-0.08532621506166102
ACH-001211,-0.007167314713154393
ACH-001212,0.22145361074950887
ACH-001228,-0.066193000754024
ACH-001232,-0.23261360354517974
ACH-001239,-0.17719263812694025
ACH-001270,-0.08698841695237162
ACH-001274,-0.10241839660374252
ACH-001275,-0.11362314855737544
ACH-001277,-0.07975934097008505
ACH-001278,0.17115532521281088
ACH-001280,-0.06315049142833544
ACH-001283,-0.18170492179992773
ACH-001289,-0.11851626305473716
ACH-001300,0.021060006911849043
ACH-001301,-0.13891121392157474
ACH-001302,-0.04235999615599061
ACH-001306,-0.20806963087560604
ACH-001318,-0.07907284577994568
ACH-001322,0.0005781338517772706
ACH-001328,-0.13437777042295307
ACH-001332,-0.14039341510185338
ACH-001336,-0.14763011796266204
ACH-001346,-0.09153958588072464
ACH-001353,-0.14469929013540475
ACH-001354,0.0048554513606720116
ACH-001367,-0.32817683418202176
ACH-001368,-0.15354053214075258
ACH-001374,0.06269246140565328
ACH-001377,-3.935150750342208e-06
ACH-001380,-0.059624907626970376
ACH-001391,-0.07425781856842058
ACH-001408,-0.17737647301041778
ACH-001430,-0.37505389683615264
ACH-001431,-0.1489170925779193
ACH-001450,-0.06930991786982472
ACH-001496,-0.029342186270835582
ACH-001500,-0.1342978742065955
ACH-001523,-0.035739245703842834
ACH-001532,-0.23028506152780595
ACH-001550,-0.03425455587785823
ACH-001552,-0.1541327082671928
ACH-001554,-0.0917524343919648
ACH-001654,-0.006260275105728423
ACH-001735,0.001404326806016144
ACH-001736,-0.007633185142349052
ACH-001737,-0.8038722600356859
ACH-001740,-0.1447668185220329
ACH-001745,-0.044199063905029326
ACH-001765,-0.18911210271637952
