,PLEK2 (26499)
ACH-000004,-0.031659241391614634
ACH-000005,-0.27093059666335595
ACH-000007,-0.1621487514272247
ACH-000009,-0.15029333697777944
ACH-000011,-0.03620446795396512
ACH-000012,-0.062304865363110015
ACH-000013,0.031459403248826436
ACH-000014,0.1336698115883344
ACH-000015,-0.05510488338175769
ACH-000017,-0.1193013098705311
ACH-000018,0.004222892855524398
ACH-000019,0.15071286982714652
ACH-000021,0.13577217520252
ACH-000022,0.001973090580236988
ACH-000025,-0.010600093435603149
ACH-000028,0.014034616081910721
ACH-000030,-0.046414996244057136
ACH-000035,-0.061504218205928676
ACH-000036,0.07182142914715067
ACH-000037,0.018217562641917158
ACH-000039,0.0219659831434055
ACH-000040,0.0033321586164271762
ACH-000041,-0.14818497116269258
ACH-000042,-0.10745391349034676
ACH-000045,0.09118928194844253
ACH-000047,0.036731276033825484
ACH-000052,0.19988337624316696
ACH-000053,-0.05439223393807326
ACH-000054,-0.07303148543238465
ACH-000055,-0.11016641662070284
ACH-000060,-0.2868573069289548
ACH-000067,-0.01890869637114202
ACH-000070,-0.07543330175041324
ACH-000075,-0.08079371924513779
ACH-000078,-0.07755066071686087
ACH-000082,-0.02668846478446672
ACH-000085,-0.07174236668688894
ACH-000086,-0.03944243177188783
ACH-000087,0.05641835942121488
ACH-000092,0.016111366246979557
ACH-000095,0.012317861253175508
ACH-000097,-0.04500021138284917
ACH-000098,0.031843876423103344
ACH-000099,-0.07612522097440498
ACH-000108,-0.033742833283351474
ACH-000113,0.0888736538523944
ACH-000116,0.020223686763560803
ACH-000118,-0.12504722438299726
ACH-000120,0.040018179752719735
ACH-000123,0.07793940185262327
ACH-000127,0.010347628252175159
ACH-000128,0.009071078216115984
ACH-000132,0.039268486096017116
ACH-000133,0.06883540023178797
ACH-000137,0.014394149226554137
ACH-000138,-0.0005185945821283317
ACH-000142,-0.020891645076425203
ACH-000143,0.1093998436023174
ACH-000146,0.03136462573763321
ACH-000148,0.04485157720861595
ACH-000150,0.05736196200412017
ACH-000152,-0.02365521219397695
ACH-000153,0.012281780953662422
ACH-000159,-0.019332154446567527
ACH-000160,-0.021648816431458384
ACH-000163,0.0025179378489162967
ACH-000167,-0.07488700459388742
ACH-000168,0.0879215130090974
ACH-000169,0.02754637529842208
ACH-000178,-0.061342685607536585
ACH-000183,0.058770407401180585
ACH-000188,0.13201446661475247
ACH-000189,-0.2225292421531728
ACH-000190,0.2581622877843009
ACH-000198,0.10433117607287017
ACH-000203,0.1784942512575682
ACH-000204,-0.017948609005011256
ACH-000206,0.0495121168361244
ACH-000207,-0.030431429595918807
ACH-000208,0.179617799237415
ACH-000210,0.08562799422618461
ACH-000211,-0.1311743401061624
ACH-000215,0.02992407228840065
ACH-000221,-0.061581564974954886
ACH-000222,-0.020690887010668457
ACH-000223,0.030807564648430794
ACH-000226,0.07564553561718318
ACH-000227,-0.07078671457180588
ACH-000228,-0.14854273059212286
ACH-000231,-0.01276253804113158
ACH-000232,0.09244814815897796
ACH-000233,0.02808837107253509
ACH-000234,-0.06038190543761756
ACH-000235,-0.22501505068230532
ACH-000237,0.15253776655949194
ACH-000238,0.05277140860059085
ACH-000242,-0.2109510821881138
ACH-000243,-0.047418707846688515
ACH-000244,-0.1353587457546165
ACH-000246,-0.0192059935905333
ACH-000248,-0.2586302451574797
ACH-000250,-0.02297525923210807
ACH-000251,0.042070700987544535
ACH-000252,0.10646745591703592
ACH-000253,-0.027505773306785903
ACH-000255,0.048089684112708087
ACH-000256,-0.18308506585902493
ACH-000257,0.012906721693014869
ACH-000258,0.07502566840762841
ACH-000259,-0.023151303609325744
ACH-000260,-0.18256259102167904
ACH-000261,-0.0583057228663291
ACH-000262,-0.06757678423907283
ACH-000263,0.06339681950388
ACH-000264,-0.0768937377663862
ACH-000265,-0.013785561465138315
ACH-000266,0.03307962194871627
ACH-000272,0.004338643648716349
ACH-000274,0.04766326833191503
ACH-000277,0.14823437565358238
ACH-000278,0.15911141842757234
ACH-000279,-0.07286778311932797
