,ST6GAL1 (6480)
ACH-000004,0.10924921502075532
ACH-000005,0.2417086176944325
ACH-000007,0.25604703793688083
ACH-000009,-0.01559839510386749
ACH-000011,-0.08054249985660243
ACH-000012,0.14299401299883982
ACH-000013,0.11722512107031167
ACH-000014,-0.051108039474767386
ACH-000015,0.033480029131679905
ACH-000017,0.12873352582903458
ACH-000018,0.10742859557172664
ACH-000019,0.10150013922572644
ACH-000021,0.12065726589306773
ACH-000022,0.14298363149635784
ACH-000025,0.03734223119646386
ACH-000028,0.168535188738605
ACH-000030,0.10927911909209567
ACH-000035,0.1261105521953582
ACH-000036,0.07976458666342573
ACH-000037,0.13952016172894902
ACH-000039,0.13268360819453706
ACH-000040,0.15264623861297147
ACH-000041,0.228108515617168
ACH-000042,0.04595413785312871
ACH-000045,-0.0613967118971239
ACH-000047,0.11021145433896462
ACH-000052,0.05345624609115804
ACH-000053,0.051930813369662654
ACH-000054,0.11803321020116128
ACH-000055,0.1961246388446544
ACH-000060,0.10395681016832838
ACH-000067,0.1496538675986289
ACH-000070,0.11105856802368166
ACH-000075,0.16255416233811387
ACH-000078,0.10664425127748743
ACH-000082,0.18697315170305714
ACH-000085,-0.06141298296917967
ACH-000086,0.09608064218601396
ACH-000087,0.07337844303480183
ACH-000092,0.03478725719640517
ACH-000095,0.05309180794322752
ACH-000097,-0.06137811235885236
ACH-000098,-0.012160348556883138
ACH-000099,0.05688061095658156
ACH-000108,0.09773911076498558
ACH-000113,0.020624862848900846
ACH-000116,0.07580577832257236
ACH-000118,0.048532433473602886
ACH-000120,0.2081778292126841
ACH-000123,0.12394514868911245
ACH-000127,0.06758605487476804
ACH-000128,0.022169123671422517
ACH-000132,0.1202182603442388
ACH-000133,0.06172189579121045
ACH-000137,0.08615447907038377
ACH-000138,-0.010139622788201672
ACH-000142,0.09297007358582676
ACH-000143,0.06239171786881108
ACH-000146,0.05620776200898085
ACH-000148,0.1088970837545289
ACH-000150,-0.050480253325246714
ACH-000152,0.10739497116192397
ACH-000153,-0.21932521221774756
ACH-000159,0.10071264577299448
ACH-000160,0.027195246531572896
ACH-000163,0.17214731472540756
ACH-000167,0.18464534374723346
ACH-000168,-0.035621214160494914
ACH-000169,0.18973530269536
ACH-000178,0.12956778864513468
ACH-000183,0.11801057967221285
ACH-000188,0.07383647498248383
ACH-000189,0.047308187141737054
ACH-000190,0.06887534619456301
ACH-000198,0.06339188512008889
ACH-000203,-0.10660124763936456
ACH-000204,0.007925884829834844
ACH-000206,0.04780911284559758
ACH-000207,0.11072149495968056
ACH-000208,0.14744189598426816
ACH-000210,0.0236795838186068
ACH-000211,0.06740557882345691
ACH-000215,0.08440049239504456
ACH-000221,0.17221073423725794
ACH-000222,0.17601520014776065
ACH-000223,0.026618756714839844
ACH-000226,0.22088873119041832
ACH-000227,0.11724420881463335
ACH-000228,0.13908755341865692
ACH-000231,0.09548573183745604
ACH-000232,0.013416198608093729
ACH-000233,0.17000225826978915
ACH-000234,0.08520313427861262
ACH-000235,0.10140733702708946
ACH-000237,0.022370337195740057
ACH-000238,0.20715706689670232
ACH-000242,0.14116055242470762
ACH-000243,0.06667660057782518
ACH-000244,0.12662083700678073
ACH-000246,0.09065624754555117
ACH-000248,-0.06936363594455235
ACH-000250,0.04409618082329365
ACH-000251,0.1076172922918129
ACH-000252,0.06034170634052832
ACH-000253,0.0476475116093692
ACH-000255,-0.016114993036871948
ACH-000256,0.18524609947860787
ACH-000257,0.041801219245348166
ACH-000258,0.1909045966312116
ACH-000259,0.11660926160312217
ACH-000260,-0.010658451449464694
ACH-000261,0.03116616016863309
ACH-000262,0.2039537627628097
ACH-000263,-0.034517392858443664
ACH-000264,0.09046408533543716
ACH-000265,0.019455717717478737
ACH-000266,0.05299657054616315
ACH-000272,-0.04744334436138506
ACH-000274,0.09921448574666328
ACH-000277,0.2007780133178569
ACH-000278,0.2305633239792581
ACH-000279,0.03744528369580837
ACH-000280,0.062954588657519
ACH-000281,-0.006691612977926544
ACH-000288,0.05203053834375118
ACH-000291,0.0667612124804732
ACH-000293,0.15744053922127982
ACH-000294,0.13412175041069774
ACH-000295,-0.11296297625146427
ACH-000296,0.09347717643190878
ACH-000302,0.11268514113950577
ACH-000304,0.20208967240509745
ACH-000307,0.13944660014189267
ACH-000308,0.03220244923324828
ACH-000310,0.02783720937722102
ACH-000311,0.10070032582697666
ACH-000312,0.08939509440935431
ACH-000315,0.039831746339154574
ACH-000316,0.096384494084913
ACH-000317,0.09545994780034148
ACH-000318,0.0841879428798565
