,EXOSC1 (51013)
ACH-000004,-0.6947206896952882
ACH-000005,-0.1748061047932523
ACH-000007,-0.6170717040090073
ACH-000009,-0.2452930526330009
ACH-000011,-0.8622393191598224
ACH-000012,-0.7092512381861651
ACH-000013,-0.6032643442120074
ACH-000014,-0.5004034384767383
ACH-000015,-0.4340676417216075
ACH-000017,-0.6662345888231208
ACH-000018,-0.7109838116822998
ACH-000019,-0.6425875814085472
ACH-000021,-0.3054375953819313
ACH-000022,-0.3573903791248997
ACH-000025,-0.7767120729101314
ACH-000028,-0.6336064475287907
ACH-000030,-0.9388180174181798
ACH-000035,-0.8321988173469241
ACH-000036,-0.6477198833572169
ACH-000037,-0.6734742491930968
ACH-000039,-0.5069301001432077
ACH-000040,-0.8048080562529597
ACH-000041,-0.3370640664861116
ACH-000042,-0.5671655993887199
ACH-000045,-0.5210991887729913
ACH-000047,-0.5279826301394004
ACH-000052,-0.46412901274308205
ACH-000053,-0.5190507282075556
ACH-000054,-0.5453845229188583
ACH-000055,-0.4903217548048251
ACH-000060,-0.4056860689770228
ACH-000067,-0.9494786786187246
ACH-000070,-0.429163093264263
ACH-000075,-0.6888907102873426
ACH-000078,-0.5279518102683074
ACH-000082,-0.4966218750744816
ACH-000085,-0.6061741184424329
ACH-000086,-0.7064444999459106
ACH-000087,-0.6397160313052029
ACH-000092,-0.648497695545005
ACH-000095,-0.4676210131766163
ACH-000097,-0.572491258888812
ACH-000098,-0.8147809696665902
ACH-000099,-0.5279654519255997
ACH-000108,-0.4251205782933496
ACH-000113,-0.3949464441195072
ACH-000116,-0.8091483326698895
ACH-000118,-0.7805066730989005
ACH-000120,-0.21825698572957009
ACH-000123,-0.5190058950051047
ACH-000127,-0.6751157015280861
ACH-000128,-0.4581506310526389
ACH-000132,-0.5238255777235
ACH-000133,-0.3804232582578403
ACH-000137,-0.424715198640531
ACH-000138,-0.4607515442649763
ACH-000142,-0.6153649644480441
ACH-000143,-0.5346885587363404
ACH-000146,-0.5054069975040559
ACH-000148,-0.5696738145501308
ACH-000150,-0.5642406599322171
ACH-000152,-0.5590549836498471
ACH-000153,-0.357735072622419
ACH-000159,-0.4345473120169909
ACH-000160,-0.8046317012211436
ACH-000163,-0.6384921452235801
