,SYNPR (132204)
ACH-000243,-0.118392580490968
ACH-000244,-0.07242633782151335
ACH-000246,-0.12142248425050466
ACH-000248,-0.14970051163118653
ACH-000250,0.050035926953040745
ACH-000251,0.0692285463516792
ACH-000252,-0.1688985756905906
ACH-000253,-0.007836560324984625
ACH-000255,-0.08214229000083287
ACH-000256,0.08602931656968425
ACH-000257,-0.10471334928470374
ACH-000258,-0.15893561389210642
ACH-000259,-0.0619985643113333
ACH-000260,-0.022759152268269342
ACH-000261,-0.06956522434745399
ACH-000262,-0.17841729316976052
ACH-000263,-0.08139730175688559
ACH-000264,-0.05107230130188093
ACH-000265,-0.1607794402058547
ACH-000266,0.01329937137460423
ACH-000272,-0.006852014129976658
ACH-000274,-0.037955860153513016
ACH-000277,0.038076647161405214
ACH-000278,-0.07350926565677281
ACH-000279,-0.037613821836917916
ACH-000280,0.0007212079284586852
ACH-000281,0.08645398834189721
ACH-000288,0.0824335273353549
ACH-000291,-0.009553592296129551
ACH-000293,0.038665970230898
ACH-000294,-0.06468965675419443
ACH-000295,-0.18123529846604844
ACH-000296,-0.11090598154438776
ACH-000302,-0.05394065430481697
ACH-000304,-0.1339842856314744
ACH-000307,-0.00807146694848543
ACH-000308,-0.05051927100911683
ACH-000310,-0.04346409933028947
ACH-000311,0.02345014176336422
ACH-000312,-0.01011978283422276
ACH-000315,0.09678783961204553
ACH-000316,0.036392264041411666
ACH-000317,-0.1654979699040323
ACH-000318,-0.09828290595632083
ACH-000319,-0.028296780897653157
ACH-000320,-0.002248690625055663
ACH-000322,-0.025863746293715455
ACH-000323,-0.09454446150762784
ACH-000324,-0.021001648357215675
ACH-000329,0.004002105592992446
ACH-000330,0.07095631952679285
ACH-000331,-0.050185848670389784
ACH-000332,-0.04860758642155984
ACH-000334,-0.0728659926792253
ACH-000335,-0.010712475332940723
ACH-000336,-0.3723076393472359
ACH-000337,-0.10440503145547682
ACH-000338,0.45019581822345295
ACH-000339,-0.16097845099850375
ACH-000341,0.07264241861203091
ACH-000348,-0.03243199403930612
ACH-000350,-0.032332680717285345
ACH-000352,-0.1160160790948854
ACH-000356,-0.19531526844765645
ACH-000361,-0.045909544538165134
ACH-000362,0.059511386751178376
ACH-000363,0.09072350070145337
ACH-000364,0.01456658728409342
ACH-000365,-0.058607040801476815
ACH-000366,-0.004343010898927743
ACH-000368,-0.013540120594873046
ACH-000374,-0.12797803608285954
ACH-000375,-0.013592299141030323
ACH-000376,0.07061737212715816
ACH-000381,0.025372287721299867
ACH-000383,-0.019024131904023127
ACH-000387,-0.021214500594569027
ACH-000389,-0.16849819940036798
ACH-000390,0.0710192158362918
ACH-000393,-0.16155138797308127
ACH-000395,0.055400359246012235
ACH-000396,-0.3709618506680264
ACH-000397,-0.09483749344058297
ACH-000401,-0.18070405098486267
ACH-000402,0.010662944346995116
ACH-000403,0.0573982081050337
ACH-000404,0.09655764703636698
ACH-000406,-0.03748654760890991
ACH-000407,-0.06826481870568374
ACH-000408,-0.04143864494709791
ACH-000410,-0.04066727658588621
ACH-000411,0.03182501143270637
ACH-000414,0.07394006178037522
ACH-000415,-0.023762345995748342
ACH-000416,-0.05259645713833154
ACH-000420,-0.09361909130342834
ACH-000421,0.06778076966521353
ACH-000424,-0.12601967904868713
ACH-000425,-0.1956612096252367
ACH-000426,-0.007898287532223366
ACH-000427,0.037790813494963084
ACH-000433,0.002628263052586458
ACH-000435,-0.21591383846969867
ACH-000436,0.10738437158191357
ACH-000444,-0.15179856616614226
ACH-000445,-0.004004859087124071
ACH-000448,-0.059753492468763686
ACH-000450,-0.2505839269232078
ACH-000452,-0.0672850714332974
ACH-000454,-0.13682634295624904
ACH-000458,0.0702067745014944
ACH-000459,-0.01691015718834382
ACH-000460,-0.11242302559829644
ACH-000461,0.01719560764156314
ACH-000463,0.01707022772256685
ACH-000464,-0.01354724239380067
ACH-000466,-0.08704243017465793
ACH-000467,0.0014834228906680498
ACH-000468,0.06069261516434299
ACH-000469,-0.058437702982658615
ACH-000470,-0.06131511816366202
ACH-000471,-0.03154715079961864
ACH-000472,-0.007857351275735298
ACH-000473,0.047389270342697576
ACH-000475,-0.012437288449707429
ACH-000476,0.06245137446283674
ACH-000477,-0.05252556208978864
ACH-000479,0.14326231460973868
ACH-000480,0.032348437954918804
ACH-000481,0.02946993335460183
ACH-000483,0.01077561308647647
ACH-000484,-0.2100188725366035
ACH-000485,-0.11502634252481572
ACH-000486,-0.10669301755750428
ACH-000487,-0.11996165600362613
ACH-000488,-0.010077930336816155
ACH-000490,-0.0660095423993642
ACH-000491,0.07402471728601323
ACH-000495,-0.05021777265722538
ACH-000496,0.08508667840188047
ACH-000499,-0.09016501361513654
ACH-000500,-0.1683527111028955
ACH-000502,0.02773326418097794
ACH-000503,0.007077819382551465
ACH-000505,-0.019337646935781404
ACH-000507,-0.04922844860274987
ACH-000510,-0.0467713341668592
ACH-000511,-0.052207613797537814
ACH-000512,-0.14252618769694092
ACH-000516,0.07656597735454565
ACH-000517,-0.008922317857598986
ACH-000518,-0.002635339725020908
ACH-000520,-0.11019734214593196
ACH-000521,0.11592467024718214
ACH-000522,-0.0090410746957985
ACH-000524,0.003216961205364084
ACH-000527,-0.06812063792388029
ACH-000528,-0.07647296378685922
ACH-000537,-0.09297140081712134
ACH-000541,0.042263464109791926
ACH-000542,-0.01517209337991482
ACH-000544,-0.07463423793728481
ACH-000545,0.03654845247097077
ACH-000547,-0.13661236826239248
ACH-000548,-0.003863901457254261
ACH-000549,-0.16966908193101735
ACH-000550,-0.059898351625469824
ACH-000552,-0.005454210526033273
ACH-000556,-0.07511129047261332
ACH-000557,0.03777902485303849
ACH-000569,0.05178327926548824
ACH-000570,-0.06563578665413132
ACH-000571,0.0039972155162561855
ACH-000573,0.07606998094454909
ACH-000576,0.06419605771305907
ACH-000579,-0.23051231713647424
ACH-000580,0.05846157694970981
ACH-000584,-0.0754600532900652
ACH-000585,0.013328929324248916
ACH-000588,0.0470683332383412
ACH-000589,-0.11766182146447485
ACH-000591,0.01326933253215263
ACH-000593,0.024584288176460186
ACH-000600,0.02400594784197032
ACH-000601,-0.0064166653492443255
ACH-000605,-0.06536899366474082
ACH-000606,0.051877920657258984
ACH-000608,-0.030427656725267004
ACH-000614,-0.020602901596806576
ACH-000616,-0.07336622430931344
ACH-000618,-0.08057609078030603
ACH-000619,-0.09168111289108527
ACH-000620,-0.16268436186302862
ACH-000621,-0.00869102512589561
ACH-000622,-0.12297877908406556
ACH-000623,0.08731875531358996
ACH-000624,-0.07393682049449682
ACH-000627,-0.15722685222797458
ACH-000630,-0.06709174964800704
ACH-000631,-0.06517568489644385
ACH-000632,-0.022590799449934317
ACH-000633,0.007868485091010997
ACH-000637,-0.008014812822724404
ACH-000638,-0.008795516376173334
ACH-000646,0.09374794768054816
ACH-000647,-0.0961672910042695
ACH-000648,0.018817661857765445
ACH-000649,-0.008367687113688752
ACH-000651,0.06538801512964701
ACH-000652,-0.15080123761804728
ACH-000653,-0.008858965061973867
ACH-000657,-0.11706000582629257
ACH-000658,-0.024015566551070816
ACH-000661,-0.09264857156886076
ACH-000662,-0.1997199040364636
ACH-000663,0.031376843819509205
ACH-000665,-0.09290928534866366
ACH-000671,-0.13214468920515354
ACH-000672,-0.1769437382864143
ACH-000673,-0.07560747537171462
ACH-000676,0.03463767528797715
ACH-000677,-0.08883301723812635
ACH-000681,0.06895820990919298
ACH-000683,0.0025433061917194692
ACH-000684,-0.012969164171059113
ACH-000688,-0.11421164340591378
ACH-000693,-0.051855050620937725
ACH-000694,-0.11901980533479417
ACH-000695,-0.18124491192767336
ACH-000696,-0.06410654970530695
ACH-000697,-0.10018718379027317
ACH-000699,-0.011650100288483943
ACH-000701,-0.1169126588410973
ACH-000706,-0.01393999607961572
ACH-000711,-0.04527801603059879
ACH-000713,-0.1059707362604734
ACH-000714,0.029893554903918138
ACH-000718,0.02914106679982463
ACH-000720,-0.13199696099783942
ACH-000721,-0.0588782428921613
ACH-000724,0.03727435895451239
ACH-000725,0.0739849261388008
ACH-000732,0.08603643165197365
ACH-000734,-0.059267057475470876
ACH-000735,-0.07135058629585887
ACH-000736,-0.2135067531612658
ACH-000738,-0.06877891754620133
ACH-000746,-0.08414728764698702
ACH-000747,0.0068174556090466465
ACH-000748,0.02400961330476593
ACH-000753,-0.019413890913392292
ACH-000756,-0.019371047486781583
ACH-000757,0.1383336965244779
ACH-000758,-0.035358400328817284
ACH-000760,0.043135817457418006
ACH-000762,0.007828214709047487
ACH-000763,-0.08649661512181292
ACH-000764,-0.004596087987132937
ACH-000765,-0.15786636388341793
ACH-000766,0.02451361155318552
ACH-000767,0.02640311490033361
ACH-000768,-0.14958930324267386
ACH-000769,-0.12454834053993474
ACH-000770,-0.033877200658549884
ACH-000771,-0.0156615147940647
ACH-000773,-0.02265047041727393
ACH-000776,0.040279195908848466
ACH-000777,0.12689155253119644
ACH-000778,-0.099983068512002
ACH-000781,0.03378389628618051
ACH-000782,0.09436161660923707
ACH-000783,-0.0357909070939373
ACH-000784,-0.02925879406430932
ACH-000785,0.04637116526674363
ACH-000787,-0.03099821235715695
ACH-000788,-0.01393594279889211
ACH-000791,0.006005500945747678
ACH-000792,0.06520688903270802
ACH-000794,-0.11852761687775773
ACH-000796,-0.12812333474740628
ACH-000798,0.17022340582750545
ACH-000799,0.03032955588389557
ACH-000800,-0.020305989501804563
ACH-000802,-0.07630949719443603
ACH-000804,0.08652172474387645
ACH-000805,0.06727421513664222
ACH-000809,-0.05807379099990796
ACH-000810,0.09227037730956238
ACH-000811,-0.037996224812901706
ACH-000817,-0.08279774437944959
ACH-000819,-0.08881185808242331
ACH-000820,-0.2647206288975454
ACH-000821,0.07589490306608836
ACH-000822,-0.2688251242160111
ACH-000823,-0.04021006021926196
ACH-000824,0.09860889008706887
ACH-000827,-0.06503348028202248
ACH-000829,0.0865111421414342
ACH-000831,-0.011609590575042406
ACH-000832,-0.17244025188913806
ACH-000833,0.14816173754675474
ACH-000834,0.032635353749435665
ACH-000835,-0.12045839459254876
ACH-000836,-0.02838068194224665
ACH-000837,0.03571831595561086
ACH-000838,0.0998756314953823
ACH-000839,0.1018380783474352
ACH-000840,-0.19063239737570029
ACH-000841,-0.11950667539045685
ACH-000843,0.006326287772769293
ACH-000846,-0.13873000682623066
ACH-000847,-0.07835711518178579
ACH-000848,-0.09519990632237813
ACH-000849,-0.05058822785793382
ACH-000851,-0.020600445410517143
ACH-000855,0.07449516345556417
ACH-000856,0.0796346650872724
ACH-000858,0.15683183575684753
ACH-000859,-0.10958046381980907
ACH-000861,-0.06851110338466466
ACH-000862,-0.04088187786639035
ACH-000865,-0.015354163513988715
ACH-000866,0.022576134216062742
ACH-000867,-0.027880044284353943
ACH-000869,-0.09319810719064243
ACH-000872,-0.0018994072493244028
ACH-000873,-0.10126486697220324
ACH-000876,-0.07104138356698234
ACH-000878,0.035370927044640864
ACH-000880,0.057436832680267814
ACH-000881,0.0010850741424549566
ACH-000882,0.02254830651007701
ACH-000884,-0.09362848773855473
ACH-000885,0.126441578594349
ACH-000887,-0.06476395193943324
ACH-000889,-0.056021407225847836
ACH-000896,-0.07603920924741167
ACH-000898,-0.05409045743505242
ACH-000900,-0.014565956435336015
ACH-000901,-0.009946403416072443
ACH-000905,0.014375082681331057
ACH-000906,-0.0925442910654405
ACH-000907,-0.15613161723632413
ACH-000910,0.10276193344976092
ACH-000911,0.12894040017045014
ACH-000912,-0.026476045562713192
ACH-000913,0.07684821730439646
ACH-000915,-0.2031380111575295
ACH-000916,0.10056661459056246
ACH-000917,-0.09264997739499536
ACH-000920,0.1631756293050411
ACH-000921,-0.17435948041433189
ACH-000924,-0.036437264794415114
ACH-000926,0.030060123634576687
ACH-000928,0.02540510325123157
ACH-000929,0.11554278893211214
ACH-000932,-0.14560320015921308
ACH-000935,0.021266436064053103
ACH-000936,-0.07563297021451257
ACH-000937,0.1380836367779478
ACH-000938,-0.10809024909624183
ACH-000939,0.009163358282958028
ACH-000941,0.022418699834514392
ACH-000943,-0.10744757829492964
ACH-000946,-0.2460615607856797
ACH-000947,-0.08033381736967089
ACH-000948,-0.021458085111487762
ACH-000950,0.0880275089214627
ACH-000953,0.0782093227268631
ACH-000954,0.027295759580193483
ACH-000957,-0.044231674950285134
ACH-000958,-0.0438936325756085
ACH-000960,-0.0034611027391080428
ACH-000963,0.015990020992154755
ACH-000968,-0.11547585502321613
ACH-000969,-0.14259299539171194
ACH-000972,0.02610274134198756
ACH-000973,-0.09399716820775396
ACH-000974,-0.09584828248509844
ACH-000978,-0.04615109152233606
ACH-000984,-0.09802469580624204
ACH-000986,-0.032774257742075985
ACH-000988,-0.010844104919713356
ACH-000993,-0.10301473688823684
ACH-000994,-0.031098058260886463
ACH-000996,-0.047801706825139366
ACH-001001,0.09816997798307027
ACH-001020,-0.07101939426169765
ACH-001028,-0.00618764566408154
ACH-001031,-0.07794510524056078
ACH-001038,-0.06901583547269137
ACH-001048,-0.019861257225801062
ACH-001050,-0.013274287741434077
ACH-001053,0.04925416331739782
ACH-001054,0.02043803333096372
ACH-001061,-0.05245134900887448
ACH-001067,0.014705598734204734
ACH-001075,0.08743103681369957
ACH-001096,0.0082870796350574
ACH-001111,0.024498359442668653
ACH-001119,-0.17199987747431714
ACH-001128,-0.022333371949323808
ACH-001134,0.011458740825928142
ACH-001151,-0.034345077627085815
ACH-001163,-0.06928313119274697
ACH-001164,-0.07236725378845607
ACH-001183,0.11048815407784483
ACH-001192,0.10347560371746344
ACH-001193,-0.30479399139148955
ACH-001196,0.06904306107519878
ACH-001197,0.13266167377660062
ACH-001205,-0.07804909189823762
ACH-001211,-0.04325027488890548
ACH-001212,-0.08971056726965716
ACH-001228,0.061633434555195536
ACH-001232,-0.0882186782740601
ACH-001239,0.021146503306614557
ACH-001270,0.09156811229401247
ACH-001274,0.02480930825553533
ACH-001275,-0.09396760575665183
ACH-001277,0.07362264469178129
ACH-001278,0.14434483710912258
ACH-001280,-0.12022795514275428
ACH-001283,-0.07417841558727921
ACH-001289,-0.026953798357808176
ACH-001300,-0.01808411908615177
ACH-001301,0.02580279464976588
ACH-001302,-0.08758370015264896
ACH-001306,0.029301374268422768
ACH-001318,0.04685258258504279
ACH-001322,0.028546752829711176
ACH-001328,-0.0912762459982182
ACH-001332,-0.21829814102886225
ACH-001336,-0.10372024602838706
ACH-001346,0.06826907691857696
ACH-001353,0.0003147975544249162
ACH-001354,-0.053137019397098896
ACH-001367,0.10554972978450647
ACH-001368,-0.008227651675490557
ACH-001374,-0.18805304256629846
ACH-001377,0.016649746654422985
ACH-001380,-0.1168340545272233
ACH-001391,-0.02619291081010053
ACH-001408,-0.04238995972794112
ACH-001430,-0.12178563382999633
ACH-001431,-0.045260805055134544
ACH-001450,0.09646098342667653
ACH-001496,-0.1658515259249929
ACH-001500,-0.0032421750797954453
ACH-001523,-0.03454859070073522
ACH-001532,-0.042501233063346994
ACH-001550,-0.009122261957400051
ACH-001552,-0.04282294088634567
ACH-001554,-0.06662477627286535
ACH-001654,0.05487055734732384
ACH-001735,-0.06190930328588344
ACH-001736,-0.1707275901968468
ACH-001737,-0.043777596970843935
ACH-001740,0.04833712690531113
ACH-001745,0.05414375770773042
ACH-001765,-0.03137333980178148
