,DECR1 (1666)
ACH-000004,-0.019835981604437163
ACH-000005,0.05115221943815675
ACH-000007,-0.09013004858432164
ACH-000009,-0.012865413623155771
ACH-000011,-0.08336741597241512
ACH-000012,-0.05392610938114567
ACH-000013,0.010159959985628571
ACH-000014,-0.07769492451929806
ACH-000015,0.004030943958282135
ACH-000017,-0.2398170206525289
ACH-000018,-0.0707522888698355
ACH-000019,-0.09543450652955388
ACH-000021,-0.06177081243080355
ACH-000022,-0.11052405145655853
ACH-000025,-0.20170220970951255
ACH-000028,-0.02945546817981522
ACH-000030,0.020112727977104537
ACH-000035,-0.1249199233616391
ACH-000036,0.01078092623694523
ACH-000037,-0.08574777221426265
ACH-000039,-0.1200263363649351
ACH-000040,0.01902325621437173
ACH-000041,-0.09671829156948893
ACH-000042,-0.0977014347798493
ACH-000045,0.042508220874062
ACH-000047,0.07695624524491464
ACH-000052,0.07980136842824745
ACH-000053,-0.0676249693997705
ACH-000054,-0.028543717628388955
ACH-000055,0.003389926790563717
ACH-000060,-0.10319519647884637
ACH-000067,-0.07287182404056831
ACH-000070,-0.06306699777313368
ACH-000075,0.04443103521486489
ACH-000078,-0.01136013913796283
ACH-000082,0.004908098933363387
ACH-000085,-0.1674572724681017
ACH-000086,0.014039777187174023
ACH-000087,-0.08812040578347892
ACH-000092,-0.11799246669417507
ACH-000095,0.030104111459483187
ACH-000097,-0.0336922915490711
ACH-000098,0.01876107726313544
ACH-000099,-0.09905449946923976
ACH-000108,-0.12775824144180006
ACH-000113,-0.01836870476595269
ACH-000116,0.04302069559339443
ACH-000118,-0.03196546466887268
ACH-000120,0.06823377418319726
ACH-000123,-0.07308518700743633
ACH-000127,-0.06474450425253755
ACH-000128,-0.07168435677162559
ACH-000132,-0.026591615524395987
ACH-000133,-0.14886996375400366
ACH-000137,-0.003095236403711348
ACH-000138,-0.009686902966146969
ACH-000142,0.07124445533441671
ACH-000143,-0.011574966172189248
ACH-000146,-0.09900337161580397
ACH-000148,-0.013628788268629077
ACH-000150,-0.1285564428494636
ACH-000152,-0.07955353838981782
ACH-000153,0.045243870724642435
ACH-000159,-0.1483114160372679
ACH-000160,0.11628051677486148
ACH-000163,-0.09725121667417562
ACH-000167,-0.31873494372728417
ACH-000168,0.02906013108812461
ACH-000169,-0.006411793975874836
ACH-000178,0.10184570636923154
ACH-000183,0.03950802119962212
ACH-000188,-0.08372470420196497
ACH-000189,0.18323404976925284
ACH-000190,-0.17099789531738285
ACH-000198,0.04721337317639932
ACH-000203,-0.3296391647955262
ACH-000204,-0.01546861863422355
ACH-000206,-0.17804608129699856
ACH-000207,-0.07895949217372399
ACH-000208,0.038049311736718584
ACH-000210,0.004092191448122805
ACH-000211,0.01723136765482659
ACH-000215,-0.014210343427495529
ACH-000221,-0.001871084717021612
ACH-000222,-0.08679224731405914
ACH-000223,-0.0483735958924084
ACH-000226,-0.07365855145292846
ACH-000227,-0.09811259904482313
ACH-000228,-0.12203788360070662
ACH-000231,-0.013132231252776669
ACH-000232,-0.035848755799825535
ACH-000233,-0.046294629213792786
ACH-000234,-0.008127348959279034
ACH-000235,-0.09125911070818726
ACH-000237,-0.10167158132880164
ACH-000238,-0.020316925637025543
ACH-000242,-0.1044123234623296
ACH-000243,-0.012041573384746124
ACH-000244,-0.18807350845540766
ACH-000246,-0.029234953144637792
ACH-000248,-0.3787465756021696
ACH-000250,-0.0740927513481704
ACH-000251,-0.1065464186822567
ACH-000252,-0.09262097053198852
ACH-000253,-0.04703100855210636
ACH-000255,0.08939380066931231
ACH-000256,-0.2151543686129214
ACH-000257,-0.11813600391975225
ACH-000258,0.02186203734700152
ACH-000259,-0.14596562742294822
ACH-000260,0.01856923788064489
ACH-000261,-0.11179604337140503
ACH-000262,-0.09148661314041773
ACH-000263,0.11471704814831014
ACH-000264,-0.03567436841595485
ACH-000265,-0.07288873993619698
ACH-000266,-0.040298338095633685
ACH-000272,-0.0019563517176391008
ACH-000274,-0.02439671268735007
ACH-000277,-0.20143751835489676
ACH-000278,-0.06920623848804694
ACH-000279,-0.056959592031231465
ACH-000280,-0.10528818602383484
ACH-000281,-0.02939266828065652
ACH-000288,0.12427588470258118
ACH-000291,-0.11880025594511898
ACH-000293,-0.020610887702371777
ACH-000294,0.02468443235901276
ACH-000295,-0.12428952434536793
ACH-000296,-0.030542623963375176
ACH-000302,-0.06252661583327483
ACH-000304,0.04903730982639328
ACH-000307,-0.09482042967389152
ACH-000308,-0.03853741286411159
ACH-000310,-0.16572942098799015
ACH-000311,-0.08232577238801536
ACH-000312,0.03335381981713078
ACH-000315,0.026300487541276327
ACH-000316,-0.09131594525188486
ACH-000317,0.053633598283812214
ACH-000318,0.03992207971257678
ACH-000319,-0.07604716917116262
ACH-000320,0.1438926226058198
ACH-000322,-0.01325583157257504
ACH-000323,-0.008315281053555617
ACH-000324,-0.010560686616381522
ACH-000329,-0.11112229197935818
ACH-000330,-0.13596045008362512
ACH-000331,0.07761756592138103
ACH-000332,-0.0663977294111836
ACH-000334,0.03882240382714571
ACH-000335,-0.01923945113993138
ACH-000336,-0.13001376752171107
ACH-000337,-0.19254920858965371
ACH-000338,-0.20739489404061276
ACH-000339,-0.07292085000885876
ACH-000341,0.04758491989884446
ACH-000348,-0.053517458988488
ACH-000350,0.0513679440903956
ACH-000352,-0.25033657030099354
ACH-000356,-0.02357923110218215
ACH-000361,0.1270995250923847
ACH-000362,-0.15029785866735565
ACH-000363,-0.07540168579661108
ACH-000364,-0.14066758091121054
ACH-000365,-0.01911870712820306
ACH-000366,-0.038454509644969166
ACH-000368,-0.14845320576526316
ACH-000374,0.082335227314018
ACH-000375,0.08822583176655502
ACH-000376,-0.011601398394799643
ACH-000381,-0.07166274989319353
ACH-000383,-0.0026505153892627605
ACH-000387,-0.10380309431662073
ACH-000389,-0.08087881915890455
ACH-000390,-0.11624788367746458
ACH-000393,-0.08337669199048547
ACH-000395,-0.03291845797540874
