,PRPF4 (9128)
ACH-000004,-1.1504901110046477
ACH-000005,-0.9262381740370113
ACH-000007,-0.5283416553187821
ACH-000009,-0.8815503800386081
ACH-000011,-0.850585592844838
ACH-000012,-0.8372123719017102
ACH-000013,-1.0036010926564256
ACH-000014,-0.8631329426816456
ACH-000015,-0.9803964350006088
ACH-000017,-0.7312445354131487
ACH-000018,-0.8170342972586121
ACH-000019,-0.7795211667759763
ACH-000021,-1.0326223085920772
ACH-000022,-0.8141350089041028
ACH-000025,-0.6909022059349309
ACH-000028,-0.7828244660325829
ACH-000030,-0.6301445899890509
ACH-000035,-0.7912866016957047
ACH-000036,-0.9351018203066706
ACH-000037,-1.1017150866070822
ACH-000039,-0.6794716004412937
ACH-000040,-0.8397722270356845
ACH-000041,-0.9166912776372216
ACH-000042,-0.8555511349028293
ACH-000045,-0.7834302660730756
ACH-000047,-0.9413002603948492
ACH-000052,-0.7647124112265421
ACH-000053,-0.8068931650712543
ACH-000054,-1.0209183871437073
ACH-000055,-0.6554519957188303
ACH-000060,-0.8783923574011874
ACH-000067,-0.7971071557358863
ACH-000070,-0.8855794832012993
ACH-000075,-0.8051035118771803
ACH-000078,-0.7636400495266424
ACH-000082,-0.9025513441014664
ACH-000085,-1.0496506586715921
ACH-000086,-0.6581832767420877
ACH-000087,-0.6073383063203323
ACH-000092,-0.7594476375548644
ACH-000095,-0.9301966311811728
ACH-000097,-0.9980323195663904
ACH-000098,-0.6726255150449163
ACH-000099,-0.7666523379194047
ACH-000108,-0.999550434588906
ACH-000113,-0.8775084394242935
ACH-000116,-0.7153108115127467
ACH-000118,-0.7102945026569828
ACH-000120,-0.8899365241230281
ACH-000123,-0.9282823941747846
ACH-000127,-0.7639187489583686
ACH-000128,-0.729788196470498
ACH-000132,-0.7069595152839857
ACH-000133,-0.6072332031707701
ACH-000137,-1.0734148462415791
ACH-000138,-0.9379495669468592
ACH-000142,-0.7970630505712322
ACH-000143,-0.8406473514561711
ACH-000146,-0.7411456242145892
ACH-000148,-0.8199478803817365
ACH-000150,-0.7330109961051307
ACH-000152,-0.8526122422798111
ACH-000153,-0.7478095276089045
ACH-000159,-1.1396521251628542
ACH-000160,-0.9464845423308408
ACH-000163,-0.8338731420090929
ACH-000167,-0.6980488287593375
ACH-000168,-0.8525128503708294
ACH-000169,-0.9372293493942336
ACH-000178,-0.796284769430345
ACH-000183,-0.8391812884679715
ACH-000188,-0.5738330610028254
ACH-000189,-0.9208225270942142
ACH-000190,-0.9025892066996046
ACH-000198,-0.8028738995094155
ACH-000203,-1.1596698279006221
ACH-000204,-0.6519260969985631
ACH-000206,-0.7572749857231947
ACH-000207,-0.7623336050630188
ACH-000208,-0.7310872547894213
ACH-000210,-0.9249840102682724
ACH-000211,-0.7122115802854456
ACH-000215,-0.8154199952601807
ACH-000221,-0.925623713594482
ACH-000222,-0.7824409514705435
ACH-000223,-0.8047566899782718
ACH-000226,-0.8035944387840324
ACH-000227,-0.7196499918874079
ACH-000228,-0.9465387953919256
ACH-000231,-0.7081565069923297
ACH-000232,-0.8876881956332762
ACH-000233,-0.7682352953617532
ACH-000234,-0.7921704676404155
ACH-000235,-0.8439266676279735
ACH-000237,-0.8282177948142546
ACH-000238,-0.6638993532946695
ACH-000242,-0.5700084940985598
ACH-000243,-0.810009208888128
ACH-000244,-0.9364763880866606
ACH-000246,-0.9085726376641032
ACH-000248,-0.6915068040536839
ACH-000250,-0.7508957377735298
ACH-000251,-0.9820749764329384
ACH-000252,-1.1365702150077752
ACH-000253,-0.8675468240806591
ACH-000255,-0.8589583590591054
ACH-000256,-1.0268957807200891
ACH-000257,-1.06314691539449
ACH-000258,-0.7559243099600241
ACH-000259,-1.1130650350440063
ACH-000260,-0.8537437441641899
ACH-000261,-0.929210730324846
ACH-000262,-0.7602702084907449
ACH-000263,-0.7345366598932143
ACH-000264,-0.8349608509696517
ACH-000265,-0.7288074579894716
ACH-000266,-1.021381146526957
ACH-000272,-0.738749508909039
ACH-000274,-0.874751427164062
ACH-000277,-0.8513147213254821
ACH-000278,-1.0079268883755648
ACH-000279,-0.6871170151340512
ACH-000280,-0.8603372871160996
ACH-000281,-0.9473471546756732
ACH-000288,-0.6130987359261076
ACH-000291,-0.7566652050817492
ACH-000293,-0.9875180274059984
ACH-000294,-0.4571524943732938
ACH-000295,-0.940041744404562
ACH-000296,-0.9475683798574646
ACH-000302,-0.9330419301516356
ACH-000304,-0.7616263668781545
ACH-000307,-0.7458251905547078
ACH-000308,-1.1934174834639169
ACH-000310,-0.7280937590280347
ACH-000311,-0.8514923249585401
ACH-000312,-0.855983258115614
ACH-000315,-0.7537762638471587
ACH-000316,-0.6932460355987743
ACH-000317,-0.7546418099808787
ACH-000318,-0.9831156171285764
ACH-000319,-0.7028127755132882
ACH-000320,-0.6519266805645895
ACH-000322,-0.8054158549718241
ACH-000323,-0.7962827056780339
ACH-000324,-0.7558074428208271
ACH-000329,-0.7689860902339205
ACH-000330,-0.6654050153596428
ACH-000331,-0.8873706998894781
ACH-000332,-0.8268868082493309
ACH-000334,-0.4830718669655637
ACH-000335,-0.742320365251922
ACH-000336,-0.8286543838034272
