,HAPLN2 (60484)
ACH-000255,-0.42043304276901255
ACH-000256,-0.3826456100103349
ACH-000257,-0.02645608285937008
ACH-000258,-0.5386872694264595
ACH-000259,-0.4605193864476971
ACH-000260,-0.3683146998900373
ACH-000261,-0.2456349523724343
ACH-000262,-0.4116734948056939
ACH-000263,-0.407961153718877
ACH-000264,-0.4801244802679113
ACH-000265,-0.15257082969918764
ACH-000266,-0.3858890811109964
ACH-000272,-0.2784822845985152
ACH-000274,-0.19000599305359825
ACH-000277,-0.33749729468221484
ACH-000278,-0.3681338997539389
ACH-000279,-0.22591654073435435
ACH-000280,-0.3957071843979104
ACH-000281,-0.2914722384292618
ACH-000288,-0.4607213998480503
ACH-000291,-0.3444662124584629
ACH-000293,-0.38927099429662804
ACH-000294,-0.14305636322051934
ACH-000295,-0.4077123151736856
ACH-000296,-0.3236004137401478
ACH-000302,-0.3031772453619631
ACH-000304,-0.25492815819392384
ACH-000307,-0.290963577477726
ACH-000308,-0.4449393400114815
ACH-000310,-0.31624226467193234
ACH-000311,-0.6098385357351649
ACH-000312,-0.19008204612912907
ACH-000315,-0.18890445420774246
ACH-000316,-0.41035437893784826
ACH-000317,-0.3461278908021101
ACH-000318,-0.36560390621376937
ACH-000319,-0.3590333903335594
ACH-000320,-0.3941288888404241
ACH-000322,-0.6582115354248557
ACH-000323,-0.16933292509849898
ACH-000324,-0.2681268231911246
ACH-000329,-0.3979832390742636
ACH-000330,-0.3521742486342994
ACH-000331,-0.16324789800226838
ACH-000332,-0.3532713166823678
ACH-000334,-0.2162419250236331
ACH-000335,-0.1730008044154976
ACH-000336,-0.36605888895784783
ACH-000337,-0.6188155609696631
ACH-000338,-0.2030945963313978
ACH-000339,-0.2786851652683217
ACH-000341,-0.3028722663187108
ACH-000348,-0.3118023206541077
ACH-000350,-0.4328362925117088
ACH-000352,-0.4708940560112744
ACH-000356,-0.4774204678345853
ACH-000361,-0.3424056515094279
ACH-000362,-0.2656393691014862
ACH-000363,-0.2773406255512877
ACH-000364,-0.18935968397009967
ACH-000365,-0.24193875889643954
ACH-000366,-0.2965252815562892
ACH-000368,-0.4349969626218249
ACH-000374,-0.253160590038966
ACH-000375,-0.3975928551193675
ACH-000376,-0.3843690593547352
ACH-000381,-0.5057026007437807
ACH-000383,-0.4767805602069844
ACH-000387,-0.1959938451457476
ACH-000389,-0.28472327404943704
ACH-000390,-0.4243837235353903
ACH-000393,-0.16140950024386533
ACH-000395,-0.29373732502157857
ACH-000396,-0.2748560485960871
ACH-000397,-0.3545798497574693
ACH-000401,-0.4413337312941116
ACH-000402,-0.3519581626570211
ACH-000403,-0.39188891458433983
ACH-000404,-0.4389953201530124
ACH-000406,-0.2530399455703335
ACH-000407,-0.4189987150089863
ACH-000408,-0.271587566904588
ACH-000410,-0.42475755435430973
ACH-000411,-0.3794299978409273
ACH-000414,-0.4130474848954558
ACH-000415,-0.3616169422939338
ACH-000416,-0.5191306250847872
ACH-000420,-0.4887378951371468
ACH-000421,-0.2287710203236384
ACH-000424,-0.3583858447839907
ACH-000425,-0.4317526235579559
ACH-000426,-0.3618562081924371
ACH-000427,-0.2964740195025473
ACH-000433,-0.512189873322687
ACH-000435,-0.2434050564659025
ACH-000436,-0.42805434423001
ACH-000444,-0.2138351575991065
ACH-000445,-0.3447541576948564
ACH-000448,-0.4116726832022344
ACH-000450,-0.3040683302847618
ACH-000452,-0.2482308580151035
ACH-000454,-0.4120263913130913
ACH-000458,-0.42680896510598826
ACH-000459,-0.027548050370060383
ACH-000460,-0.3523178693385016
ACH-000461,-0.2452395093422008
ACH-000463,-0.41735180242518055
ACH-000464,-0.5454988929860085
ACH-000466,-0.3502604646452453
ACH-000467,-0.5530776911037957
ACH-000468,-0.5118788903405884
ACH-000469,-0.30463654787004985
ACH-000470,-0.26106457709691405
ACH-000471,-0.2847633584224896
ACH-000472,-0.2330438146531088
ACH-000473,-0.4733874515370366
ACH-000475,-0.40194250950357335
ACH-000476,-0.29187336765692906
ACH-000477,-0.3626541395121722
ACH-000479,-0.2310197485234376
ACH-000480,-0.5767345202894015
ACH-000481,-0.27686196097335364
ACH-000483,-0.2768065728235406
ACH-000484,-0.629955319957999
ACH-000485,-0.16172166121572434
ACH-000486,-0.4001858779730653
ACH-000487,-0.2985313337074979
ACH-000488,-0.43152911674697203
ACH-000490,-0.4584057030399955
ACH-000491,-0.2189971467428256
ACH-000495,-0.3422014592053008
ACH-000496,-0.3975427125417101
ACH-000499,-0.04256733114448507
ACH-000500,-0.4912775752074953
ACH-000502,-0.4989993988976676
ACH-000503,-0.14433585179914338
ACH-000505,-0.4315150533157349
ACH-000507,-0.170076453865782
ACH-000510,-0.41325113532820745
ACH-000511,-0.2653249331276857
ACH-000512,-0.23657910872080665
ACH-000516,-0.2871755358188428
ACH-000517,-0.31772036382071545
ACH-000518,-0.34051892457035776
ACH-000520,-0.3762052398401638
ACH-000521,-0.5368899311337161
ACH-000522,-0.3914301055474702
ACH-000524,-0.36097520023385693
ACH-000527,-0.3662620970168072
ACH-000528,-0.3028085621171903
ACH-000537,-0.2969145435133668
ACH-000541,-0.280136691595021
ACH-000542,-0.3406755115306012
ACH-000544,-0.3401110654954405
ACH-000545,-0.2065930223837968
ACH-000547,-0.2569541055995669
ACH-000548,-0.5724641712582881
ACH-000549,-0.21889654420488952
ACH-000550,-0.25838409987770583
ACH-000552,-0.16638800078562038
ACH-000556,-0.3904348364042775
ACH-000557,-0.30346528487941754
ACH-000569,-0.4225832058138464
ACH-000570,-0.2110808822331173
ACH-000571,-0.4267879288475546
ACH-000573,-0.2924713657220079
ACH-000576,-0.3040941800001907
ACH-000579,-0.020891696839001425
ACH-000580,-0.4519639018394652
ACH-000584,-0.2315758641440264
ACH-000585,-0.2882763392656074
ACH-000588,-0.2270463739030863
ACH-000589,-0.30979046215161343
ACH-000591,-0.09922235040128792
ACH-000593,-0.5107697946755512
ACH-000600,-0.475836148827325
ACH-000601,-0.5186248656937265
ACH-000605,-0.2567232600783707
ACH-000606,-0.4333609235793196
ACH-000608,-0.21371776286038213
ACH-000614,-0.4221755364176197
ACH-000616,-0.3770292562500022
ACH-000618,-0.4262114024107923
ACH-000619,-0.4877973187269831
ACH-000620,-0.3930668515853946
ACH-000621,-0.25763551642387583
ACH-000622,-0.22863174855003626
ACH-000623,-0.3181823535462224
ACH-000624,-0.19389366571553007
ACH-000627,-0.3746701337466377
ACH-000630,-0.3160002607900928
ACH-000631,-0.4464437871189889
ACH-000632,-0.1321411479020862
ACH-000633,-0.3986322714164253
ACH-000637,-0.4342068668573656
ACH-000638,-0.4720356364607712
ACH-000646,-0.18740049901337694
ACH-000647,-0.5147587307632957
ACH-000648,-0.5134272638109099
ACH-000649,-0.31312935764398764
ACH-000651,-0.14390948333531392
ACH-000652,-0.29727352176736765
ACH-000653,-0.42379430702263104
ACH-000657,-0.4175431561089925
ACH-000658,-0.2990249252902558
ACH-000661,-0.4539186176671794
ACH-000662,-0.4204091578394632
ACH-000663,-0.3154500323406395
ACH-000665,-0.2759825726814285
ACH-000671,-0.2691280597972283
ACH-000672,-0.5840842480214694
ACH-000673,-0.5031946224915
ACH-000676,-0.35537802621372205
ACH-000677,-0.36276096744138253
ACH-000681,-0.17534001875938313
ACH-000683,-0.6588908866106431
ACH-000684,-0.3768035359231687
ACH-000688,-0.14622714211371474
ACH-000693,-0.2719103250033649
ACH-000694,-0.22424649184687628
ACH-000695,-0.22119729033263835
ACH-000696,-0.3367104958045704
ACH-000697,-0.3027980943245929
ACH-000699,-0.3086004820978043
ACH-000701,-0.287894755671516
ACH-000706,-0.3801481780607821
ACH-000711,-0.319432085849339
ACH-000713,-0.3513355552322711
ACH-000714,-0.3718800015705114
ACH-000718,-0.3739511236400023
ACH-000720,-0.28246677987320984
ACH-000721,-0.3761008351393232
ACH-000724,-0.25996327669556163
ACH-000725,-0.3682935225232486
ACH-000732,-0.3066338535785331
ACH-000734,-0.4147622768143535
ACH-000735,-0.3241685013982589
ACH-000736,-0.4121674092791627
ACH-000738,-0.19381196107492807
ACH-000746,-0.411845476678697
ACH-000747,-0.29223209955863555
ACH-000748,-0.32415581289462864
ACH-000753,-0.6819166043722408
ACH-000756,-0.4957143799299122
ACH-000757,-0.16152626799815006
ACH-000758,-0.2728318959719879
ACH-000760,-0.4442214994569749
ACH-000762,-0.2964933608543334
ACH-000763,-0.2251913004943437
ACH-000764,-0.3372916873946301
ACH-000765,-0.3573808197466993
ACH-000766,-0.3631840707615645
ACH-000767,-0.3913303140761409
ACH-000768,-0.2918745127593515
ACH-000769,-0.2978816068514608
ACH-000770,-0.2338059215503875
ACH-000771,-0.2791234779460337
ACH-000773,-0.5494706594317058
ACH-000776,-0.4054735582891656
ACH-000777,-0.4577627400597674
ACH-000778,-0.20167440757860686
ACH-000781,-0.2959143705031109
ACH-000782,-0.4268105166399913
ACH-000783,-0.7052042825577355
ACH-000784,-0.31826371010780524
ACH-000785,-0.4687774325763135
ACH-000787,-0.2334622662134323
ACH-000788,-0.3510979489158421
ACH-000791,-0.3659296900852125
ACH-000792,-0.32738371728654364
ACH-000794,-0.28268266112006346
ACH-000796,-0.3310935562555656
ACH-000798,-0.12909789964730622
ACH-000799,-0.376004432636248
ACH-000800,-0.6700489819353431
ACH-000802,-0.33463244864769925
ACH-000804,-0.5334665968518942
ACH-000805,-0.5461884632610289
ACH-000809,-0.3484342087670747
ACH-000810,-0.1561921552242555
ACH-000811,-0.33268917916397023
ACH-000817,-0.19307693301771908
ACH-000819,-0.2478500054447193
ACH-000820,-0.3831850670780236
ACH-000821,-0.2336077014915275
ACH-000822,-0.3701912963068167
ACH-000823,-0.3045870078455868
ACH-000824,-0.7212088495001795
ACH-000827,-0.5091969365314877
ACH-000829,-0.14126229547254546
ACH-000831,-0.12518159541065071
ACH-000832,-0.2738808798062368
ACH-000833,-0.20289574766449694
ACH-000834,-0.28673680602527324
ACH-000835,-0.2714026278845449
ACH-000836,-0.3876435836459495
ACH-000837,-0.33008208857799204
ACH-000838,-0.5666655594249678
ACH-000839,-0.5512208727242913
ACH-000840,-0.3778064582812231
ACH-000841,-0.3948335964226609
ACH-000843,-0.28847725909095
ACH-000846,-0.6160245525070576
ACH-000847,-0.1943969517050531
ACH-000848,-0.4052643204533656
ACH-000849,-0.20405782525202368
ACH-000851,-0.3926937373830953
ACH-000855,-0.26209349086326456
ACH-000856,-0.2855748918581781
ACH-000858,-0.29367321467629315
ACH-000859,-0.28364449806816605
ACH-000861,-0.2477036704392244
ACH-000862,-0.2676562962312069
ACH-000865,-0.3198165981991072
ACH-000866,-0.27757314615718304
ACH-000867,-0.4309605453677156
ACH-000869,-0.31371316466701005
ACH-000872,-0.09829900906244687
ACH-000873,-0.33986310697145194
ACH-000876,-0.3903712014283348
ACH-000878,-0.30520056323404565
ACH-000880,-0.4735685194372604
ACH-000881,-0.3284579099624724
ACH-000882,-0.3601823148004231
ACH-000884,-0.31196045170942305
ACH-000885,-0.2298611924056192
ACH-000887,-0.3216174318356881
ACH-000889,-0.36880577875525494
ACH-000896,-0.28837989653506685
ACH-000898,-0.377113797898483
ACH-000900,-0.5373467305608589
ACH-000901,-0.3586361804672128
ACH-000905,-0.378964434163888
ACH-000906,-0.1897300003467149
ACH-000907,-0.3746847759917695
ACH-000910,-0.3588918007558579
ACH-000911,-0.3545586499840842
ACH-000912,-0.4655071595281549
ACH-000913,-0.4312568023255672
ACH-000915,-0.3112492559227198
ACH-000916,-0.4243163232869597
ACH-000917,-0.4366948192872239
ACH-000920,-0.3658178103207384
ACH-000921,-0.4390238807604401
ACH-000924,-0.28998825913880294
ACH-000926,-0.3708847147083804
ACH-000928,-0.5442442057655137
ACH-000929,-0.7167179154119493
ACH-000932,-0.2743980957802429
ACH-000935,-0.2520309884996185
ACH-000936,-0.3611966543855066
ACH-000937,-0.3496841810195792
ACH-000938,-0.29403944535977444
ACH-000939,-0.5001288994310181
ACH-000941,-0.3419657691035199
ACH-000943,-0.22304710408495906
ACH-000946,-0.3148156970584867
ACH-000947,-0.30706821778439913
ACH-000948,-0.3599482159269615
ACH-000950,-0.25659290980496163
ACH-000953,-0.532343950864565
ACH-000954,-0.3866759660314145
ACH-000957,-0.2585209796330383
ACH-000958,-0.221222182815554
ACH-000960,-0.2523600146854905
ACH-000963,-0.8114010755473746
ACH-000968,-0.16053673384443984
ACH-000969,-0.2643298676146949
ACH-000972,-0.39961635203287854
ACH-000973,-0.24342229505504856
ACH-000974,-0.2305787680390197
ACH-000978,-0.12822123616543338
ACH-000984,-0.4103667961022189
ACH-000986,-0.37798515104905456
ACH-000988,-0.28159078192025
ACH-000993,-0.406698098437971
ACH-000994,-0.3221574690557675
ACH-000996,-0.6243914407506436
ACH-001001,-0.346899210331156
ACH-001020,-0.2520663350403429
ACH-001028,-0.3941259886043734
ACH-001031,-0.2723804642080458
ACH-001038,-0.22126787191870356
ACH-001048,-0.19499340662345327
ACH-001050,-0.2701138142497819
ACH-001053,-0.24403404762209774
ACH-001054,-0.28173797312142895
ACH-001061,-0.31022154209476
ACH-001067,-0.3348965666798884
ACH-001075,-0.2014811112811769
ACH-001096,-0.3360942552197987
ACH-001111,-0.3606351431784236
ACH-001119,-0.1737215293028277
ACH-001128,-0.5659887658780199
ACH-001134,-0.43846025592466986
ACH-001151,-0.4178898898176907
ACH-001163,-0.6410113170652177
ACH-001164,-0.25285242491183063
ACH-001183,-0.22476864526052345
ACH-001192,-0.3091829641979415
ACH-001193,-0.6233058636081964
ACH-001196,-0.3904310349616365
ACH-001197,-0.426892222447317
ACH-001205,-0.32437755172081506
ACH-001211,-0.40257690163702203
ACH-001212,-0.2860509813485932
ACH-001228,-0.36455592597356296
ACH-001232,-0.414593822769338
ACH-001239,-0.2832136948508615
ACH-001270,-0.3437561305441117
ACH-001274,-0.36425068824215895
ACH-001275,-0.24486671737135576
ACH-001277,-0.4039255770102101
ACH-001278,-0.2878428716341999
ACH-001280,-0.4465023017480364
ACH-001283,-0.1967609362047875
ACH-001289,-0.2467596489862207
ACH-001300,-0.2369244042478489
ACH-001301,-0.3296511128366815
ACH-001302,-0.0689234487646969
ACH-001306,-0.4126137930184325
ACH-001318,-0.2624832264825348
ACH-001322,-0.3303216034310117
ACH-001328,-0.5249730764028212
ACH-001332,-0.18911126235212575
ACH-001336,-0.4238023172043116
ACH-001346,-0.39803978440986537
ACH-001353,-0.3165862443575964
ACH-001354,-0.5669546798133852
ACH-001367,-0.3185329475286807
ACH-001368,-0.342554815362324
ACH-001374,-0.5192170360326567
ACH-001377,-0.22972994139602154
ACH-001380,-0.3006300856515621
ACH-001391,-0.30777143309048216
ACH-001408,-0.3110072976742828
ACH-001430,-0.4853816238011613
ACH-001431,-0.29188667981685296
ACH-001450,-0.4577472547305742
ACH-001496,-0.32618842878640464
ACH-001500,-0.3225565913764778
ACH-001523,-0.3492508458790696
ACH-001532,-0.3895274521972427
ACH-001550,-0.23469159868343456
ACH-001552,-0.3613948256549782
ACH-001554,-0.4268143812020557
ACH-001654,-0.4272861035745189
ACH-001735,-0.16217917832399614
ACH-001736,-0.24027874534293314
ACH-001737,0.11830319656738085
ACH-001740,-0.1360276257544391
ACH-001745,-0.2334574235311133
ACH-001765,-0.3980325736681951
