,SHQ1 (55164)
ACH-000261,-0.7850757748125217
ACH-000262,-0.831321426172924
ACH-000263,-0.5256795184345304
ACH-000264,-0.7989967558057794
ACH-000265,-0.8359365168395348
ACH-000266,-0.7732998128333346
ACH-000272,-0.9980757548595682
ACH-000274,-0.7282770797187813
ACH-000277,-0.4175666589281983
ACH-000278,-0.8401721478198909
ACH-000279,-0.8115813236368663
ACH-000280,-0.8239822414189315
ACH-000281,-0.8166409649477766
ACH-000288,-0.787808521727795
ACH-000291,-0.8829639767186966
ACH-000293,-0.8183558177620367
ACH-000294,-0.8544819932457764
ACH-000295,-0.7375501241669019
ACH-000296,-0.6798608251409214
ACH-000302,-0.7532480769232253
ACH-000304,-0.9565640650961028
ACH-000307,-0.9193985844505208
ACH-000308,-0.9910644707323903
ACH-000310,-0.7998743532334245
ACH-000311,-0.9218512378128082
ACH-000312,-0.9032886306808844
ACH-000315,-0.9165576631780118
ACH-000316,-0.9176121818935328
ACH-000317,-1.0464782914003337
ACH-000318,-1.0834343718385049
ACH-000319,-1.0426099011252443
ACH-000320,-1.0048505685134341
ACH-000322,-0.6051981667480115
ACH-000323,-0.8562267323646965
ACH-000324,-0.7981314677775149
ACH-000329,-1.0491428214749503
ACH-000330,-0.703460533672394
ACH-000331,-0.8070682752669047
ACH-000332,-0.9082717474179296
ACH-000334,-0.737591523580718
ACH-000335,-0.8515291858649274
ACH-000336,-0.8868336190347905
ACH-000337,-0.7484622692874228
ACH-000338,-0.6206074434184499
ACH-000339,-0.9576039896213728
ACH-000341,-0.6727954422118716
ACH-000348,-0.8036288705339746
ACH-000350,-0.5908966309420682
ACH-000352,-0.8090391141192624
ACH-000356,-1.0712738584340702
ACH-000361,-0.7959807446280602
ACH-000362,-0.8153755819687357
ACH-000363,-0.7432941672305828
ACH-000364,-1.0346134165054912
ACH-000365,-0.6712760595963921
ACH-000366,-1.059989082300639
ACH-000368,-0.847280400558432
ACH-000374,-1.0689403903185049
ACH-000375,-0.7584491661788314
ACH-000376,-0.815958541431216
ACH-000381,-0.8744902159377547
ACH-000383,-0.6776907845050818
ACH-000387,-0.9036518139718144
ACH-000389,-0.9963111372299036
ACH-000390,-0.8781912014436523
ACH-000393,-0.7295775390560907
ACH-000395,-0.8323779824641255
ACH-000396,-0.7437917106789417
ACH-000397,-0.846476576588167
ACH-000401,-0.91543227543898
ACH-000402,-0.7786862300898377
ACH-000403,-0.6379286048564322
ACH-000404,-1.0700689635759262
ACH-000406,-0.7386088305828632
ACH-000407,-0.9450892617953348
ACH-000408,-1.1880805234766303
ACH-000410,-1.0896980405450811
ACH-000411,-0.8036837414803483
ACH-000414,-0.8162813201205431
ACH-000415,-1.115745413007503
ACH-000416,-0.8510070317785338
ACH-000420,-0.6748539283807221
ACH-000421,-0.9094010294390932
ACH-000424,-0.922140475184504
ACH-000425,-0.8419663457947649
ACH-000426,-0.3558163036731824
ACH-000427,-0.5679971292034007
ACH-000433,-0.7792779632034532
ACH-000435,-0.9140404646392
ACH-000436,-0.7172034800424252
ACH-000444,-0.8578550072109316
ACH-000445,-1.1362172357904643
ACH-000448,-0.7632238766732471
ACH-000450,-0.9374148360354412
ACH-000452,-0.9631186289349128
ACH-000454,-0.95295671866412
ACH-000458,-0.9592358626449076
ACH-000459,-0.6804393694225204
ACH-000460,-0.8393662187664831
ACH-000461,-0.7073460831173568
ACH-000463,-0.9111342576690368
ACH-000464,-0.6401044879428803
ACH-000466,-0.6188973667264769
ACH-000467,-0.8477067777722954
ACH-000468,-0.7032231762036314
ACH-000469,-0.7485446575041479
ACH-000470,-0.7609351298019468
ACH-000471,-1.0848321431479797
ACH-000472,-0.7150445991766602
ACH-000473,-1.1310736816594338
ACH-000475,-0.6817456827579416
ACH-000476,-0.4595820214066215
ACH-000477,-0.9673252676075496
ACH-000479,-0.5693258085626368
ACH-000480,-0.8857012560618304
ACH-000481,-0.7704898128021994
ACH-000483,-0.9381956184138932
ACH-000484,-0.5123834092896871
ACH-000485,-0.5594852132338282
ACH-000486,-0.9204728962260046
ACH-000487,-0.8180688290268956
ACH-000488,-0.7524261023826575
ACH-000490,-0.9536894085015658
ACH-000491,-0.9282678936122524
ACH-000495,-0.998011348053428
ACH-000496,-1.2308555147259288
ACH-000499,-0.8127654913941048
ACH-000500,-0.6853323720241765
ACH-000502,-1.022952499927653
ACH-000503,-1.0315827532822397
ACH-000505,-0.7623208175513366
ACH-000507,-1.0079063549454312
ACH-000510,-0.9168290368139632
ACH-000511,-0.9162226635855454
ACH-000512,-0.8047995154871673
ACH-000516,-0.4788478364999468
ACH-000517,-0.7724105021784647
ACH-000518,-1.0754653255077784
ACH-000520,-0.8801105037492539
ACH-000521,-0.8578319455636553
ACH-000522,-0.860930997263318
ACH-000524,-0.7192429129637845
ACH-000527,-0.96981123941421
ACH-000528,-0.8557926520970821
ACH-000537,-0.9888061021209924
ACH-000541,-0.3535325405680305
ACH-000542,-0.7043383171214549
ACH-000544,-0.9278995381713574
ACH-000545,-0.8256301550214828
ACH-000547,-0.8528589095385009
ACH-000548,-0.7294615583532631
ACH-000549,-0.8972774481626999
ACH-000550,-0.8936511330184133
ACH-000552,-0.7959535553879308
ACH-000556,-0.9983151433365874
ACH-000557,-0.5415560900658993
ACH-000569,-0.6279621488112541
ACH-000570,-0.9700966201459637
ACH-000571,-0.5337149873036634
ACH-000573,-0.7932159146483911
ACH-000576,-0.7974450318165551
ACH-000579,-0.5172217111623733
ACH-000580,-0.8771428454109882
ACH-000584,-0.9981159352370826
ACH-000585,-0.9389161301501618
ACH-000588,-0.997095944184676
ACH-000589,-0.7782859301668851
ACH-000591,-0.9275458671294916
ACH-000593,-0.990609261035932
ACH-000600,-0.887497313806918
ACH-000601,-0.7156341351672414
ACH-000605,-0.6899029331403815
ACH-000606,-0.9434834608759164
ACH-000608,-0.4349341819550833
ACH-000614,-0.7456666754618694
ACH-000616,-0.8395937894667281
ACH-000618,-1.1011630035165485
ACH-000619,-1.032520292626376
ACH-000620,-0.8503932901210854
ACH-000621,-0.6240262059896883
ACH-000622,-0.8236230622994067
ACH-000623,-0.7791022624816678
ACH-000624,-0.9228906405689632
ACH-000627,-0.8254783304008655
ACH-000630,-1.0325082075150918
ACH-000631,-0.753626495293993
ACH-000632,-0.8214806316847814
ACH-000633,-0.8017157980905816
ACH-000637,-0.8183968244170895
ACH-000638,-0.6846469733592785
ACH-000646,-0.5961394834356855
ACH-000647,-0.9029193730388024
ACH-000648,-0.8407032103828544
ACH-000649,-0.906186770215567
ACH-000651,-0.9061413443741332
ACH-000652,-0.9709538528652054
ACH-000653,-0.614472026874581
ACH-000657,-0.7639733072308071
ACH-000658,-0.5789664496244924
ACH-000661,-0.9253238720157948
ACH-000662,-0.3756764534883383
ACH-000663,-0.8233267400132144
ACH-000665,-0.8476485965590177
ACH-000671,-0.9754751328190926
ACH-000672,-0.6637325530466276
ACH-000673,-0.8401028421938854
ACH-000676,-0.5213872348765355
ACH-000677,-0.5673972884829149
ACH-000681,-0.872001267776515
ACH-000683,-0.8941251931364063
ACH-000684,-1.088095155104954
ACH-000688,-0.8268146056327821
ACH-000693,-0.9559610942975704
ACH-000694,-0.940748598331532
ACH-000695,-0.8503636180345737
ACH-000696,-0.9231363277502584
ACH-000697,-0.8801089338939035
ACH-000699,-0.7733556413670624
ACH-000701,-0.8028169021841047
ACH-000706,-0.939427930171124
ACH-000711,-0.7544445711203644
ACH-000713,-1.0550881548208606
ACH-000714,-0.9061859527263336
ACH-000718,-0.5998625661083081
ACH-000720,-0.8159971522196027
ACH-000721,-0.7577466068240192
ACH-000724,-0.6502555302818732
ACH-000725,-0.4982010630709135
ACH-000732,-1.0189708477026485
ACH-000734,-0.7096350678754586
ACH-000735,-0.94057461417254
ACH-000736,-0.7823478944713017
ACH-000738,-0.8266466095066279
ACH-000746,-0.7116968719130017
ACH-000747,-0.9099141182215852
ACH-000748,-0.9003780309102491
ACH-000753,-0.8123702834100068
ACH-000756,-0.9329420267260043
ACH-000757,-0.7809664203146014
ACH-000758,-0.9711633482126284
ACH-000760,-0.9629413276178408
ACH-000762,-1.1902455623672743
ACH-000763,-0.7425741258267471
ACH-000764,-1.1518255552035617
ACH-000765,-0.9827109946568856
ACH-000766,-0.7733634042101197
ACH-000767,-0.6614843565023676
ACH-000768,-0.8731614152171274
ACH-000769,-0.818245368872568
ACH-000770,-0.7972413206829
ACH-000771,-1.0207407173124794
ACH-000773,-0.934131651765432
ACH-000776,-0.8306333851022193
ACH-000777,-0.940502318894826
ACH-000778,-0.7902280316542188
ACH-000781,-0.9339541719411056
ACH-000782,-0.7875968944349159
ACH-000783,-0.4721648808154136
ACH-000784,-0.6932144313705949
ACH-000785,-0.7449801008311052
ACH-000787,-0.8960367606488316
ACH-000788,-1.057988637570946
ACH-000791,-0.6659021792541804
ACH-000792,-0.7658336929115398
ACH-000794,-0.8983689835063057
ACH-000796,-0.6173642644380923
ACH-000798,-0.9083070768391946
ACH-000799,-0.8218659825361262
ACH-000800,-1.0753976320233545
ACH-000802,-1.101505678164837
ACH-000804,-0.7052974548750849
ACH-000805,-0.6562014731147892
ACH-000809,-0.6656870068874373
ACH-000810,-1.2611036851121238
ACH-000811,-0.8154437995597383
ACH-000817,-0.7163005910862129
ACH-000819,-1.1794469900857207
ACH-000820,-1.0768763370385819
ACH-000821,-0.5315581318324296
ACH-000822,-0.7625076744646636
ACH-000823,-0.8001963310238328
ACH-000824,-0.8303596811517979
ACH-000827,-0.9610913408771798
ACH-000829,-0.6132697406875519
ACH-000831,-0.8429456111008353
ACH-000832,-0.7991296287279989
ACH-000833,-1.184087629037572
ACH-000834,-0.7863847589889539
ACH-000835,-1.0092212912873917
ACH-000836,-0.8763960771743275
ACH-000837,-1.042389881511104
ACH-000838,-0.5335527726039503
ACH-000839,-0.967813887545217
ACH-000840,-1.0231361857606782
ACH-000841,-0.6212726013588853
ACH-000843,-1.1967071097536068
ACH-000846,-0.8157393081634532
ACH-000847,-1.0161536686986528
ACH-000848,-0.9065048910058228
ACH-000849,-0.8308334968889601
ACH-000851,-0.8738572575751854
ACH-000855,-1.1807171779830612
ACH-000856,-0.849243784348207
ACH-000858,-0.8733341247834392
ACH-000859,-0.915380181153259
ACH-000861,-0.8099859731044572
ACH-000862,-0.9297025075502772
ACH-000865,-0.9656222533098621
ACH-000866,-1.0167981864427411
ACH-000867,-0.8783065950955339
ACH-000869,-0.8477156896949569
ACH-000872,-0.9589022691084136
ACH-000873,-1.1398684108278203
ACH-000876,-0.873336007012247
ACH-000878,-1.1600716541776828
ACH-000880,-0.975496355091868
ACH-000881,-0.9103552069225432
ACH-000882,-0.8060054664377237
ACH-000884,-0.8071588792911184
ACH-000885,-0.6783693603056328
ACH-000887,-0.9202497606101384
ACH-000889,-0.6109435893323918
ACH-000896,-1.1057925723269262
ACH-000898,-1.0993197104331802
ACH-000900,-0.6456153860006694
ACH-000901,-0.7974498950238316
ACH-000905,-0.8928928465609527
ACH-000906,-0.8535724921465064
ACH-000907,-0.6737341531426858
ACH-000910,-0.7276253198094683
ACH-000911,-0.9279650225228648
ACH-000912,-0.8689289580966264
ACH-000913,-0.8218189171101875
ACH-000915,-0.7610777501855384
ACH-000916,-0.706259434306771
ACH-000917,-0.862193997177464
ACH-000920,-0.6474925269910302
ACH-000921,-0.74078796003898
ACH-000924,-0.7106543631053652
ACH-000926,-0.9242523307713176
ACH-000928,-0.6821145806493161
ACH-000929,-0.904842007128426
ACH-000932,-0.8550831459582279
ACH-000935,-0.7936154349373188
ACH-000936,-0.8975704009786026
ACH-000937,-0.5724048650768455
ACH-000938,-0.7212285854909625
ACH-000939,-1.2863523444378422
ACH-000941,-0.7757048947559236
ACH-000943,-0.8940570063166622
ACH-000946,-0.923355826762492
ACH-000947,-0.8972443507643766
ACH-000948,-0.7658394762149086
ACH-000950,-0.8245814069185231
ACH-000953,-0.7404713096674369
ACH-000954,-0.6858609298763503
ACH-000957,-0.8880011072374837
ACH-000958,-0.6230047925318056
ACH-000960,-0.6771479097616121
ACH-000963,-0.8374102313653068
ACH-000968,-0.800621127005641
ACH-000969,-0.7418775659211074
ACH-000972,-0.8891816591749442
ACH-000973,-0.9604419204326452
ACH-000974,-0.7947968189612733
ACH-000978,-0.6752126025177786
ACH-000984,-0.7567844951199774
ACH-000986,-0.6874212951240192
ACH-000988,-1.1184262283758095
ACH-000993,-0.8292403286301481
ACH-000994,-0.7701055539620378
ACH-000996,-0.4874987910526208
ACH-001001,-0.8432201722151098
ACH-001020,-0.828569227425495
ACH-001028,-0.7573946610899979
ACH-001031,-0.8963609145572151
ACH-001038,-0.9305878447444516
ACH-001048,-1.0560477615960082
ACH-001050,-0.7867318834753672
ACH-001053,-1.0729473596566201
ACH-001054,-0.8716291477078459
ACH-001061,-0.9075876292415546
ACH-001067,-0.6481736381150062
ACH-001075,-0.8707340416453272
ACH-001096,-1.0139161330871675
ACH-001111,-0.7387947084577869
ACH-001119,-0.691844860763468
ACH-001128,-0.9029747547777552
ACH-001134,-1.0604115652643622
ACH-001151,-0.9378487350181964
ACH-001163,-0.7980926224611865
ACH-001164,-0.6774996417720924
ACH-001183,-1.0435496793310484
ACH-001192,-1.0666141055420018
ACH-001193,-1.0764470784945313
ACH-001196,-0.9066993580101832
ACH-001197,-0.9208471288809752
ACH-001205,-0.7715252530081531
ACH-001211,-0.9800740177298098
ACH-001212,-0.9073449017205809
ACH-001228,-0.9140301563666304
ACH-001232,-1.1959347626534471
ACH-001239,-0.8384569269805593
ACH-001270,-0.9624593934439992
ACH-001274,-0.8677699294836456
ACH-001275,-0.7968275569138691
ACH-001277,-0.9212275593716556
ACH-001278,-0.8630382547023392
ACH-001280,-0.6090117260505358
ACH-001283,-0.9120219006995578
ACH-001289,-0.8501776940098793
ACH-001300,-0.8885526275250596
ACH-001301,-1.0589983908063598
ACH-001302,-0.9046835568292788
ACH-001306,-0.9356983667414526
ACH-001318,-0.8684898503760649
ACH-001322,-0.810248390759132
ACH-001328,-0.9986485130183296
ACH-001332,-0.9352615145339108
ACH-001336,-0.9641449385325804
ACH-001346,-1.0511803942117337
ACH-001353,-0.8119593465120882
ACH-001354,-1.0703125807741702
ACH-001367,-0.8990437144547463
ACH-001368,-0.7043243649396804
ACH-001374,-0.9375821927227088
ACH-001377,-0.8139731048897592
ACH-001380,-0.7558686620041678
ACH-001391,-0.6723784140146983
ACH-001408,-0.8066566615337419
ACH-001430,-0.7932408702935436
ACH-001431,-0.8822574671385868
ACH-001450,-0.6506327987191529
ACH-001496,-1.1630970502543139
ACH-001500,-0.7626149992903921
ACH-001523,-1.0971142695355358
ACH-001532,-0.5709403915734144
ACH-001550,-0.8581084475666448
ACH-001552,-1.038652915638888
ACH-001554,-0.9116974314519432
ACH-001654,-0.9951688274209703
ACH-001735,-0.7458629573503838
ACH-001736,-0.5803435849136683
ACH-001737,-0.5531032150831625
ACH-001740,-0.9150800820872028
ACH-001745,-0.952737250811172
ACH-001765,-0.7040881149230899
