,HAUS5 (23354)
ACH-000004,-1.1106432555636343
ACH-000005,-0.9429907072958252
ACH-000007,-1.1116473700497207
ACH-000009,-1.3269792744058042
ACH-000011,-1.1466398718846047
ACH-000012,-1.1293344401387615
ACH-000013,-1.1108957154240342
ACH-000014,-1.2769347681401415
ACH-000015,-1.2914061216693866
ACH-000017,-1.060345933594918
ACH-000018,-1.2264425496813292
ACH-000019,-1.1989090337984365
ACH-000021,-0.9654356685695596
ACH-000022,-1.1987184323448452
ACH-000025,-1.1408624381712429
ACH-000028,-1.1537630425564698
ACH-000030,-1.2007920119895514
ACH-000035,-1.0356361253336233
ACH-000036,-1.1570942519255256
ACH-000037,-1.1939944858170142
ACH-000039,-1.3357329027263696
ACH-000040,-1.1715563143029946
ACH-000041,-1.134474571389648
ACH-000042,-1.2293768458842536
ACH-000045,-0.9339527081662686
ACH-000047,-1.0572799915380462
ACH-000052,-1.3265673424307072
ACH-000053,-1.0439401002850242
ACH-000054,-0.9904857568459892
ACH-000055,-1.0525300576320455
ACH-000060,-1.1075483980302627
ACH-000067,-1.300310859305688
ACH-000070,-1.2123479922183031
ACH-000075,-1.3711172199304549
ACH-000078,-1.2367352962489775
ACH-000082,-1.2380718179853882
ACH-000085,-1.2336071724369904
ACH-000086,-1.1891010086957734
ACH-000087,-1.2162479405827045
ACH-000092,-0.8267006822459808
ACH-000095,-1.1721046708510352
ACH-000097,-1.0329362028527818
ACH-000098,-1.2599183074589837
ACH-000099,-1.0671511720708784
ACH-000108,-1.1294965145690214
ACH-000113,-1.050913169831159
ACH-000116,-1.0816728191552023
ACH-000118,-1.188055398470394
ACH-000120,-1.23840291682533
ACH-000123,-1.0861569355389145
ACH-000127,-1.0872436648847759
ACH-000128,-0.9706165505546596
ACH-000132,-0.6694568301511672
ACH-000133,-1.1680717155126632
ACH-000137,-1.2295330521411385
ACH-000138,-1.068680153079275
ACH-000142,-1.0860138833700526
ACH-000143,-1.2297236056811185
ACH-000146,-1.0083228826991155
ACH-000148,-1.2320254199070757
ACH-000150,-1.0967849564203138
ACH-000152,-0.9478390514474864
ACH-000153,-1.035772848999982
ACH-000159,-0.7899938046069739
ACH-000160,-1.5087141447297518
ACH-000163,-0.9180460052123004
ACH-000167,-1.5842525711541122
ACH-000168,-1.1376684367844745
ACH-000169,-1.2071622522333834
ACH-000178,-1.0459843880963977
ACH-000183,-1.1995034758687153
ACH-000188,-1.2455502497476498
ACH-000189,-1.1575873154852236
ACH-000190,-1.0119368789007726
ACH-000198,-1.0485114386812069
ACH-000203,-1.5640580477481294
ACH-000204,-1.037232121599979
ACH-000206,-1.2190607521771608
ACH-000207,-1.1672253873464378
ACH-000208,-1.1293924086617608
ACH-000210,-0.8772436290849851
ACH-000211,-1.2559353088678815
ACH-000215,-1.1726069749242427
ACH-000221,-1.2993143892912653
ACH-000222,-0.9791332254783588
ACH-000223,-1.1387818665689289
ACH-000226,-1.2504483802611943
ACH-000227,-1.2470870477102642
ACH-000228,-1.1574963030779033
ACH-000231,-1.059910251133012
ACH-000232,-1.0082101426501953
ACH-000233,-1.2132784331276356
ACH-000234,-0.9028418552763016
ACH-000235,-0.8772070817530602
ACH-000237,-1.2040751902212177
ACH-000238,-1.0424643045070885
ACH-000242,-1.0344821259765344
ACH-000243,-1.103187663333113
ACH-000244,-0.9221788493830908
ACH-000246,-1.1128865445833331
ACH-000248,-0.9872414088232068
ACH-000250,-1.1220516175643411
ACH-000251,-1.0548776829527655
ACH-000252,-0.6987492983062772
ACH-000253,-0.9328659042899452
ACH-000255,-0.9598731167403688
ACH-000256,-1.214713984278937
ACH-000257,-1.0131791502604408
ACH-000258,-1.0429993312586698
ACH-000259,-1.2112504066881071
ACH-000260,-1.1300768478495349
ACH-000261,-1.1582963304076097
ACH-000262,-0.9236758638286352
ACH-000263,-1.4019543972276136
ACH-000264,-1.2233156147947464
ACH-000265,-1.1912196918505182
ACH-000266,-0.8134821673996279
ACH-000272,-0.968839006968886
ACH-000274,-0.858742750097979
ACH-000277,-0.9511291682289772
ACH-000278,-1.0594598724514646
ACH-000279,-1.1053160726653628
ACH-000280,-1.2128125267773235
ACH-000281,-1.1056992515503117
ACH-000288,-1.1804342052787729
ACH-000291,-1.114658092518491
ACH-000293,-1.124391563443749
ACH-000294,-1.2394974753258514
ACH-000295,-1.1994227095575714
ACH-000296,-1.1304060352165897
ACH-000302,-1.0455149588506314
ACH-000304,-0.4594054941884413
ACH-000307,-1.0988247001637024
ACH-000308,-1.1008324551212394
ACH-000310,-1.098255336949204
ACH-000311,-0.8321037747331109
ACH-000312,-1.207718596797717
ACH-000315,-1.3137438492906404
ACH-000316,-1.3132893605787983
ACH-000317,-1.261704016374585
ACH-000318,-1.2486036962171567
ACH-000319,-1.204221472689655
ACH-000320,-1.1892384894302817
ACH-000322,-0.8925092184204199
ACH-000323,-0.8390125348507089
ACH-000324,-0.928264718790131
ACH-000329,-1.2793707373214926
ACH-000330,-0.9821825645133744
ACH-000331,-1.0775835799470137
ACH-000332,-0.8683243779981766
ACH-000334,-1.187864035479972
ACH-000335,-0.9648758835730822
ACH-000336,-1.1923728943400953
ACH-000337,-1.2571775114078143
ACH-000338,-0.7194155955452909
