,ACN9 (57001)
ACH-000004,0.11158645351431247
ACH-000005,0.32964606262896484
ACH-000007,0.02805145383318626
ACH-000009,0.26796480181367466
ACH-000011,0.10054648719644466
ACH-000012,0.17059646159254505
ACH-000013,0.12942783495108312
ACH-000014,-0.2967371237546847
ACH-000015,0.15285404151190138
ACH-000017,0.21981066847193706
ACH-000018,0.05023747747733958
ACH-000019,0.21025073421735432
ACH-000021,0.038843255408563586
ACH-000022,0.16196063445162515
ACH-000025,0.1836909155894494
ACH-000028,0.02792003877577141
ACH-000030,0.15735611477062958
ACH-000035,-0.06611271314126117
ACH-000036,0.08437221452207082
ACH-000037,0.1194857585686205
ACH-000039,-0.1360057903053326
ACH-000040,0.060243531639340986
ACH-000041,0.09301267465771547
ACH-000042,0.11882201862981312
ACH-000045,0.1460200266702071
ACH-000047,0.009470418461216329
ACH-000052,0.11274582737640462
ACH-000053,0.13021982054078787
ACH-000054,0.13577248478890916
ACH-000055,0.16736110691863287
ACH-000060,0.023495595950343253
ACH-000067,-0.06793437167644452
ACH-000070,0.09783548085421774
ACH-000075,0.11566045158699508
ACH-000078,0.16336203926763426
ACH-000082,-0.006079333322536495
ACH-000085,-0.05762463151624755
ACH-000086,0.1621308131841355
ACH-000087,0.4864930050603778
ACH-000092,0.1258494793904988
ACH-000095,0.07238607917720581
ACH-000097,0.015126980856025048
ACH-000098,0.0029927006446545164
ACH-000099,0.13085815126253064
ACH-000108,0.14340391546609568
ACH-000113,0.0854228124958574
ACH-000116,0.07598966858369217
ACH-000118,0.09433323189077608
ACH-000120,0.2504306636934268
ACH-000123,0.050671980116300634
ACH-000127,-0.02817484985326545
ACH-000128,-0.10460698189793477
ACH-000132,-0.06344383251513815
ACH-000133,0.05107054953894433
ACH-000137,0.10975340331252403
ACH-000138,0.08656761520078933
ACH-000142,0.044182927682699664
ACH-000143,0.14824509291460633
ACH-000146,0.1053187296032028
ACH-000148,0.16999663000353546
ACH-000150,0.14905621855843493
ACH-000152,-0.0008541582340244531
ACH-000153,0.2853054787024803
ACH-000159,-0.013314711613836338
ACH-000160,0.0057158626497894795
ACH-000163,0.06192197353093766
ACH-000167,0.3583943707898283
ACH-000168,-0.21903547749354765
ACH-000169,0.037124873735701065
ACH-000178,0.06516757509054273
ACH-000183,0.17083589075875424
ACH-000188,0.08837494700790076
ACH-000189,0.21395067929601996
ACH-000190,0.06705633045248922
ACH-000198,0.17300279985077646
ACH-000203,0.0012121781136819876
ACH-000204,0.2106484200801164
ACH-000206,0.33444800140954056
ACH-000207,0.10364990448916683
ACH-000208,0.19153099104099144
ACH-000210,0.10595731168195832
ACH-000211,0.11849272359322464
ACH-000215,0.06711947161190115
ACH-000221,-0.04121142670563098
ACH-000222,-0.1838082553906015
ACH-000223,0.009368521328380858
ACH-000226,0.04631192249518597
ACH-000227,0.1943244523680477
ACH-000228,0.09972882159520433
ACH-000231,0.1021221909671263
ACH-000232,-0.05718009887611285
ACH-000233,0.122352273517142
ACH-000234,0.10753981637053524
ACH-000235,0.06911121101800087
ACH-000237,0.12421965019047235
ACH-000238,0.0038665298833486547
ACH-000242,-0.11427032653584747
ACH-000243,0.057923118347432336
ACH-000244,-0.04005514925422581
ACH-000246,0.07941840480668222
ACH-000248,0.04290948575586049
ACH-000250,0.007693367558835196
ACH-000251,0.027036113443500785
ACH-000252,0.3608964329383719
ACH-000253,0.016286687360624785
ACH-000255,0.06688768006510737
ACH-000256,0.15838118426635978
ACH-000257,0.25309743471928225
ACH-000258,0.0038541948706143038
ACH-000259,0.061995873281060036
ACH-000260,0.10343254193106773
ACH-000261,-0.0217476128726061
ACH-000262,0.07805146032422274
ACH-000263,0.020780164815223774
ACH-000264,0.018436768240579587
ACH-000265,0.08592733979103012
ACH-000266,0.008466799636485944
ACH-000272,0.09562643275714323
ACH-000274,0.10695125449708176
ACH-000277,0.3333780338126093
ACH-000278,0.0986842547321772
ACH-000279,0.04846738460342426
ACH-000280,0.1282018297004435
ACH-000281,0.1131354499948075
ACH-000288,0.12503710564039355
ACH-000291,0.07143068626390095
ACH-000293,0.17055537282562336
ACH-000294,0.2318358117109796
ACH-000295,0.18383097960280026
ACH-000296,0.2463591150880821
ACH-000302,0.15048780912654147
ACH-000304,0.016993241608951888
ACH-000307,0.09402568129014653
ACH-000308,0.09873761691888644
ACH-000310,0.05891155557686675
ACH-000311,0.09837205977382896
ACH-000312,0.09044851414320182
ACH-000315,-0.09221097410157572
ACH-000316,0.034701411546622936
ACH-000317,0.13582434285431055
ACH-000318,-0.033641011459962684
ACH-000319,0.1840763679420986
ACH-000320,0.0861197719116179
ACH-000322,0.1476125373565856
ACH-000323,0.04721484424273868
ACH-000324,0.2506012537481637
ACH-000329,0.10410990805877134
ACH-000330,0.13035570601187085
ACH-000331,0.058566721157913726
ACH-000332,0.1216271888984281
ACH-000334,0.07309134236776255
ACH-000335,-0.18516586150893907
ACH-000336,0.020215999087611014
ACH-000337,0.1860975805460087
ACH-000338,0.05424192878524916
ACH-000339,0.11200139599711514
ACH-000341,0.0899009208816506
ACH-000348,0.08650967468453988
ACH-000350,0.2799933453103988
ACH-000352,0.1142841658720528
ACH-000356,0.21923658361204307
ACH-000361,0.1796837526733533
ACH-000362,0.03894227486193102
ACH-000363,0.1268958493599728
ACH-000364,0.08597468966790595
ACH-000365,0.10973350854729433
ACH-000366,0.019543496957558314
ACH-000368,0.07608368771618927
ACH-000374,-0.06710874169029593
ACH-000375,0.2796228861987866
ACH-000376,0.007958335008263541
ACH-000381,0.10187510660743193
ACH-000383,0.011419283589340676
ACH-000387,0.08821560070418008
ACH-000389,0.13308003200303975
ACH-000390,0.05895761706753803
ACH-000393,-0.032168549667404005
ACH-000395,0.02268430129548793
ACH-000396,0.2283162017509845
ACH-000397,0.03091449512534155
ACH-000401,0.052788355855367744
ACH-000402,-0.027922067219049152
ACH-000403,0.10413228454035148
ACH-000404,0.42294830247907467
ACH-000406,0.1368014595564743
ACH-000407,0.13316211123298285
ACH-000408,-0.09550540833514742
ACH-000410,0.12823883497256994
ACH-000411,-0.047388208782878194
ACH-000414,0.055265876049480384
ACH-000415,0.045162695804141416
ACH-000416,0.05888969912140204
ACH-000420,0.060110059898300726
ACH-000421,0.14966728561856046
ACH-000424,0.06975785173088317
ACH-000425,0.11910601039263438
ACH-000426,-0.053346485529529
ACH-000427,0.12686753721208732
ACH-000433,0.057353572374795735
ACH-000435,0.07724881510245375
ACH-000436,-0.021817891527903262
ACH-000444,0.01479443691721625
ACH-000445,0.2692428093739889
ACH-000448,0.030450079876054782
ACH-000450,0.24828393302523105
ACH-000452,-0.016458822870235715
ACH-000454,0.1794912069319386
ACH-000458,0.11849898918062693
