,BRICD5 (283870)
ACH-000004,-0.12350152954097615
ACH-000005,0.1959408093485132
ACH-000007,0.1413545975769568
ACH-000009,0.14550145166441394
ACH-000011,-0.0933378208405868
ACH-000012,0.015768047572045717
ACH-000013,0.057339083334728265
ACH-000014,-0.01919993353039936
ACH-000015,0.017429823602747783
ACH-000017,0.19288537632962655
ACH-000018,0.025991583348994013
ACH-000019,0.03717374695981408
ACH-000021,0.0275463308110955
ACH-000022,0.004701549515408468
ACH-000025,-0.08731844833925595
ACH-000028,-0.03400188340271795
ACH-000030,0.078056539383281
ACH-000035,-0.042189993802711837
ACH-000036,-0.15750832895549205
ACH-000037,-0.05811160070284835
ACH-000039,-0.047955126330804516
ACH-000040,-0.04556818717890476
ACH-000041,-0.05234214186863682
ACH-000042,0.05113768748992298
ACH-000045,-0.10727010551013894
ACH-000047,0.007911286715655884
ACH-000052,0.15547966986435158
ACH-000053,0.03151538745616859
ACH-000054,-0.02403893388961325
ACH-000055,0.08230781562102576
ACH-000060,-0.1276929371238928
ACH-000067,-0.16617826381067707
ACH-000070,0.06934899779232025
ACH-000075,0.025033997181088008
ACH-000078,-0.1491188947514969
ACH-000082,-0.01692558499208506
ACH-000085,0.0484189105907457
ACH-000086,0.008896605592058593
ACH-000087,0.11627799092595713
ACH-000092,-0.045075721295070925
ACH-000095,0.0042203916340275574
ACH-000097,0.03970784973671817
ACH-000098,-0.1039543690467569
ACH-000099,-0.04847711522848152
ACH-000108,-0.0454303409919148
ACH-000113,-0.009587259281174529
ACH-000116,0.0846319462069037
ACH-000118,-0.04239248066224928
ACH-000120,0.04338859760241734
ACH-000123,0.04430641328873123
ACH-000127,0.030348945734612824
ACH-000128,0.021464618969448897
ACH-000132,-0.06541800717433127
ACH-000133,0.015203076042728341
ACH-000137,-0.020552341596176374
ACH-000138,0.03940431711813888
ACH-000142,-0.1167652156246513
ACH-000143,0.09976368894541268
ACH-000146,-0.12737343534391293
ACH-000148,-0.03991584978963189
ACH-000150,-0.03182005087510398
ACH-000152,-0.05682845554640845
ACH-000153,-0.1054096804622274
ACH-000159,-0.0053891767531551215
ACH-000160,0.08570216916561067
ACH-000163,-0.0610038363877924
ACH-000167,0.027906577627802992
ACH-000168,-0.1120854171718734
ACH-000169,0.02119340445963576
ACH-000178,-0.007166252472884684
ACH-000183,0.03399396565873087
ACH-000188,-0.08008987785783965
ACH-000189,-0.005182192628687799
ACH-000190,0.0684366150187938
ACH-000198,0.04027301209212282
ACH-000203,-0.4463984780392114
ACH-000204,-0.1050051358815783
ACH-000206,0.03033675049211337
ACH-000207,0.02857923544506505
ACH-000208,-0.08081379380788954
ACH-000210,-0.2679368576969892
ACH-000211,-0.03989985070066477
ACH-000215,-0.03650946136643208
ACH-000221,0.03730797379901926
ACH-000222,0.06029306940330625
ACH-000223,0.10186065600976738
ACH-000226,0.013244755477529848
ACH-000227,-0.001826154375852684
ACH-000228,0.0525443253921392
ACH-000231,-0.06372577434581889
ACH-000232,-0.03985217789677193
ACH-000233,-0.03548668863113577
ACH-000234,-0.11940672188493152
ACH-000235,0.04322554782050509
ACH-000237,-0.003021315762862545
ACH-000238,0.07606909178533709
ACH-000242,-0.36955279693493776
ACH-000243,0.04192266439225289
ACH-000244,-0.17068655956404172
ACH-000246,-0.007086189201817117
ACH-000248,0.0005322601919394635
ACH-000250,-0.13513714844777314
ACH-000251,0.055914925784553135
ACH-000252,-0.2014720848716786
ACH-000253,0.03084874014036256
ACH-000255,0.1750471338567421
ACH-000256,0.017308745645884683
ACH-000257,0.3341001410139056
ACH-000258,0.10515241232343296
ACH-000259,-0.010688385699415005
ACH-000260,-0.11159983177210983
ACH-000261,0.025962800473381217
ACH-000262,-0.05225118537235799
ACH-000263,0.2865441355444107
ACH-000264,-0.120720201112415
ACH-000265,0.04508739566810886
ACH-000266,0.03893827136367475
ACH-000272,-0.039256398527133016
ACH-000274,0.0343522579782469
ACH-000277,-0.09365392646561496
ACH-000278,0.022044807271149408
ACH-000279,-0.035297089193674906
ACH-000280,-0.07209279501894407
ACH-000281,0.0013224483100917946
ACH-000288,-0.0775597409515512
ACH-000291,0.08163240320178104
ACH-000293,0.13982380197921296
ACH-000294,-0.036447729314654405
ACH-000295,-0.13765894043812438
ACH-000296,-0.03937919118371249
ACH-000302,0.07813537729801243
ACH-000304,0.19641780557912436
ACH-000307,0.06048593814964157
ACH-000308,0.01073851356952346
ACH-000310,-0.08573491100652683
ACH-000311,-0.021186348858057598
ACH-000312,0.09790483291423373
ACH-000315,-0.0366365426017481
ACH-000316,-0.07088646939799133
ACH-000317,0.15680461851017874
ACH-000318,0.21515992141619228
ACH-000319,-0.04481349749838159
ACH-000320,0.03637658297686127
ACH-000322,-0.2423092849736174
ACH-000323,-0.0326794126348002
ACH-000324,0.03928586060602905
ACH-000329,-0.02123384390363617
ACH-000330,0.1923865137203958
ACH-000331,0.06822191228817744
ACH-000332,-0.04560986685290575
ACH-000334,-0.08576106201386967
ACH-000335,0.07245244717517373
ACH-000336,0.01308389922689068
ACH-000337,0.090907635861775
ACH-000338,-0.297841615297709
ACH-000339,0.10242149519414932
ACH-000341,-0.05988445658242909
ACH-000348,-0.053445650157335794
ACH-000350,0.061869423435557465
ACH-000352,0.03295350999609541
ACH-000356,-0.15037210093015835
ACH-000361,-0.1490282510168439
ACH-000362,-0.19176341591653426
ACH-000363,0.040026742746799536
ACH-000364,-0.07608905889394214
