,ZNF324B (388569)
ACH-000004,-0.026129503492775825
ACH-000005,0.06819755053754073
ACH-000007,0.20771850214645632
ACH-000009,-0.0774723269861775
ACH-000011,-0.07973620212673824
ACH-000012,-0.2167621108045464
ACH-000013,-0.1662187124182319
ACH-000014,-0.03798179176964968
ACH-000015,-0.30262115416836843
ACH-000017,-0.1342906620510944
ACH-000018,-0.06183872234894532
ACH-000019,0.0301226149269686
ACH-000021,-0.14201806217923474
ACH-000022,-0.351547094322438
ACH-000025,-0.08774809748954543
ACH-000028,-0.014095716165744194
ACH-000030,-0.32339394817013234
ACH-000035,-0.06782195971792873
ACH-000036,-0.14993989490139265
ACH-000037,-0.09490105470594393
ACH-000039,0.0027767775734315802
ACH-000040,-0.1100567035752482
ACH-000041,-0.01793237522028125
ACH-000042,-0.10174827539976987
ACH-000045,-0.12469062518024387
ACH-000047,-0.15309948947785715
ACH-000052,-0.4282762223558105
ACH-000053,-0.11427558780100902
ACH-000054,-0.22497374750961088
ACH-000055,-0.2643320131795042
ACH-000060,-0.03558354632696868
ACH-000067,-0.06645494471004106
ACH-000070,-0.13011688390038914
ACH-000075,-0.18419037272979066
ACH-000078,-0.26207990507409484
ACH-000082,-0.09849898354964283
ACH-000085,-0.12040013434366632
ACH-000086,-0.2264343841255424
ACH-000087,-0.1060671431210873
ACH-000092,-0.121741627563645
ACH-000095,-0.11538642111791425
ACH-000097,-0.2210550757853067
ACH-000098,-0.1079752234927297
ACH-000099,-0.1345627544565789
ACH-000108,-0.12242931951544107
ACH-000113,-0.2903797698372392
ACH-000116,-0.05428517154126728
ACH-000118,-0.08137968273473331
ACH-000120,-0.11771441020117256
ACH-000123,-0.22500332149092345
ACH-000127,-0.0339638007109522
ACH-000128,-0.11818754418826898
ACH-000132,-0.04662191311263275
ACH-000133,-0.20571233179572898
ACH-000137,-0.3116758937083073
ACH-000138,-0.1615144341100799
ACH-000142,-0.27053819846567745
ACH-000143,-0.08890976759451531
ACH-000146,-0.10364845479253128
ACH-000148,-0.15058121639177305
ACH-000150,-0.09230618135002948
ACH-000152,-0.03998605927204482
ACH-000153,-0.1376521701575664
ACH-000159,-0.1239219729771542
ACH-000160,-0.0869344232446379
ACH-000163,-0.05659894727336631
ACH-000167,0.10454821075293234
ACH-000168,-0.14258990916148231
ACH-000169,-0.14102831921000625
ACH-000178,-0.2172308228001532
ACH-000183,-0.02861074744654133
ACH-000188,-0.1144855388686805
ACH-000189,-0.20049132994642985
ACH-000190,0.16100227857518118
ACH-000198,-0.22164956846056127
ACH-000203,0.12034006463270427
ACH-000204,-0.1425927682944035
ACH-000206,-0.04227103032768637
ACH-000207,0.020533636020494364
ACH-000208,-0.10007247680182912
ACH-000210,-0.07819525666323733
ACH-000211,-0.1464589676357929
ACH-000215,-0.09966243649369463
ACH-000221,-0.10604576695801857
ACH-000222,-0.1882924532383848
ACH-000223,-0.21845477735438887
ACH-000226,0.04791912951608147
ACH-000227,-0.10603101799418108
ACH-000228,-0.08067836851560918
ACH-000231,-0.0758236849547677
ACH-000232,-0.12796044248830252
ACH-000233,-0.1467333992654925
ACH-000234,-0.2134316519165044
ACH-000235,-0.01995149676852528
ACH-000237,-0.14519382739395978
ACH-000238,-0.04667041336083043
ACH-000242,-0.06901613424465004
ACH-000243,-0.14329534634550464
ACH-000244,-0.06439407065130337
ACH-000246,-0.19742176389252908
ACH-000248,-0.11893875765561535
ACH-000250,-0.2403246779108343
ACH-000251,-0.12038706171170363
ACH-000252,0.015539972105579957
ACH-000253,-0.2459284363091783
ACH-000255,-0.03115330771579218
ACH-000256,-0.3200357834204581
ACH-000257,-0.1230531070850209
ACH-000258,-0.17395830660844527
ACH-000259,-0.1518171432945989
ACH-000260,-0.12561040490851091
ACH-000261,-0.12693558742379174
ACH-000262,-0.4288093168429234
ACH-000263,-0.08663598385895974
ACH-000264,-0.010569768301963892
ACH-000265,-0.07509008355916237
ACH-000266,-0.17799051646618136
ACH-000272,-0.09099194249023353
ACH-000274,-0.1616483973837501
ACH-000277,-0.3072462471337839
ACH-000278,-0.08465531608485502
ACH-000279,-0.0403601092097088
ACH-000280,-0.2998878764646506
ACH-000281,-0.13069021823722302
ACH-000288,-0.041870621573378335
ACH-000291,-0.0379291374130587
ACH-000293,-0.2199904013671032
ACH-000294,-0.1769356801045715
ACH-000295,-0.1519011709251263
ACH-000296,-0.03051312318653197
ACH-000302,-0.15663498258561506
ACH-000304,-0.18425530076351265
ACH-000307,-0.14389937672612202
ACH-000308,-0.16906766170905818
ACH-000310,-0.07824746914486316
ACH-000311,-0.23160689615849975
ACH-000312,-0.12279389178019795
ACH-000315,-0.14798992333692268
ACH-000316,-0.122997337647935
ACH-000317,0.014599303230114187
ACH-000318,0.014558735529993675
ACH-000319,-0.14676721249133393
ACH-000320,-0.2172295349495529
ACH-000322,-0.20814263092033408
ACH-000323,-0.16949289142874924
ACH-000324,-0.117062074079364
ACH-000329,-0.09070761917804132
ACH-000330,0.16225950871589226
ACH-000331,-0.014970061402022868
ACH-000332,-0.17678524600649487
ACH-000334,-0.15110260599962125
ACH-000335,0.010014182869816314
ACH-000336,-0.00010965087821704628
ACH-000337,-0.061799799924218
ACH-000338,-0.5806924741882322
ACH-000339,-0.13466091949760572
ACH-000341,-0.15866358902072178
ACH-000348,-0.1088320523146473
ACH-000350,-0.1788480189904148
ACH-000352,-0.1746073755502602
ACH-000356,0.002318606017785175
ACH-000361,-0.32618039641289875
ACH-000362,-0.14889346727599015
ACH-000363,-0.11872843931651245
ACH-000364,-0.2221927397123127
ACH-000365,-0.09050054959939384
ACH-000366,-0.2170796095806907
ACH-000368,-0.21142683677543955
ACH-000374,0.0063425346327872145
ACH-000375,-0.263317908642478
ACH-000376,-0.00837916143551516
ACH-000381,0.024371710806895347
ACH-000383,-0.1399138830501572
ACH-000387,-0.056119059479730934
ACH-000389,-0.21272752780739726
ACH-000390,-0.1577413943828182
ACH-000393,-0.08122597335473221
ACH-000395,-0.4040338211360251
ACH-000396,-0.07705831695265625
ACH-000397,-0.0889300298483356
ACH-000401,-0.20629277638886875
ACH-000402,-0.2651984508030371
ACH-000403,-0.21736457052291064
ACH-000404,0.14326373251617255
ACH-000406,-0.12532014159521346
ACH-000407,-0.06681889840342987
ACH-000408,-0.10374253663590864
ACH-000410,-0.32427627994039304
ACH-000411,-0.016703468864855554
ACH-000414,-0.19778656427133268
ACH-000415,-0.04596085266578363
ACH-000416,-0.10983314727951908
ACH-000420,-0.1252740658214071
ACH-000421,-0.15138378576898304
ACH-000424,0.12269227344885512
