,ELL2 (22936)
ACH-000004,0.03981559355140441
ACH-000005,0.30272652313243115
ACH-000007,0.2283642678925936
ACH-000009,0.092295559468454
ACH-000011,0.12172342351254195
ACH-000012,-0.005215441204956958
ACH-000013,0.17393071144506986
ACH-000014,0.06485408212470638
ACH-000015,0.04921083657681345
ACH-000017,0.14853371029166776
ACH-000018,-0.14162739848790426
ACH-000019,0.1117123667889175
ACH-000021,0.0424927097507258
ACH-000022,0.02370931479488699
ACH-000025,0.17680622816850305
ACH-000028,0.1336507710622638
ACH-000030,0.0363425477138136
ACH-000035,-0.0631927288873142
ACH-000036,0.06353259568909841
ACH-000037,0.0019797028566395564
ACH-000039,0.14826416993887204
ACH-000040,0.07040099431228901
ACH-000041,0.030116349355830695
ACH-000042,0.07851630240578426
ACH-000045,0.10826595169967046
ACH-000047,0.1199336836157126
ACH-000052,-0.03325616763225093
ACH-000053,-0.05430842659320646
ACH-000054,-0.019235082373025302
ACH-000055,0.06992766215529027
ACH-000060,0.09018244754163793
ACH-000067,0.03005175930536831
ACH-000070,0.10373762815690048
ACH-000075,0.013952812449819522
ACH-000078,0.08297597202277575
ACH-000082,0.047394812051052254
ACH-000085,0.06447200392522967
ACH-000086,0.0310074924614071
ACH-000087,-0.11475512648723807
ACH-000092,0.07849850034448941
ACH-000095,0.08011491843291554
ACH-000097,0.17683751739784495
ACH-000098,0.026176812618741288
ACH-000099,0.0825322263597133
ACH-000108,0.06433218926125132
ACH-000113,-0.16901925937894513
ACH-000116,0.08557369734208377
ACH-000118,0.17466693888109416
ACH-000120,0.12364601135437073
ACH-000123,0.10894685872952756
ACH-000127,0.03665727146858273
ACH-000128,0.14001753435939202
ACH-000132,0.11895936436691733
ACH-000133,0.054990093946150516
ACH-000137,0.03630030297722642
ACH-000138,0.14922389871991254
ACH-000142,0.16054522897802231
ACH-000143,-0.202794534240262
ACH-000146,0.14866978330357322
ACH-000148,0.09872352940815213
ACH-000150,0.03369837394066364
ACH-000152,0.18092298930112127
ACH-000153,-0.07807333905281857
ACH-000159,0.18875254079627785
ACH-000160,0.4268505617275484
ACH-000163,0.030282279388530245
ACH-000167,0.5341453068678941
ACH-000168,-0.016267648920717012
ACH-000169,0.02529700129756799
ACH-000178,-0.01240469297191385
ACH-000183,-0.4031872900472511
ACH-000188,0.0045315999321120974
ACH-000189,0.2255040975711489
ACH-000190,0.4800744820450978
ACH-000198,0.11026488622939158
ACH-000203,0.16955815094232454
ACH-000204,-0.21599371857438407
ACH-000206,0.16004934334366322
ACH-000207,0.12313095072196045
ACH-000208,0.015183892823326937
ACH-000210,0.011842240012454971
ACH-000211,0.09829890720327802
ACH-000215,0.01946748922852775
ACH-000221,0.09926144119051762
ACH-000222,0.10026429212615937
ACH-000223,0.034634250855884285
ACH-000226,0.03492175804415454
ACH-000227,0.11472421060175192
ACH-000228,0.03485799442535195
ACH-000231,0.055371444929593824
ACH-000232,0.036371432133202215
ACH-000233,0.2492503364371792
ACH-000234,0.016218253435146518
ACH-000235,0.04895736562426841
ACH-000237,0.0667419072999343
ACH-000238,-0.10002775544386676
ACH-000242,-0.153486396459453
ACH-000243,0.029557975371619614
ACH-000244,0.15061799099543216
ACH-000246,-0.0037915903445697643
ACH-000248,0.1572669541949474
ACH-000250,0.06382979886483972
ACH-000251,0.3246699576954142
ACH-000252,0.24637448632688155
ACH-000253,0.16376480173043595
ACH-000255,0.08330745952468906
ACH-000256,0.07523085547487599
ACH-000257,0.2795722667340689
ACH-000258,-0.037729418554170065
ACH-000259,0.16368204361650066
ACH-000260,0.0496877569522929
ACH-000261,0.03325317246094893
ACH-000262,-0.2433467992224969
ACH-000263,-0.08644838623149317
ACH-000264,0.0941841271253587
ACH-000265,0.062121918680702375
ACH-000266,0.060518421491816486
ACH-000272,0.050238779975917684
ACH-000274,0.13235949658238835
ACH-000277,0.2852495868647873
ACH-000278,0.057942076059076975
ACH-000279,-0.05076099670598391
ACH-000280,0.118144317659223
ACH-000281,-0.015262977077080906
ACH-000288,0.2094086608846335
ACH-000291,0.052595171274227734
ACH-000293,0.033779235770410636
ACH-000294,0.20266602146258814
ACH-000295,0.06991595298058692
ACH-000296,0.20442650022688688
ACH-000302,0.03734191218020246
ACH-000304,-0.15890295821643266
ACH-000307,0.026197723354732045
ACH-000308,0.06402801967746563
ACH-000310,0.07651985742374863
ACH-000311,0.13371626831731834
ACH-000312,0.05039041921744876
ACH-000315,0.33712139554558723
ACH-000316,-0.08225546677700793
ACH-000317,0.04902904518966493
ACH-000318,0.056325497207774425
ACH-000319,0.12887523898378625
ACH-000320,-0.01577501411753034
ACH-000322,0.22693117254631295
ACH-000323,0.1743038560426517
ACH-000324,0.11182493012443816
ACH-000329,0.06814383437962046
ACH-000330,-0.047051210350342786
ACH-000331,-0.10194293045941627
ACH-000332,0.08293788084875285
ACH-000334,0.15942721151357098
ACH-000335,-0.042976879414270926
ACH-000336,0.1922364484352031
ACH-000337,0.0742933722442935
ACH-000338,-0.0861827884890399
ACH-000339,0.16205923551587806
ACH-000341,-0.20020325258271093
ACH-000348,0.013958736355884922
ACH-000350,0.04856293801269226
ACH-000352,0.17270648366128882
ACH-000356,0.0460932426941539
ACH-000361,0.18162582610620767
ACH-000362,-0.03191497534899772
ACH-000363,0.0483902081142627
ACH-000364,0.104986603858174
ACH-000365,0.008857774646605561
ACH-000366,0.014662366432858369
ACH-000368,-0.007254968530469977
ACH-000374,-0.04004178924826503
ACH-000375,0.2380491936392867
ACH-000376,0.08929002362916383
ACH-000381,-0.01816431003808491
ACH-000383,0.005039168074499151
ACH-000387,0.04480385468711057
ACH-000389,0.3136024666001028
ACH-000390,0.023581240607922733
ACH-000393,-0.05117217843249997
ACH-000395,0.17513795365960216
ACH-000396,0.006800145071873993
ACH-000397,-0.023087897021326256
ACH-000401,0.1398137160278953
ACH-000402,-0.09206503968673566
ACH-000403,0.13471983984566838
ACH-000404,0.2702570874131397
ACH-000406,0.11511373076124283
ACH-000407,0.1101432349340407
