,CTNNBL1 (56259)
ACH-000397,-0.6858116858627931
ACH-000401,-0.8967247367193725
ACH-000402,-0.6818815728833629
ACH-000403,-0.5929278930397485
ACH-000404,-0.9284281456289858
ACH-000406,-0.9491152714804352
ACH-000407,-0.7764719184343729
ACH-000408,-0.6628299050830208
ACH-000410,-0.9022352046474924
ACH-000411,-0.9290975385059812
ACH-000414,-0.7475766964486993
ACH-000415,-0.7019782657005188
ACH-000416,-0.7442029409069152
ACH-000420,-0.5156868968355305
ACH-000421,-0.8882115843047647
ACH-000424,-1.0615553450543036
ACH-000425,-0.8705015308430519
ACH-000426,-0.638898536416296
ACH-000427,-0.6850899072971266
ACH-000433,-0.6799510242635693
ACH-000435,-0.6445721519380294
ACH-000436,-0.37796900457489296
ACH-000444,-1.04904400607028
ACH-000445,-1.2165489089002377
ACH-000448,-0.7290530084759825
ACH-000450,-0.6386878232862929
ACH-000452,-0.914187722448986
ACH-000454,-0.8004330256730918
ACH-000458,-0.6861362907682139
ACH-000459,-0.7132914153960217
ACH-000460,-0.6875024757472716
ACH-000461,-0.7518296693279121
ACH-000463,-0.8141618951411103
ACH-000464,-0.8470475842742099
ACH-000466,-0.671461519148164
ACH-000467,-0.7684928445713743
ACH-000468,-0.6846177611501044
ACH-000469,-0.9720485319998268
ACH-000470,-0.014831866869204319
ACH-000471,-0.7924790275172333
ACH-000472,-0.642318385670738
ACH-000473,-0.4965402214388445
ACH-000475,-0.6035837582165051
ACH-000476,-0.5760305424559126
ACH-000477,-0.5796495371398646
ACH-000479,-0.8608972848816956
ACH-000480,-0.6454380516548497
ACH-000481,-1.0053174443412978
ACH-000483,-0.8629144155197157
ACH-000484,-0.4911854170975677
ACH-000485,-0.6971568352559571
ACH-000486,-0.5223951590235415
ACH-000487,-0.6461449861866707
ACH-000488,-0.7314526029001617
ACH-000490,-1.0611933583624378
ACH-000491,-0.7471711874719538
ACH-000495,-0.9177344336941158
ACH-000496,-0.6510572884103594
ACH-000499,-1.1307075334768808
ACH-000500,-0.5043086901266106
ACH-000502,-0.6371084570693899
ACH-000503,-0.637582727844193
ACH-000505,-0.7532310518121952
ACH-000507,-0.6946363010969687
ACH-000510,-1.0077207865805116
ACH-000511,-0.5510708551152689
ACH-000512,-1.3059678259891994
ACH-000516,-0.6161448248925565
ACH-000517,-0.5846912130589146
ACH-000518,-0.5424299642606599
ACH-000520,-0.8555500579014146
ACH-000521,-0.8728561298320663
ACH-000522,-0.6772770094027634
ACH-000524,-1.0338514562543009
ACH-000527,-0.8290270798795906
ACH-000528,-0.9520442244405524
ACH-000537,-0.5235639263391625
ACH-000541,-0.5450879311793134
ACH-000542,-0.6200997368222291
ACH-000544,-0.794020293712347
ACH-000545,-0.7778945767241167
ACH-000547,-0.802030993101131
ACH-000548,-0.7361594044264445
ACH-000549,-0.4298936045852653
ACH-000550,-0.5241717607109371
ACH-000552,-0.8961006023139104
ACH-000556,-0.2554148579683301
ACH-000557,-0.6269209813644477
ACH-000569,-0.8632279164887099
ACH-000570,-0.7411879340174461
ACH-000571,-0.6387055714620593
ACH-000573,-1.1946818234042411
ACH-000576,-0.92906935556571
ACH-000579,-0.456884463952542
ACH-000580,-1.0511131067826434
ACH-000584,-0.9333637204896326
ACH-000585,-1.085236180156658
ACH-000588,-0.9623659211897528
ACH-000589,-0.8423554294735468
ACH-000591,-0.9036941033517986
ACH-000593,-0.3926181521192504
ACH-000600,-0.7099474661504558
ACH-000601,-0.7562936959672393
ACH-000605,-0.8792827395101039
ACH-000606,-0.5717232229121354
ACH-000608,-0.5651911545070388
ACH-000614,-0.5194863509829172
ACH-000616,-0.7706250868676859
ACH-000618,-0.6664022859262592
ACH-000619,-0.6007502103761511
ACH-000620,-0.6487993635360668
ACH-000621,-0.9494359108625124
ACH-000622,-1.3185732886763115
ACH-000623,-1.112849839068041
ACH-000624,-0.9224214148822184
ACH-000627,-0.6311615342199073
ACH-000630,-0.7131766207143276
ACH-000631,-0.8063778416806376
ACH-000632,-0.9596276081141548
ACH-000633,-0.6287522042229473
ACH-000637,-0.7097328931846428
ACH-000638,-0.8308928445967111
ACH-000646,-0.8000253128774103
ACH-000647,-0.6845478506083161
ACH-000648,-0.6881214928598823
ACH-000649,-0.8561301498808235
ACH-000651,-0.8381803407143772
ACH-000652,-0.5976315801998929
ACH-000653,-0.8222103751371069
ACH-000657,-0.6753300413268318
ACH-000658,-0.787593639216122
ACH-000661,-0.4704481989154256
ACH-000662,-0.7411356544262059
ACH-000663,-0.6866036710611566
ACH-000665,-0.9053489397021944
ACH-000671,-0.9480982679893238
ACH-000672,-1.025319159577837
ACH-000673,-0.8069127260753084
ACH-000676,-0.8081329412423821
ACH-000677,-0.6489276741710311
ACH-000681,-0.8471961796169567
ACH-000683,-0.5562903943058347
ACH-000684,-0.8974436854059344
ACH-000688,-0.7177986148765503
ACH-000693,-0.5337000581953913
ACH-000694,-1.039025147818464
ACH-000695,-0.5857542600020432
ACH-000696,-0.8879140424755576
ACH-000697,-0.8398825693325074
ACH-000699,-0.4533421197507361
ACH-000701,-0.5913272269670723
ACH-000706,-0.8329475518932059
ACH-000711,-0.8079552133392168
ACH-000713,-0.7298418825087862
ACH-000714,-0.7299631571760637
ACH-000718,-1.0197076674565202
ACH-000720,-0.5480064507493602
ACH-000721,-0.7786647206120266
ACH-000724,-0.8298668550580204
ACH-000725,-0.6641488797670344
ACH-000732,-0.8855381117767537
ACH-000734,-0.9784804300948532
ACH-000735,-0.5387081300479933
ACH-000736,-0.6130688010226123
ACH-000738,-0.4253001506266212
ACH-000746,-0.6428558439712274
ACH-000747,-0.977355846980381
ACH-000748,-0.6244344371100954
ACH-000753,-1.0673221405330349
ACH-000756,-1.0146973793267535
ACH-000757,-0.663897734634967
ACH-000758,-0.7500975057850272
ACH-000760,-0.6514150742984023
ACH-000762,-0.7630846399137697
ACH-000763,-0.4268258950005231
ACH-000764,-0.5660405557369382
ACH-000765,-0.7407474032035782
ACH-000766,-0.5380646517463546
ACH-000767,-0.4645708111312791
ACH-000768,-0.9715247760880428
ACH-000769,-0.7949213486750331
ACH-000770,-0.7173557477904907
ACH-000771,-0.6728680035551051
ACH-000773,-0.8153703912780127
ACH-000776,-0.5075961483134641
ACH-000777,-0.8182666112465157
ACH-000778,-0.6832392063948208
ACH-000781,-0.7978412931123197
ACH-000782,-0.3331688963905868
ACH-000783,-0.4998751780550636
ACH-000784,-0.7140917533563617
ACH-000785,-0.4008658002418592
ACH-000787,-0.905137643879198
ACH-000788,-0.8318662402307749
ACH-000791,-0.509652522582148
ACH-000792,-0.6981886291564158
ACH-000794,-0.5959171381107502
ACH-000796,-0.7172008261177807
ACH-000798,-0.9898089557232972
ACH-000799,-0.5156506537121209
ACH-000800,-1.0923176735840454
ACH-000802,-0.6823662528236589
ACH-000804,-0.7039478461324541
ACH-000805,-0.6841309154446655
ACH-000809,-0.4898875722766531
ACH-000810,-1.0108393179532165
ACH-000811,-0.6830294598053532
ACH-000817,-1.038295956163534
ACH-000819,-1.0237636907433554
ACH-000820,-1.3954260989614462
ACH-000821,-0.7964632719740734
ACH-000822,-0.4286107097047424
ACH-000823,-0.4019348743810463
ACH-000824,-0.3575363183860099
ACH-000827,-0.7599243457846812
ACH-000829,-0.7771686962306272
ACH-000831,-0.8329513784387382
ACH-000832,-0.6840682987187678
ACH-000833,-0.8012051624347181
ACH-000834,-0.6985235150804473
ACH-000835,-0.9463943504973836
ACH-000836,-0.4729225233618722
ACH-000837,-0.6861629648883409
ACH-000838,-0.8005241691136051
ACH-000839,-0.7758266483102884
ACH-000840,-1.021334422588059
ACH-000841,-0.6610757104451919
ACH-000843,-0.9026590368582608
ACH-000846,-0.9149891126904188
ACH-000847,-0.7633440876456908
ACH-000848,-0.6191591306488652
ACH-000849,-0.7807566936996939
ACH-000851,-0.7701203380421422
ACH-000855,-0.7217245422765601
ACH-000856,-0.6879578739277977
ACH-000858,-0.7339172724986496
ACH-000859,-0.9457329475427028
ACH-000861,-0.7055892801908625
ACH-000862,-0.7397287954336341
ACH-000865,-0.8955426863298471
ACH-000866,-0.7711566192343399
ACH-000867,-0.8649075490581656
ACH-000869,-0.7125349250124888
ACH-000872,-0.9219675867067688
ACH-000873,-0.8089414001278383
ACH-000876,-0.9391768051691014
ACH-000878,-1.026472080119318
ACH-000880,-0.7374979883461096
ACH-000881,-0.7078369037426543
ACH-000882,-1.2471827430593532
ACH-000884,-0.5817611766819185
ACH-000885,-0.7117486453724651
ACH-000887,-0.5335585117944499
ACH-000889,-0.7388178628078967
ACH-000896,-0.8654486581123307
ACH-000898,-0.6002897605028417
ACH-000900,-0.6302994457101505
ACH-000901,-0.565477825203934
ACH-000905,-0.8853768253334827
ACH-000906,-0.6281377384691315
ACH-000907,-0.9820828097989464
ACH-000910,-1.1637810497258654
ACH-000911,-0.7636005568462172
ACH-000912,-0.9521328705223298
ACH-000913,-0.7919031680686034
ACH-000915,-0.8901712603800709
ACH-000916,-0.7148984233805001
ACH-000917,-1.0688165765778304
ACH-000920,-0.5712463794579898
ACH-000921,-0.8663713598705363
ACH-000924,-0.837878602170899
ACH-000926,-0.7797243683322701
ACH-000928,-0.7101434620373143
ACH-000929,-0.9259470511159248
ACH-000932,-0.8374651972863821
ACH-000935,-0.5998605361287924
ACH-000936,-0.7787696270846672
ACH-000937,-0.5578278526450499
ACH-000938,-0.7325344844075722
ACH-000939,-0.8034667477361314
ACH-000941,-0.9692238333487976
ACH-000943,-0.7255371879351986
ACH-000946,-0.7914701993313961
ACH-000947,-1.0917746626395215
ACH-000948,-0.6501352407961472
ACH-000950,-0.7702175997251282
ACH-000953,-0.9550662606772741
ACH-000954,-0.18375226732477387
ACH-000957,-0.9588761046632392
ACH-000958,-0.7264887527358236
ACH-000960,-0.679616690460766
ACH-000963,-0.4600653757882594
ACH-000968,-0.4592651445218418
ACH-000969,-0.6577894460358593
ACH-000972,-0.7061768621037069
ACH-000973,-0.5882643714491069
ACH-000974,-0.7651660002050904
ACH-000978,-0.7525358220432125
ACH-000984,-1.044716630323825
ACH-000986,-0.7068888550652338
ACH-000988,-0.9949047250018996
ACH-000993,-0.5734976229330634
ACH-000994,-0.9691543624673444
ACH-000996,-0.7315820626301266
ACH-001001,-0.5932453182262353
ACH-001020,-0.8747043978607436
ACH-001028,-0.7135040704337351
ACH-001031,-0.9875426539065848
ACH-001038,-1.0344481547376194
ACH-001048,-0.7089801965032196
ACH-001050,-0.7782460034478216
ACH-001053,-0.8731924298883545
ACH-001054,-1.0423937802433647
ACH-001061,-0.9322363040364502
ACH-001067,-0.8275821483112679
ACH-001075,-0.6857198909208191
ACH-001096,-0.8116745982618311
ACH-001111,-0.7449906828526877
ACH-001119,-0.6950093739608363
ACH-001128,-0.8191040338721558
ACH-001134,-0.7615064018959409
ACH-001151,-0.38553256198986224
ACH-001163,-0.8304390653267887
ACH-001164,-0.9886572315784204
ACH-001183,-0.5619892516535581
ACH-001192,-1.001855225745618
ACH-001193,-0.9179788144028802
ACH-001196,-0.7367584499010655
ACH-001197,-0.4727158428589302
ACH-001205,-0.8545199282614079
ACH-001211,-0.8036037866751499
ACH-001212,-0.8731490247625661
ACH-001228,-0.6212103485016126
ACH-001232,-0.7878624022803457
ACH-001239,-0.7163817092508367
ACH-001270,-1.180529066139513
ACH-001274,-0.8517954440196396
ACH-001275,-0.8419218463791021
ACH-001277,-0.8510172726063996
ACH-001278,-0.8182099994771572
ACH-001280,-0.38924176174768027
ACH-001283,-1.0526848447080626
ACH-001289,-0.8141952012077829
ACH-001300,-1.0173978682983713
ACH-001301,-1.1048565688775835
ACH-001302,-0.7566721472017662
ACH-001306,-0.6185331856392958
ACH-001318,-0.7810092262487568
ACH-001322,-0.6457381123298196
ACH-001328,-0.5020832637984161
ACH-001332,-0.5770038845284178
ACH-001336,-0.4827444855604482
ACH-001346,-0.9104700861071138
ACH-001353,-0.6014980609533062
ACH-001354,-0.9143154240330712
ACH-001367,-0.8375043497369535
ACH-001368,-0.8063384471613373
ACH-001374,-0.7749305615407684
ACH-001377,-0.8024155435127027
ACH-001380,-1.0065421962259746
ACH-001391,-0.4425919905273984
ACH-001408,-0.7666531048348678
ACH-001430,-0.6841177398254213
ACH-001431,-0.9580495737194008
ACH-001450,-0.9545363024926524
ACH-001496,-0.8349836399717163
ACH-001500,-0.9208541090950356
ACH-001523,-1.0254632507469248
ACH-001532,-0.7964001535050367
ACH-001550,-0.9322503491450248
ACH-001552,-0.8260144555884565
ACH-001554,-1.0004776511811777
ACH-001654,-0.7134546737816672
ACH-001735,-0.5494300644873262
ACH-001736,-0.8780758235747809
ACH-001737,-0.31449993355853195
ACH-001740,-0.9406830052827676
ACH-001745,-0.8707660502350049
ACH-001765,-0.6041247597691303
