,FZD2 (2535)
ACH-000004,-0.23233245879004194
ACH-000005,0.11454777615601736
ACH-000007,-0.13203128713563436
ACH-000009,-0.16956401028412574
ACH-000011,-0.0023697649005895065
ACH-000012,-0.2122905349278959
ACH-000013,-0.07767389942544768
ACH-000014,-0.0643013267476857
ACH-000015,-0.019705670326510025
ACH-000017,-0.261057608086969
ACH-000018,-0.10702392147200893
ACH-000019,-0.2353356831300125
ACH-000021,-0.09585508688805516
ACH-000022,-0.13823927294987626
ACH-000025,0.006847277252607168
ACH-000028,-0.007841992604949537
ACH-000030,-0.10511808430809022
ACH-000035,-0.19138154281199465
ACH-000036,-0.17688631669061408
ACH-000037,-0.1557165122664836
ACH-000039,-0.21036185178144912
ACH-000040,0.06235671883228675
ACH-000041,-0.01896801728031717
ACH-000042,-0.140822949805162
ACH-000045,-0.02120086661117699
ACH-000047,-0.13084963734986035
ACH-000052,0.009364679008416477
ACH-000053,-0.05179754311570983
ACH-000054,-0.034584349564015016
ACH-000055,-0.1438201216420527
ACH-000060,-0.061714799918364475
ACH-000067,-0.15520212316272608
ACH-000070,-0.029987299125374626
ACH-000075,0.08290927658262516
ACH-000078,-0.0840822664181511
ACH-000082,-0.12902434616444136
ACH-000085,-0.05431933686565642
ACH-000086,-0.15319812381605427
ACH-000087,-0.051466329031439086
ACH-000092,-0.04197774235003634
ACH-000095,-0.2147281030309211
ACH-000097,-0.13395945941411316
ACH-000098,-0.13948417748865352
ACH-000099,-0.1254585446776948
ACH-000108,-0.05309505496562757
ACH-000113,0.013925649077552893
ACH-000116,-0.09061643482366966
ACH-000118,-0.11203083240080064
ACH-000120,-0.12752057651499127
ACH-000123,-0.165224013399492
ACH-000127,-0.11636528586758198
ACH-000128,-0.046111979039782
ACH-000132,-0.16379247133188232
ACH-000133,-0.1316185493152054
ACH-000137,-0.2815063311950583
ACH-000138,-0.02121614764672461
ACH-000142,-0.20953049526361164
ACH-000143,0.2371261020335669
ACH-000146,-0.17761341627146773
ACH-000148,-0.12026462397548293
ACH-000150,-0.13653068487076292
ACH-000152,-0.0714792100565211
ACH-000153,0.025794684091531527
ACH-000159,-0.23887012779473746
ACH-000160,0.023506680240405014
ACH-000163,-0.09265427066856888
ACH-000167,-0.23251454675581565
ACH-000168,-0.1016298128721641
ACH-000169,-0.28201059956946833
ACH-000178,-0.0944726477268336
ACH-000183,-0.05654372701523875
ACH-000188,-0.2910530628319139
ACH-000189,-0.22810975257697785
ACH-000190,-0.1509223059926295
ACH-000198,-0.1463120404286088
ACH-000203,-0.26146598734925225
ACH-000204,0.14488637643763266
ACH-000206,0.13442132016812428
ACH-000207,-0.25726692550873514
ACH-000208,-0.4519493387231912
ACH-000210,0.04669521203184539
ACH-000211,-0.16101260616292873
ACH-000215,-0.13175571818016624
ACH-000221,-0.1119856623953316
ACH-000222,-0.2206480052973384
ACH-000223,-0.00974769934992859
ACH-000226,-0.18910975469983368
ACH-000227,-0.23771353389475236
ACH-000228,-0.11828935612987256
ACH-000231,-0.1459967353180036
ACH-000232,-0.12706567333664787
ACH-000233,-0.0799196857368738
ACH-000234,-0.15758605048723515
ACH-000235,-0.13457383436777878
ACH-000237,-0.011055723222675527
ACH-000238,-0.14485521234085516
ACH-000242,0.10991324234024256
ACH-000243,-0.2370780624471091
ACH-000244,-0.06752366266240012
ACH-000246,-0.14732619402900085
ACH-000248,-0.04045225058826917
ACH-000250,-0.14822074913424158
ACH-000251,-0.29273821921153736
ACH-000252,-0.2993390572388758
ACH-000253,-0.1013730634601557
ACH-000255,-0.12539777518481207
ACH-000256,0.06699798273124953
ACH-000257,0.0466645571521509
ACH-000258,-0.1085152544334791
ACH-000259,-0.2355491119749588
ACH-000260,-0.0952180306415544
ACH-000261,-0.08493854078236275
ACH-000262,0.039994841554144483
ACH-000263,-0.1652536483684523
ACH-000264,-0.2150966657138217
ACH-000265,-0.07266974687142717
ACH-000266,-0.14344624275571868
ACH-000272,-0.04844573997807208
ACH-000274,-0.21640549708980614
ACH-000277,0.0015843487525236148
ACH-000278,-0.05522705461260155
ACH-000279,-0.09921444793951832
ACH-000280,-0.1871616329466187
ACH-000281,-0.2054891908462006
ACH-000288,-0.2911283433777402
ACH-000291,-0.10936646259108046
ACH-000293,-0.10192718739197014
ACH-000294,-0.39362660926501297
ACH-000295,-0.16975099160162724
ACH-000296,0.013941716820625576
ACH-000302,-0.10018451797793164
ACH-000304,-0.10440024064434364
ACH-000307,-0.1323266993673146
ACH-000308,-0.03523789636287555
ACH-000310,-0.3185717881174709
ACH-000311,-0.1891331872655511
ACH-000312,-0.012639333801762085
ACH-000315,-0.2319314148693753
ACH-000316,-0.061888310464734524
ACH-000317,-0.14712813537069416
ACH-000318,-0.3256657335184213
ACH-000319,-0.1464239033852301
