,UNG (7374)
ACH-000004,0.1360848023041937
ACH-000005,0.14615030009045396
ACH-000007,-0.06894185731146908
ACH-000009,-0.058337779584554425
ACH-000011,-0.00842777045957745
ACH-000012,-0.06856853767626164
ACH-000013,0.03663865749679445
ACH-000014,0.033136282480875016
ACH-000015,-0.05370996335108895
ACH-000017,-0.00641185327786567
ACH-000018,0.14642239382685418
ACH-000019,-0.04478510258548754
ACH-000021,-0.06373922748930866
ACH-000022,-0.1370305027281317
ACH-000025,-0.04791136213190185
ACH-000028,-0.03209738748974584
ACH-000030,0.009561591082769652
ACH-000035,0.145320761551298
ACH-000036,0.04486129382363905
ACH-000037,-0.029777767508164
ACH-000039,-0.06469628616714193
ACH-000040,-0.005016682844347728
ACH-000041,-0.07028444004282879
ACH-000042,-0.060777394606248834
ACH-000045,0.08698244668924597
ACH-000047,0.017068931825640815
ACH-000052,-0.11159797840331932
ACH-000053,0.011269294874361645
ACH-000054,-0.07107709053917205
ACH-000055,-0.3039413888488084
ACH-000060,-0.15272848034309766
ACH-000067,0.0827107168342854
ACH-000070,0.1224931480505947
ACH-000075,0.1951905432936996
ACH-000078,0.0034555811101750376
ACH-000082,-0.05873978980506779
ACH-000085,-0.04922107402177929
ACH-000086,-0.16178913237253806
ACH-000087,-0.2312850382069922
ACH-000092,-0.04483073985605941
ACH-000095,-0.07418084384200838
ACH-000097,-0.029814465608628563
ACH-000098,0.054081214535029225
ACH-000099,-0.1007692686137341
ACH-000108,-0.0004262664522711952
ACH-000113,0.07927927598437022
ACH-000116,-0.07226947486385167
ACH-000118,0.000725875460509678
ACH-000120,0.053695416898333743
ACH-000123,-0.10766968218253826
ACH-000127,0.03792496932945855
ACH-000128,0.015520069029514425
ACH-000132,-0.062070992934973125
ACH-000133,-0.054511140914363966
ACH-000137,-0.006972658506578832
ACH-000138,0.027048831994233268
ACH-000142,-0.002914611646684796
ACH-000143,-0.11712932539399633
ACH-000146,0.015447496001642715
ACH-000148,0.005237770356747109
ACH-000150,-0.04901150530109488
ACH-000152,-0.2001429058932311
ACH-000153,-0.14544478131506303
ACH-000159,-0.03907980932065065
ACH-000160,-0.06225074414157504
ACH-000163,-0.2666868011286937
ACH-000167,-0.14818516797774908
ACH-000168,-0.13431544171881654
ACH-000169,-0.013727117113215651
ACH-000178,-0.05857888678803282
ACH-000183,-0.05949368863197401
ACH-000188,-0.027029464702301626
ACH-000189,-0.02454655360409275
ACH-000190,-0.08447193242831068
ACH-000198,0.02407044128108506
ACH-000203,0.34646703711524657
ACH-000204,-0.07693122360745748
ACH-000206,0.004857274338870845
ACH-000207,0.055948533937929465
ACH-000208,0.07557392723739012
ACH-000210,-0.3779331563701137
ACH-000211,-0.041595003353732944
ACH-000215,-0.09696243353449767
