,DLK1 (8788)
ACH-000004,-0.02063501522266057
ACH-000005,0.0023929676909824928
ACH-000007,-0.18711184894997104
ACH-000009,-0.04566700408800671
ACH-000011,-0.07138648507410426
ACH-000012,-0.06719584148084355
ACH-000013,-0.10114003149254784
ACH-000014,-0.0808223175885986
ACH-000015,-0.12928645398476005
ACH-000017,-0.12457278425191692
ACH-000018,-0.10971324092160273
ACH-000019,-0.31739148720254323
ACH-000021,-0.004383471665378652
ACH-000022,-0.18298785371820425
ACH-000025,-0.16169342732372627
ACH-000028,-0.08483437576953091
ACH-000030,-0.12955549586605786
ACH-000035,0.09259690740401358
ACH-000036,-0.0074323194376113184
ACH-000037,-0.0712498182329154
ACH-000039,-0.2293484889209341
ACH-000040,-0.008662735903402783
ACH-000041,-0.1323124468858745
ACH-000042,-0.0981695657202664
ACH-000045,-0.1734208929810062
ACH-000047,-0.12358854321673955
ACH-000052,-0.12105350507204615
ACH-000053,-0.0839364572719647
ACH-000054,-0.12667573858536302
ACH-000055,-0.07335261653351878
ACH-000060,-0.1119220933604692
ACH-000067,-0.2327516137039215
ACH-000070,-0.07439474359686113
ACH-000075,-0.34834598883898715
ACH-000078,-0.021080455060109284
ACH-000082,-0.2099154112076331
ACH-000085,-0.14987820031571375
ACH-000086,-0.17518254839040634
ACH-000087,0.016828011049707655
ACH-000092,-0.044573565095242934
ACH-000095,-0.21405042160206228
ACH-000097,-0.2291168777706101
ACH-000098,-0.2774744787750296
ACH-000099,0.005018328098832387
ACH-000108,-0.11520128998930662
ACH-000113,-0.12489115474285155
ACH-000116,-0.09006909571258617
ACH-000118,-0.06008371274889353
ACH-000120,-0.085153483915903
ACH-000123,-0.11132507943605348
ACH-000127,-0.2241435394444925
ACH-000128,-0.14787711411021204
ACH-000132,-0.13634823277654826
ACH-000133,-0.14491690824421094
ACH-000137,-0.028812543327010207
ACH-000138,-0.12583560688621
ACH-000142,-0.09635812815618892
ACH-000143,-0.08746996288014737
ACH-000146,0.006848743261923143
ACH-000148,-0.15103822299192754
ACH-000150,-0.20538055727137056
ACH-000152,-0.1726197983311921
ACH-000153,0.06966584551767219
ACH-000159,-0.08255017911042932
ACH-000160,-0.30692908443322464
ACH-000163,-0.02906620424325525
ACH-000167,0.045205597096055636
ACH-000168,-0.13627488686045305
ACH-000169,-0.16585270923788015
ACH-000178,-0.12987626412786782
ACH-000183,-0.011075612167132771
ACH-000188,-0.10349866102984684
ACH-000189,-0.253933875107192
ACH-000190,-0.2350026540363294
ACH-000198,-0.07016074400401763
ACH-000203,0.39173665820204334
ACH-000204,-0.1074455143651941
ACH-000206,-0.11806879378484528
ACH-000207,-0.13449659454726867
ACH-000208,0.15756523947993792
ACH-000210,-0.12967463538703228
ACH-000211,-0.28560497527363193
ACH-000215,-0.1371312903042375
ACH-000221,-0.28274909488779004
ACH-000222,-0.1512426338733476
ACH-000223,-0.13989058785739913
ACH-000226,-0.09850456015340918
ACH-000227,-0.194228882894568
ACH-000228,-0.05615391266230833
ACH-000231,-0.0269439915909484
ACH-000232,-0.17945235996045014
ACH-000233,-0.2691316105669255
ACH-000234,-0.1309817786489954
ACH-000235,-0.1317735745581071
ACH-000237,0.01580389826900461
ACH-000238,-0.0379535635716692
ACH-000242,-0.16293327880496028
ACH-000243,-0.10541019200353438
ACH-000244,-0.2216057371144623
ACH-000246,-0.1249881080928763
ACH-000248,-0.09582578459200113
ACH-000250,-0.13701791673008548
ACH-000251,-0.16439440314076584
ACH-000252,-0.1530923549593398
ACH-000253,-0.1211468274713022
ACH-000255,-0.06584356399518332
ACH-000256,-0.25539625429316104
ACH-000257,-0.4350355744156244
ACH-000258,-0.1304684043548036
ACH-000259,0.010374977515987278
ACH-000260,-0.1748650157455114
ACH-000261,-0.09242209880435674
ACH-000262,-0.3175188751501791
ACH-000263,-0.02881252476182353
ACH-000264,-0.06488516436680401
ACH-000265,-0.12906628558556668
ACH-000266,-0.16142262869645474
ACH-000272,-0.09476221717049706
ACH-000274,0.005534888458756518
ACH-000277,0.028422823021386562
ACH-000278,-0.11301137968970995
ACH-000279,-0.2431324087504393
ACH-000280,-0.25317767991186024
ACH-000281,-0.07287885374707623
ACH-000288,-0.135634543141256
ACH-000291,-0.21448521720737693
ACH-000293,-0.09425269843815913
ACH-000294,-0.29774314431841
ACH-000295,-0.06573451620000106
ACH-000296,0.0576420931108246
ACH-000302,-0.13773361339040302
ACH-000304,-0.35439062673450944
ACH-000307,-0.16262214269268285
ACH-000308,-0.049389660080950665
ACH-000310,-0.3082907404824213
ACH-000311,-0.2106022681149368
ACH-000312,-0.1502424326889643
ACH-000315,-0.1443200070842456
ACH-000316,0.041857443165506325
ACH-000317,-0.08954812317733951
ACH-000318,-0.043561367266980434
ACH-000319,-0.031679333454831204
ACH-000320,-0.1955045647755478
ACH-000322,-0.06646951954794478
ACH-000323,-0.09149188249942568
ACH-000324,-0.06295831150236655
ACH-000329,-0.21296063265413134
ACH-000330,-0.06899049076673516
ACH-000331,-0.01815901416635834
ACH-000332,-0.16543911759772148
ACH-000334,-0.08856784956750696
ACH-000335,0.20575769768796934
ACH-000336,-0.020728933894138456
ACH-000337,-0.04280533426724701
ACH-000338,-0.018430217823095986
ACH-000339,-0.03035661502122285
ACH-000341,-0.08675355132475199
ACH-000348,-0.11358466979661637
ACH-000350,-0.17220950205286775
ACH-000352,-0.1568364085118409
ACH-000356,-0.15525958782958565
ACH-000361,-0.04443992895067337
ACH-000362,-0.07814027633646553
ACH-000363,-0.01590691641424737
ACH-000364,0.010138721700029765
ACH-000365,-0.17568606578968146
ACH-000366,-0.02835643000064245
ACH-000368,-0.2987848410865533
ACH-000374,-0.0742560713561689
ACH-000375,-0.0004672065566511045
ACH-000376,-0.15055907130083476
ACH-000381,-0.19469874870397566
ACH-000383,-0.1217900275117284
ACH-000387,-0.19796335876451954
ACH-000389,-0.2466622708732249
ACH-000390,-0.09086782054074538
ACH-000393,-0.2442945005819701
ACH-000395,-0.13466119541397942
ACH-000396,-0.18860116527312945
ACH-000397,-0.11864685962405774
ACH-000401,-0.1015156160031882
ACH-000402,-0.21401503984091305
