,OR2AP1 (121129)
ACH-000004,-0.12741468965323566
ACH-000005,-0.035770958586424664
ACH-000007,0.040575079626292115
ACH-000009,-0.02058379736910157
ACH-000011,0.10210468660127886
ACH-000012,-0.016760994527080054
ACH-000013,-0.10323129356823303
ACH-000014,0.020157582633114686
ACH-000015,-0.23201485868181435
ACH-000017,-0.09198463451675548
ACH-000018,-0.006423266181737979
ACH-000019,-0.14974184099529972
ACH-000021,-0.0704585111602002
ACH-000022,-0.021282707271123115
ACH-000025,-0.1063358108843746
ACH-000028,-0.14892869445677645
ACH-000030,-0.03615913449140009
ACH-000035,-0.039478255092536566
ACH-000036,-0.02259275877863872
ACH-000037,0.05633836067842991
ACH-000039,0.014950196905620732
ACH-000040,-0.03773063158218267
ACH-000041,-0.1829858810118184
ACH-000042,-0.0745873922857138
ACH-000045,-0.054279260835473325
ACH-000047,-0.009568347047654087
ACH-000052,-0.09424940799944707
ACH-000053,-0.04281704984755292
ACH-000054,0.005189862723715853
ACH-000055,0.06399087641060673
ACH-000060,0.02584229619697235
ACH-000067,-0.25736022632265804
ACH-000070,-0.17597842601147753
ACH-000075,-0.17932732799249282
ACH-000078,0.09754910271646286
ACH-000082,-0.06813197950162328
ACH-000085,-0.08327419406458902
ACH-000086,-0.11164509571389997
ACH-000087,-0.17835383083498585
ACH-000092,0.008797184491380948
ACH-000095,-0.0463166776039429
ACH-000097,-0.0815553256280661
ACH-000098,-0.004268580576788136
ACH-000099,0.008017864388845724
ACH-000108,0.016048016279276642
ACH-000113,-0.11018218276379216
ACH-000116,-0.1007851529649252
ACH-000118,-0.13852243288960892
ACH-000120,0.08878069093007826
ACH-000123,-0.08147280344861639
ACH-000127,-0.09135271465179827
ACH-000128,-0.12381352452660688
ACH-000132,-0.015257897937875731
ACH-000133,-0.0941671852235322
ACH-000137,-0.26629630394182763
ACH-000138,-0.07447548550693747
ACH-000142,0.05445039725430005
ACH-000143,-0.12841878836150009
ACH-000146,-0.07373764656424753
ACH-000148,-0.08604404948020758
ACH-000150,-0.0637193764541197
ACH-000152,-0.0552089472687797
ACH-000153,-0.28384846642654826
ACH-000159,-0.09654066378980737
ACH-000160,-0.12203329749236197
ACH-000163,-0.01348705348079964
ACH-000167,-0.12367878185162524
ACH-000168,0.04745057521654667
ACH-000169,-0.1154389667082486
ACH-000178,-0.13321682243999627
ACH-000183,0.03801577414472475
ACH-000188,-0.06421573177393487
ACH-000189,-0.099094921962939
ACH-000190,-0.0970082766629866
ACH-000198,-0.12023095817654228
ACH-000203,-0.5747649708847582
ACH-000204,0.07135587050582345
ACH-000206,-0.14993418271482672
ACH-000207,-0.11290806383806408
ACH-000208,-0.09572427339723226
ACH-000210,-0.009018603698209905
ACH-000211,-0.1043103984068884
ACH-000215,-0.11620403013353073
ACH-000221,-0.021430649481847874
ACH-000222,0.02358340892707796
ACH-000223,-0.16250615143944305
ACH-000226,-0.11592034270903173
ACH-000227,-0.05218210412396762
ACH-000228,-0.214936081655524
ACH-000231,0.004383294488525166
ACH-000232,-0.044511417530125705
ACH-000233,0.02199561575150281
ACH-000234,-0.044464958998885695
ACH-000235,-0.10120201806336164
ACH-000237,-0.0037187578959614357
ACH-000238,0.040469294059698235
ACH-000242,-0.27408454097941776
ACH-000243,-0.14579007756810938
ACH-000244,0.032617153690196084
ACH-000246,-0.1567063643182609
ACH-000248,-0.1884216930765498
ACH-000250,0.003189411669606927
ACH-000251,-0.0669325791167719
ACH-000252,-0.17098877585658726
ACH-000253,0.023371157600841987
ACH-000255,-0.0973362018233406
ACH-000256,-0.0942856880001896
ACH-000257,-0.030932978089840982
ACH-000258,-0.07722385333507906
ACH-000259,-0.04053266496968328
ACH-000260,-0.023959770534866733
ACH-000261,-0.17210867489353493
ACH-000262,-0.05904716886867956
ACH-000263,-0.20421561249466072
ACH-000264,-0.04048004306414922
ACH-000265,-0.007574643937779306
ACH-000266,-0.056073252905554836
ACH-000272,-0.0903022375449944
ACH-000274,-0.09162218938731916
ACH-000277,-0.1781447946842735
ACH-000278,-0.16043520019045893
ACH-000279,-0.08508660207282043
ACH-000280,-0.02605900934981574
ACH-000281,-0.3265782013643719
ACH-000288,-0.07991962301207492
ACH-000291,-0.10262799107926852
ACH-000293,0.03071684493330575
ACH-000294,-0.06315877961772333
ACH-000295,0.07221370791891325
ACH-000296,-0.008217137547005307
ACH-000302,-0.14376814261808998
ACH-000304,-0.04475546312709236
ACH-000307,-0.004005819350348085
ACH-000308,-0.12911744120872354
ACH-000310,0.046764037081735765
ACH-000311,0.041734151227368725
ACH-000312,-0.04129965974079584
ACH-000315,-0.07952340162021196
ACH-000316,-0.09321060429112904
ACH-000317,-0.054132140102654325
ACH-000318,-0.19307472107045
ACH-000319,-0.109315050333455
ACH-000320,-0.040114940958167616
ACH-000322,0.08612697200906327
ACH-000323,0.16187179195529627
ACH-000324,-0.0971815718347579
ACH-000329,-0.01805048903551179
ACH-000330,-0.07102075124955366
ACH-000331,-0.1640428805310276
ACH-000332,-0.09379687241758404
ACH-000334,-0.11238403904137652
ACH-000335,-0.045824343315788434
ACH-000336,-0.11634220331647273
ACH-000337,-0.19529482473468135
ACH-000338,0.23957505778430666
ACH-000339,-0.07308987795287171
ACH-000341,-0.09839793808984347
ACH-000348,-0.15837006722357894
ACH-000350,-0.1502450916599395
ACH-000352,-0.09590436965098892
ACH-000356,-0.16677820000699065
ACH-000361,-0.03261410275266965
ACH-000362,0.041268056321147314
ACH-000363,-0.05006155600201859
ACH-000364,-0.1597214262848694
ACH-000365,-0.03934013838868984
ACH-000366,-0.05834632815480435
ACH-000368,-0.19154460618564545
ACH-000374,-0.12929872239332224
ACH-000375,0.02678879458491636
ACH-000376,-0.04147461332251248
ACH-000381,-0.007744511022835576
ACH-000383,0.02613348864343096
ACH-000387,-0.06725223842398212
ACH-000389,0.02935512962499869
ACH-000390,-0.02579070435209955
ACH-000393,-0.052445704544650966
ACH-000395,-0.21072932047112594
ACH-000396,0.002801874821270558
ACH-000397,-0.03141233827118089
ACH-000401,0.01718768502663415
ACH-000402,0.04618526779457414
ACH-000403,-0.07888605270201976
ACH-000404,-0.1971880197465811
ACH-000406,-0.014861887787873753
ACH-000407,-0.02012568573501746
ACH-000408,-0.0826525861431558
ACH-000410,-0.06475549040654954
ACH-000411,-0.01492546077275214
ACH-000414,-0.10021270825862502
ACH-000415,-0.010673315161208395
ACH-000416,-0.028211838428889024
ACH-000420,-0.10949290369227256
ACH-000421,-0.11317793263262753
ACH-000424,-0.21183649183684145
ACH-000425,-0.0431527696280832
ACH-000426,0.03984566079116447
ACH-000427,-0.11084278971846168
ACH-000433,-0.0172545398689834
ACH-000435,0.11167464273856977
ACH-000436,-0.043319728599062884
ACH-000444,0.018753654124501702
ACH-000445,-0.2274730207673678
ACH-000448,-0.1941259462593774
ACH-000450,0.08420114407764895
ACH-000452,-0.19978650005175508
ACH-000454,-0.1493311939384583
ACH-000458,-0.09837913623234636
ACH-000459,0.16138969897536032
ACH-000460,-0.11506534245461532
ACH-000461,0.03354592804230533
ACH-000463,-0.04025173939782603
ACH-000464,0.012367725909165277
ACH-000466,-0.1356450578281585
ACH-000467,0.05847104504937858
ACH-000468,-0.14256230967635755
ACH-000469,-0.014942972185075974
ACH-000470,-0.027838225420014642
ACH-000471,0.02560748495018157
ACH-000472,-0.1450338772054417
ACH-000473,-0.005635647382750914
ACH-000475,-0.06843390753008152
ACH-000476,-0.006858900302727997
ACH-000477,-0.12114446428151933
ACH-000479,0.01869334378432204
ACH-000480,-0.111741983962492
ACH-000481,-0.1762340029795126
ACH-000483,-0.16132794985777402
ACH-000484,-0.063234354078786
ACH-000485,-0.1353741846484853
ACH-000486,-0.15083454130918447
ACH-000487,0.15914125661979275
ACH-000488,-0.03488696074242878
ACH-000490,-0.0072509160676411544
ACH-000491,-0.014089209305006681
ACH-000495,0.03826615690717722
ACH-000496,-0.03129340233720189
ACH-000499,-0.0365485728151688
ACH-000500,0.01687404610002544
ACH-000502,-0.014276818695430063
ACH-000503,0.001595316746392614
ACH-000505,-0.20154029579167665
ACH-000507,-0.13611905742654293
ACH-000510,0.048719125787298034
ACH-000511,-0.08026144444797985
ACH-000512,-0.09251682205383358
ACH-000516,-0.07008111869842151
ACH-000517,-0.12662248324307154
ACH-000518,-0.046506850443675585
ACH-000520,-0.022129858050652998
ACH-000521,0.16187877188792962
ACH-000522,-0.05188333729894778
ACH-000524,-0.13245876296491446
ACH-000527,-0.13333259625161825
ACH-000528,-0.08553863677745155
ACH-000537,-0.18807289763962076
ACH-000541,-0.16990950212235942
ACH-000542,0.010711611879008674
ACH-000544,-0.009509335953902466
ACH-000545,-0.08495961238346966
ACH-000547,-0.22661212939177786
ACH-000548,0.06142799084865198
ACH-000549,-0.013044536283824659
ACH-000550,-0.16347724202160813
ACH-000552,0.008018281880722213
ACH-000556,-0.10078892335585284
ACH-000557,-0.060066013891647375
ACH-000569,0.012663536406282051
ACH-000570,-0.13809411313408362
ACH-000571,0.01218393715960257
ACH-000573,-0.07941539975179551
ACH-000576,-0.010678049587790284
ACH-000579,-0.08013804680455852
ACH-000580,0.045281294479343384
ACH-000584,-0.10845843465760413
ACH-000585,-0.12023111893996978
ACH-000588,0.02313447223092746
ACH-000589,-0.06468810941095265
ACH-000591,0.026433240849703717
ACH-000593,-0.08686273090778564
ACH-000600,-0.10603756490680508
ACH-000601,-0.020610860725760755
ACH-000605,-0.18718633958863
ACH-000606,-0.19553151056857407
ACH-000608,-0.16817506091774878
ACH-000614,0.003695815696787878
ACH-000616,-0.1429929043205453
ACH-000618,-0.06286413777311024
ACH-000619,-0.11486804389485394
ACH-000620,-0.1157101673990845
ACH-000621,-0.04035679711530205
ACH-000622,0.1003374167845634
ACH-000623,0.014451653455032385
ACH-000624,-0.07907313147481118
ACH-000627,-0.023339407137968626
ACH-000630,-0.06043386230949301
ACH-000631,0.11409083514031325
ACH-000632,-0.03197520928892431
ACH-000633,-0.027281293979117605
ACH-000637,-0.03964279285038269
ACH-000638,-0.14093786971665004
ACH-000646,-0.06082499155728385
ACH-000647,-0.1672315419857547
ACH-000648,0.008654312876301197
ACH-000649,-0.1135294382037812
ACH-000651,-0.17425373581788772
ACH-000652,-0.1416212260262914
ACH-000653,-0.03847676511154565
ACH-000657,-0.1446858753692538
ACH-000658,-0.0706819180832497
ACH-000661,-0.1532775832902298
ACH-000662,-0.29872128084372496
ACH-000663,-0.09473315664571293
ACH-000665,-0.2584512620311986
ACH-000671,-0.013514865120794814
ACH-000672,-0.27711986367714714
ACH-000673,-0.10836541621638483
ACH-000676,-0.06320403504822104
ACH-000677,-0.1838675227392402
ACH-000681,-0.06758340243991635
ACH-000683,-0.0497392656449557
ACH-000684,0.015732231383091457
ACH-000688,-0.09459131274299593
ACH-000693,-0.11431784317275755
ACH-000694,-0.100654175568468
ACH-000695,0.09350663847413936
ACH-000696,-0.1344929543208195
ACH-000697,-0.21149291679008456
ACH-000699,-0.0828301497659764
ACH-000701,-0.13917694571423506
ACH-000706,0.011503090045908873
ACH-000711,-0.13001037667215415
ACH-000713,-0.14345598190661582
ACH-000714,-0.38805615634884855
ACH-000718,-0.02084744268775845
ACH-000720,-0.09024582253712604
ACH-000721,0.01281360248600543
ACH-000724,-0.029551457602818586
ACH-000725,-0.13757798383019346
ACH-000732,-0.07714334551179602
ACH-000734,-0.13177292678856756
ACH-000735,-0.03675846168451774
ACH-000736,0.021252583374703603
ACH-000738,-0.17002146663813592
ACH-000746,0.042350460880598205
ACH-000747,-0.2073644116607384
ACH-000748,-0.2653125146341361
ACH-000753,-0.1082026823538468
ACH-000756,-0.02897996579180928
ACH-000757,-0.19188180140161956
ACH-000758,-0.061181045680765975
ACH-000760,-0.021584616546578256
ACH-000762,0.03451031457940317
ACH-000763,-0.11382095047228845
ACH-000764,-0.1471144989605262
ACH-000765,-0.1964786251032038
ACH-000766,-0.08378179334977037
ACH-000767,-0.05883932677469656
ACH-000768,-0.10945943318220684
ACH-000769,-0.10277011876832932
ACH-000770,-0.06392265367704594
ACH-000771,-0.06769373868823153
ACH-000773,-0.05200798197499206
ACH-000776,-0.04682095896712903
ACH-000777,-0.02037084157894176
ACH-000778,-0.014317243286450296
ACH-000781,-0.07706053478694158
ACH-000782,-0.007354918469358904
ACH-000783,-0.15382922021358258
ACH-000784,0.023740783769439132
ACH-000785,-0.02577224819975445
ACH-000787,-0.0935615588953299
ACH-000788,-0.07998016438595272
ACH-000791,-0.02443219758793976
ACH-000792,-0.07478135239628593
ACH-000794,0.03310374051183587
ACH-000796,-0.14790705029705364
ACH-000798,0.04445384115932882
ACH-000799,0.006374623628033167
ACH-000800,-0.1445916667733878
ACH-000802,-0.034913850919504434
ACH-000804,-0.05241977462755716
ACH-000805,-0.11240157037254916
ACH-000809,-0.1194194640833768
ACH-000810,-0.24601413666571406
ACH-000811,-0.04267330453427018
ACH-000817,0.0922679065528431
ACH-000819,-0.08452782619035899
ACH-000820,-0.1406494654891474
ACH-000821,-0.07416088951834572
ACH-000822,-0.16339140604281524
ACH-000823,-0.1660540850653176
ACH-000824,-0.040592260641558985
ACH-000827,-0.04704374330925915
ACH-000829,-0.04911630090062892
ACH-000831,-0.17149132686763832
ACH-000832,-0.1264024698722742
ACH-000833,-0.1938543470994953
ACH-000834,-0.2277908468978237
ACH-000835,-0.055446442017937525
ACH-000836,-0.1079890527555319
ACH-000837,-0.1021256857584492
ACH-000838,-0.06303019086305256
ACH-000839,-0.09738981196814928
ACH-000840,-0.16737674245072431
ACH-000841,-0.18565332337446236
ACH-000843,-0.0828015610168882
ACH-000846,-0.0574919067539739
ACH-000847,-0.09536038295420927
ACH-000848,-0.08818185042448637
ACH-000849,-0.005256454771073511
ACH-000851,-0.1875811172758299
ACH-000855,-0.09026551918017572
ACH-000856,-0.10496223259732848
ACH-000858,-0.08830430005998371
ACH-000859,-0.155920487968629
ACH-000861,-0.15413908916368546
ACH-000862,-0.04383240921600751
ACH-000865,-0.15869595260412256
ACH-000866,-0.0206112217707928
ACH-000867,-0.09896316275082613
ACH-000869,-0.1092740788120844
ACH-000872,-0.05171993489205184
ACH-000873,-0.07856063259216405
ACH-000876,-0.0761402803499066
ACH-000878,-0.18806213779684586
ACH-000880,0.054386409117337546
ACH-000881,-0.023111329921024503
ACH-000882,-0.17443687673513034
ACH-000884,-0.06792165413856505
ACH-000885,-0.058174404646597684
ACH-000887,-0.16184561889902482
ACH-000889,-0.17350594437045774
ACH-000896,-0.04257649668643451
ACH-000898,-0.1570187914706575
ACH-000900,-0.24934016460577255
ACH-000901,-0.15709244835013214
ACH-000905,-0.09412096691172668
ACH-000906,-0.199000319756354
ACH-000907,-0.0640307051944053
ACH-000910,-0.10546648201606247
ACH-000911,-0.05718212470105219
ACH-000912,-0.12682255431379896
ACH-000913,-0.0898621777100277
ACH-000915,-0.1594361578756824
ACH-000916,0.27265044149837564
ACH-000917,-0.13437938875422958
ACH-000920,0.07084188749813504
ACH-000921,-0.12770007855371113
ACH-000924,-0.098559206785093
ACH-000926,-0.032863576786675966
ACH-000928,-0.18198120577842156
ACH-000929,0.02025253889015653
ACH-000932,-0.15024893901782668
ACH-000935,-0.023092006547033708
ACH-000936,0.1005401604936236
ACH-000937,-0.06754510402763607
ACH-000938,-0.00596454142004661
ACH-000939,-0.1203782866883198
ACH-000941,-0.1238486875476916
ACH-000943,-0.12095813614586785
ACH-000946,-0.04404868035144905
ACH-000947,-0.09845494363739188
ACH-000948,-0.1607541277863748
ACH-000950,-0.12242752474362527
ACH-000953,-0.039465248929463285
ACH-000954,0.21537095857940067
ACH-000957,-0.10802679128936124
ACH-000958,0.15568872911092754
ACH-000960,-0.08333253662273467
ACH-000963,-0.056562096804327014
ACH-000968,-0.1196118409796248
ACH-000969,-0.028067123314773287
ACH-000972,-0.20314304397962515
ACH-000973,0.00738002508151457
ACH-000974,-0.09330080882818416
ACH-000978,-0.02539973627594333
ACH-000984,-0.295214372548068
ACH-000986,0.0489864719700059
ACH-000988,-0.1390603703986338
ACH-000993,-0.07277822403141654
ACH-000994,-0.20271561466674795
ACH-000996,-0.043112572273864905
ACH-001001,-0.09035988779506507
ACH-001020,-0.16069095479878326
