,R3HDML (140902)
ACH-000623,-0.07692288448930219
ACH-000624,-0.07326425368839308
ACH-000627,-0.08284821508213147
ACH-000630,0.056457671657101034
ACH-000631,-0.2338436033067546
ACH-000632,-0.091689056334343
ACH-000633,-0.13794903023633984
ACH-000637,0.015704535279853105
ACH-000638,0.12049083260049262
ACH-000646,-0.0928227361060721
ACH-000647,0.053523815632448415
ACH-000648,0.09369769830344957
ACH-000649,-0.0065648113906171856
ACH-000651,-0.07197974779056851
ACH-000652,-0.2269969333127868
ACH-000653,-0.12593975455147266
ACH-000657,-0.13416655416360446
ACH-000658,-0.1775046852039187
ACH-000661,-0.2412085363563941
ACH-000662,-0.11842882829741105
ACH-000663,0.06498343532928078
ACH-000665,-0.11078578606701156
ACH-000671,-0.12420385550328905
ACH-000672,-0.3179983371790601
ACH-000673,-0.08371469863253983
ACH-000676,-0.05756993925955325
ACH-000677,-0.0917902539675605
ACH-000681,-0.055409093386268114
ACH-000683,-0.11081293703435653
ACH-000684,-0.14386539736132106
ACH-000688,-0.19905404648920255
ACH-000693,0.1020540870306992
ACH-000694,-0.045197142790237635
ACH-000695,-0.10149232122411124
ACH-000696,-0.11132976180850324
ACH-000697,-0.024274247671352063
ACH-000699,-0.046419029535892165
ACH-000701,-0.15249810761976462
ACH-000706,-0.065308752743239
ACH-000711,-0.02174365949686639
ACH-000713,-0.12584964732421794
ACH-000714,-0.02780720220919943
ACH-000718,-0.17676019754680075
ACH-000720,-0.10845478403943484
ACH-000721,-0.18540654177909108
ACH-000724,-0.06397284513561419
ACH-000725,0.06513982331888125
ACH-000732,-0.200500945357293
ACH-000734,-0.02080708786796749
ACH-000735,0.004159468119869314
ACH-000736,-0.02739154951565683
ACH-000738,-0.22592262193187476
ACH-000746,-0.22416902280374315
ACH-000747,-0.11276002697927462
ACH-000748,-0.08037404701489285
ACH-000753,-0.0238112033418753
ACH-000756,0.1676794953859993
ACH-000757,0.03353571164041252
ACH-000758,-0.1836390732166496
ACH-000760,-0.0683300497562567
ACH-000762,0.0383043166973736
ACH-000763,-0.18068087000957556
ACH-000764,0.030329943186144258
ACH-000765,0.013988184965410409
ACH-000766,0.016430058807723604
ACH-000767,0.029738612871774806
ACH-000768,-0.11901096323568755
ACH-000769,-0.1872831526913521
ACH-000770,-0.014427395965420775
ACH-000771,-0.09373976769704967
ACH-000773,-0.06430130077655785
ACH-000776,-0.07160301608966299
ACH-000777,-0.15734034158803265
ACH-000778,-0.18110473504591965
ACH-000781,-0.1714405726216774
ACH-000782,-0.039278091011798334
ACH-000783,-0.013975208724594491
ACH-000784,-0.06919105539200524
ACH-000785,-0.04541934195140338
ACH-000787,-0.14064663231171198
ACH-000788,-0.10084674982100963
ACH-000791,0.02390056015329886
ACH-000792,-0.002339244771685801
ACH-000794,0.053695641749676414
ACH-000796,-0.03517644993663578
ACH-000798,-0.04816999283639405
ACH-000799,-0.1149710280798112
ACH-000800,-0.09814259855565233
ACH-000802,0.05324769669142269
ACH-000804,-0.0754662956494514
ACH-000805,-0.1467822251411277
ACH-000809,-0.11854986281828245
ACH-000810,0.12925485244567458
ACH-000811,-0.22841552569498524
ACH-000817,0.13984540092552933
ACH-000819,-0.16129733479378888
ACH-000820,-0.0006774388797051178
ACH-000821,-0.08646544927670165
ACH-000822,-0.1482151966545583
ACH-000823,-0.07879107321334795
ACH-000824,-0.04279381700028274
ACH-000827,-0.0709881858789034
ACH-000829,-0.04050174442679957
ACH-000831,-0.09363578864187826
ACH-000832,0.058353953098740675
ACH-000833,-0.06559922152550081
ACH-000834,-0.05537317953323311
ACH-000835,-0.0809350767780078
ACH-000836,-0.15632091044245622
ACH-000837,-0.07770180450841438
ACH-000838,-0.14849189817746303
ACH-000839,-0.08822675134763915
ACH-000840,0.0120717562623953
ACH-000841,0.1232809446845023
ACH-000843,0.017508488016286173
ACH-000846,-0.09222320638711083
ACH-000847,-0.11086982046967778
ACH-000848,-0.09203981520186058
ACH-000849,-0.04551941808006104
ACH-000851,-0.2832535465563092
ACH-000855,-0.16086347679088994
ACH-000856,-0.01900121067569574
ACH-000858,-0.17165039694395484
ACH-000859,-0.12709117062594866
ACH-000861,-0.11257661185586333
ACH-000862,-0.13022358471225454
ACH-000865,-0.06023298464653747
ACH-000866,-0.011084634643744498
ACH-000867,-0.20383987214965613
ACH-000869,-0.06097399821175855
ACH-000872,-0.08879082299528235
ACH-000873,-0.03489550418735045
ACH-000876,-0.06683137945499679
ACH-000878,-0.12395811293912845
ACH-000880,-0.01978286643236264
ACH-000881,-0.08309122556895887
ACH-000882,-0.18555693404853987
ACH-000884,-0.11257656771631763
ACH-000885,-0.05236599837588265
ACH-000887,0.05536112697182935
ACH-000889,-0.007673849056557547
ACH-000896,0.03438197515345002
ACH-000898,-0.03020181397464327
ACH-000900,-0.02248027354610787
ACH-000901,-0.034365864020858394
ACH-000905,-0.06806398208653497
ACH-000906,-0.08726858992495991
ACH-000907,-0.22147987284829485
ACH-000910,0.08520229449743759
ACH-000911,-0.08250864607496544
ACH-000912,-0.11563639084048667
ACH-000913,-0.06351137404519314
ACH-000915,-0.02018672759605506
ACH-000916,0.28128146954263256
ACH-000917,-0.107870535621481
ACH-000920,-0.1461131380358452
ACH-000921,-0.15475097058697507
ACH-000924,-0.059598640922981234
ACH-000926,-0.2032434016724084
ACH-000928,-0.05448825046542634
ACH-000929,-0.1148354573738043
ACH-000932,-0.029403610684717106
ACH-000935,-0.1226377948703134
ACH-000936,-0.12085667257020408
ACH-000937,-0.058361006380906175
ACH-000938,-0.07118359227741278
ACH-000939,-0.0858381235671763
ACH-000941,-0.09480012883067286
ACH-000943,-0.092200351651363
ACH-000946,-0.033714434659502315
ACH-000947,-0.0641688852584933
ACH-000948,-0.12974730581426808
ACH-000950,-0.1485586459503152
ACH-000953,-0.03404895374059905
ACH-000954,-0.058887608636378264
ACH-000957,-0.2161190931933324
ACH-000958,-0.0643186137479208
ACH-000960,-0.031060740506899817
ACH-000963,-0.08212147769516424
ACH-000968,0.03767881753191267
ACH-000969,-0.1125532142191012
ACH-000972,-0.03712144375103445
ACH-000973,-0.056946376975954074
ACH-000974,-0.0682967576945722
ACH-000978,-0.21851093384881268
ACH-000984,-0.14721784227565685
ACH-000986,-0.027707291165078817
ACH-000988,-0.17004805404611684
ACH-000993,-0.21583079634297125
ACH-000994,-0.1366878085137554
ACH-000996,-0.1885342011947214
ACH-001001,-0.03375998222722865
ACH-001020,-0.13990391890006135
ACH-001028,-0.19745934231783915
ACH-001031,-0.03318789806895732
ACH-001038,0.02971133627904152
ACH-001048,-0.09704255969692924
ACH-001050,-0.050420436706614204
ACH-001053,-0.05685403634462434
ACH-001054,-0.06857207296275558
ACH-001061,-0.05950237318335545
ACH-001067,-0.07687020603651896
ACH-001075,-0.20970243508855946
ACH-001096,-0.11874269715659355
ACH-001111,-0.2040950693392581
ACH-001119,0.0003236500700508738
ACH-001128,-0.11832924463171175
ACH-001134,-0.11351200628737275
ACH-001151,0.002016204209976596
ACH-001163,-0.16722505066691834
ACH-001164,-0.004885509043827997
ACH-001183,-0.059006931513835986
ACH-001192,-0.04330407619668016
ACH-001193,-0.1399776009595601
ACH-001196,-0.13203572498822044
ACH-001197,-0.04449784187674408
ACH-001205,-0.07830518632226781
ACH-001211,-0.00716193175670965
ACH-001212,-0.2573819411597996
ACH-001228,0.08520039873649765
ACH-001232,-0.053875157162996144
ACH-001239,-0.17721786259576172
ACH-001270,0.0660056485403195
ACH-001274,-0.036525587928190856
ACH-001275,-0.043588274614950816
ACH-001277,-0.006712426224230882
ACH-001278,-0.040341887978702896
ACH-001280,0.16025182212271044
ACH-001283,-0.040916417039114285
ACH-001289,0.01742064338586794
ACH-001300,0.06073956125516813
ACH-001301,-0.2384698762461993
ACH-001302,-0.031683705151302526
ACH-001306,-0.15942745302337102
ACH-001318,-0.15803538046879656
ACH-001322,-0.0023229284791310622
ACH-001328,-0.004872124065897004
ACH-001332,-0.07118218327126134
ACH-001336,-0.044194077330894026
ACH-001346,-0.07962195624437991
ACH-001353,-0.0301900210611761
ACH-001354,0.3959767857845869
ACH-001367,0.011810876085696092
ACH-001368,-0.15334538815319276
ACH-001374,-0.022710133484944127
ACH-001377,-0.2621627187077403
ACH-001380,-0.0625974681542819
ACH-001391,-0.2128787656856523
ACH-001408,-0.023345560837832253
ACH-001430,-0.07275183711679384
ACH-001431,-0.23752114636779004
ACH-001450,-0.028999348240121136
ACH-001496,-0.07775481622996035
ACH-001500,-0.12051622759122547
ACH-001523,-0.08395033624088602
ACH-001532,-0.1080792150472538
ACH-001550,-0.03914085671961206
ACH-001552,0.09078119289658276
ACH-001554,-0.12323695229485168
ACH-001654,-0.023978643299304582
ACH-001735,-0.1223099414802906
ACH-001736,-0.05471766231877944
ACH-001737,-0.030641037389785675
ACH-001740,-0.00304284644229625
ACH-001745,-0.11326804032994404
ACH-001765,-0.08088839415841392
