,BROX (148362)
ACH-000004,0.01205358847467356
ACH-000005,0.27019449109009963
ACH-000007,0.18336517737649935
ACH-000009,0.00010769664717972884
ACH-000011,0.10209924681690484
ACH-000012,0.13334994173443274
ACH-000013,0.014132864252838726
ACH-000014,0.05901829071160272
ACH-000015,0.16887940045498356
ACH-000017,0.08426762602550927
ACH-000018,-0.009737100580059565
ACH-000019,0.2708845080702585
ACH-000021,0.12807813202911505
ACH-000022,0.026885390659385427
ACH-000025,-0.016249659728907486
ACH-000028,0.3226911525464909
ACH-000030,0.10373899039232068
ACH-000035,0.13855791119185198
ACH-000036,-0.11723583777714384
ACH-000037,0.10976193619812044
ACH-000039,0.11735489593579446
ACH-000040,0.07909742116674412
ACH-000041,0.2446461223422265
ACH-000042,0.14901361987056128
ACH-000045,0.1418985109834677
ACH-000047,0.09084867972966727
ACH-000052,0.022140181082345063
ACH-000053,0.16497558513146438
ACH-000054,0.18337981668774075
ACH-000055,0.2292781824100819
ACH-000060,0.14224559485988889
ACH-000067,0.17790814939694835
ACH-000070,0.02119086823133923
ACH-000075,0.0665574315528384
ACH-000078,0.18381536356540495
ACH-000082,0.028502646688188662
ACH-000085,0.031776002609778635
ACH-000086,0.13842948923663048
ACH-000087,0.15263899285315685
ACH-000092,0.05660041015562223
ACH-000095,0.09065931946035488
ACH-000097,0.3166379735595178
ACH-000098,-0.006798617454861938
ACH-000099,0.11851993152864156
ACH-000108,0.14374270423266028
ACH-000113,0.18990164336864
ACH-000116,0.13037662818501208
ACH-000118,0.1507236191952977
ACH-000120,0.07565539708648261
ACH-000123,0.09807382018946552
ACH-000127,0.15499386104808566
ACH-000128,0.1786997204367617
ACH-000132,0.06395996805650703
ACH-000133,0.09850043184464
ACH-000137,0.060370475743500976
ACH-000138,0.2258668639362657
ACH-000142,-0.09098436056174516
ACH-000143,0.2564813159040891
ACH-000146,0.07780235406962772
ACH-000148,0.06300160959640162
ACH-000150,0.13325377676382086
ACH-000152,0.057806912207838276
ACH-000153,0.2589083669957095
ACH-000159,0.09028039016719487
ACH-000160,0.15678977701864935
ACH-000163,0.05319765851041162
