,BHMT2 (23743)
ACH-000251,0.04198720037475917
ACH-000252,-0.2511576626961497
ACH-000253,-0.058822113422216236
ACH-000255,-0.28253905489281866
ACH-000256,-0.038462127628743834
ACH-000257,-0.19752600672639944
ACH-000258,-0.3361375324759044
ACH-000259,-0.17262697202539729
ACH-000260,-0.1734074901484763
ACH-000261,-0.20955813343738025
ACH-000262,-0.031213464796905538
ACH-000263,-0.25002854555876325
ACH-000264,-0.06612415547030563
ACH-000265,-0.18708720850724272
ACH-000266,-0.19531702010819774
ACH-000272,-0.0934241746015232
ACH-000274,-0.22331428043728327
ACH-000277,-0.17308673457194249
ACH-000278,-0.1948679566225211
ACH-000279,-0.19780004401987727
ACH-000280,-0.27610299447789005
ACH-000281,-0.08147399695700833
ACH-000288,-0.08597549277829943
ACH-000291,-0.14488681493091166
ACH-000293,-0.08977358609020554
ACH-000294,-0.1559456095697694
ACH-000295,-0.3939293038014667
ACH-000296,-0.14187367256660358
ACH-000302,-0.1374130155138916
ACH-000304,-0.0740333959357311
ACH-000307,-0.2524054194710608
ACH-000308,-0.06987098607350553
ACH-000310,-0.15570272657020653
ACH-000311,0.055854359431112416
ACH-000312,-0.21085222625695346
ACH-000315,-0.16771411581736606
ACH-000316,-0.23128201790506345
ACH-000317,-0.1415236386455533
ACH-000318,0.033559151076061784
ACH-000319,-0.060997789888195264
ACH-000320,-0.1402014071780368
ACH-000322,0.14069120819986258
ACH-000323,-0.2632933532603106
ACH-000324,-0.10478010366833382
ACH-000329,-0.12782296405290744
ACH-000330,0.10630024098038783
ACH-000331,-0.2165301406604696
ACH-000332,-0.08090892340725893
ACH-000334,-0.12652578175774046
ACH-000335,-0.15188957503984835
ACH-000336,0.10801173726476376
ACH-000337,0.0522653537444013
ACH-000338,-0.6883094323079955
ACH-000339,-0.13285600137291154
ACH-000341,-0.2267451126127029
ACH-000348,-0.13469653284157124
ACH-000350,-0.33587728955744856
ACH-000352,-0.1162970274177724
ACH-000356,-0.3237908940542112
ACH-000361,-0.1978591612175916
ACH-000362,-0.11233739509051506
ACH-000363,-0.16062632556794698
ACH-000364,-0.14238943442883814
ACH-000365,-0.1849753236044296
ACH-000366,-0.1970987082055864
ACH-000368,-0.11346683168705365
ACH-000374,-0.09221390227246423
ACH-000375,-0.22007388484718649
ACH-000376,0.004552453206057915
ACH-000381,-0.3697291540992135
ACH-000383,-0.12540757494105753
ACH-000387,-0.11879879961577194
ACH-000389,-0.2381295312232617
ACH-000390,-0.035137032327723784
ACH-000393,-0.23125870331922765
ACH-000395,-0.07044576813477238
ACH-000396,0.13271031844083386
ACH-000397,-0.16967259456984474
ACH-000401,0.02420533333938397
ACH-000402,-0.3502971524485176
ACH-000403,-0.1028028576612
ACH-000404,-0.3582890623401355
ACH-000406,-0.16615076942102322
ACH-000407,-0.35584845853011826
ACH-000408,-0.02115087739383448
ACH-000410,-0.15766781243446068
ACH-000411,0.015503836893662824
ACH-000414,-0.1950736157397242
ACH-000415,-0.1401572119798068
ACH-000416,-0.14321931738997293
ACH-000420,-0.3443819138429545
ACH-000421,-0.1576565761239225
ACH-000424,-0.10204749191433267
ACH-000425,-0.13175846070049635
ACH-000426,-0.15476351331025895
ACH-000427,-0.07417269594920868
ACH-000433,-0.041340689774570304
ACH-000435,0.0993858592074347
ACH-000436,-0.13810683518685815
ACH-000444,-0.1110170656989622
ACH-000445,-0.054663372506946896
ACH-000448,-0.053143732844262916
ACH-000450,-0.13883247599874773
ACH-000452,-0.06567648196309515
ACH-000454,-0.0799021995217859
ACH-000458,-0.037107168140057586
ACH-000459,-0.05529672613600002
ACH-000460,-0.1591638645839417
ACH-000461,-0.2272247372958345
ACH-000463,-0.14571245257315027
ACH-000464,-0.019062361579754158
ACH-000466,-0.11873021401327563
ACH-000467,-0.008579999614613665
ACH-000468,-0.3269828181322249
ACH-000469,-0.10150456944005752
ACH-000470,-0.06686773151382855
ACH-000471,-0.1405959458629809
ACH-000472,-0.1490932357328732
ACH-000473,-0.2503402506710428
ACH-000475,-0.08745159381204644
ACH-000476,-0.27084101596122434
ACH-000477,-0.23671242254688726
ACH-000479,-0.11329299156139044
ACH-000480,-0.045712215156380916
ACH-000481,-0.19729856631902554
ACH-000483,-0.15161272229350742
ACH-000484,-0.3080322431054462
ACH-000485,-0.046660588945782934
ACH-000486,-0.08887163701453572
ACH-000487,-0.18631772737416588
ACH-000488,-0.2339411472112957
ACH-000490,-0.1671887501839693
ACH-000491,-0.2696192484739155
ACH-000495,0.012972251234447948
ACH-000496,-0.20834711657259225
ACH-000499,-0.27121272033060284
ACH-000500,0.0181693611300412
ACH-000502,-0.023043532765496755
ACH-000503,-0.14138342833513626
ACH-000505,-0.18807000377164093
ACH-000507,-0.10787743583125102
ACH-000510,-0.1834586993074174
ACH-000511,-0.2207831499420393
ACH-000512,-0.21111866002927915
ACH-000516,-0.15921234635891682
ACH-000517,-0.13149892256386353
ACH-000518,-0.112556179051301
ACH-000520,-0.2262861098245396
ACH-000521,-0.2342015390602385
ACH-000522,-0.14700139263774173
ACH-000524,-0.152727525013398
ACH-000527,-0.06329046077148541
ACH-000528,-0.18208356544156595
ACH-000537,-0.11706635261376053
ACH-000541,-0.08546690499997317
ACH-000542,-0.15397553055506016
ACH-000544,-0.07870712648718213
ACH-000545,-0.3028015360996706
ACH-000547,-0.17621808480897475
ACH-000548,-0.033670802264757264
ACH-000549,-0.11794204650559427
ACH-000550,-0.1479854080112509
ACH-000552,-0.16528616561066214
ACH-000556,-0.16255845153175116
ACH-000557,-0.133909597665823
ACH-000569,0.09822657755726052
ACH-000570,-0.03328524990500055
ACH-000571,-0.07160700372825585
ACH-000573,-0.14674672256180646
ACH-000576,0.022252685594704558
ACH-000579,-0.12704927550006856
ACH-000580,-0.12075234713307795
ACH-000584,-0.07313519787339175
ACH-000585,-0.13769494218303
ACH-000588,-0.10280729629368024
ACH-000589,-0.08945006080952687
ACH-000591,-0.08309283158906422
ACH-000593,-0.19705782363766844
ACH-000600,-0.11777034574519996
ACH-000601,-0.1694496589640974
ACH-000605,-0.13913612946326193
ACH-000606,-0.21637177911998765
ACH-000608,-0.16957858209731372
ACH-000614,-0.10211754529421962
ACH-000616,-0.07433299753021133
ACH-000618,-0.06738948018448837
ACH-000619,-0.03553748424983807
ACH-000620,-0.0675027969062347
ACH-000621,-0.09030599590508846
ACH-000622,-0.11940668498846647
ACH-000623,-0.20223196569434534
ACH-000624,-0.12086101445855328
ACH-000627,-0.1626854935424313
ACH-000630,-0.16263388006936155
ACH-000631,-0.19472070082116485
ACH-000632,-0.12623362635399726
ACH-000633,-0.05660862768663364
ACH-000637,-0.09950066886769043
ACH-000638,-0.1468291344769941
ACH-000646,-0.2998428126063194
ACH-000647,-0.01261059661567051
ACH-000648,-0.03421308773201897
ACH-000649,-0.09445125332734627
ACH-000651,-0.09360384099285568
ACH-000652,-0.24899270469166926
ACH-000653,-0.17239971547120542
ACH-000657,-0.15371122714603394
ACH-000658,-0.13939791464939366
ACH-000661,-0.09221998083206244
ACH-000662,-0.14326236961763916
ACH-000663,-0.0615062924522269
ACH-000665,-0.078443277570502
ACH-000671,-0.1273122747934352
ACH-000672,-0.2476123682773254
ACH-000673,-0.12315603541037555
ACH-000676,-0.06027870165360619
ACH-000677,0.04026087836583234
ACH-000681,-0.14600592256530676
ACH-000683,-0.026767720513911412
ACH-000684,0.13680436141573396
ACH-000688,-0.08645933597211365
ACH-000693,-0.10157000755600723
ACH-000694,-0.060314771603427436
ACH-000695,-0.23012471652373945
ACH-000696,-0.015662802147447082
ACH-000697,-0.16856368506821556
ACH-000699,-0.12538312422525913
ACH-000701,-0.12447046980031495
ACH-000706,-0.17030713127660874
ACH-000711,-0.11441196824409924
ACH-000713,0.005308442832677133
ACH-000714,-0.07105943321108478
ACH-000718,-0.11729367955771565
ACH-000720,-0.07528903501669024
ACH-000721,-0.21468921917460249
ACH-000724,-0.09872199550769367
ACH-000725,-0.05863943672114935
ACH-000732,-0.11696566436942216
ACH-000734,-0.05057187257029112
ACH-000735,-0.09119856481289586
ACH-000736,-0.17443322862361998
ACH-000738,-0.05480441783673659
ACH-000746,-0.10513199292191508
ACH-000747,-0.2418538534539668
ACH-000748,-0.1111853951749263
ACH-000753,-0.13448320452953666
ACH-000756,-0.12300409824882627
ACH-000757,-0.16451168239506928
ACH-000758,-0.022435657101881258
ACH-000760,-0.09956240620148978
ACH-000762,-0.04127364787694683
ACH-000763,-0.2825701578813816
ACH-000764,-0.0789562132422161
ACH-000765,-0.01189495280956534
ACH-000766,-0.03855231203963624
ACH-000767,-0.08707459268438003
ACH-000768,-0.10487891827456347
ACH-000769,-0.13968764427000405
ACH-000770,-0.11650969293034333
ACH-000771,-0.1690942488211969
ACH-000773,-0.21803939758640653
ACH-000776,-0.15957147374487166
ACH-000777,-0.0976928013190111
ACH-000778,-0.07676731212733905
ACH-000781,-0.21073101798084454
ACH-000782,-0.04131361632444981
ACH-000783,0.005289330614723634
ACH-000784,-0.07345319387018652
ACH-000785,-0.02839281805155545
ACH-000787,-0.2881363830257417
ACH-000788,-0.13888901984891242
ACH-000791,-0.15709855455882346
ACH-000792,-0.03316883197155334
ACH-000794,-0.04455153473262693
ACH-000796,-0.20473171254907774
ACH-000798,-0.05565319476142569
ACH-000799,-0.18614684234542644
ACH-000800,-0.2479717944325368
ACH-000802,-0.204636161666817
ACH-000804,-0.023784411894725417
ACH-000805,0.056365879733797725
ACH-000809,-0.02434939222959645
ACH-000810,0.04097415806905722
ACH-000811,-0.10644487997982033
ACH-000817,-0.09451947660292062
ACH-000819,-0.11899563438151152
ACH-000820,-0.3626593560762692
ACH-000821,-0.0434617536918616
ACH-000822,-0.17482780231870998
ACH-000823,-0.1550400546307749
ACH-000824,-0.09982035901829864
ACH-000827,-0.10257131967286108
ACH-000829,-0.2558792954397068
ACH-000831,0.012905889032982258
ACH-000832,0.0019158507120754125
ACH-000833,-0.07557071407974572
ACH-000834,-0.1202047880790583
ACH-000835,-0.035141735317679626
ACH-000836,-0.0433543849272422
ACH-000837,-0.10622612986073213
ACH-000838,-0.2598434170463253
ACH-000839,-0.15664684763891554
ACH-000840,-0.08944229209387551
ACH-000841,-0.0906695363725196
ACH-000843,-0.034022657517145456
ACH-000846,-0.21193999848972134
ACH-000847,-0.10839965936330903
ACH-000848,-0.2270454008186207
ACH-000849,-0.010560622277848023
ACH-000851,-0.2319739897001521
ACH-000855,-0.1423400246156986
ACH-000856,-0.13445985200137425
ACH-000858,-0.24343181354775786
ACH-000859,-0.3415551616816076
ACH-000861,-0.19349358781029036
ACH-000862,-0.16512103047491056
ACH-000865,-0.07606824778382203
ACH-000866,-0.09679139863982224
ACH-000867,-0.11369095238917967
ACH-000869,-0.02240461565343766
ACH-000872,-0.14720472050487315
ACH-000873,0.21094920074817486
ACH-000876,-0.18680887877951785
ACH-000878,-0.12644346609590834
ACH-000880,-0.17465292963308968
ACH-000881,-0.09848880900905042
ACH-000882,-0.032760944351838565
ACH-000884,0.04323551032524045
ACH-000885,-0.2044882252968916
ACH-000887,-0.15927595322337856
ACH-000889,-0.04861058314811092
ACH-000896,-0.1825989619262266
ACH-000898,-0.024875315266907352
ACH-000900,-0.13619459496018932
ACH-000901,-0.051224782755090084
ACH-000905,-0.1483653398682071
ACH-000906,-0.2255956498899299
ACH-000907,-0.157734004495232
ACH-000910,-0.08590921017267733
ACH-000911,-0.13782309568494466
ACH-000912,-0.1646350662781488
ACH-000913,-0.30204598776410224
ACH-000915,-0.1477533463432755
ACH-000916,-0.03874684324660785
ACH-000917,-0.15086558972575348
ACH-000920,-0.2203781912947887
ACH-000921,-0.16597101412484996
ACH-000924,-0.0935865860325427
ACH-000926,-0.11441448672981018
ACH-000928,-0.04969479667643757
ACH-000929,-0.23530418207930934
ACH-000932,-0.21107072561013315
ACH-000935,-0.15723348422679015
ACH-000936,-0.021286819136552136
ACH-000937,-0.18286241307204773
ACH-000938,-0.1648779334566819
ACH-000939,-0.15906684799456722
ACH-000941,-0.20923516565384384
ACH-000943,-0.1464840827053623
ACH-000946,-0.07124762483543501
ACH-000947,-0.16225289883331145
ACH-000948,-0.0836019441453375
ACH-000950,0.04840828421335498
ACH-000953,-0.13180628490803398
ACH-000954,0.2705617878758473
ACH-000957,-0.15112672292894916
ACH-000958,-0.2541142252718239
ACH-000960,-0.09783840149957457
ACH-000963,-0.3706453361641413
ACH-000968,-0.18200893315268965
ACH-000969,-0.16012389283655973
ACH-000972,-0.2179609896702964
ACH-000973,-0.1228490895741074
ACH-000974,-0.26535297957257004
ACH-000978,0.5790159236877468
ACH-000984,-0.3027090782708907
ACH-000986,-0.2095203809044298
ACH-000988,-0.05212288035991646
ACH-000993,-0.19740568693204746
ACH-000994,-0.1155011868112856
ACH-000996,-0.058407177816642834
ACH-001001,-0.3265458967045178
ACH-001020,-0.3000923496521097
ACH-001028,-0.17421641114312542
ACH-001031,-0.25714870726026434
ACH-001038,-0.10024511598992072
ACH-001048,-0.1446329302597888
ACH-001050,-0.11520963898172393
ACH-001053,-0.16039642312622773
ACH-001054,-0.1636015706447296
ACH-001061,-0.07057056635026786
ACH-001067,-0.20728114923060068
ACH-001075,-0.3497445878154938
ACH-001096,-0.2878351989251094
ACH-001111,-0.08596809264323423
ACH-001119,-0.24889943385652386
ACH-001128,-0.13534799177130108
ACH-001134,-0.17258071730245345
ACH-001151,-0.058975422611514026
ACH-001163,-0.09951612777769933
ACH-001164,0.05174720092993114
ACH-001183,-0.09968530756466422
ACH-001192,-0.04711849371711877
ACH-001193,-0.055134352839846926
ACH-001196,-0.5440619997963996
ACH-001197,-0.0036631700052393358
ACH-001205,-0.1494569673237984
ACH-001211,0.1731194433847757
ACH-001212,-0.21480377371025652
ACH-001228,-0.12003494638051755
ACH-001232,-0.051910941499300436
ACH-001239,-0.2589915073851664
ACH-001270,-0.12139691604324165
ACH-001274,-0.2351399792374943
ACH-001275,-0.10793451434511403
ACH-001277,-0.014512882999672743
ACH-001278,-0.018449623194126862
ACH-001280,-0.1496278052077066
ACH-001283,-0.25572960531669714
ACH-001289,-0.026527462039025645
ACH-001300,-0.08767732274934995
ACH-001301,-0.06847713224587132
ACH-001302,-0.2611780507158313
ACH-001306,-0.18268102542165246
ACH-001318,-0.04674622203505534
ACH-001322,-0.0021801852937028787
ACH-001328,-0.2399619424080993
ACH-001332,-0.16863812095635075
ACH-001336,-0.11881114754226807
ACH-001346,-0.11788045851840152
ACH-001353,-0.25392511310044946
ACH-001354,-0.06205592083242551
ACH-001367,0.013743676447818976
ACH-001368,-0.09370120812669486
ACH-001374,-0.2835105835233567
ACH-001377,-0.06284782218084509
ACH-001380,-0.2125476798726888
ACH-001391,-0.24225216853784634
ACH-001408,-0.022428327366358896
ACH-001430,-0.06620801353026494
ACH-001431,-0.1371757341972061
ACH-001450,-0.2951002004206589
ACH-001496,-0.16863983275983227
ACH-001500,-0.2848394612898705
ACH-001523,-0.038866361605384606
ACH-001532,-0.1215657829578526
ACH-001550,-0.08394680780154938
ACH-001552,-0.2018247090399303
ACH-001554,-0.1507795433595581
ACH-001654,-0.11296320394970398
ACH-001735,-0.05992415859139636
ACH-001736,-0.0997864680143879
ACH-001737,-0.34382175261578474
ACH-001740,-0.23912597651529
ACH-001745,-0.21216688062883526
ACH-001765,-0.09043437355919896
