,CDC42SE2 (56990)
ACH-000004,0.09117934611842687
ACH-000005,-0.070282702920971
ACH-000007,-0.008905547722909149
ACH-000009,0.14621246178079902
ACH-000011,0.16660138416686607
ACH-000012,-0.07290333690104335
ACH-000013,0.10368005829321372
ACH-000014,0.11483512290248304
ACH-000015,-0.004976020627187369
ACH-000017,0.0619828218738635
ACH-000018,0.26664649466634
ACH-000019,0.13074954204058095
ACH-000021,-0.03296726263906103
ACH-000022,-0.1403216607451222
ACH-000025,0.24248816029005044
ACH-000028,0.0012541929810197185
ACH-000030,0.048488725953178866
ACH-000035,0.045001099806819364
ACH-000036,0.015138675760202575
ACH-000037,-0.015270077213330959
ACH-000039,0.0374757236304671
ACH-000040,-0.030876305327869905
ACH-000041,0.0668080239292946
ACH-000042,0.01924113269534513
ACH-000045,0.06883018879233876
ACH-000047,0.02691234730170476
ACH-000052,0.024686397642519627
ACH-000053,-0.0033255579093471586
ACH-000054,0.053979638981310016
ACH-000055,-0.18846480001906196
ACH-000060,0.17828701169609734
ACH-000067,0.1632416951664676
ACH-000070,0.13055210156034552
ACH-000075,0.19062690003484306
ACH-000078,0.02634825849270297
ACH-000082,0.020042946382611743
ACH-000085,0.0730264562384316
ACH-000086,0.1433464210564872
ACH-000087,0.20566485340596488
ACH-000092,0.09962272376797553
ACH-000095,0.035212179317229406
ACH-000097,-0.008436927860441647
ACH-000098,0.1496075359099349
ACH-000099,0.05972770877462485
ACH-000108,0.1381519565106424
ACH-000113,0.04768204286021247
ACH-000116,0.10461111369288073
ACH-000118,0.0849926184598429
ACH-000120,0.11381094154219053
ACH-000123,0.07585408656735912
ACH-000127,0.04374074844800363
ACH-000128,0.044200385005724784
ACH-000132,0.1583169739197891
ACH-000133,0.1470207397825045
ACH-000137,0.03148355000822693
ACH-000138,0.09747092920625637
ACH-000142,-0.008473851429429006
ACH-000143,0.09110982089486876
ACH-000146,0.09765381786255052
ACH-000148,-0.02567291672059074
ACH-000150,-0.028133303469819303
ACH-000152,0.0664187782726543
ACH-000153,0.11348343800038395
ACH-000159,0.05596938201885399
ACH-000160,-0.03520524345859745
ACH-000163,-0.04775408708879618
ACH-000167,0.2691346105624836
ACH-000168,0.058320321766546036
ACH-000169,0.05841227155412666
ACH-000178,0.17906013268931265
ACH-000183,-0.1316761378902494
ACH-000188,0.06219904830308876
ACH-000189,-0.00016809133773132588
ACH-000190,0.20479036397537587
ACH-000198,0.14836230469613898
ACH-000203,0.2363122616575589
ACH-000204,-0.06689075346025722
ACH-000206,0.1378582677303903
ACH-000207,0.13221093976263315
ACH-000208,-0.05458630320043839
ACH-000210,0.3145058088059848
ACH-000211,0.06297305507399413
ACH-000215,0.06046570304201284
ACH-000221,0.14957960896269198
ACH-000222,0.17791950558608627
ACH-000223,0.08230544706654744
ACH-000226,0.07022895624445312
ACH-000227,0.07386976085658102
ACH-000228,0.07085568771142398
ACH-000231,0.05288783807416423
ACH-000232,0.04997311006702417
ACH-000233,0.016811064915737063
ACH-000234,0.08574305138701745
ACH-000235,0.08469044507186503
ACH-000237,0.07385147751160706
ACH-000238,0.0535543396361702
ACH-000242,0.18464864438289272
ACH-000243,0.06290029019632556
ACH-000244,0.17325351094628255
ACH-000246,0.03675755354228175
ACH-000248,-0.03363008387593832
ACH-000250,0.10280769376702832
ACH-000251,0.19059187586588328
ACH-000252,-0.20945182206820445
ACH-000253,0.011809179978665851
ACH-000255,0.05241178522736086
ACH-000256,0.14820869839155096
ACH-000257,-0.18857625149517512
ACH-000258,-0.15079442296902726
ACH-000259,0.08608118383732688
ACH-000260,-0.04675997036975792
ACH-000261,0.025601536222628184
ACH-000262,0.014962850812173618
ACH-000263,0.1829386620625531
ACH-000264,0.022814202816896948
ACH-000265,0.19977676473337147
ACH-000266,-0.044151623070540935
ACH-000272,0.0538422096083617
ACH-000274,0.036215150026809466
ACH-000277,0.01912313001910659
ACH-000278,0.12277542913320982
ACH-000279,0.1218310212343048
ACH-000280,0.06887206656255129
ACH-000281,0.08018134260684219
ACH-000288,0.16746228720574524
ACH-000291,0.02481373653587333
ACH-000293,0.021721730478518626
ACH-000294,0.08251270926207951
ACH-000295,-0.003008952323523389
ACH-000296,-0.0018159097865924718
ACH-000302,0.04710868182520876
ACH-000304,0.021407671968585684
ACH-000307,0.03664532469287937
ACH-000308,0.0968828572081584
ACH-000310,-0.0334769583962306
ACH-000311,-0.04424877943662032
ACH-000312,0.17686470692628806
ACH-000315,0.18622250039318955
ACH-000316,0.12077904682407516
ACH-000317,0.11236900562203024
ACH-000318,0.2241805045151395
ACH-000319,0.07998951799967742
ACH-000320,0.18794480479585746
ACH-000322,-0.02879069530551727
ACH-000323,0.034228852243424805
ACH-000324,0.17425067567766836
ACH-000329,0.009425274378602895
ACH-000330,-0.0836655713656034
ACH-000331,0.08393778367357194
ACH-000332,-0.052576330170362534
ACH-000334,0.055729314221977175
ACH-000335,0.2048333547777781
ACH-000336,-0.09907852010137236
ACH-000337,-0.11746981773289633
ACH-000338,0.22269459548861792
ACH-000339,-0.007257652860613522
ACH-000341,0.048772148308425405
ACH-000348,0.08991003416631123
ACH-000350,-0.1047592808279881
ACH-000352,0.0919780378364685
ACH-000356,-0.08454045095795043
ACH-000361,0.01214476602618434
ACH-000362,0.026996640825586928
ACH-000363,0.03022253352506047
ACH-000364,0.21608348410501652
ACH-000365,0.041626520209476416
ACH-000366,-0.045210055013103816
ACH-000368,-0.05181924618606407
ACH-000374,0.02043678622794925
ACH-000375,0.03409942834307995
ACH-000376,0.023272680653077582
ACH-000381,-0.1024438171052943
ACH-000383,0.017700497223994874
ACH-000387,0.03174042642592596
ACH-000389,0.0693953891637183
ACH-000390,-0.0385381760054616
ACH-000393,0.031394401020393224
ACH-000395,0.06343706659191356
ACH-000396,0.12564574491121955
ACH-000397,0.07964546268049537
ACH-000401,0.13888665345348833
ACH-000402,0.4484422088857795
ACH-000403,0.04517822162193191
ACH-000404,0.06192100280058521
ACH-000406,0.058873614997310586
ACH-000407,-0.04088935934744059
ACH-000408,0.16907534988489115
ACH-000410,0.015627820146499386
ACH-000411,0.2541713553927872
ACH-000414,0.09219993061791523
ACH-000415,-0.015402319686627431
ACH-000416,0.08676307487839394
ACH-000420,0.09949740213589722
ACH-000421,0.06275784591812249
ACH-000424,0.24131394147142346
ACH-000425,0.030762357836064076
ACH-000426,-0.24615866804647504
ACH-000427,-0.23461618765011255
ACH-000433,0.2641252963072618
ACH-000435,0.07552222932629905
