,NDRG4 (65009)
ACH-000004,-0.021552975978487876
ACH-000005,0.2490258930075256
ACH-000007,-0.11054289149833828
ACH-000009,-0.031648538375826166
ACH-000011,-0.01868581065738668
ACH-000012,-0.2326963991729508
ACH-000013,-0.10126296851232497
ACH-000014,-0.06212699803248496
ACH-000015,0.06509257779315218
ACH-000017,-0.11666820333204812
ACH-000018,-0.08963964865866057
ACH-000019,0.1294085475083833
ACH-000021,-0.12222545907391524
ACH-000022,-0.005832960425774771
ACH-000025,-0.1757497703065137
ACH-000028,0.09560367898947614
ACH-000030,-0.0708808423741502
ACH-000035,-0.1429349356900443
ACH-000036,-0.0926294546248784
ACH-000037,-0.1740871871376805
ACH-000039,0.0904843123574316
ACH-000040,0.020475371009727718
ACH-000041,-0.0504184630328887
ACH-000042,-0.0066478803445056975
ACH-000045,0.02266332766641686
ACH-000047,-0.09396948356937183
ACH-000052,-0.060979391949312685
ACH-000053,-0.15583780135794967
ACH-000054,-0.05048858952058784
ACH-000055,-0.13748081132720846
ACH-000060,-0.14009389634438707
ACH-000067,0.04909899740351162
ACH-000070,0.06389850376616432
ACH-000075,0.12846509039957174
ACH-000078,-0.02448977590120805
ACH-000082,-0.05411361525480348
ACH-000085,-0.2217011663969859
ACH-000086,0.03267295601917152
ACH-000087,-0.14113074838566025
ACH-000092,-0.06078365495919935
ACH-000095,0.02168956448768004
ACH-000097,-0.012721017210857891
ACH-000098,-0.13023957272807152
ACH-000099,-0.06927799084961044
ACH-000108,-0.004893761970202729
ACH-000113,0.07922573546311494
ACH-000116,-0.008500507240321944
ACH-000118,0.0014574122707038198
ACH-000120,-0.0016177834435384597
ACH-000123,-0.054994888341583885
ACH-000127,-0.02677945718768323
ACH-000128,-0.03901023939702753
ACH-000132,-0.13755261439726185
ACH-000133,0.029376636339113357
ACH-000137,-0.04367758501791491
ACH-000138,-0.02890549143841792
ACH-000142,0.018791356981623143
ACH-000143,-0.07386826702250893
ACH-000146,-0.057961057034310676
ACH-000148,-0.019782645539394933
ACH-000150,-0.003569325427244965
ACH-000152,0.0614127687597512
ACH-000153,0.023394411110080813
ACH-000159,0.02177389908099931
ACH-000160,-0.06585822117059924
ACH-000163,0.021712297893760876
ACH-000167,-0.21793590012696046
ACH-000168,0.13601857795743044
ACH-000169,0.006516244087569656
ACH-000178,-0.0956291381021609
ACH-000183,-0.01625589682551318
ACH-000188,-0.061848303204681425
ACH-000189,-0.07046013515594629
ACH-000190,0.03411362825391388
ACH-000198,-0.0729795183139853
ACH-000203,0.031241592854329057
ACH-000204,-0.16918414202074825
ACH-000206,0.044828292824092994
ACH-000207,0.0934695190248222
ACH-000208,0.28028858617315805
ACH-000210,0.024570711337136904
ACH-000211,-0.04249586954074056
ACH-000215,-0.118592161310508
ACH-000221,-0.16026912549683592
ACH-000222,0.1052548524705673
ACH-000223,0.008278856544338303
ACH-000226,-0.09626303856419743
ACH-000227,-0.10818130337279017
ACH-000228,-0.07609614642756886
ACH-000231,-0.05326869810434896
ACH-000232,0.06699934185139675
ACH-000233,-0.06356438011244442
ACH-000234,-0.12796691964454907
ACH-000235,-0.0577032514727698
ACH-000237,-0.034826270673361984
ACH-000238,-0.12395388085426345
ACH-000242,-0.22669536731332365
ACH-000243,-0.05525897398776765
ACH-000244,-0.14671488759167714
ACH-000246,-0.005466366047342351
ACH-000248,-0.07414746844425497
ACH-000250,0.02118806060184424
ACH-000251,-0.01207663543274976
ACH-000252,-0.17307517037528936
ACH-000253,-0.10789905947652456
ACH-000255,0.0006774586426913777
ACH-000256,0.07997585950065211
ACH-000257,-0.3758473444047145
ACH-000258,-0.0025977349247169163
ACH-000259,-0.056212628736631964
ACH-000260,-0.06358420236543308
ACH-000261,-0.1257649887303256
ACH-000262,-0.041538606617987035
ACH-000263,-0.017293746057438966
ACH-000264,-0.0935859869512414
ACH-000265,0.17595866076530586
ACH-000266,-0.06921116844786775
ACH-000272,-0.016630535689726975
ACH-000274,0.016355110942261962
ACH-000277,-0.08503814322473184
ACH-000278,-0.020287836766204898
ACH-000279,-0.1023732218280878
ACH-000280,-0.014049330915241126
ACH-000281,-0.06764527007198144
ACH-000288,-0.12769747953557958
ACH-000291,-0.007626393583004999
ACH-000293,-0.054152009272200166
ACH-000294,-0.08569460520365932
ACH-000295,-0.04299642005727849
ACH-000296,0.051868568688315915
ACH-000302,0.00500741585952226
ACH-000304,0.13625232667446635
ACH-000307,-0.09285384424653496
ACH-000308,-0.04248275919749466
ACH-000310,-0.08008934942502242
ACH-000311,-0.12791162041648868
ACH-000312,-0.036431824392727484
ACH-000315,0.07358401562939186
ACH-000316,-0.11840386880143447
ACH-000317,0.15219877903610474
ACH-000318,0.12412503423029725
ACH-000319,-0.0928019776709406
ACH-000320,-0.25892321705526383
ACH-000322,-0.03664710068007493
ACH-000323,-0.060456701172971826
ACH-000324,-0.04520345694331575
ACH-000329,-0.09002482644855186
ACH-000330,-0.035001497793461685
ACH-000331,0.0041765530978090624
ACH-000332,-0.09507050663570296
ACH-000334,0.0008691328409769938
ACH-000335,-0.10247425408360984
ACH-000336,-0.06897252030265916
ACH-000337,0.06600810574754437
ACH-000338,-0.7578498374106051
ACH-000339,-0.1526432572363816
ACH-000341,-0.3834902904862187
ACH-000348,-0.0024945621317257376
ACH-000350,-0.02354170434786576
ACH-000352,-0.15168805011909406
ACH-000356,-0.28932301371474645
ACH-000361,0.0793901082806066
ACH-000362,-0.12581987998899413
ACH-000363,-0.11398344924119393
ACH-000364,-0.01500233020904531
ACH-000365,0.031141803289076838
ACH-000366,-0.050292727977398526
ACH-000368,-0.08764825594724986
ACH-000374,-0.07463803769876914
ACH-000375,0.2032693237080425
ACH-000376,-0.06078047962938665
ACH-000381,-0.16952703272599118
ACH-000383,-0.11051516463773413
ACH-000387,-0.10902116367189836
ACH-000389,-0.0612527648147289
ACH-000390,-0.05470148725581514
ACH-000393,-0.0964854416526541
ACH-000395,-0.07164605332709785
ACH-000396,-0.20508520860012108
ACH-000397,-0.07256986320141506
ACH-000401,0.02230287557542419
ACH-000402,-0.15547162673394813
ACH-000403,-0.00878286869392417
ACH-000404,-0.07819025636129187
ACH-000406,-0.05108717716298897
ACH-000407,-0.014979918413168702
ACH-000408,0.0833693157615188
ACH-000410,-0.08874780884927949
ACH-000411,0.07735250223642748
ACH-000414,-0.04659975023710839
ACH-000415,-0.09313975350777612
ACH-000416,-0.06534543683167746
ACH-000420,-0.02243631944174398
ACH-000421,-0.05826577334085735
ACH-000424,-0.09320985332864616
ACH-000425,-0.00034582734060103684
ACH-000426,0.031872932966331965
ACH-000427,-0.053171332692685716
ACH-000433,-0.13845541690224372
ACH-000435,0.0289134938270106
ACH-000436,0.03788168815590158
ACH-000444,-0.16320682775336853
ACH-000445,-0.022516116951313732
ACH-000448,-0.003871634334344736
ACH-000450,-0.15620575396745032
ACH-000452,-0.0916506136622648
ACH-000454,-0.1787221616197258
ACH-000458,0.0318866261657981
ACH-000459,0.005313826543688179
ACH-000460,0.010469690227299695
ACH-000461,-0.007323447940540189
ACH-000463,-0.1556460639231057
ACH-000464,0.02655462448353824
ACH-000466,-0.046109940198450716
ACH-000467,-0.2396236249636303
ACH-000468,-0.1121908248126897
ACH-000469,-0.10509977114900776
ACH-000470,-0.032705760931639405
ACH-000471,-0.0473332401439803
ACH-000472,-0.018086221650565112
ACH-000473,0.04722715641892045
ACH-000475,-0.06648415660789762
ACH-000476,-0.026437740715050586
ACH-000477,0.10810050881197963
ACH-000479,0.051201769890926986
ACH-000480,-0.20382597521903856
ACH-000481,-0.05278030631259211
ACH-000483,-0.040835764437418084
ACH-000484,-0.0005251267177991121
ACH-000485,-0.24974806708403105
ACH-000486,-0.031896504168993534
ACH-000487,-0.1061793154451725
ACH-000488,-0.019302693163924585
ACH-000490,-0.032211702280302186
ACH-000491,-0.04514876991077566
ACH-000495,-0.001897361109932321
ACH-000496,-0.11629440086838533
ACH-000499,-0.2081826706136735
ACH-000500,0.02220365549079924
ACH-000502,-0.1095118201757928
ACH-000503,-0.16634624859284966
ACH-000505,-0.15979594954157916
ACH-000507,0.0014982920628586758
ACH-000510,-0.0863823302654934
ACH-000511,-0.05073899321424823
ACH-000512,-0.013695709466531165
ACH-000516,-0.12044568167054527
ACH-000517,-0.08158323317269964
ACH-000518,-0.2651270781812746
ACH-000520,-0.13565644084963574
ACH-000521,-0.04665163777452256
ACH-000522,-0.21645549231318986
ACH-000524,0.0076869952976903215
ACH-000527,-0.05705268439109167
ACH-000528,-0.1302387464133703
ACH-000537,-0.14767416640717984
ACH-000541,0.2881448199261708
ACH-000542,-0.0007600121710817184
ACH-000544,-0.24903663012515084
ACH-000545,-0.12774985535759611
ACH-000547,-0.14063438184731564
ACH-000548,-0.1903273898322696
ACH-000549,-0.02510645590122013
ACH-000550,-0.14177842403353685
ACH-000552,0.02620694453264084
ACH-000556,-0.1934971610651828
ACH-000557,-0.000370479345423968
ACH-000569,-0.35745661178848376
ACH-000570,-0.1875186184134535
ACH-000571,-0.1266570876478013
ACH-000573,-0.07571158373303903
ACH-000576,0.04330161083113748
ACH-000579,-0.0986811438793665
ACH-000580,-0.042792917878820884
ACH-000584,-0.07638294305900059
ACH-000585,-0.01308125971754003
ACH-000588,0.01308493350126285
ACH-000589,-0.008828279012997084
ACH-000591,0.13454384646202658
ACH-000593,0.007324674683719262
ACH-000600,-0.07912186119216366
ACH-000601,-0.07203943605445919
ACH-000605,-0.03120617626231838
ACH-000606,0.04492294634224157
ACH-000608,-0.06608885903799983
ACH-000614,-0.03157372553241545
ACH-000616,-0.19618529521471
ACH-000618,-0.2254238263813262
ACH-000619,-0.05715552106001553
ACH-000620,-0.02386331017411925
ACH-000621,-0.13840612608799832
ACH-000622,-0.10060213002636666
ACH-000623,0.10396044501471356
ACH-000624,-0.05427191919366157
ACH-000627,-0.04849997635716943
ACH-000630,-0.1257111112018738
ACH-000631,-0.5108528430002184
ACH-000632,-0.08583973926991123
ACH-000633,-0.05886661315185891
ACH-000637,-0.09277032237490412
ACH-000638,-0.06470639848387512
ACH-000646,0.015111240235308987
ACH-000647,-0.12009957880239305
ACH-000648,-0.08548579722263404
ACH-000649,0.002074878962962236
ACH-000651,-0.14324124081537115
ACH-000652,-0.08481748974132962
ACH-000653,-0.05344660349070096
ACH-000657,0.025651455241856826
ACH-000658,-0.10265825786310998
ACH-000661,-0.08926736913498369
ACH-000662,0.117084393268808
ACH-000663,0.03580673259167346
ACH-000665,0.020694844264440716
ACH-000671,-0.19293320043590625
ACH-000672,0.1165695964503324
ACH-000673,-0.06312338136215159
ACH-000676,-0.0416058009080135
ACH-000677,-0.04235567852885725
ACH-000681,-0.0959946793672486
ACH-000683,-0.07061275139588209
ACH-000684,-0.021152634941740304
ACH-000688,-0.06186321436044781
ACH-000693,-0.0160067003976545
ACH-000694,-0.13691542328665854
ACH-000695,-0.07098414854013478
ACH-000696,0.007432644042128525
ACH-000697,0.14327463462753398
ACH-000699,0.00032852017043197057
ACH-000701,0.004837921057491775
ACH-000706,-0.023087159962868045
ACH-000711,-0.0829435112114128
ACH-000713,-0.01706464731993789
ACH-000714,-0.035327562107002275
ACH-000718,0.037251600452271084
ACH-000720,-0.104354203381225
