,TRMT112 (51504)
ACH-000362,-1.3262600533005318
ACH-000363,-1.2280485296535832
ACH-000364,-1.2880247615792664
ACH-000365,-1.4906777043232782
ACH-000366,-1.431050873554243
ACH-000368,-1.2893707395738576
ACH-000374,-1.5001160614493734
ACH-000375,-1.4459837739321968
ACH-000376,-1.3119701571913365
ACH-000381,-1.1464193517266883
ACH-000383,-1.2371751310022403
ACH-000387,-1.7350227390220871
ACH-000389,-1.4776602404293966
ACH-000390,-1.319807520831587
ACH-000393,-1.360639249938248
ACH-000395,-1.0979499200483622
ACH-000396,-1.476677905909484
ACH-000397,-1.3985427320816761
ACH-000401,-1.3145559512087843
ACH-000402,-1.6122732601508438
ACH-000403,-1.2743431258532876
ACH-000404,-1.4749261509622016
ACH-000406,-1.653621595564415
ACH-000407,-1.5607386006874269
ACH-000408,-1.3318145124273706
ACH-000410,-1.3916681475832102
ACH-000411,-1.4480709281618542
ACH-000414,-1.4837884659359348
ACH-000415,-1.6642153104732322
ACH-000416,-1.4029998779419788
ACH-000420,-1.3537493240072749
ACH-000421,-1.3836617061798469
ACH-000424,-1.3540126655609277
ACH-000425,-1.4110309539484076
ACH-000426,-1.7761778198120008
ACH-000427,-1.1679232387763478
ACH-000433,-1.4125075190717415
ACH-000435,-1.4894057587103968
ACH-000436,-1.2914449849641176
ACH-000444,-1.3655916776544517
ACH-000445,-1.3124230163808002
ACH-000448,-1.3064688207274169
ACH-000450,-1.4802697316444742
ACH-000452,-1.6207596058722689
ACH-000454,-1.5061016072013296
ACH-000458,-1.5200825301405625
ACH-000459,-1.3665995179204289
ACH-000460,-1.4358581935729364
ACH-000461,-1.2990166254656972
ACH-000463,-1.4363385084242741
ACH-000464,-1.6612382721236256
ACH-000466,-1.3568431582718448
ACH-000467,-1.414928065852624
ACH-000468,-1.2765185042621243
ACH-000469,-1.6218888132349136
ACH-000470,-1.2295771992594893
ACH-000471,-1.5198266881530933
ACH-000472,-1.3310729762385898
ACH-000473,-1.5184036518859794
ACH-000475,-1.4877850723048518
ACH-000476,-1.2454703117591428
ACH-000477,-1.4918807899186761
ACH-000479,-1.3146504876659049
ACH-000480,-1.5869131991315095
ACH-000481,-1.46923220392889
ACH-000483,-1.5187863648002458
ACH-000484,-1.1191786245651285
ACH-000485,-1.2821487575490251
ACH-000486,-1.260682079652126
ACH-000487,-1.5762854828419581
ACH-000488,-1.377597658956569
ACH-000490,-1.4721156447943249
ACH-000491,-1.3795909965556241
ACH-000495,-1.2832910509031203
ACH-000496,-1.4912358016291958
ACH-000499,-1.3658333498077584
ACH-000500,-1.7701315903550017
ACH-000502,-1.3472254021483527
ACH-000503,-1.585712346809826
ACH-000505,-1.4580070892990538
ACH-000507,-1.3609877623408329
ACH-000510,-1.4538888352853536
ACH-000511,-1.3588875452919122
ACH-000512,-1.6325914198434743
ACH-000516,-1.304213473050741
ACH-000517,-1.4068377879758682
ACH-000518,-1.4617427659622593
ACH-000520,-1.4297904282553802
ACH-000521,-1.4617526952655175
ACH-000522,-1.5157264300838562
ACH-000524,-1.237172414010212
ACH-000527,-1.3889802943066418
ACH-000528,-1.3281037268477862
ACH-000537,-1.7437439224827702
ACH-000541,-1.2020643514013225
ACH-000542,-1.495127404224166
ACH-000544,-1.6354538555366502
ACH-000545,-1.2854116584616029
ACH-000547,-1.459710337782
ACH-000548,-1.5540244392031477
ACH-000549,-1.4696559824764108
ACH-000550,-1.4887808739357704
ACH-000552,-1.3871943164020257
ACH-000556,-1.2706213163241928
ACH-000557,-1.532589192831164
ACH-000569,-1.1161972758023186
ACH-000570,-1.478535071460008
ACH-000571,-1.387421654779068
ACH-000573,-1.2449817906062373
ACH-000576,-1.3913307974658784
ACH-000579,-1.5488844963813475
ACH-000580,-1.5582827865246438
ACH-000584,-1.541189746476718
ACH-000585,-1.4296380767720582
ACH-000588,-1.4482932884074806
ACH-000589,-1.4562087587137484
ACH-000591,-1.3558278714309828
ACH-000593,-1.5355740414814658
ACH-000600,-1.3573540224400658
ACH-000601,-1.3318091993349728
ACH-000605,-1.7175456391446648
ACH-000606,-1.4726468310712226
ACH-000608,-0.9189954788100264
ACH-000614,-1.7419263085785204
ACH-000616,-1.385005827256501
ACH-000618,-1.260133001034652
ACH-000619,-1.3707830156402605
ACH-000620,-1.5352586297907065
ACH-000621,-1.3823404019452643
ACH-000622,-1.3341633633014771
ACH-000623,-1.4631040870557277
ACH-000624,-1.36902079492534
ACH-000627,-1.280088462253635
ACH-000630,-1.396775584075319
ACH-000631,-1.5719893941755718
ACH-000632,-1.55838008372216
ACH-000633,-1.1371598352330292
ACH-000637,-1.5807251110896392
ACH-000638,-1.5547950383653104
ACH-000646,-1.0525831892984898
ACH-000647,-1.3236226958791102
ACH-000648,-1.37917295880466
ACH-000649,-1.5854799692367052
ACH-000651,-1.5319782891692426
ACH-000652,-1.477476432149256
ACH-000653,-1.2570367503661706
ACH-000657,-1.3370995514701758
ACH-000658,-1.219299270833112
ACH-000661,-1.6635151520432243
ACH-000662,-1.2666116893837838
ACH-000663,-1.4625775684227913
ACH-000665,-1.5324081545480033
ACH-000671,-1.5136827948027678
ACH-000672,-1.7623951070838284
ACH-000673,-1.311515737586512
ACH-000676,-1.4379111604843444
ACH-000677,-1.328768302112078
ACH-000681,-1.3965530384923648
ACH-000683,-1.5556909492359343
ACH-000684,-1.4017975961943947
ACH-000688,-1.3988080642285579
ACH-000693,-1.402271202798191
ACH-000694,-1.4189028764232607
ACH-000695,-1.1508439202047154
ACH-000696,-1.4049993711828457
ACH-000697,-1.1375140878757792
ACH-000699,-1.4279843601718578
ACH-000701,-1.7568808577178192
ACH-000706,-1.3723814050363603
ACH-000711,-1.445944447519439
ACH-000713,-1.3554470682666506
ACH-000714,-1.3714685864807423
ACH-000718,-1.4759489979958236
ACH-000720,-1.656830958241216
ACH-000721,-1.3541094253963808
ACH-000724,-1.3142731887101706
ACH-000725,-1.2867683059326862
ACH-000732,-1.270430492303806
ACH-000734,-1.4034127737715305
ACH-000735,-1.2343674748951927
ACH-000736,-1.4477139328628197
ACH-000738,-1.4830899300205334
ACH-000746,-1.3930496256025469
ACH-000747,-1.4659308508354267
ACH-000748,-1.4302533264790978
ACH-000753,-1.5469427799971145
ACH-000756,-1.5252266626963835
ACH-000757,-1.3827751254303144
ACH-000758,-1.2674391753883187
ACH-000760,-1.3736033342729101
ACH-000762,-1.4550029037244878
ACH-000763,-1.5817454936437316
ACH-000764,-1.3001258463297836
ACH-000765,-1.7137157797495612
ACH-000766,-1.4591613966781716
ACH-000767,-1.04683349826099
ACH-000768,-1.5543291846853955
ACH-000769,-1.3965554834160057
ACH-000770,-1.3494953989288727
ACH-000771,-1.5054764525076931
ACH-000773,-1.2769570676297124
ACH-000776,-1.2672896506541786
ACH-000777,-1.5293531308000954
ACH-000778,-1.4540577428798545
ACH-000781,-1.6566211242751117
ACH-000782,-1.2442596946254778
ACH-000783,-1.2544852138007805
ACH-000784,-1.473525553711268
ACH-000785,-1.0487811779884093
ACH-000787,-1.3856368963654242
ACH-000788,-1.5617421812368066
ACH-000791,-1.4392053259520785
ACH-000792,-1.6228623055130915
ACH-000794,-1.2584537571708287
ACH-000796,-1.2545166563430667
ACH-000798,-1.236241374182742
ACH-000799,-1.1844502530957959
ACH-000800,-1.5422964999404734
ACH-000802,-1.5483408918225698
ACH-000804,-1.5046756176096558
ACH-000805,-1.3610887279072033
ACH-000809,-1.2783394308457359
ACH-000810,-1.823236425313304
ACH-000811,-1.4890932642913528
ACH-000817,-1.419438308408717
ACH-000819,-1.3084833834032763
ACH-000820,-1.2818560222795026
ACH-000821,-1.4931692850945413
ACH-000822,-1.1116093839629857
ACH-000823,-1.3611680902700518
ACH-000824,-1.449008741490174
ACH-000827,-1.5195698724196003
ACH-000829,-1.2521213098177748
ACH-000831,-1.3666082922878418
ACH-000832,-1.3464252985916842
ACH-000833,-1.3539147901568538
ACH-000834,-1.4184099691348866
ACH-000835,-1.4913991324296103
ACH-000836,-1.4694263131209098
ACH-000837,-1.4462681077256798
ACH-000838,-1.9485144812252475
ACH-000839,-1.0298999808003195
ACH-000840,-1.1865726443629268
ACH-000841,-1.5460094645500273
ACH-000843,-1.5247676992747174
ACH-000846,-1.4757013348105767
ACH-000847,-1.4608414088419182
ACH-000848,-1.4713276260984165
ACH-000849,-1.3164523356016948
ACH-000851,-1.1497840890680566
ACH-000855,-1.6801928951952714
ACH-000856,-1.3867604632443686
ACH-000858,-1.2189286913561257
ACH-000859,-1.5466508571866404
ACH-000861,-1.5506552064825554
ACH-000862,-1.3639396041034608
ACH-000865,-1.3938784101496842
ACH-000866,-1.3535818632041168
ACH-000867,-1.118511129751978
ACH-000869,-0.8670369269071357
ACH-000872,-1.5740036883433637
ACH-000873,-1.257936574805724
ACH-000876,-1.1292701107328824
ACH-000878,-1.6427587418072982
ACH-000880,-1.4649290792243388
ACH-000881,-1.5214828270464251
ACH-000882,-1.5119415208591946
ACH-000884,-1.4092940751697784
ACH-000885,-1.2672786597428245
ACH-000887,-1.4379764278969476
ACH-000889,-1.5264869338620657
ACH-000896,-1.4756183281093058
ACH-000898,-1.3570212420604717
ACH-000900,-1.2923367021189434
ACH-000901,-1.4494548945843562
ACH-000905,-1.5022697082038432
ACH-000906,-1.4348970514528019
ACH-000907,-1.400216493276876
ACH-000910,-1.4485528889563966
ACH-000911,-1.2237714672569124
ACH-000912,-1.3895210198193984
ACH-000913,-1.484827398192555
ACH-000915,-1.4964396620326437
ACH-000916,-1.0114608898693005
ACH-000917,-1.1607180067677711
ACH-000920,-1.7833280851715791
ACH-000921,-1.3046438732773242
ACH-000924,-1.2485467447192065
ACH-000926,-1.0480539642305369
ACH-000928,-1.2055132932361223
ACH-000929,-1.1107662953195678
ACH-000932,-1.281409532001166
ACH-000935,-1.2642554545960951
ACH-000936,-1.3451984851637186
ACH-000937,-1.6607962593952637
ACH-000938,-1.3379458495666905
ACH-000939,-1.7884534185867071
ACH-000941,-1.2167961557119096
ACH-000943,-1.538443145333627
ACH-000946,-1.1728418294816771
ACH-000947,-1.408802014833475
ACH-000948,-1.3546884720515888
ACH-000950,-1.7282166798156997
ACH-000953,-1.4387599684923194
ACH-000954,-1.3849515131119292
ACH-000957,-1.301365547239279
ACH-000958,-1.2588607367178022
ACH-000960,-1.571782154241477
ACH-000963,-1.257141982063645
ACH-000968,-1.394775319178729
ACH-000969,-1.4378930246525927
ACH-000972,-1.4153382990542132
ACH-000973,-1.3348618223776088
ACH-000974,-1.2523872981741961
ACH-000978,-1.724699192368367
ACH-000984,-1.4066243615174376
ACH-000986,-1.3695120413206432
ACH-000988,-1.5812274984728982
ACH-000993,-1.4440741350134816
ACH-000994,-1.3764627406617227
ACH-000996,-1.3154045166426611
ACH-001001,-1.2722069548999848
ACH-001020,-1.3582858298631753
ACH-001028,-1.4777167796632735
ACH-001031,-1.339255936836391
ACH-001038,-1.3841358238421857
ACH-001048,-1.4524383910862195
ACH-001050,-1.3022152446739477
ACH-001053,-1.4005275302750546
ACH-001054,-1.2403484291665898
ACH-001061,-1.3806287348381594
ACH-001067,-1.1486087263979383
ACH-001075,-1.2041334958692604
ACH-001096,-1.4012615617231077
ACH-001111,-1.383330346417246
ACH-001119,-1.3370525661300814
ACH-001128,-1.3404730171096702
ACH-001134,-1.3948755637285264
ACH-001151,-1.3552647014946708
ACH-001163,-1.3293032039117003
ACH-001164,-1.329840451251439
ACH-001183,-1.5141316757962688
ACH-001192,-1.6886514458312605
ACH-001193,-1.9992250503778164
ACH-001196,-1.6630695468973618
ACH-001197,-1.3582362695687753
ACH-001205,-1.3264998790952716
ACH-001211,-1.3251836518071094
ACH-001212,-1.1224215171127203
ACH-001228,-1.4877261480946198
ACH-001232,-1.6120436233184063
ACH-001239,-1.2824748329520046
ACH-001270,-1.3169818261663884
ACH-001274,-1.2858779528127444
ACH-001275,-1.167019667317719
ACH-001277,-1.3462483699519754
ACH-001278,-1.3250232723352329
ACH-001280,-1.3647231046896042
ACH-001283,-1.4284360603240398
ACH-001289,-1.266621819047323
ACH-001300,-1.3947725529490953
ACH-001301,-1.2888008297192701
ACH-001302,-1.2397468150446165
ACH-001306,-1.495357201092253
ACH-001318,-1.5538528715343132
ACH-001322,-1.152244615076513
ACH-001328,-1.3465550814536271
ACH-001332,-1.3921442961928592
ACH-001336,-1.4047047156326518
ACH-001346,-1.4425891906262636
ACH-001353,-1.395818822231634
ACH-001354,-1.5006789531343356
ACH-001367,-1.3112660394097175
ACH-001368,-1.1693592148551146
ACH-001374,-1.3723206400979309
ACH-001377,-1.35218534291531
ACH-001380,-1.2399436418016088
ACH-001391,-1.0333619369929865
ACH-001408,-1.5939040062754344
ACH-001430,-1.3650645704209674
ACH-001431,-1.4941507149121056
ACH-001450,-1.4477851744630628
ACH-001496,-1.3067997323256173
ACH-001500,-1.3185403323259763
ACH-001523,-1.6074047837833447
ACH-001532,-1.346629422971197
ACH-001550,-1.5085592118880315
ACH-001552,-1.1717374243296317
ACH-001554,-1.5458879816627056
ACH-001654,-1.7238626660227092
ACH-001735,-1.4560210287191693
ACH-001736,-1.5549596311197968
ACH-001737,-1.8230464775035515
ACH-001740,-1.5802975918134865
ACH-001745,-1.417277675066949
ACH-001765,-1.3471138875501538
