,PABPC3 (5042)
ACH-000004,-0.061595232790710115
ACH-000005,-0.2387336351643572
ACH-000007,-0.07518764951318507
ACH-000009,0.00850094792257844
ACH-000011,-0.017685287057324153
ACH-000012,-0.03312753872879669
ACH-000013,-0.041311101797762234
ACH-000014,0.05560087782975102
ACH-000015,-0.2063051818920547
ACH-000017,-0.059537778104525124
ACH-000018,-0.1766429323757006
ACH-000019,-0.1432722891565547
ACH-000021,-0.07874192099309749
ACH-000022,0.09750276419449867
ACH-000025,0.09782957393373692
ACH-000028,-0.04232593769836877
ACH-000030,-0.029715837718392164
ACH-000035,-0.020696206621251968
ACH-000036,0.10088886819903832
ACH-000037,-0.1537605672451026
ACH-000039,-0.17579272228780174
ACH-000040,-0.12963075264913818
ACH-000041,-0.2581976715236461
ACH-000042,-0.17871450798082664
ACH-000045,-0.10725503543966436
ACH-000047,-0.218200568876814
ACH-000052,-0.2398131648565693
ACH-000053,-0.09983976408409836
ACH-000054,-0.04050627609526767
ACH-000055,0.009531961241449937
ACH-000060,-0.24718240592602805
ACH-000067,-0.13952036117282132
ACH-000070,0.07897918597003781
ACH-000075,-0.21678530552647848
ACH-000078,-0.045983719454554386
ACH-000082,-0.0764781162735668
ACH-000085,-0.10282020698635756
ACH-000086,-0.12720737809273025
ACH-000087,0.1020173551860988
ACH-000092,0.015543058153088738
ACH-000095,-0.027909562627506764
ACH-000097,-0.10735271382861274
ACH-000098,-0.04145018622178205
ACH-000099,-0.07096561540044151
ACH-000108,-0.029620538079949462
ACH-000113,-0.0970909362127858
ACH-000116,0.008810858728582017
ACH-000118,-0.06672171243421819
ACH-000120,0.00842567934200979
ACH-000123,-0.16982655045753328
ACH-000127,-0.08482329612335049
ACH-000128,-0.11225991949463243
ACH-000132,-0.10739366864769742
ACH-000133,-0.041988295369187995
ACH-000137,-0.1782268687802621
ACH-000138,0.031800720708600475
ACH-000142,0.059495528752389726
ACH-000143,0.0794320012055996
ACH-000146,0.06275568407531085
ACH-000148,-0.13543046212593216
ACH-000150,-0.12317923719489254
ACH-000152,-0.14501054627477405
ACH-000153,0.046650868851188285
ACH-000159,-0.13104502181306318
ACH-000160,0.033467031022830586
ACH-000163,-0.07299463049798166
ACH-000167,-0.0996858644119264
ACH-000168,0.21933231284921625
ACH-000169,-0.11225425656018387
ACH-000178,0.0289798953358553
ACH-000183,0.012691366355948232
ACH-000188,-0.2269387152773173
ACH-000189,0.028849691380865874
ACH-000190,0.17270179120929066
ACH-000198,-0.021035754263153964
ACH-000203,0.3153486827231432
ACH-000204,0.07535584725054133
ACH-000206,-0.216901972942226
ACH-000207,-0.0831426714301846
ACH-000208,-0.19909647754065207
ACH-000210,-0.07553673535823947
ACH-000211,0.03212562417305595
ACH-000215,-0.0627532798916289
ACH-000221,-0.029570364731048362
ACH-000222,0.025828833271624115
ACH-000223,-0.0341536239935946
ACH-000226,-0.13028937939082394
ACH-000227,0.0906654671073139
ACH-000228,-0.17300767574259215
ACH-000231,0.011400625341486566
ACH-000232,-0.02005067182644317
ACH-000233,-0.14840298275716252
ACH-000234,-0.17510806293380352
ACH-000235,-0.10852237210082813
ACH-000237,-0.04277537599909626
ACH-000238,-0.010810284594998555
ACH-000242,-0.26048412099094115
ACH-000243,0.046102651813061
ACH-000244,-0.0029554878052205536
ACH-000246,-0.07863158048238235
ACH-000248,-0.05139168243046281
ACH-000250,-0.07866657905442931
ACH-000251,0.02664521827942355
ACH-000252,-0.25937628093627185
ACH-000253,0.018558825149993283
ACH-000255,-0.1039039576725876
ACH-000256,-0.04482626287265585
ACH-000257,-0.015226652479045241
ACH-000258,0.004106103142220002
ACH-000259,-0.05973105360265606
ACH-000260,-0.08651342180264536
ACH-000261,-0.11870885631091105
ACH-000262,-0.25849878867276466
ACH-000263,0.03169646274174144
ACH-000264,-0.03712581700864745
ACH-000265,-0.09863666136056658
ACH-000266,-0.11448619675592503
ACH-000272,-0.08366052076561649
ACH-000274,0.01150015768939307
ACH-000277,0.06213445900246909
ACH-000278,-0.05735366359799149
ACH-000279,-0.0550765640649535
ACH-000280,-0.05755009923368734
ACH-000281,-0.008506220274538574
ACH-000288,-0.16573958725518534
ACH-000291,0.029351689290169944
ACH-000293,-0.1336015223693042
ACH-000294,-0.15222441780191076
ACH-000295,0.040362072687055835
ACH-000296,-0.10346200795108842
ACH-000302,-0.12329066951133645
ACH-000304,-0.08519055080352472
ACH-000307,-0.050336379361374126
ACH-000308,0.03031144818978062
ACH-000310,-0.045620796822156015
ACH-000311,-0.05998158615142375
ACH-000312,-0.04917087538701709
ACH-000315,0.04429030444099948
ACH-000316,0.010955763420260905
ACH-000317,0.013262742162169522
ACH-000318,-0.0687712583007132
ACH-000319,-0.08352893692262613
ACH-000320,-0.03510456409067768
ACH-000322,0.08922868293575445
ACH-000323,-0.2577419703459406
ACH-000324,-0.0013936739112913096
ACH-000329,-0.04883519330568259
ACH-000330,-0.007115305439860746
ACH-000331,-0.1823972742393494
ACH-000332,-0.009315978892773696
ACH-000334,0.1273352277033831
ACH-000335,-0.010517829859547308
ACH-000336,0.158271066639982
ACH-000337,-0.0035489971160860157
ACH-000338,0.20344184418803302
ACH-000339,-0.042399976786589036
