,NSUN5 (55695)
ACH-000004,0.08043500165371567
ACH-000005,-0.08456658103443013
ACH-000007,-0.17449156672219646
ACH-000009,0.06878759536859938
ACH-000011,-0.2012786418324239
ACH-000012,-0.18166653962307036
ACH-000013,0.03150031808635358
ACH-000014,-0.09941248677206978
ACH-000015,0.1174334924199922
ACH-000017,0.12011504184220465
ACH-000018,-0.15744261577020724
ACH-000019,-0.1950259076754845
ACH-000021,-0.18812731593412388
ACH-000022,-0.10349560000948872
ACH-000025,-0.0961973438444853
ACH-000028,0.0022226703527576147
ACH-000030,0.03892028376770381
ACH-000035,-0.06067006468322994
ACH-000036,-0.5596907050241382
ACH-000037,0.02123147416323392
ACH-000039,-0.13535316726839094
ACH-000040,-0.11632462355149305
ACH-000041,0.02186867130169087
ACH-000042,-0.019406712245246423
ACH-000045,0.03863268265600945
ACH-000047,-0.12671000612294267
ACH-000052,-0.16600790580209476
ACH-000053,-0.110409522601845
ACH-000054,-0.06704157252983678
ACH-000055,-0.2360262780150889
ACH-000060,-0.1454478796695917
ACH-000067,-0.08748755847756445
ACH-000070,-0.009352451183605814
ACH-000075,0.0720671906305759
ACH-000078,0.045444546884312285
ACH-000082,-0.034256996187471835
ACH-000085,0.02591170117355534
ACH-000086,-0.02707129277652618
ACH-000087,-0.06825908411933816
ACH-000092,-0.0033707617633016635
ACH-000095,-0.05455309980718021
ACH-000097,-0.16900025699305946
ACH-000098,-0.05401235266313878
ACH-000099,-0.1332426717321081
ACH-000108,-0.09739706008115492
ACH-000113,-0.21198715980828992
ACH-000116,-0.07299816252909133
ACH-000118,-0.10419384424029617
ACH-000120,-0.07131659908851454
ACH-000123,0.06010977219754037
ACH-000127,-0.1380720873378647
ACH-000128,-0.06802057228625592
ACH-000132,0.06298967950429761
ACH-000133,-0.10119805176071138
ACH-000137,-0.023433854873948258
ACH-000138,0.029258581486776368
ACH-000142,-0.2386024541995869
ACH-000143,0.014838756922334209
ACH-000146,-0.1131740091715189
ACH-000148,-0.06785222812708835
ACH-000150,-0.10158725781548164
ACH-000152,-0.1544443284370942
ACH-000153,-0.2075314277404962
ACH-000159,-0.10969714357652736
ACH-000160,-0.011146650149961598
ACH-000163,-0.1720321685476286
ACH-000167,-0.41541301004932585
ACH-000168,-0.1664491331785682
ACH-000169,-0.07198602591348865
ACH-000178,-0.08899171814972702
ACH-000183,0.1809791973973784
ACH-000188,-0.23862560251605985
ACH-000189,-0.17442495214323067
ACH-000190,-0.050755359132495036
ACH-000198,-0.09649352541517696
ACH-000203,-0.2423383982239521
ACH-000204,0.05684775880928983
ACH-000206,0.19976840213874664
ACH-000207,-0.07726962068489017
ACH-000208,0.010182771099545232
ACH-000210,-0.13412456557190164
ACH-000211,-0.06715541596607873
ACH-000215,0.04487899193468791
ACH-000221,0.046907434317763376
ACH-000222,-0.019336414346808644
ACH-000223,-0.1046641945481644
ACH-000226,-0.12103264442439896
ACH-000227,0.042345752000737
ACH-000228,-0.00226361088682715
ACH-000231,-0.21435451230488944
ACH-000232,0.005752811121541277
