,CCNL2 (81669)
ACH-000496,-0.4120851765462703
ACH-000499,-0.28527484663537
ACH-000500,-0.16203452304333002
ACH-000502,-0.3137472534804733
ACH-000503,-0.23053752406923905
ACH-000505,-0.19340082384614907
ACH-000507,-0.3185234114768271
ACH-000510,-0.3746144283221053
ACH-000511,-0.5196591229484135
ACH-000512,-0.38941843103688384
ACH-000516,-0.27466771773311943
ACH-000517,-0.24306619861577386
ACH-000518,-0.06595931167492958
ACH-000520,-0.27786577914784866
ACH-000521,-0.4527690499331729
ACH-000522,-0.2236105384548644
ACH-000524,-0.3181039410989113
ACH-000527,-0.3239090795724438
ACH-000528,-0.16662080469021825
ACH-000537,-0.22930740380445616
ACH-000541,-0.3064981381507118
ACH-000542,-0.332635920256342
ACH-000544,-0.2600500315719294
ACH-000545,-0.2332525332673441
ACH-000547,-0.4023751200350993
ACH-000548,-0.3798264732322567
ACH-000549,-0.1362461047190889
ACH-000550,-0.5469120778972921
ACH-000552,-0.24022035762474805
ACH-000556,-0.1445009183805639
ACH-000557,-0.2910412638023196
ACH-000569,-0.6063418972217252
ACH-000570,-0.10668162933808814
ACH-000571,-0.17833571053985295
ACH-000573,-0.37099449866748707
ACH-000576,0.12005166856485625
ACH-000579,-0.21561227698964086
ACH-000580,-0.4286715842244047
ACH-000584,-0.24048309355671885
ACH-000585,-0.13901908284750425
ACH-000588,-0.2668782413258501
ACH-000589,-0.18671894438505696
ACH-000591,-0.3865830362292784
ACH-000593,-0.21430915901302847
ACH-000600,-0.251317511158298
ACH-000601,-0.2259091169084343
ACH-000605,-0.21731620539569454
ACH-000606,-0.07190699892193471
ACH-000608,-0.15841259748777678
ACH-000614,-0.25712559058439666
ACH-000616,-0.1820475479151277
ACH-000618,-0.09716169098627904
ACH-000619,-0.3958665883432786
ACH-000620,-0.4145163950306471
ACH-000621,-0.2883730117092744
ACH-000622,-0.19695601602903295
ACH-000623,-0.37464135912482943
ACH-000624,-0.2708373425259416
ACH-000627,-0.2791928477228747
ACH-000630,-0.2300198895804097
ACH-000631,-0.3346873095633912
ACH-000632,-0.2614944997776793
ACH-000633,-0.2147503833028328
ACH-000637,-0.21289051956921973
ACH-000638,-0.19725332427462594
ACH-000646,-0.4266513623416162
ACH-000647,-0.2701426209557143
ACH-000648,-0.4365884080656821
ACH-000649,-0.2155380146791012
ACH-000651,-0.0341737336520547
ACH-000652,-0.25448667389524976
ACH-000653,-0.2825912041028967
ACH-000657,-0.20908692135746526
ACH-000658,-0.11743222652618855
ACH-000661,-0.22551769015920475
ACH-000662,-0.4853707113308017
ACH-000663,-0.3734797609739037
ACH-000665,-0.14234511854043064
ACH-000671,-0.202704138573586
ACH-000672,-0.04316177681799754
ACH-000673,-0.33475928441727354
ACH-000676,-0.2967467181022148
ACH-000677,-0.1528271677937759
ACH-000681,-0.3495088685945979
ACH-000683,-0.2759778412147777
ACH-000684,-0.4552333366737346
ACH-000688,-0.3663259320589634
ACH-000693,-0.12816236867556066
ACH-000694,-0.18153802850835865
ACH-000695,-0.3357728681591515
ACH-000696,-0.28490465544250104
ACH-000697,-0.04687402751673183
ACH-000699,-0.4122507222990119
ACH-000701,-0.448573247652084
ACH-000706,-0.15205204128298316
ACH-000711,-0.3033076138880977
ACH-000713,-0.12524772996312114
ACH-000714,-0.25257284210854475
ACH-000718,-0.4216767321625994
ACH-000720,-0.26619007950640217
ACH-000721,-0.2088057157996489
ACH-000724,-0.2219495743617734
ACH-000725,-0.236416224139308
ACH-000732,-0.2927226861439637
ACH-000734,-0.15264659281998258
ACH-000735,-0.19378325309395267
ACH-000736,-0.26637842547762736
ACH-000738,-0.2450178248765085
ACH-000746,-0.17488472839680394
ACH-000747,-0.24968989482319906
ACH-000748,-0.1851798241257183
ACH-000753,-0.4063794363805534
ACH-000756,-0.2001787849437915
ACH-000757,-0.1975306988033672
ACH-000758,-0.198037194287335
ACH-000760,-0.4424607996650867
ACH-000762,-0.14176325529267364
ACH-000763,-0.1475250984422883
ACH-000764,-0.1151599460504275
ACH-000765,-0.2494984135838676
ACH-000766,-0.2817710575602061
ACH-000767,-0.3260397511333469
ACH-000768,-0.14333801468017024
ACH-000769,-0.2794347344867128
ACH-000770,-0.2353657756668137
ACH-000771,-0.21648101546543885
ACH-000773,-0.3167739968841335
ACH-000776,-0.30555615791227464
ACH-000777,-0.2439620379266569
ACH-000778,-0.216832911529678
ACH-000781,-0.22476841057358926
ACH-000782,-0.243129544209416
ACH-000783,-0.3358096449580449
ACH-000784,-0.11952648395196963
ACH-000785,-0.09701810236484176
ACH-000787,-0.23502138170322165
ACH-000788,-0.2984624162299477
ACH-000791,-0.29723016104136585
ACH-000792,-0.4825745673719862
ACH-000794,-0.2129940484954449
ACH-000796,-0.2960369666637461
ACH-000798,-0.42154073913055257
ACH-000799,-0.2636722717809013
ACH-000800,-0.4132422241448265
ACH-000802,-0.13679155979113186
ACH-000804,-0.46347978710765897
ACH-000805,-0.33190023622780634
ACH-000809,-0.22372417431954253
ACH-000810,-0.38538655271896144
ACH-000811,-0.3581523498477026
ACH-000817,-0.3979691427369803
ACH-000819,-0.2668938535241111
ACH-000820,-0.3941533586194344
ACH-000821,-0.2284490600035945
ACH-000822,-0.2604241429011124
ACH-000823,-0.15929886529418494
ACH-000824,-0.3907006782008293
ACH-000827,-0.3477186978246598
ACH-000829,-0.4803095932993018
ACH-000831,-0.2653327007252752
ACH-000832,-0.19101700826491289
ACH-000833,-0.4893374664774947
ACH-000834,-0.125776073617619
ACH-000835,-0.18533571646849764
ACH-000836,-0.2568645210888125
ACH-000837,-0.08531284625549766
ACH-000838,-0.5092042803471
ACH-000839,-0.2469591280588325
ACH-000840,-0.25529278239478675
ACH-000841,-0.35025554389982844
ACH-000843,-0.16002878687030206
ACH-000846,-0.2489520009283197
ACH-000847,-0.4617482380726812
ACH-000848,-0.4075519861890708
ACH-000849,-0.3164527743352805
ACH-000851,-0.134051232955547
ACH-000855,-0.2042521186641421
ACH-000856,-0.3465693846670768
ACH-000858,-0.2375695595973016
ACH-000859,-0.24380323864835396
ACH-000861,-0.2985701473694897
ACH-000862,-0.17719947680362816
ACH-000865,-0.21947910029199386
ACH-000866,-0.3105517077252058
ACH-000867,-0.23136049429271935
ACH-000869,-0.17688732162932375
ACH-000872,-0.17815910646669506
ACH-000873,-0.20843468919302466
ACH-000876,-0.3791326644706647
ACH-000878,-0.3298315888081479
ACH-000880,-0.3471300237182479
ACH-000881,-0.3571668287577553
ACH-000882,-0.2432513676219675
ACH-000884,-0.3304234458975706
ACH-000885,-0.4079725296853622
ACH-000887,-0.24552734397642695
ACH-000889,-0.14280273019937553
ACH-000896,-0.17290825519919625
ACH-000898,-0.1317074986145721
ACH-000900,-0.2606287894967253
ACH-000901,-0.33115554605027064
ACH-000905,-0.2743381027897805
ACH-000906,-0.1886805045069925
ACH-000907,-0.3872740078691925
ACH-000910,-0.3208362165822314
ACH-000911,-0.12947907029731748
ACH-000912,-0.03571100140055518
ACH-000913,-0.3298709321071576
ACH-000915,-0.4501626720412437
ACH-000916,-0.3203070187456552
ACH-000917,-0.14724804826654625
ACH-000920,-0.6188994584104892
ACH-000921,-0.2526523092090371
ACH-000924,-0.3804922157363024
ACH-000926,-0.23276794910043425
ACH-000928,-0.3048804286689373
ACH-000929,-0.19963895122644465
ACH-000932,-0.16439145574911718
ACH-000935,-0.044930592748439184
ACH-000936,-0.2829673529684654
ACH-000937,-0.11220013777919403
ACH-000938,-0.020692265653419764
ACH-000939,-0.42180979399540375
ACH-000941,-0.075921805176772
ACH-000943,-0.2971416748543565
ACH-000946,-0.2694383564936296
ACH-000947,-0.2714016885633607
ACH-000948,0.010079152348230605
ACH-000950,-0.19615472990236812
ACH-000953,-0.23451388456824146
ACH-000954,-0.0017638551265574621
ACH-000957,-0.1097316206756212
ACH-000958,0.00661801424607416
ACH-000960,-0.3072748469477469
ACH-000963,-0.15181537791370314
ACH-000968,-0.4525119407375374
ACH-000969,-0.2974175605655896
ACH-000972,-0.19636536855493505
ACH-000973,-0.1816881616059488
ACH-000974,-0.3827273200659437
ACH-000978,-0.13911637753347084
ACH-000984,-0.407101816766708
ACH-000986,-0.4004328181580212
ACH-000988,-0.35158192769262203
ACH-000993,-0.628191855947935
ACH-000994,-0.32810977219119963
ACH-000996,-0.16430161467174914
ACH-001001,-0.2387453456075102
ACH-001020,-0.39064466630660205
ACH-001028,-0.2272023667719871
ACH-001031,-0.2973688323530149
ACH-001038,-0.1954833281924752
ACH-001048,-0.2512028169096356
ACH-001050,-0.31336674829391825
ACH-001053,-0.3119492846633659
ACH-001054,-0.4280012961093951
ACH-001061,-0.2380398913416467
ACH-001067,-0.129682856114931
ACH-001075,-0.18095584554620464
ACH-001096,-0.35703105282942593
ACH-001111,-0.4177764681817874
ACH-001119,-0.1755382763758766
ACH-001128,-0.3879399820489297
ACH-001134,-0.3805142035049462
ACH-001151,-0.22002068167030067
ACH-001163,-0.2113053641325325
ACH-001164,-0.3138770130012418
ACH-001183,-0.10254557864020346
ACH-001192,-0.0915222461272174
ACH-001193,-0.8342673538215089
ACH-001196,-0.3475338278892198
ACH-001197,-0.3461191791204569
ACH-001205,-0.35864622213203906
ACH-001211,-0.09176750837523484
ACH-001212,-0.4780604927105806
ACH-001228,-0.2793661846986305
ACH-001232,-0.3140252721805287
ACH-001239,-0.2271519802184781
ACH-001270,-0.00524989470272532
ACH-001274,-0.3621980197364044
ACH-001275,-0.2552311912926852
ACH-001277,-0.35189611983714353
ACH-001278,-0.254282688385297
ACH-001280,-0.5281866172647534
ACH-001283,-0.27095151897003605
ACH-001289,-0.14925400933566196
ACH-001300,-0.20393427762653707
ACH-001301,-0.17187227753527262
ACH-001302,-0.2395981307677983
ACH-001306,-0.2396045838596496
ACH-001318,-0.059769551420659865
ACH-001322,-0.2996584703983611
ACH-001328,-0.15977541992750474
ACH-001332,0.14677446233447392
ACH-001336,-0.20012480082783715
ACH-001346,-0.13270262520396692
ACH-001353,-0.2566155758774141
ACH-001354,-0.3630678386712176
ACH-001367,-0.03991101522496692
ACH-001368,-0.15053097975745014
ACH-001374,-0.15110161894116236
ACH-001377,-0.21004877567400465
ACH-001380,-0.1434129613531341
ACH-001391,-0.31667481671950576
ACH-001408,-0.1920442682656153
ACH-001430,-0.12450657908128762
ACH-001431,-0.31533680667438296
ACH-001450,-0.07191849818900424
ACH-001496,-0.1499852721327496
ACH-001500,-0.2511690667552515
ACH-001523,-0.1449849508199377
ACH-001532,-0.27642144668823904
ACH-001550,-0.1904451116088868
ACH-001552,-0.5133808651908456
ACH-001554,-0.3519940924761733
ACH-001654,-0.10346061074623183
ACH-001735,-0.2794585296588276
ACH-001736,-0.18928849918747992
ACH-001737,0.5625562403715425
ACH-001740,-0.4244494781524791
ACH-001745,-0.2488209182699417
ACH-001765,-0.20579524703684796
